match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_expectedGoals,captain,stat_outfielderBlock,stat_totalContest,stat_errorLeadToAShot,stat_keyPass,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,player_sofascoreId,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
12514173,home,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,31.0,26.0,10.0,5.0,0.0,24.0,26.0,2.0,5.0,1.0,5.0,1.0,2.0,4.0,90.0,41.0,6.5,5.0,0.00023902,0,-0.4715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514173,home,Moreirense,Dinis Pinto,dinis-pinto,D. Pinto,D,76,178,150,M,1160980,EUR,967075200,D,76,76,False,31.0,20.0,2.0,,0.0,10.0,16.0,11.0,16.0,1.0,3.0,,,,81.0,57.0,6.3,15.0,0.411135,1,,Dinis Pinto,,1.0,1.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,4.0,1.0,0.1265,,,,,,,,,,,,,
12514173,home,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,58.0,51.0,5.0,3.0,0.0,42.0,45.0,9.0,13.0,4.0,3.0,,,,90.0,70.0,6.6,8.0,0.00334835,0,,,,,,2.0,3.0,4.0,4.0,,,,,1.0,,1.0,,2.0,,,True,2.0,,,,,,,,,,,
12514173,home,Moreirense,Maracás,maracas,Maracás,D,26,184,121,M,931485,EUR,767404800,D,26,26,False,52.0,46.0,6.0,3.0,0.0,44.0,46.0,2.0,6.0,2.0,3.0,,,,90.0,60.0,5.9,9.0,0.00300753,0,,,,,,,1.0,1.0,3.0,,,,,2.0,,2.0,,,,,,,1.0,1.0,,,,,,,,,
12514173,home,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,False,34.0,27.0,6.0,2.0,0.0,22.0,26.0,6.0,10.0,3.0,4.0,,,,90.0,51.0,6.5,11.0,0.0584443,0,,,,2.0,1.0,2.0,,3.0,1.0,,,,4.0,,,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,
12514173,home,Moreirense,Sidnei Tavares,sidnei-tavares,S. Tavares,M,8,188,129,M,989889,EUR,1001721600,M,5,5,False,44.0,39.0,3.0,1.0,0.0,19.0,20.0,20.0,24.0,3.0,2.0,,,,90.0,64.0,7.3,7.0,0.0160628,2,,,,,,,1.0,2.0,8.0,,,1.0,2.0,3.0,2.0,2.0,2.0,2.0,,0.0471,,,2.0,,,2.0,1.0,0.01,,,,,
12514173,home,Moreirense,Rúben Ramos Ismael,ruben-ramos-ismael,Ismael,M,16,184,179,M,1469058,EUR,922320000,M,6,6,False,18.0,16.0,,,0.0,14.0,16.0,2.0,2.0,3.0,,,,,63.0,27.0,6.8,2.0,0.00300582,0,,,,,,,1.0,2.0,5.0,,,,1.0,3.0,1.0,,,2.0,,,,,1.0,,,1.0,,,,,,,
12514173,home,Moreirense,Gabrielzinho,gabrielzinho,Gabrielzinho,M,30,171,484,M,870188,EUR,843955200,M,77,77,False,7.0,7.0,,,0.0,1.0,1.0,6.0,7.0,,2.0,,,,63.0,16.0,6.6,3.0,0.0257786,0,,,,1.0,,2.0,,3.0,3.0,,,,,,,,1.0,1.0,,,,,2.0,,,2.0,,,,,,,
12514173,home,Moreirense,Alan,alan,Alan,M,11,163,525,M,905455,EUR,952473600,M,11,11,False,38.0,32.0,4.0,,0.0,17.0,17.0,15.0,23.0,,3.0,,,,81.0,50.0,7.0,10.0,0.0369832,1,,,,2.0,,,,,6.0,,,1.0,1.0,1.0,1.0,2.0,4.0,,,0.0388,,,1.0,,,1.0,,,,,,,
12514173,home,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,False,28.0,22.0,2.0,,0.0,17.0,18.0,5.0,11.0,,2.0,,,,81.0,42.0,6.2,13.0,0.00577503,0,,,,1.0,,,,5.0,3.0,1.0,1.0,,,,,4.0,2.0,2.0,,,,,2.0,,,1.0,,,,,,,
12514173,home,Moreirense,Guilherme Schettine,guilherme-schettine,G. Schettine,F,95,178,325,M,856119,EUR,813283200,F,95,95,False,18.0,10.0,1.0,1.0,0.0,7.0,10.0,3.0,8.0,1.0,2.0,,,,90.0,30.0,6.6,14.0,0.00962724,2,,,,,,3.0,2.0,9.0,4.0,,,2.0,,1.0,1.0,2.0,,2.0,,0.1168,,,5.0,,2.0,1.0,,,,,,,
12514173,home,Moreirense,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,True,29.0,25.0,2.0,,0.0,17.0,18.0,8.0,11.0,1.0,5.0,,,,27.0,30.0,6.5,4.0,0.00395479,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,
12514173,home,Moreirense,Madson de Souza Silva,madson-de-souza-silva,M. d. S. Silva,M,9,164,238,M,937555,EUR,935625600,F,31,31,True,11.0,10.0,,,0.0,2.0,3.0,8.0,8.0,,1.0,,,,27.0,13.0,6.5,3.0,0.0331408,0,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,
12514173,home,Moreirense,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,371,M,1130513,EUR,952992000,D,2,2,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,4.0,,1.0,,,,9.0,10.0,6.4,3.0,0.00045967,0,,,,2.0,,,1.0,1.0,2.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,,
12514173,home,Moreirense,Pedro Santos,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,21,21,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,9.0,6.0,6.5,2.0,0.00047382,1,,,,,,1.0,,2.0,1.0,,,,,1.0,1.0,1.0,,1.0,,0.0155,,,,,,,,,1.0,,,,
12514173,home,Moreirense,Luís Asué,luis-asue,L. Asué,F,12,186,441,M,1064103,EUR,994636800,F,9,9,True,3.0,3.0,,,0.0,3.0,3.0,,,,,,,,9.0,8.0,6.4,1.0,0.00012157,0,,Luís,Asué,,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
12514173,home,Moreirense,Caio,caio,Caio,G,22,192,67,M,345843,EUR,661824000,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514173,home,Moreirense,Carlos Ponck,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514173,home,Moreirense,Leonardo Buta,leonardo-buta,L. Buta,D,24,182,172,M,1120038,EUR,1023235200,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514173,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12514173,away,FC Porto,Diogo Costa,diogo-costa,D. Costa,G,99,186,12694,M,843115,EUR,937699200,G,99,99,False,39.0,29.0,13.0,3.0,0.0,26.0,27.0,3.0,12.0,,9.0,,,1.0,90.0,48.0,6.8,10.0,0.00346863,0,0.01,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,diogomcosta99,,,
12514173,away,FC Porto,Martim Fernandes,martim-fernandes,M. Fernandes,D,52,181,1999,M,1142585,EUR,1137542400,D,52,52,False,38.0,32.0,6.0,4.0,0.0,15.0,18.0,17.0,23.0,1.0,4.0,,,,90.0,55.0,7.1,12.0,0.0162898,1,,,,3.0,,1.0,2.0,5.0,4.0,1.0,,,,,,3.0,1.0,3.0,,0.0282,,,1.0,,,1.0,1.0,0.1257,,,,,
12514173,away,FC Porto,Nehuén Pérez,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,24,24,False,63.0,56.0,7.0,4.0,0.0,42.0,44.0,14.0,19.0,5.0,1.0,,,,90.0,70.0,7.2,7.0,0.00665297,0,,,,,,1.0,4.0,3.0,5.0,,,,1.0,1.0,1.0,,,2.0,,,,,,,,,,,,,,,
