match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_wonTackle,stat_errorLeadToAShot,player_firstName,player_lastName,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_goals,stat_accurateCross,stat_totalOffside,stat_keyPass,stat_outfielderBlock
12117251,home,Fortaleza,João Ricardo,joao-ricardo,J. Ricardo,G,1,188.0,675,M,839761,EUR,589507200,G,1,1,False,23.0,13.0,11.0,1.0,0.0,13.0,15.0,8.0,1.0,9.0,1.0,1.0,1.0,90.0,29.0,6.8,10.0,3.49e-05,0,0.0525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117251,home,Fortaleza,Emanuel Brítez,emanuel-britez,E. Brítez,D,33,178.0,532,M,789395,EUR,701568000,D,19,19,False,37.0,33.0,4.0,4.0,0.0,13.0,15.0,24.0,1.0,1.0,,,,90.0,56.0,7.2,10.0,0.0327964,3,,True,20.0,2.0,1.0,1.0,5.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,0.1066,0.1022,,,,,,,,,,,,,,
12117251,home,Fortaleza,Benjamin Kuscevic,benjamin-kuscevic,B. Kuscevic,D,13,185.0,1470,M,590324,EUR,830995200,D,13,13,False,54.0,46.0,9.0,7.0,0.0,33.0,38.0,16.0,3.0,3.0,,,,90.0,66.0,7.4,10.0,0.00873595,2,,,13.0,,3.0,1.0,3.0,4.0,,1.0,1.0,1.0,3.0,2.0,,0.099,0.035,1.0,,,,,,,,,,,,,
12117251,home,Fortaleza,Tomás Cardona,tomas-cardona,T. Cardona,D,6,188.0,225,M,849020,EUR,813283200,D,25,25,False,63.0,53.0,17.0,11.0,0.0,33.0,35.0,28.0,5.0,7.0,,,,90.0,79.0,7.9,10.0,0.0116468,2,,,20.0,,2.0,3.0,4.0,7.0,1.0,,2.0,2.0,4.0,,1.0,0.0568,0.0588,3.0,1.0,,,,,,,,,,,,
12117251,home,Fortaleza,Eros Mancuso,eros-mancuso,E. Mancuso,D,40,171.0,489,M,1116624,EUR,924307200,D,33,33,False,43.0,38.0,4.0,2.0,0.0,15.0,15.0,28.0,1.0,5.0,,,,89.0,61.0,6.5,10.0,0.014982,1,,,23.0,,,,7.0,3.0,4.0,,,1.0,1.0,2.0,2.0,0.0378,,1.0,,Eros Mancuso,,1.0,2.0,1.0,1.0,1.0,,,,,
12117251,home,Fortaleza,Hércules,hercules,Hércules,M,35,178.0,3079,M,1104068,EUR,972000000,M,35,35,False,55.0,53.0,8.0,7.0,0.0,21.0,21.0,34.0,1.0,4.0,,,,90.0,60.0,7.4,3.0,0.0277622,1,,,32.0,,,,7.0,1.0,3.0,,1.0,,1.0,,4.0,0.0939,0.2347,1.0,,,,,,,,,1.0,,,,
12117251,home,Fortaleza,Matheus Rossetto,matheus-rossetto,M. Rossetto,M,20,180.0,350,M,842682,EUR,833760000,M,16,16,False,46.0,46.0,4.0,4.0,0.0,16.0,16.0,30.0,2.0,2.0,,,,62.0,54.0,7.1,1.0,0.0195044,0,,,30.0,,,1.0,1.0,4.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,2.0,,,,,
12117251,home,Fortaleza,Marinho,marinho,Marinho,M,7,169.0,2296,M,798127,EUR,643939200,M,11,11,False,12.0,10.0,,,0.0,1.0,1.0,13.0,,3.0,,,,71.0,37.0,6.8,12.0,0.103163,1,,,10.0,2.0,,2.0,6.0,10.0,,,,1.0,4.0,2.0,1.0,0.0224,,2.0,,,,2.0,5.0,2.0,1.0,2.0,,1.0,1.0,1.0,
12117251,home,Fortaleza,Kervin Andrade,kervin-andrade,K. Andrade,F,10,163.0,2620,M,1117065,EUR,1113350400,M,77,77,False,24.0,19.0,3.0,3.0,0.0,3.0,3.0,23.0,1.0,6.0,,,,71.0,40.0,7.3,11.0,0.169301,2,,,18.0,2.0,1.0,,5.0,2.0,,1.0,1.0,1.0,,2.0,1.0,0.1248,0.0909,,,Kervin Andrade,,2.0,2.0,1.0,,1.0,,2.0,,4.0,
12117251,home,Fortaleza,Breno Lopes,breno-lopes,B. Lopes,M,26,178.0,1395,M,937552,EUR,822441600,M,26,26,False,36.0,30.0,4.0,4.0,0.0,7.0,7.0,40.0,,7.0,,,,89.0,63.0,7.7,17.0,0.417746,1,,,28.0,11.0,2.0,,9.0,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,0.0215,,,,,,1.0,6.0,3.0,,,,5.0,,5.0,
12117251,home,Fortaleza,Renato Kayzer,renato-kayzer,R. Kayzer,F,79,178.0,1333,M,814723,EUR,824515200,F,79,79,False,12.0,7.0,2.0,1.0,0.0,1.0,2.0,10.0,,6.0,,,,90.0,31.0,7.0,13.0,0.0109995,2,,,6.0,,3.0,3.0,8.0,9.0,1.0,2.0,,,2.0,6.0,3.0,0.2236,,1.0,,,,,4.0,2.0,,2.0,,,1.0,,
12117251,home,Fortaleza,Pedro Augusto,pedro-augusto,P. Augusto,M,28,181.0,302,M,922556,EUR,857347200,M,28,28,True,15.0,15.0,,,0.0,6.0,6.0,9.0,2.0,,,,,28.0,22.0,6.6,2.0,0.00591026,0,,,9.0,,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,
12117251,home,Fortaleza,Yago Pikachu,yago-pikachu,Y. Pikachu,M,22,170.0,1544,M,363688,EUR,707702400,M,22,22,True,15.0,11.0,,,0.0,3.0,5.0,12.0,,1.0,,,,19.0,21.0,6.6,8.0,0.0645385,0,,,8.0,2.0,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,
12117251,home,Fortaleza,Tomás Pochettino,tomas-pochettino,T. Pochettino,M,7,178.0,994,M,824626,EUR,823132800,M,7,7,True,18.0,14.0,4.0,1.0,0.0,9.0,10.0,10.0,,3.0,,,,19.0,21.0,6.9,4.0,0.139251,0,,,7.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,2.0,,1.0,
12117251,home,Fortaleza,Tinga,tinga,Tinga,D,2,179.0,424,M,330057,EUR,746841600,D,2,2,True,3.0,3.0,,,0.0,2.0,2.0,1.0,,1.0,,,,1.0,4.0,,1.0,0.00023691,0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12117251,home,Fortaleza,Emmanuel Martínez,emmanuel-martinez,E. Martinez,M,6,177.0,616,M,794312,EUR,770688000,M,8,8,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,1.0,3.0,,,7e-07,0,,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,
12117251,home,Fortaleza,Mauricio Kozlinski,mauricio-kozlinski,Mauricio Kozlinski,G,30,190.0,95,M,879859,EUR,677203200,G,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117251,home,Fortaleza,Titi,titi,Titi,D,4,187.0,324,M,243435,EUR,574128000,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117251,home,Fortaleza,Bruno Pacheco,bruno-pacheco,B. Pacheco,D,91,174.0,374,M,870691,EUR,692150400,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117251,home,Fortaleza,Felipe Jonatan,felipe-jonatan,F. Jonatan,D,16,176.0,464,M,931574,EUR,887500800,D,36,36,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117251,home,Fortaleza,Calebe Gonçalves,calebe,Calebe,M,20,173.0,641,M,1046796,EUR,957052800,M,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Calebe,,,,,,,,,,,
12117251,home,Fortaleza,Iarley,iarley,Iarley,F,34,173.0,70,M,1155416,EUR,1050364800,F,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117251,home,Fortaleza,Imanol Machuca,imanol-machuca,I. Machuca,F,7,169.0,1281,M,974698,EUR,947894400,F,39,39,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12117251,away,Cuiabá,Walter,walter,Walter,G,22,188.0,774,M,329055,EUR,564192000,G,1,1,False,27.0,17.0,13.0,5.0,0.0,14.0,17.0,10.0,1.0,11.0,4.0,6.0,1.0,90.0,40.0,7.8,10.0,0.00055156,0,-0.4784,True,3.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12117251,away,Cuiabá,Matheus Alexandre,matheus-alexandre,M. Alexandre,D,33,188.0,291,M,953736,EUR,923443200,D,2,2,False,52.0,41.0,8.0,3.0,0.0,25.0,30.0,22.0,,4.0,,,,90.0,77.0,7.1,14.0,0.00542924,1,,,16.0,,2.0,3.0,5.0,9.0,1.0,,1.0,2.0,4.0,1.0,1.0,0.0465,0.0525,2.0,,,,1.0,2.0,2.0,,,,,,,
12117251,away,Cuiabá,Bruno Alves,bruno-alves,B. Alves,D,3,184.0,261,M,551810,EUR,671760000,D,34,34,False,48.0,46.0,6.0,5.0,0.0,41.0,41.0,7.0,5.0,3.0,,,,90.0,57.0,6.8,2.0,0.00300478,0,,,5.0,,2.0,1.0,4.0,3.0,1.0,,,1.0,,,1.0,,,,,,,,1.0,1.0,,1.0,,,,,
12117251,away,Cuiabá,Alan Empereur,alan-empereur,A. Empereur,D,33,186.0,199,M,373740,EUR,763257600,D,33,33,False,63.0,52.0,15.0,6.0,0.0,37.0,37.0,26.0,2.0,5.0,,,,90.0,76.0,6.7,14.0,0.00983847,0,,,15.0,,4.0,1.0,5.0,4.0,1.0,,,2.0,1.0,1.0,,,,1.0,,,,,,,,2.0,,,,,
12117251,away,Cuiabá,Ramon,ramon,Ramon,D,13,176.0,862,M,980761,EUR,984441600,D,23,23,False,25.0,20.0,1.0,1.0,0.0,8.0,11.0,15.0,1.0,4.0,,,,90.0,56.0,6.7,13.0,0.00531666,1,,,12.0,1.0,2.0,,7.0,5.0,3.0,1.0,,2.0,3.0,2.0,,0.0052,,3.0,,,,,3.0,1.0,,1.0,,,,,1.0
12117251,away,Cuiabá,Lucas Mineiro,lucas-mineiro,L. Mineiro,M,8,188.0,116,M,840077,EUR,825120000,M,30,30,False,14.0,11.0,3.0,1.0,0.0,6.0,7.0,7.0,1.0,3.0,,,,56.0,21.0,6.3,5.0,0.00135555,0,,,5.0,,,,3.0,,,,,1.0,,,1.0,,,,,,,2.0,,,,,,,,,
12117251,away,Cuiabá,Fernando Sobral,fernando-sobral,F. Sobral,M,88,178.0,655,M,931479,EUR,787708800,M,88,88,False,37.0,28.0,2.0,,0.0,11.0,13.0,24.0,2.0,2.0,,,,83.0,58.0,6.9,14.0,0.0160261,0,,,17.0,,,2.0,5.0,10.0,1.0,,,1.0,4.0,2.0,2.0,,,1.0,,,,2.0,3.0,3.0,,1.0,,,,,
12117251,away,Cuiabá,Gustavo Sauer,gustavo-sauer,Gustavo Sauer,M,7,181.0,393,M,904505,EUR,736128000,M,19,19,False,13.0,9.0,,,0.0,4.0,6.0,9.0,,4.0,,,,55.0,29.0,6.4,15.0,0.00427602,0,,,5.0,2.0,,,5.0,4.0,2.0,,,,3.0,5.0,,,,3.0,,,,1.0,2.0,,,1.0,,,,,
12117251,away,Cuiabá,Lucas Fernandes,lucas-fernandes,Lucas Fernandes,M,33,176.0,222,M,837871,EUR,874713600,M,18,18,False,30.0,26.0,1.0,,0.0,13.0,15.0,15.0,1.0,3.0,,,,83.0,39.0,6.8,6.0,0.00640901,0,,,13.0,,,1.0,2.0,6.0,1.0,,,1.0,,1.0,,,,,,,,1.0,2.0,2.0,,3.0,,,,,
12117251,away,Cuiabá,Clayson,clayson,Clayson,M,29,166.0,372,M,811308,EUR,795571200,M,25,25,False,20.0,14.0,2.0,,0.0,3.0,4.0,19.0,1.0,4.0,,,,68.0,30.0,6.3,12.0,0.214714,0,,,11.0,3.0,,,6.0,1.0,1.0,,,1.0,,,2.0,,,,,,,1.0,2.0,,,1.0,,,1.0,,
12117251,away,Cuiabá,Isidro Pitta,isidro-pitta,I. Pitta,F,9,183.0,1815,M,979861,EUR,934588800,F,9,9,False,17.0,13.0,,,0.0,5.0,5.0,12.0,,5.0,,,,90.0,23.0,6.4,10.0,0.00578468,0,,,8.0,,1.0,4.0,4.0,4.0,,,,,,4.0,1.0,,,,,,,2.0,,,,,,,5.0,,
12117251,away,Cuiabá,Denilson,denilson,Denilson,M,8,180.0,370,M,1175760,EUR,985305600,M,27,27,True,28.0,23.0,2.0,1.0,0.0,10.0,11.0,17.0,,4.0,,,,35.0,38.0,6.7,10.0,0.015824,0,,,13.0,,,,2.0,4.0,,,,,2.0,3.0,1.0,,,1.0,,Denilson,,1.0,1.0,1.0,,1.0,,,,,
