match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAShot,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,captain,stat_challengeLost,stat_dispossessed,stat_wasFouled,stat_fouls,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,player_sofascoreId,stat_bigChanceMissed,stat_goals,stat_goodHighClaim,stat_errorLeadToAGoal
11388404,home,AZ Alkmaar,Mathew Ryan,mathew-ryan,M. Ryan,G,13,184,1521,M,134029,EUR,702691200,G,1,1,False,37.0,27.0,19.0,9.0,21.0,25.0,6.0,12.0,1.0,1.0,1.0,1.0,1.0,14.0,3.0,3.0,1.0,1.0,1.0,90.0,47.0,7.1,10.0,0.00249907,0,0.6476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388404,home,AZ Alkmaar,Yukinari Sugawara,yukinari-sugawara,Y. Sugawara,D,3,179,2828,M,905347,EUR,962150400,D,2,2,False,52.0,41.0,8.0,4.0,20.0,26.0,23.0,29.0,,1.0,,2.0,1.0,4.0,,,,,,90.0,76.0,7.2,13.0,0.191983,1,,,,3.0,2.0,1.0,1.0,1.0,1.0,0.0844,1.0,,,,,,,,,,,,,,,,,,,,
11388404,home,AZ Alkmaar,Alexandre Penetra,alexandre-penetra,A. Penetra,D,5,184,386,M,1004278,EUR,999993600,D,5,5,False,60.0,53.0,5.0,2.0,35.0,37.0,19.0,25.0,3.0,5.0,3.0,5.0,7.0,2.0,,,,,,90.0,74.0,7.2,8.0,0.124442,0,,,,2.0,1.0,,,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11388404,home,AZ Alkmaar,Riechedly Bazoer,riechedly-bazoer,R. Bazoer,D,20,184,357,M,227196,EUR,845078400,D,25,25,False,46.0,37.0,5.0,1.0,22.0,27.0,15.0,22.0,2.0,1.0,2.0,1.0,2.0,5.0,,,,,,75.0,55.0,6.3,12.0,0.0106094,0,,,,3.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
11388404,home,AZ Alkmaar,Mees de Wit,mees-de-wit,M. de Wit,D,34,178,170,M,893559,EUR,892771200,D,34,34,False,33.0,30.0,,,19.0,20.0,11.0,13.0,3.0,1.0,3.0,6.0,3.0,5.0,,,,,,75.0,60.0,7.3,8.0,0.0117413,1,,,,,,3.0,3.0,,1.0,0.0323,,1.0,1.0,,2.0,2.0,3.0,,,,,,,,,,,,,,
11388404,home,AZ Alkmaar,Dani de Wit,dani-de-wit,D. de Wit,M,20,183,552,M,855854,EUR,885945600,M,10,10,False,27.0,21.0,,,10.0,12.0,11.0,15.0,4.0,5.0,10.0,7.0,,1.0,,,,,,90.0,38.0,6.5,9.0,0.0289735,0,,,,,,,,,,,,,1.0,,1.0,1.0,2.0,True,2.0,1.0,1.0,3.0,,,,,,,,,
11388404,home,AZ Alkmaar,Kristijan Belić,kristijan-belic,K. Belić,M,17,177,617,M,994591,EUR,985392000,M,14,14,False,38.0,33.0,2.0,1.0,11.0,14.0,22.0,24.0,1.0,2.0,6.0,7.0,1.0,7.0,,,,,,75.0,53.0,7.0,6.0,0.0353282,2,,,,,,2.0,2.0,,1.0,0.0453,,1.0,,,2.0,1.0,1.0,,1.0,,1.0,4.0,1.0,,,,,,,,
11388404,home,AZ Alkmaar,Sven Mijnans,sven-mijnans,S. Mijnans,M,10,190,1199,M,980671,EUR,952560000,M,16,16,False,45.0,39.0,13.0,7.0,19.0,21.0,20.0,24.0,,2.0,6.0,3.0,1.0,2.0,,,,,,90.0,58.0,6.8,10.0,0.0233675,1,,,,,,2.0,,,1.0,0.025,,1.0,2.0,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,
11388404,home,AZ Alkmaar,Ibrahim Sadiq,ibrahim-sadiq,I. Sadiq,M,11,166,1316,M,905174,EUR,957657600,F,11,11,False,24.0,20.0,1.0,1.0,8.0,9.0,12.0,16.0,2.0,1.0,9.0,7.0,1.0,2.0,,,,,,78.0,48.0,6.8,14.0,0.0387815,1,,,,1.0,,2.0,1.0,,,0.0889,1.0,,,,1.0,1.0,4.0,,,4.0,4.0,2.0,,1.0,1.0,0.0514,,,,,
11388404,home,AZ Alkmaar,Vangelis Pavlidis,vangelis-pavlidis,V. Pavlidis,F,14,186,15284,M,795236,EUR,911606400,F,9,9,False,29.0,20.0,3.0,2.0,8.0,8.0,12.0,21.0,1.0,3.0,10.0,6.0,1.0,3.0,,,,,,90.0,56.0,6.9,23.0,0.0219212,2,,,,,,3.0,1.0,,1.0,0.7234,2.0,,,,2.0,1.0,7.0,,,5.0,,2.0,,1.0,,0.8288,vangelis_pavlidis,1.0,1.0,,
11388404,home,AZ Alkmaar,Ruben van Bommel,ruben-van-bommel,R. van Bommel,M,7,191,2030,M,1212550,EUR,1091491200,F,15,15,False,22.0,11.0,2.0,,3.0,5.0,9.0,18.0,4.0,1.0,5.0,2.0,,2.0,,,,,,79.0,34.0,7.2,15.0,0.0391533,2,,,,1.0,1.0,,,,,0.4954,,,3.0,,,,4.0,,,,1.0,1.0,,2.0,,0.817,,,1.0,,
11388404,home,AZ Alkmaar,David Möller Wolfe,david-moller-wolfe,D. M. Wolfe,D,6,185,958,M,1031283,EUR,1019520000,D,18,18,True,3.0,1.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,15.0,10.0,6.7,3.0,0.00441767,0,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11388404,home,AZ Alkmaar,Maxim Dekker,maxim-dekker,M. Dekker,D,4,192,201,M,1119294,EUR,1082505600,D,22,22,True,4.0,2.0,,,2.0,4.0,,,1.0,,1.0,1.0,2.0,2.0,,,,,,15.0,7.0,6.6,2.0,9.347e-05,0,,Maxim Dekker,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11388404,home,AZ Alkmaar,Tiago Dantas,tiago-dantas,T. Dantas,M,26,169,1156,M,945097,EUR,977616000,M,6,6,True,8.0,7.0,,,6.0,6.0,1.0,2.0,,,,,1.0,4.0,,,,,,15.0,9.0,6.6,1.0,0.00055984,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388404,home,AZ Alkmaar,Ernest Poku,ernest-poku,E. Poku,M,19,172,5105,M,1119502,EUR,1075248000,F,21,21,True,6.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,2.0,,2.0,1.0,2.0,,,,,,,12.0,11.0,6.6,3.0,0.00027209,0,,,,,,,,,,,,,,,1.0,1.0,,,,,,1.0,,,,,,,,,
11388404,home,AZ Alkmaar,Myron Van Brederode,myron-van-brederode,M. V. Brederode,M,9,172,395,M,1012925,EUR,1057449600,F,19,19,True,1.0,1.0,,,,,1.0,1.0,,,2.0,2.0,,4.0,,,,,,11.0,9.0,6.6,4.0,4.767e-05,0,,,,,,,,,,,,,,,2.0,2.0,1.0,,,2.0,,,,,,,,,,,
11388404,home,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189,76,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388404,home,AZ Alkmaar,Rome Jayden Owusu-Oduro,rome-jayden-owusu-oduro,R. J. Owusu-Oduro,G,1,189,1341,M,1145999,EUR,1088726400,G,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388404,home,AZ Alkmaar,Denso Kasius,denso-kasius,D. Kasius,D,30,186,391,M,1008111,EUR,1033862400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388404,home,AZ Alkmaar,Wouter Goes,wouter-goes,W. Goes,D,3,187,709,M,1145982,EUR,1086825600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388404,home,AZ Alkmaar,Jayden Addai,jayden-addai,J. Addai,M,42,176,3073,M,1177723,EUR,1125014400,F,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11388404,home,AZ Alkmaar,Kees Smit,kees-smit,K. Smit,M,26,182,3714,M,1405756,EUR,1137801600,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
