match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_dispossessed,stat_outfielderBlock,stat_accurateCross,stat_challengeLost,stat_onTargetScoringAttempt,stat_wasFouled,stat_keyPass,stat_shotValueNormalized,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_fouls,stat_blockedScoringAttempt,stat_hitWoodwork,stat_bigChanceMissed,player_sofascoreId,stat_errorLeadToAShot,stat_totalOffside,stat_goals,stat_bigChanceCreated
14585929,home,FC Augsburg,Nediljko Labrović,nediljko-labrovic,N. Labrović,G,22,196,1319,M,947986,EUR,939513600,G,22,22,False,32.0,27.0,10.0,5.0,0.0,25.0,26.0,2.0,6.0,12.0,1.0,1.0,3.0,1.0,1.0,90.0,45.0,7.2,6.0,0.497,0,0.22,0.01,0.23,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14585929,home,FC Augsburg,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2257,M,796206,EUR,863568000,D,17,17,False,60.0,47.0,5.0,2.0,0.0,27.0,29.0,20.0,31.0,2.0,,,,,,90.0,76.0,6.5,16.0,,0,-0.17,0.13,-0.05,,,,True,1.0,1.0,1.0,4.0,6.0,1.0,3.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,
14585929,home,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,663,M,963198,EUR,1021420800,D,5,5,False,77.0,72.0,6.0,3.0,0.0,41.0,42.0,31.0,35.0,2.0,,,,,,80.0,86.0,6.9,7.0,,0,0.16,0.08,0.19,,,,,,1.0,1.0,1.0,3.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14585929,home,FC Augsburg,Cedric Zesiger,cedric-zesiger,C. Zesiger,D,16,191,350,M,798926,EUR,898646400,D,16,16,False,105.0,87.0,14.0,6.0,0.0,37.0,40.0,50.0,65.0,4.0,,,,,,90.0,121.0,8.1,19.0,,1,0.66,0.14,-0.13,,,,,,1.0,2.0,5.0,4.0,2.0,3.0,2.0,1.0,2.0,,,2.0,2.0,1.0,1.0,1.0,0.28,,,,,,,,,,,,
14585929,home,FC Augsburg,Anton Kade,anton-kade,A. Kade,M,30,179,296,M,1129365,EUR,1074297600,M,30,30,False,30.0,20.0,2.0,1.0,0.0,6.0,7.0,14.0,23.0,1.0,,,,,,77.0,55.0,6.8,17.0,,1,0.14,0.25,-0.09,,Anton,Kade,,,1.0,3.0,5.0,3.0,1.0,2.0,1.0,2.0,3.0,,,,1.0,,1.0,2.0,-0.19,2.0,1.0,1.0,1.0,,,,,,,,
14585929,home,FC Augsburg,Robin Fellhauer,robin-fellhauer,R. Fellhauer,M,19,185,123,M,860461,EUR,885340800,M,19,19,False,41.0,30.0,3.0,,0.0,16.0,17.0,14.0,24.0,5.0,,,,,,90.0,50.0,6.6,12.0,,0,-0.22,0.15,-0.05,,,,,,3.0,2.0,6.0,3.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,,,,
14585929,home,FC Augsburg,Elvis Rexhbeçaj,elvis-rexhbecaj,E. Rexhbeçaj,M,8,178,483,M,842188,EUR,878342400,M,8,8,False,43.0,38.0,4.0,2.0,0.0,18.0,18.0,20.0,25.0,3.0,,,,,,90.0,53.0,6.8,6.0,,0,0.07,0.12,0.17,,,,,3.0,1.0,4.0,4.0,1.0,1.0,2.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,,,,
14585929,home,FC Augsburg,Marius Wolf,marius-wolf,M. Wolf,M,27,187,539,M,254119,EUR,801532800,M,27,27,False,23.0,17.0,2.0,1.0,0.0,6.0,6.0,11.0,17.0,1.0,,,,,,60.0,45.0,6.7,11.0,,3,0.33,0.13,-0.04,,,,,1.0,,3.0,1.0,1.0,,,,,2.0,,,,,,1.0,,-0.32,2.0,,2.0,,1.0,1.0,,,,,,
14585929,home,FC Augsburg,Fabian Rieder,fabian-rieder,F. Rieder,M,32,181,1560,M,929620,EUR,1013817600,F,32,32,False,12.0,11.0,2.0,1.0,0.0,2.0,2.0,9.0,10.0,2.0,,,,,,45.0,19.0,6.3,6.0,,1,0.22,0.1,-0.06,,,,,,,3.0,,,,,,3.0,2.0,,,,1.0,,,1.0,-0.12,,,1.0,2.0,,,,,,,,
14585929,home,FC Augsburg,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7568,M,1113488,EUR,1081555200,F,11,11,False,34.0,29.0,4.0,3.0,0.0,7.0,8.0,22.0,26.0,4.0,,,,,,90.0,66.0,7.5,19.0,,4,0.12,0.6,-0.02,,,,,1.0,,7.0,7.0,,1.0,5.0,5.0,3.0,8.0,,,2.0,2.0,,2.0,1.0,-0.2,4.0,,1.0,,3.0,1.0,1.0,,,,,
