match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialWon,stat_duelLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_aerialLost,stat_unsuccessfulTouch,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonTackle,captain,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_goals,player_sofascoreId,stat_errorLeadToAShot,stat_bigChanceMissed,stat_totalOffside
12450219,home,Le Havre,Mathieu Gorgelin,mathieu-gorgelin,M. Gorgelin,G,16,187.0,120,M,123226,EUR,649814400,G,1,1,False,30.0,17.0,25.0,12.0,0.0,9.0,10.0,8.0,20.0,1.0,3.0,7.0,1.0,1.0,4.0,6.0,1.0,1.0,90.0,43.0,7.9,13.0,0.00075335,0,1.1706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450219,home,Le Havre,Loic Négo,loic-nego,L. Négo,D,7,179.0,819,M,54308,EUR,663897600,D,7,7,False,39.0,31.0,7.0,4.0,0.0,18.0,23.0,13.0,17.0,3.0,4.0,1.0,,,,,,,90.0,55.0,6.9,9.0,0.00517464,0,,,,1.0,1.0,2.0,1.0,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,
12450219,home,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195.0,254,M,980406,EUR,1010966400,D,6,6,False,16.0,13.0,5.0,3.0,0.0,11.0,12.0,2.0,4.0,,10.0,1.0,,,,,,,90.0,28.0,6.8,3.0,0.00209755,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
12450219,home,Le Havre,Gautier Lloris,gautier-lloris,G. Lloris,D,4,188.0,195,M,287887,EUR,806025600,D,4,4,False,11.0,11.0,1.0,1.0,0.0,9.0,9.0,2.0,2.0,3.0,9.0,2.0,,,,,,,70.0,31.0,7.0,1.0,0.00021084,0,,,,,1.0,4.0,1.0,4.0,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12450219,home,Le Havre,Fodé Ballo-Touré,fode-ballo-toure,F. Ballo-Touré,D,97,177.0,1466,M,788170,EUR,852249600,D,97,97,False,22.0,21.0,1.0,1.0,0.0,14.0,15.0,7.0,8.0,4.0,3.0,4.0,2.0,,,,,,66.0,47.0,6.6,9.0,0.00180976,0,,,,1.0,,4.0,1.0,,2.0,,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,
12450219,home,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187.0,3161,M,149732,EUR,762652800,M,94,94,False,46.0,36.0,3.0,1.0,0.0,23.0,24.0,13.0,22.0,3.0,3.0,2.0,1.0,,,,,,90.0,64.0,6.7,13.0,0.00909892,1,,,,,1.0,5.0,3.0,1.0,,,1.0,,1.0,1.0,3.0,,True,1.0,1.0,0.0176,,,,,,,,,,,
12450219,home,Le Havre,Junior Mwanga,junior-mwanga,J. Mwanga,M,18,184.0,472,M,1197153,EUR,1052611200,M,23,23,False,39.0,32.0,6.0,3.0,1.0,16.0,19.0,17.0,22.0,7.0,6.0,9.0,,,,,,,90.0,61.0,7.6,10.0,0.297518,2,,,,2.0,2.0,6.0,,2.0,4.0,2.0,1.0,,1.0,1.0,2.0,3.0,,1.0,1.0,0.0567,1.0,1.0,1.0,0.0405,1.0,,,,,,
12450219,home,Le Havre,Josué Casimir,josue-casimir,J. Casimir,M,7,178.0,9086,M,1035986,EUR,1001289600,M,10,10,False,19.0,14.0,1.0,,0.0,7.0,10.0,7.0,11.0,5.0,1.0,4.0,4.0,,,,,,89.0,34.0,6.8,9.0,0.00562828,0,,,,2.0,,2.0,,,,1.0,,1.0,,,2.0,,,1.0,,,,,,,,,,,,,
12450219,home,Le Havre,Yassine Kechta,yassine-kechta,Y. Kechta,M,8,166.0,2008,M,1000442,EUR,1014595200,M,8,8,False,30.0,27.0,,,0.0,14.0,16.0,13.0,16.0,3.0,2.0,6.0,1.0,,,,,,89.0,45.0,6.3,9.0,0.0418749,0,,,,2.0,,7.0,,,2.0,1.0,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,
12450219,home,Le Havre,Issa Soumaré,issa-soumare,I. Soumaré,F,45,182.0,607,M,1001458,EUR,971136000,M,45,45,False,40.0,21.0,1.0,1.0,0.0,8.0,13.0,13.0,31.0,15.0,2.0,6.0,3.0,,,,,,90.0,63.0,7.0,31.0,0.0473374,2,,,,4.0,11.0,9.0,,2.0,,,3.0,5.0,3.0,2.0,2.0,,,1.0,,0.0447,,,,,1.0,2.0,,,,,
12450219,home,Le Havre,Ahmed Hassan,ahmed-hassan,A. Hassan,F,19,191.0,1936,M,1143587,EUR,731289600,F,99,99,False,16.0,13.0,1.0,1.0,0.0,8.0,9.0,5.0,7.0,2.0,,,,,,,,,66.0,24.0,7.0,6.0,0.0155526,2,,,,,1.0,7.0,,,,1.0,5.0,1.0,,1.0,2.0,,,1.0,1.0,0.3009,,,1.0,0.4388,,,1.0,,,,
12450219,home,Le Havre,Timothee Pembele,timothee-pembele,T. Pembele,D,32,182.0,700,M,1824137,EUR,1031529600,D,32,32,True,12.0,12.0,1.0,1.0,0.0,6.0,6.0,6.0,6.0,,,4.0,,,,,,,24.0,18.0,6.6,2.0,0.00661147,1,,,,,,2.0,,2.0,,,1.0,1.0,,1.0,,,,,1.0,0.0558,,,,,,,,,,,
12450219,home,Le Havre,André Ayew,andre-ayew,A. Ayew,F,24,176.0,5860,M,27035,EUR,629856000,F,28,28,True,3.0,1.0,,,0.0,,,1.0,3.0,4.0,2.0,,1.0,,,,,,24.0,12.0,6.8,3.0,0.00037309,1,,,,,1.0,5.0,,,2.0,1.0,4.0,1.0,,,,,,,,0.0298,,,1.0,0.2528,,,,andreayew10,,,
12450219,home,Le Havre,Rassoul Ndiaye,rassoul-ndiaye,R. Ndiaye,M,14,179.0,1884,M,992026,EUR,1008028800,M,19,19,True,9.0,8.0,,,0.0,1.0,1.0,8.0,10.0,4.0,,1.0,,,,,,,20.0,15.0,7.2,2.0,0.0550942,0,,,,2.0,,3.0,,,4.0,1.0,1.0,,1.0,,,3.0,,,,,1.0,,,,3.0,,,,,,
12450219,home,Le Havre,Mahamadou Diawara,mahamadou-diawara,M. Diawara,M,34,187.0,449,M,1402751,EUR,1108512000,M,34,34,True,,,,,0.0,,,,,,,,,,,,,,1.0,,,,,0,,Mahamadou Diawara,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450219,home,Le Havre,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189.0,199,M,1463265,EUR,1047427200,F,21,21,True,1.0,,,,0.0,,,,2.0,2.0,,1.0,,,,,,,1.0,3.0,,2.0,,0,,Antoine Joujou,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,
12450219,home,Le Havre,Arthur Desmas,arthur-desmas,A. Desmas,G,16,196.0,105,M,798306,EUR,765676800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450219,home,Le Havre,Daler Kuzyaev,daler-kuzyaev,D. Kuzyaev,M,14,182.0,744,M,541426,EUR,727056000,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450219,home,Le Havre,Alois Confais,confais-alois,A. Confais,M,27,174.0,36,M,794374,EUR,842054400,M,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450219,home,Le Havre,Hernani Vaz,hernani-vaz,H. Vaz,M,,,11,M,1614787,EUR,1095379200,F,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Hernani,Vaz,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12450219,away,AS Monaco,Philipp Köhn,philipp-kohn,P. Köhn,G,16,191.0,698,M,868964,EUR,891475200,G,16,16,False,14.0,11.0,6.0,3.0,0.0,8.0,10.0,3.0,4.0,,,7.0,,3.0,1.0,2.0,,,90.0,24.0,6.7,3.0,0.00070427,0,-0.2679,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12450219,away,AS Monaco,Vanderson,vanderson,Vanderson,D,2,173.0,6111,M,1090694,EUR,993081600,D,2,2,False,56.0,41.0,6.0,4.0,0.0,8.0,10.0,36.0,55.0,8.0,2.0,5.0,1.0,,,,,,81.0,100.0,7.5,28.0,0.31539,2,,Vanderson,,9.0,2.0,7.0,,1.0,4.0,,5.0,1.0,,,3.0,4.0,,1.0,1.0,0.2554,3.0,,1.0,0.2972,3.0,,,,1.0,1.0,1.0
