match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_expectedGoals,stat_totalContest,stat_wonContest,captain,stat_accurateCross,stat_keyPass,stat_shotOffTarget,player_sofascoreId,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_totalOffside
11368725,home,Rayo Vallecano,Kike Pérez,,,kike-perez,K. Pérez,M,71,184,312,M,857178,EUR,855878400,M,14,14,True,2.0,2.0,,,2.0,2.0,,,,1.0,,,,9.0,3.0,6.3,,2.243e-05,0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11368725,home,Rayo Vallecano,Dani Cárdenas,,,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368725,home,Rayo Vallecano,Abdul Mumin,,,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368725,home,Rayo Vallecano,Andrei Rațiu,,,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,Sonic,,,,,,,
11368725,home,Rayo Vallecano,José Pozo,,,jose-pozo,J. Pozo,M,14,170,128,M,608370,EUR,826848000,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368725,home,Rayo Vallecano,Bebé,,,bebe,Bebé,M,15,190,368,M,124950,EUR,647740800,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368725,home,Rayo Vallecano,Randy Nteka,,,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368725,home,Rayo Vallecano,Sergio Camello,,,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368725,away,Cádiz,Jeremías Ledesma,,,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,341097,EUR,729561600,G,1,1,False,43.0,23.0,37.0,17.0,7.0,7.0,16.0,36.0,1.0,15.0,3.0,4.0,,90.0,50.0,7.0,20.0,0.0117242,0,-0.3389,,,1.0,,1.0,,,,,,,,,,,,,,,,True,,,,,1.0,1.0,1.0,,,,
11368725,away,Cádiz,Iza Carcelén,,,iza-carcelen,I. Carcelén,D,20,174,127,M,800403,EUR,735523200,D,20,20,False,31.0,15.0,10.0,2.0,7.0,12.0,8.0,22.0,,1.0,,,,90.0,60.0,6.5,26.0,0.00630829,0,,3.0,,,3.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,2.0,,,,,2.0,1.0,,,,,,,,,,,,
11368725,away,Cádiz,Jorge Meré,,,jorge-mere,J. Meré,D,3,182,166,M,355046,EUR,861235200,D,22,22,False,30.0,13.0,16.0,2.0,9.0,14.0,4.0,16.0,3.0,6.0,,,,90.0,43.0,6.3,20.0,0.00471867,2,,,,,2.0,1.0,,1.0,,,,1.0,2.0,1.0,,,1.0,,0.0788,,,,,,1.0,,,,,,,,
11368725,away,Cádiz,Víctor Chust,,,victor-chust,V. Chust,D,23,182,605,M,855831,EUR,952214400,D,5,5,False,48.0,33.0,18.0,5.0,15.0,22.0,18.0,26.0,3.0,5.0,,,,90.0,54.0,7.1,16.0,0.0272576,0,,,2.0,1.0,2.0,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,1.0,,,,,,1.0,1.0,,
11368725,away,Cádiz,Javier Hernández,,,javier-hernandez,J. Hernández,D,26,181,457,M,1031658,EUR,894067200,D,15,15,False,28.0,17.0,6.0,2.0,7.0,10.0,11.0,26.0,,6.0,,,,90.0,62.0,7.3,24.0,0.0202927,4,,8.0,1.0,2.0,4.0,5.0,,,,2.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.3316,2.0,,,1.0,,1.0,,,,,,,,
11368725,away,Cádiz,Rubén Sobrino,,,ruben-sobrino,R. Sobrino,M,19,185,175,M,329563,EUR,698198400,M,7,7,False,17.0,13.0,1.0,1.0,4.0,5.0,9.0,15.0,2.0,5.0,,,,75.0,37.0,7.7,11.0,0.0608477,1,,3.0,1.0,1.0,4.0,10.0,2.0,,,3.0,1.0,,,6.0,4.0,1.0,,,0.1557,3.0,2.0,,,1.0,,,,,,,1.0,,
11368725,away,Cádiz,Rubén Alcaraz,,,ruben-alcaraz,R. Alcaraz,M,4,180,243,M,259339,EUR,673056000,M,4,4,False,48.0,37.0,6.0,2.0,15.0,16.0,23.0,33.0,1.0,6.0,,,,90.0,60.0,6.7,13.0,0.0921088,1,,1.0,1.0,2.0,10.0,3.0,4.0,1.0,,,1.0,4.0,1.0,1.0,1.0,,,,0.0533,,,,1.0,3.0,1.0,,,,,,,,
11368725,away,Cádiz,Rominigue Kouamé,,,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,12,12,False,42.0,35.0,1.0,1.0,15.0,16.0,20.0,26.0,1.0,8.0,,,,75.0,55.0,7.0,9.0,0.0134679,0,,,1.0,4.0,4.0,8.0,1.0,,,1.0,2.0,1.0,1.0,2.0,2.0,,,,,1.0,,,,,,,,,,,,,
11368725,away,Cádiz,Robert Navarro,,,robert-navarro,R. Navarro,M,23,178,940,M,944165,EUR,1018569600,M,27,27,False,17.0,12.0,,,2.0,4.0,11.0,20.0,,3.0,,,,84.0,45.0,7.0,15.0,0.043073,3,,7.0,3.0,,6.0,10.0,,,,2.0,4.0,1.0,1.0,4.0,3.0,,1.0,,0.2097,4.0,2.0,,1.0,1.0,2.0,,,,,,,1.0,
11368725,away,Cádiz,Juanmi,,,juanmi,Juanmi,F,7,169,648,M,96369,EUR,737856000,F,9,9,False,17.0,12.0,,,2.0,3.0,11.0,15.0,,2.0,,,,71.0,27.0,6.9,9.0,0.294914,0,,1.0,2.0,1.0,6.0,2.0,,1.0,,3.0,,3.0,1.0,,,,,,,1.0,1.0,,1.0,3.0,,,,,,,,,
11368725,away,Cádiz,Maximiliano Gómez,,,maximiliano-gomez,M. Gómez,F,9,186,1051,M,805245,EUR,839980800,F,25,25,False,21.0,12.0,1.0,,3.0,3.0,10.0,19.0,,1.0,,,,71.0,33.0,7.1,13.0,0.0544362,3,,1.0,1.0,6.0,6.0,7.0,,1.0,,3.0,,4.0,,1.0,,1.0,1.0,,0.0651,,,,1.0,1.0,1.0,,,,,,,,2.0
11368725,away,Cádiz,Sergi Guardiola,,,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,19,19,True,7.0,5.0,,,,1.0,5.0,6.0,,,,,,19.0,15.0,6.8,3.0,0.0055245,2,,,,,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,,0.1082,,,,,,,,,,,,,1.0,
11368725,away,Cádiz,Chris Ramos,,,chris-ramos,C. Ramos,F,9,193,1666,M,914819,EUR,853545600,F,16,16,True,8.0,3.0,,,1.0,1.0,2.0,7.0,,1.0,,,,19.0,14.0,6.4,9.0,0.00059461,0,,,3.0,4.0,6.0,4.0,,2.0,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,
11368725,away,Cádiz,Gonzalo Escalante,,,gonzalo-escalante,G. Escalante,M,8,182,258,M,316170,EUR,733190400,M,17,17,True,10.0,7.0,5.0,4.0,4.0,4.0,3.0,7.0,,,,,,15.0,13.0,6.6,4.0,0.00914932,0,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368725,away,Cádiz,Iván Alejo,,,ivan-alejo,I. Alejo,M,14,184,174,M,352486,EUR,792374400,M,11,11,True,3.0,1.0,,,,1.0,3.0,6.0,,,,,,15.0,12.0,6.5,6.0,0.104405,0,,4.0,,,2.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,2.0,1.0,,,,,,,,,1.0
11368725,away,Cádiz,Darwin Machís,,,darwin-machis,D. Machís,F,11,174,1580,M,252863,EUR,729043200,F,18,18,True,1.0,1.0,,,1.0,1.0,1.0,3.0,,,,,,12.0,7.0,6.7,4.0,0.0740462,0,,3.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,
11368725,away,Cádiz,David Gil,,,david-gil,D. Gil,G,1,183,78,M,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368725,away,Cádiz,Mamadou Mbaye,,,mamadou-mbaye,M. Mbaye,D,15,188,162,M,921621,EUR,898992000,D,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368725,away,Cádiz,Lucas Pires,,,lucas-pires,L. Pires,D,23,182,554,M,1136896,EUR,985392000,D,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368725,away,Cádiz,Aiham Ousou,,,aiham-ousou,A. Ousou,D,4,186,1250,M,965265,EUR,947376000,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368725,away,Cádiz,Brian Ocampo,,,brian-ocampo,B. Ocampo,M,10,173,942,M,941405,EUR,930268800,F,10,10,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368725,away,Cádiz,Diadié Samassékou,,,diadie-samassekou,D. Samassékou,M,18,175,1716,M,796358,EUR,821318400,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368725,away,Cádiz,Álex Fernández,,,alex-fernandez,Á. Fernández,M,8,183,168,M,148588,EUR,719107200,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
