match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,captain,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_clearanceOffLine,stat_keyPass,stat_onTargetScoringAttempt,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed,stat_totalOffside,stat_goals,stat_punches
11067615,home,Vasco da Gama,Sebastián Ferreira,sebastian-ferreira,S. Ferreira,F,11,181,444,M,,822783,EUR,887328000,F,9,9,False,20.0,15.0,,,3.0,4.0,12.0,16.0,2.0,,,,64.0,29.0,6.7,8.0,0.0,0.0,0.0415903,0,,,,,,,4.0,3.0,1.0,,,,,,2.0,3.0,,,,,2.0,,,2.0,,1.0,,,,,1.0,,
11067615,home,Vasco da Gama,Miranda,miranda,Miranda,D,16,182,158,M,,926868,EUR,948240000,D,35,35,True,8.0,7.0,1.0,,2.0,2.0,5.0,7.0,1.0,,,,26.0,18.0,6.8,4.0,0.0345,0.0,0.0210647,1,,,,1.0,,,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,
11067615,home,Vasco da Gama,Erick Marcus,erick-marcus,Erick Marcus,M,77,172,690,M,,1403439,EUR,1078099200,F,16,16,True,7.0,4.0,,,1.0,1.0,4.0,8.0,2.0,,,,26.0,12.0,6.8,5.0,0.0,0.0,0.0989789,0,,,,2.0,1.0,,,2.0,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,
11067615,home,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,pablovegetti,583974,EUR,592876800,F,99,99,True,12.0,7.0,,,,2.0,7.0,10.0,2.0,,,,26.0,22.0,6.9,7.0,1.3589,1.9903,0.0077974,3,,,,,,5.0,3.0,8.0,,1.0,1.0,,,,,2.0,,1.0,,,1.0,,,,3.0,2.0,,,,2.0,,1.0,
11067615,home,Vasco da Gama,Marlon Gomes,marlon-gomes,M. Gomes,M,6,184,1923,M,,1105833,EUR,1071360000,M,25,25,True,8.0,6.0,,,1.0,1.0,5.0,7.0,1.0,,,,18.0,12.0,7.2,2.0,0.0,0.0,0.17911,0,,Marlon Gomes,,,,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,1.0,,,,1.0,,,,,
11067615,home,Vasco da Gama,Figueiredo,figueiredo,Figueiredo,M,20,178,689,M,,1105790,EUR,997747200,F,15,15,True,1.0,,,,,,,1.0,,,,,13.0,3.0,6.5,2.0,0.0,0.0,0.0,0,,Figueiredo,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
11067615,home,Vasco da Gama,Ivan Quaresma,ivan-quaresma,Ivan,G,12,195,673,M,,795029,EUR,855273600,G,97,97,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067615,home,Vasco da Gama,Manuel Capasso,manuel-capasso,M. Capasso,D,28,188,442,M,,940611,EUR,829872000,D,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067615,home,Vasco da Gama,Maicon,maicon,Maicon,D,3,191,836,M,,44691,EUR,590198400,D,4,4,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067615,home,Vasco da Gama,Matías Galarza,matias-galarza,M. Galarza,M,23,175,2146,M,,1105836,EUR,1013385600,M,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,Matías Galarza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067615,home,Vasco da Gama,Serginho,serginho,Serginho,M,70,180,332,M,,849301,EUR,797126400,F,70,70,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067615,home,Vasco da Gama,Cauan Barros,barros-cauan,C. Barros,M,88,183,2254,M,,1444694,EUR,1083801600,M,88,88,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067615,home,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,,39649,EUR,631584000,F,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067615,away,Grêmio,Gabriel Grando,gabriel-grando,G. Grando,G,12,192,1323,M,,1111770,EUR,954288000,G,12,12,False,26.0,19.0,13.0,6.0,19.0,21.0,,5.0,11.0,1.0,2.0,4.0,90.0,46.0,7.2,8.0,0.0,0.0,0.00017096,0,1.1396,Gabriel Grando,,,,1.0,,2.0,,,3.0,,,,,1.0,,,,,,,,,,,,,,,,,3.0
11067615,away,Grêmio,João Pedro,joao-pedro,J. Pedro,D,18,179,1116,M,,605528,EUR,848016000,D,18,18,False,35.0,26.0,1.0,,10.0,16.0,17.0,21.0,6.0,,,,90.0,65.0,6.6,17.0,0.0,0.0,0.0599075,0,,,,2.0,1.0,,7.0,5.0,1.0,2.0,1.0,,1.0,,2.0,2.0,,2.0,1.0,3.0,1.0,,,2.0,,2.0,,,,,,,
11067615,away,Grêmio,Bruno Uvini,bruno-uvini,Bruno Uvini,D,,187,190,M,,158267,EUR,675907200,D,15,15,False,31.0,23.0,6.0,2.0,16.0,20.0,7.0,11.0,,,,,84.0,36.0,6.4,8.0,0.0,0.0,0.00379608,0,,,,,,1.0,2.0,1.0,,,5.0,,,,,,,,,2.0,,,,,,,,,,,,,
11067615,away,Grêmio,Bruno Alves,bruno-alves,B. Alves,D,3,184,261,M,,551810,EUR,671760000,D,34,34,False,37.0,32.0,4.0,2.0,21.0,22.0,11.0,15.0,8.0,,,,90.0,48.0,6.9,5.0,0.0495,0.0,0.00238129,1,,,,,,,5.0,4.0,,1.0,2.0,1.0,2.0,,,1.0,,1.0,,5.0,,1.0,,,,,,,,,,,
11067615,away,Grêmio,Reinaldo,reinaldo,Reinaldo,D,6,178,2574,M,,243109,EUR,622944000,D,6,6,False,40.0,31.0,6.0,3.0,8.0,9.0,25.0,35.0,7.0,,,,90.0,69.0,7.1,17.0,0.0349,0.0,0.194696,1,,,,4.0,2.0,,2.0,4.0,,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,,,
11067615,away,Grêmio,Felipe Carballo,felipe-carballo,F. Carballo,M,,177,618,M,,805038,EUR,844387200,M,8,8,False,30.0,27.0,5.0,4.0,14.0,14.0,13.0,16.0,3.0,,,,76.0,35.0,7.1,3.0,0.0,0.0,0.0186229,0,,,,,,,5.0,2.0,3.0,,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,
11067615,away,Grêmio,Mathias Villasanti,mathias-villasanti,M. Villasanti,M,20,178,2843,M,,1139775,EUR,854064000,M,20,20,False,42.0,35.0,4.0,3.0,16.0,18.0,19.0,24.0,7.0,,,,90.0,58.0,6.9,10.0,0.0,0.0,0.0129274,0,,,,,,,5.0,4.0,,,3.0,2.0,4.0,3.0,1.0,,,,,3.0,1.0,,,,,1.0,,,,,,,
11067615,away,Grêmio,Bitello,bitello,Bitello,M,10,179,1768,M,,1106839,EUR,947203200,M,39,39,False,34.0,24.0,1.0,,8.0,9.0,16.0,27.0,8.0,,,,76.0,52.0,6.7,17.0,0.5472,0.0,0.065739,2,,Bitello,,2.0,,1.0,4.0,5.0,,2.0,,,1.0,1.0,2.0,3.0,,,1.0,,1.0,,,2.0,1.0,1.0,1.0,,,1.0,,,
11067615,away,Grêmio,Nathan,nathan,Nathan,M,,177,486,M,,358538,EUR,826675200,M,14,14,False,20.0,16.0,1.0,1.0,6.0,6.0,10.0,14.0,3.0,,,,63.0,34.0,6.8,6.0,0.0663,0.0,0.0218866,1,,,,,,1.0,4.0,8.0,1.0,2.0,1.0,,1.0,1.0,1.0,4.0,,2.0,,2.0,,,,,,1.0,1.0,,,,,,
11067615,away,Grêmio,Ferreirinha,ferreira,Ferreira,M,11,176,8644,M,,998499,EUR,883526400,M,10,10,False,20.0,12.0,1.0,1.0,4.0,4.0,8.0,18.0,3.0,,,,63.0,42.0,6.4,18.0,0.2469,0.0,0.0213135,2,,,,2.0,,,13.0,7.0,3.0,9.0,,,2.0,1.0,2.0,,,5.0,,,4.0,1.0,,,,2.0,1.0,,,,,,
11067615,away,Grêmio,Luis Suárez,luis-suarez,L. Suárez,F,9,182,125903,M,ElPistolero,16943,EUR,538444800,F,9,9,False,32.0,25.0,1.0,1.0,4.0,6.0,21.0,29.0,1.0,,,,90.0,52.0,7.4,16.0,0.1463,0.4472,0.577259,3,,,,3.0,,,8.0,6.0,,7.0,,,,,1.0,2.0,True,4.0,,,3.0,,,3.0,3.0,2.0,,1.0,,,1.0,,
11067615,away,Grêmio,Lucas Besozzi,lucas-besozzi,L. Besozzi,M,77,176,272,M,,1086339,EUR,1043193600,F,22,22,True,12.0,11.0,,,3.0,3.0,8.0,10.0,,,,,27.0,17.0,6.6,4.0,0.0,0.0,0.019684,0,,Lucas Besozzi,,1.0,,1.0,1.0,3.0,,2.0,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11067615,away,Grêmio,Gustavinho,gustavinho,Gustavinho,M,,174,84,M,,1047852,EUR,1004313600,M,17,17,True,13.0,7.0,3.0,,3.0,4.0,5.0,12.0,5.0,,,,27.0,23.0,6.0,11.0,0.3769,0.0,0.0343354,1,,Gustavinho,,3.0,1.0,,4.0,3.0,,1.0,,,,,1.0,3.0,,,,,2.0,1.0,,,,1.0,,,,1.0,,,
11067615,away,Grêmio,Gustavo Martins,gustavo-martins,G. Martins,D,53,191,1207,M,,1105796,EUR,1029024000,D,53,53,True,15.0,12.0,2.0,,7.0,8.0,5.0,7.0,1.0,,,,14.0,17.0,6.3,3.0,0.0,0.0,0.0184744,0,,Gustavo Martins,,,,2.0,2.0,2.0,1.0,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,
11067615,away,Grêmio,Lucas Milla,lucas-milla,Lucas Milla,M,2,176,304,M,,1176212,EUR,1043712000,M,45,45,True,12.0,8.0,2.0,1.0,6.0,7.0,2.0,5.0,,,,,14.0,15.0,6.5,4.0,0.0,0.0,0.00105021,0,,,,,,,3.0,1.0,,,,,1.0,1.0,,,,,,,3.0,,,,,,,,,,,,
11067615,away,Grêmio,André Henrique,andre-henrique,A. Henrique,F,77,189,1034,M,,1463912,EUR,1008547200,F,77,77,True,5.0,3.0,,,2.0,2.0,1.0,3.0,2.0,,,,16.0,7.0,6.9,3.0,0.0808,0.0,0.00067836,1,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,1.0,,,,1.0,,,,,
11067615,away,Grêmio,Caíque,caique,Caíque,G,97,198,375,M,,839514,EUR,870307200,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067615,away,Grêmio,Fábio,fabio,Fábio,D,2,172,304,M,,40677,EUR,647481600,D,2,2,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067615,away,Grêmio,Cuiabano,cuiabano,Cuiabano,D,6,179,2699,M,,1160554,EUR,1045353600,D,54,54,True,,,,,,,,,,,,,,,,,,0.0,,0,,Cuiabano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067615,away,Grêmio,Natã,nata,Natã,D,36,180,276,M,,1175603,EUR,991699200,D,36,36,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067615,away,Grêmio,Ronald,ronald,Ronald,M,8,186,749,M,,1587711,EUR,1044921600,M,35,35,True,,,,,,,,,,,,,,,,,,0.0,,0,,Ronald,Falkoski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067615,away,Grêmio,Juan Iturbe,juan-iturbe,J. Iturbe,F,11,170,695,M,,146415,EUR,739152000,F,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067615,away,Grêmio,Nathan Fernandes,nathan-fernandes,N. Fernandes,F,16,178,1314,M,,1494695,EUR,1108512000,D,32,32,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
