match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,captain,stat_aerialWon,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_goals,stat_bigChanceCreated,stat_goalAssist,stat_bigChanceMissed
11391297,home,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,37.0,20.0,23.0,6.0,18.0,24.0,2.0,13.0,8.0,1.0,1.0,90.0,44.0,6.1,17.0,0.00026427,0,-0.5558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391297,home,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,57.0,47.0,11.0,7.0,29.0,30.0,19.0,30.0,10.0,,,90.0,84.0,6.9,16.0,0.0916945,1,,3.0,1.0,3.0,6.0,3.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0112,1.0,,,,,,,,,,,,,,,,,,,
11391297,home,Stade Brestois,Brendan Chardonnet,brendan-chardonnet,B. Chardonnet,D,5,181,234,M,328035,EUR,788054400,D,5,5,False,55.0,41.0,13.0,5.0,34.0,40.0,7.0,15.0,9.0,,,90.0,75.0,7.3,15.0,0.0064713,0,,,,1.0,3.0,8.0,1.0,,,6.0,4.0,3.0,1.0,1.0,1.0,,,,,True,4.0,3.0,,,,,,,,,,,,,,
11391297,home,Stade Brestois,Julien Le Cardinal,julien-le-cardinal,J. L. Cardinal,D,26,182,203,M,1129751,EUR,870566400,D,25,25,False,50.0,45.0,11.0,8.0,33.0,34.0,12.0,17.0,4.0,,,90.0,69.0,7.1,6.0,0.00452329,0,,1.0,,,3.0,7.0,1.0,,,5.0,2.0,4.0,3.0,1.0,2.0,,,,,,2.0,,,,,,,,,,,,,,,
11391297,home,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,2,2,False,46.0,37.0,3.0,2.0,19.0,22.0,18.0,25.0,7.0,,,90.0,68.0,6.5,15.0,0.0233748,0,,1.0,,,5.0,6.0,,2.0,,,2.0,3.0,2.0,1.0,,,,,,,,,5.0,2.0,,,,,,,,,,,,
11391297,home,Stade Brestois,Jonas Martin,jonas-martin,J. Martin,M,90,184,95,M,123264,EUR,639619200,M,28,28,False,69.0,62.0,3.0,2.0,33.0,36.0,29.0,33.0,7.0,,,78.0,84.0,6.3,10.0,0.0308039,0,,,,,3.0,5.0,2.0,1.0,,2.0,2.0,3.0,1.0,,,,,,,,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,
11391297,home,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,54.0,47.0,4.0,1.0,29.0,31.0,18.0,23.0,6.0,,,90.0,72.0,6.7,15.0,0.030177,2,,,,,6.0,7.0,1.0,3.0,1.0,,,1.0,,2.0,,0.0407,,,,,,,6.0,4.0,,2.0,1.0,0.0184,,,,,,,,
11391297,home,Stade Brestois,Martín Satriano,martin-satriano,M. Satriano,F,10,187,2192,M,973536,EUR,982627200,M,7,7,False,27.0,21.0,,,8.0,8.0,13.0,19.0,2.0,,,90.0,41.0,7.3,9.0,0.076943,4,,,,2.0,4.0,5.0,2.0,,3.0,,,1.0,1.0,,,0.1518,,,,,1.0,,3.0,3.0,,3.0,1.0,0.242,,,,,,,,
11391297,home,Stade Brestois,Kamory Doumbia,kamory-doumbia,K. Doumbia,M,23,170,5674,M,1156353,EUR,1045526400,M,23,23,False,31.0,24.0,,,11.0,13.0,13.0,18.0,6.0,,,62.0,40.0,6.2,10.0,0.0170401,1,,,,,5.0,,2.0,2.0,,2.0,,,,,1.0,0.0509,1.0,Kamory Doumbia,,,,,,,,1.0,,,kamory_doumbia03,1.0,,,,,,
11391297,home,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,False,34.0,22.0,1.0,1.0,8.0,9.0,16.0,33.0,5.0,,,86.0,62.0,7.0,23.0,0.342464,0,,8.0,2.0,3.0,5.0,9.0,,,,,,6.0,2.0,2.0,,,1.0,,,,,,3.0,1.0,,2.0,,,,,1.0,,,,,
