match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialWon,stat_interceptionWon,stat_ownGoals,stat_wasFouled,stat_aerialLost,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,player_firstName,player_lastName,captain,stat_bigChanceCreated,stat_errorLeadToAGoal,stat_totalOffside,stat_crossNotClaimed,stat_errorLeadToAShot,stat_goals
12437680,home,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,14,14,False,22.0,18.0,,,0.0,3.0,3.0,15.0,19.0,2.0,,,71.0,38.0,8.1,9.0,0.30554,4,,,,4.0,4.0,,3.0,2.0,2.0,1.0,2.0,,1.0,1.0,2.0,0.5429,0.1186,1.0,1.0,,,1.0,1.0,,,,3.0,,1.0,,,,2.0,,1.0,,,
12437680,home,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,M,8,8,True,24.0,22.0,2.0,2.0,0.0,5.0,6.0,17.0,19.0,2.0,,,19.0,33.0,6.8,6.0,0.0627039,0,,,1.0,3.0,1.0,1.0,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,1.0,,,
12437680,home,Rayo Vallecano,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,F,21,21,True,9.0,6.0,,,0.0,,1.0,7.0,13.0,1.0,,,19.0,19.0,7.0,8.0,0.0378805,3,,,5.0,2.0,2.0,1.0,,,,1.0,1.0,,,,,0.2306,0.2588,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,
12437680,home,Rayo Vallecano,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,12,12,True,9.0,6.0,,,0.0,4.0,4.0,2.0,5.0,,,,19.0,10.0,6.6,3.0,0.0134582,0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,
12437680,home,Rayo Vallecano,Pedro Díaz,pedro-diaz,P. Díaz,M,4,180,572,M,900669,EUR,897004800,M,4,4,True,19.0,14.0,1.0,,0.0,4.0,8.0,10.0,11.0,2.0,,,13.0,24.0,6.7,7.0,0.0393715,1,,,,1.0,1.0,,1.0,,,,,,,,1.0,0.016,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,
12437680,home,Rayo Vallecano,James Rodríguez,james-rodriguez,J. Rodríguez,M,10,180,62182,M,107414,EUR,679276800,M,10,10,True,15.0,14.0,4.0,4.0,0.0,4.0,4.0,10.0,11.0,,,,13.0,17.0,6.8,1.0,0.00984861,1,,James10,,1.0,1.0,,,,,,1.0,,,,,0.0434,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,
12437680,home,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,home,Rayo Vallecano,Pelayo Fernández,pelayo-fernandez,P. Fernández,D,27,193,208,M,1139724,EUR,1051574400,D,27,27,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,home,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,home,Rayo Vallecano,Joni Montiel,joni-montiel,J. Montiel,M,9,173,6113,M,827491,EUR,904780800,M,25,25,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,home,Rayo Vallecano,Pathé Ismaël Ciss,ismaila-ciss,P. I. Ciss,M,6,183,4735,M,913679,EUR,763776000,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,home,Rayo Vallecano,Randy Nteka,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,M,11,11,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,home,Rayo Vallecano,Raúl de Tomás,raul-de-tomas,R. de Tomás,F,9,181,959,M,138387,EUR,782352000,F,9,9,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,away,Las Palmas,Jasper Cillessen,jasper-cillessen,J. Cillessen,G,22,185,1502,M,123865,EUR,609206400,G,1,1,False,39.0,20.0,25.0,6.0,0.0,15.0,16.0,5.0,23.0,8.0,5.0,6.0,90.0,52.0,7.6,20.0,0.00194219,0,0.1445,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12437680,away,Las Palmas,Viti Rozada,viti-rozada,V. Rozada,D,17,171,116,M,1031499,EUR,874368000,D,18,18,False,22.0,17.0,5.0,3.0,0.0,9.0,11.0,8.0,12.0,5.0,,,90.0,48.0,7.3,10.0,0.0063435,0,,,1.0,3.0,1.0,,1.0,,,,,5.0,,,,,,1.0,4.0,,,2.0,,,2.0,,,,,,,,,,,,,
12437680,away,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,914848,EUR,725846400,D,4,4,False,24.0,14.0,8.0,1.0,0.0,12.0,14.0,2.0,10.0,5.0,,,90.0,36.0,6.6,10.0,0.00203921,0,,,,3.0,1.0,1.0,,,,,,9.0,,,,,,1.0,,,,2.0,,,3.0,,,,,,,,,,,,1.0,
12437680,away,Las Palmas,Scott McKenna,scott-mckenna,S. McKenna,D,26,188,973,M,358108,EUR,847756800,D,15,15,False,31.0,16.0,9.0,2.0,0.0,10.0,17.0,6.0,15.0,2.0,,,90.0,47.0,6.8,18.0,0.00578308,2,,,1.0,3.0,5.0,,,1.0,1.0,,,7.0,,,,0.2515,,4.0,,1.0,,1.0,2.0,,2.0,2.0,1.0,,1.0,,,,1.0,,,,,
12437680,away,Las Palmas,Álex Muñoz,alex-munoz,Á. Muñoz,D,3,185,176,M,273227,EUR,775526400,D,23,23,False,21.0,14.0,3.0,,0.0,8.0,10.0,6.0,11.0,1.0,,,90.0,57.0,7.4,11.0,0.00145221,0,,,,6.0,10.0,2.0,,,,,,8.0,7.0,5.0,,,,2.0,2.0,,1.0,2.0,,,3.0,2.0,,,,,,,,,,,,
12437680,away,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179,313,M,353154,EUR,793929600,M,5,5,False,23.0,17.0,4.0,2.0,0.0,6.0,10.0,11.0,13.0,3.0,,,90.0,36.0,6.6,8.0,0.054166,1,,,,5.0,5.0,2.0,,2.0,,1.0,,3.0,2.0,1.0,,0.0468,0.2273,1.0,1.0,,2.0,,,,,1.0,,,,,,,,,,,,
12437680,away,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,964985,EUR,825984000,M,20,20,False,38.0,31.0,,,1.0,15.0,16.0,18.0,24.0,9.0,,,89.0,52.0,7.5,9.0,0.0592618,0,,,2.0,2.0,5.0,1.0,,2.0,1.0,,,1.0,2.0,2.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,2.0,2.0,,,,True,,,,,,
12437680,away,Las Palmas,Dário Essugo,dario-essugo,D. Essugo,M,14,178,9115,M,1110006,EUR,1110758400,M,29,29,False,30.0,21.0,3.0,1.0,0.0,11.0,15.0,10.0,15.0,6.0,,,79.0,52.0,6.7,13.0,0.00849999,1,,,,7.0,5.0,1.0,1.0,,,,1.0,2.0,3.0,1.0,3.0,0.0296,,,3.0,,2.0,1.0,,,1.0,4.0,,,,,,,,,,,2.0,
12437680,away,Las Palmas,Sandro Ramírez,sandro-ramirez,S. Ramírez,M,19,175,945,M,188407,EUR,805248000,F,19,19,False,15.0,10.0,2.0,,1.0,8.0,8.0,4.0,11.0,3.0,,,64.0,31.0,7.4,11.0,0.31319,1,,,4.0,3.0,3.0,,,3.0,,,,3.0,2.0,1.0,,0.0515,,1.0,,,,,1.0,,,1.0,2.0,2.0,,,,,1.0,,,,,
12437680,away,Las Palmas,Fábio Silva,fabio-silva,F. Silva,F,21,185,5306,M,954076,EUR,1027036800,F,37,37,False,14.0,8.0,1.0,1.0,0.0,3.0,5.0,5.0,9.0,,,,79.0,36.0,6.8,17.0,0.00202191,1,,fabio.silva,,12.0,4.0,1.0,4.0,3.0,,1.0,,4.0,,,4.0,0.1519,0.5412,3.0,,,1.0,3.0,,,,2.0,,,,,,,,,,,,1.0
12437680,away,Las Palmas,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172,3634,M,1012444,EUR,1064880000,F,10,10,False,16.0,13.0,1.0,1.0,0.0,8.0,9.0,5.0,7.0,5.0,,,64.0,33.0,6.9,9.0,0.00873327,1,,,,3.0,4.0,,,5.0,3.0,,,,1.0,1.0,4.0,0.0318,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,,,,
12437680,away,Las Palmas,Manuel Fuster,manuel-fuster,M. Fuster,M,14,169,223,M,916654,EUR,877478400,M,14,14,True,9.0,7.0,1.0,,0.0,1.0,3.0,6.0,6.0,3.0,,,26.0,15.0,7.6,3.0,0.0913599,1,,,,1.0,2.0,,,,,1.0,,,1.0,,,0.0402,0.2506,1.0,,,,1.0,,,1.0,,1.0,,,,,,,,,,,1.0
12437680,away,Las Palmas,José Campaña,jose-campana,J. Campaña,M,20,179,241,M,96373,EUR,738806400,M,8,8,True,14.0,14.0,,,0.0,4.0,4.0,10.0,10.0,4.0,,,26.0,21.0,6.9,1.0,0.0695573,1,,,,1.0,4.0,,,2.0,1.0,,,2.0,1.0,1.0,,0.0177,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,
12437680,away,Las Palmas,Benito Ramírez,benito-ramirez,B. Ramírez,M,21,180,82,M,868223,EUR,805420800,M,11,11,True,3.0,3.0,,,0.0,2.0,2.0,2.0,2.0,2.0,,,11.0,6.0,6.6,1.0,0.0805913,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,
12437680,away,Las Palmas,Jaime Mata,jaime-mata,J. Mata,F,17,185,448,M,351140,EUR,593654400,F,17,17,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,,,11.0,8.0,6.3,1.0,0.0003608,2,,,,3.0,2.0,,,1.0,1.0,,1.0,,,,,0.2839,,,,,1.0,3.0,1.0,,,,,,1.0,,,,,,2.0,,,
12437680,away,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182,195,M,841854,EUR,805161600,F,9,9,True,2.0,2.0,,,0.0,2.0,2.0,,,,,,1.0,3.0,,,1.294e-05,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,away,Las Palmas,Dinko Horkaš,dinko-horkas,D. Horkaš,G,1,189,377,M,855922,EUR,921024000,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,away,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181,783,M,979146,EUR,993945600,D,3,3,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,away,Las Palmas,Juanma Herzog,juanma-herzog,J. Herzog,D,15,186,242,M,1513451,EUR,1084406400,D,28,28,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,away,Las Palmas,Fabio González,fabio-gonzalez,F. González,M,,176,37,M,894477,EUR,855705600,M,6,6,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,away,Las Palmas,Iván Gil,ivan-gil,I. Gil,M,8,168,109,M,1010525,EUR,948153600,M,21,21,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,away,Las Palmas,Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,188,1008,M,367228,EUR,833846400,F,16,16,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437680,away,Las Palmas,Pejiño,pejino,Pejiño,F,24,177,111,M,925220,EUR,838598400,M,7,7,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
