match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_ballRecovery,stat_totalTackle,stat_wonTackle,stat_fouls,player_sofascoreId,stat_aerialLost,stat_totalCross,stat_accurateCross,stat_unsuccessfulTouch,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_blockedScoringAttempt,stat_keyPass,captain,stat_totalOffside,stat_bigChanceMissed,stat_hitWoodwork,stat_bigChanceCreated,stat_goodHighClaim,stat_penaltyFaced,stat_errorLeadToAShot,stat_lastManTackle,stat_errorLeadToAGoal,stat_penaltyConceded
14566919,home,Qarabağ FK,Camilo Durán,Camilo Durán,,camilo-duran,C. Durán,F,17,178.0,12726,M,1521132,EUR,1013299200,F,17,17,False,7.0,5.0,,,0.0,3.0,3.0,2.0,4.0,2.0,2.0,,,,,,61.0,13.0,6.3,6.0,0.00130099,30.852,6.66486,12.0,,2,,0.0,0.32,-0.02,,2.01,3.09,0.84,0.48,0.24,3.0,,1.0,,,,,1.0,,,1.0,,1.0,1.0,,2.0,1.0,0.2351,-0.53,,,,1.0,,,,1.0,1.0,,,,,,,
14566919,home,Qarabağ FK,Emmanuel Addai,Emmanuel Addai,,addai-emmanuel,E. Addai,M,11,173.0,6318,M,1398529,EUR,996624000,F,11,11,True,21.0,19.0,2.0,2.0,0.0,5.0,6.0,14.0,15.0,,4.0,,,,,,59.0,33.0,6.8,7.0,0.0331707,30.672,7.72634,12.0,,1,,0.16,0.09,0.0,,1.99,3.56,1.28,0.64,0.26,6.0,,2.0,6.0,3.0,,,2.0,1.0,1.0,1.0,,,,,,,0.0126,-0.09,,,,1.0,1.0,,,,,,,,,,,
14566919,home,Qarabağ FK,Toral Bayramov,,,toral-bayramov,T. Bayramov,D,27,185.0,7400,M,981246,EUR,982886400,D,27,27,True,7.0,7.0,,,0.0,2.0,2.0,5.0,5.0,,,3.0,,,,,29.0,12.0,6.4,1.0,0.00954924,28.044,3.90461,3.0,,0,,-0.09,0.03,-0.08,,0.96,1.91,0.69,0.27,0.06,4.0,2.0,,,,,,,,,,toralbayramov,2.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,
14566919,home,Qarabağ FK,Nariman Akhundzade,Nariman Akhundzade,,nariman-akhundzade,N. Akhundzade,F,7,185.0,13343,M,1156696,EUR,1082678400,F,7,7,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,2.0,,2.0,,,,29.0,8.0,6.6,1.0,0.0892614,30.564,3.91175,5.0,,1,,0.17,-0.27,0.16,,1.02,1.89,0.57,0.32,0.11,2.0,,,,,,,1.0,,,,Akhundzade,2.0,1.0,1.0,,1.0,0.0234,-0.14,,,,,1.0,,,,,1.0,,,,,,
14566919,home,Qarabağ FK,Oleksiy Kashchuk,,,oleksiy-kashchuk,O. Kashchuk,M,21,180.0,3346,M,880229,EUR,962236800,M,21,21,True,3.0,2.0,,,0.0,,,2.0,3.0,,1.0,1.0,,,,,15.0,7.0,6.8,2.0,0.0138547,30.888,2.44844,5.0,,1,,0.14,0.27,-0.06,,0.59,1.12,0.39,0.2,0.15,2.0,2.0,,1.0,1.0,,,1.0,,,,,,,,1.0,,0.3238,-0.23,1.0,,0.3156,,1.0,,,1.0,,,,,,,,
14566919,home,Qarabağ FK,Dani Bolt,,,dani-bolt,Dani Bolt,M,18,183.0,2733,M,1017697,EUR,929664000,D,18,18,True,3.0,,1.0,,0.0,,1.0,,2.0,,,,,,,,15.0,5.0,6.5,5.0,,31.824,2.46905,4.0,,0,,-0.06,0.05,0.0,,0.6,1.04,0.45,0.23,0.15,1.0,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,,
14566919,home,Qarabağ FK,Fabijan Buntić,,,fabijan-buntic,F. Buntić,G,97,194.0,2962,M,827377,EUR,856742400,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566919,home,Qarabağ FK,Shahrudin Mahammadaliyev,,,sahrudin-mahammadaliyev,Ş. Mahammadaliev,G,1,185.0,5783,M,813105,EUR,771379200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,shahrudin1,,,,,,,,,,,,,,,,,,,,,,,
14566919,home,Qarabağ FK,Abbas Hüseynov,,,abbas-huseynov,A. Hüseynov,D,30,179.0,2509,M,548218,EUR,803001600,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566919,home,Qarabağ FK,Bədavi Hüseynov,,,bedavi-huseynov,B. Huseynov,D,55,184.0,3422,M,149045,EUR,679190400,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566919,home,Qarabağ FK,Samy Mmaee,,,samy-mmaee,S. Mmaee,D,3,185.0,4497,M,578198,EUR,842140800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566919,home,Qarabağ FK,Hikmat Cabrayilzada,Hikmat,Cabrayilzada,hikmat-jabrayilzade,H. Cabrayilzada,M,32,176.0,2584,M,1586078,EUR,1185753600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566919,home,Qarabağ FK,Chris Kouakou,,,chris-kouakou,C. Kouakou,M,6,182.0,2542,M,967228,EUR,945216000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566919,away,Chelsea,Robert Sánchez,,,robert-sanchez,R. Sánchez,G,1,197.0,18384,M,920546,EUR,879811200,G,1,1,False,34.0,30.0,10.0,6.0,0.0,28.0,30.0,2.0,4.0,1.0,1.0,1.0,,1.0,1.0,,90.0,39.0,6.9,4.0,0.00101501,20.196,4.83085,0.0,0.1708,0,-0.2414,0.09,0.01,-0.18,0.2,3.24,1.44,0.14,0.02,0.0,,,,,,,,6.0,,,,RS1,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
14566919,away,Chelsea,Reece James,,,reece-james,R. James,D,24,180.0,49440,M,885908,EUR,944611200,D,24,24,False,60.0,50.0,7.0,2.0,0.0,20.0,22.0,30.0,38.0,,3.0,,1.0,,,,90.0,79.0,6.5,15.0,0.0569225,30.636,10.22676,14.0,,0,,0.36,0.16,-0.36,,3.13,4.75,1.35,0.67,0.33,3.0,2.0,,,,,2.0,5.0,2.0,1.0,1.0,ReeceJ,,5.0,,,,,,,,,,1.0,True,,,,,,,,,,
14566919,away,Chelsea,Tosin Adarabioyo,,,tosin-adarabioyo,T. Adarabioyo,D,4,196.0,10512,M,352668,EUR,875059200,D,4,4,False,77.0,70.0,7.0,4.0,0.0,40.0,43.0,30.0,34.0,2.0,5.0,3.0,,,,,90.0,88.0,7.3,8.0,0.0172944,30.024,9.41513,6.0,,0,,0.33,0.14,-0.02,,2.99,4.75,1.09,0.41,0.17,3.0,,,,,2.0,,6.0,3.0,3.0,1.0,tosinadarabioyo,2.0,,,1.0,,,,,,,,1.0,,,,,,,,1.0,,,
14566919,away,Chelsea,Jorrel Hato,,,jorrel-hato,J. Hato,D,21,182.0,15506,M,1153079,EUR,1141689600,D,21,21,False,70.0,65.0,3.0,1.0,0.0,42.0,45.0,23.0,25.0,1.0,4.0,2.0,1.0,,,,90.0,83.0,5.9,10.0,0.0160892,30.672,9.85494,13.0,,0,,0.03,0.1,-0.57,,2.94,4.92,1.2,0.47,0.31,1.0,,,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,,1.0,,,5.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0
14566919,away,Chelsea,Marc Cucurella,,,marc-cucurella,M. Cucurella,D,3,175.0,37144,M,794939,EUR,901065600,D,3,3,False,34.0,31.0,1.0,,0.0,14.0,14.0,17.0,20.0,3.0,5.0,3.0,,,,,90.0,51.0,6.0,7.0,0.145771,30.096,11.07541,14.0,,0,,0.17,0.04,-0.37,,2.94,4.93,1.97,0.91,0.33,8.0,2.0,,,,,1.0,6.0,2.0,1.0,6.0,cucurella3,2.0,1.0,,3.0,,,,,,,,1.0,,,,,,,,,,,
14566919,away,Chelsea,Andrey Santos,Andrey Santos,,santos-andrey,A. Santos,M,17,180.0,28027,M,1105779,EUR,1083542400,M,17,17,False,21.0,19.0,1.0,,1.0,11.0,12.0,8.0,9.0,,4.0,,1.0,,,,45.0,28.0,6.5,3.0,0.031645,27.36,5.40573,7.0,,1,,-0.17,0.14,-0.12,,1.23,2.42,1.11,0.53,0.12,1.0,,1.0,,,,,3.0,3.0,1.0,,andreysantos_5,,,,,1.0,0.2056,-0.55,,,,,1.0,,,,,,,,,,,
14566919,away,Chelsea,Roméo Lavia,Romeo Lavia,,romeo-lavia,R. Lavia,M,45,181.0,16632,M,1069488,EUR,1073347200,M,45,45,False,2.0,2.0,,,0.0,2.0,2.0,,,,,,,,,,8.0,2.0,6.6,,3.94e-05,25.056,0.50964,0.0,,0,,0.0,0.0,0.13,,0.22,0.24,0.03,0.01,0.01,,,,,,,,,,,,romeolavia,,,,,,,,,,,,,,,,,,,,,,,
14566919,away,Chelsea,Estêvão,Estêvão,,estevao,Estêvão,M,41,176.0,196577,M,1597265,EUR,1177372800,M,41,41,False,30.0,25.0,,,0.0,4.0,6.0,21.0,24.0,1.0,8.0,,,,,,90.0,56.0,7.7,14.0,0.159532,30.672,10.50771,22.0,,3,,-0.21,0.54,-0.17,,3.29,4.4,1.56,0.79,0.47,7.0,2.0,,5.0,3.0,,1.0,3.0,4.0,2.0,3.0,Estêvão,,4.0,1.0,2.0,1.0,0.278,0.47,1.0,1.0,0.2239,1.0,3.0,,,,,,,,,,,
14566919,away,Chelsea,João Pedro,,,joao-pedro,J. Pedro,F,20,182.0,99739,M,975079,EUR,1001462400,M,20,20,False,30.0,25.0,3.0,1.0,0.0,10.0,10.0,15.0,20.0,,2.0,,2.0,,,,71.0,39.0,6.5,9.0,0.0545386,27.504,8.67879,5.0,,0,,0.22,0.15,-0.12,,2.12,4.3,1.59,0.56,0.11,3.0,,2.0,,,,,3.0,,,1.0,joaopedro,,,,1.0,,,,,,,,1.0,,,,,,,,,,,
14566919,away,Chelsea,Jamie Gittens,,,jamie-bynoe-gittens,J. Gittens,M,11,178.0,24000,M,1140599,EUR,1091923200,M,11,11,False,11.0,9.0,,,0.0,1.0,1.0,8.0,10.0,,3.0,,,,,,45.0,24.0,6.5,7.0,0.463625,30.024,4.82017,7.0,,2,,0.28,0.3,-0.13,,1.53,2.03,0.78,0.32,0.16,7.0,,2.0,4.0,2.0,,,,1.0,,3.0,jbgittens,,1.0,,,1.0,0.113,-0.13,,,,1.0,,,,,,,,,,,,
14566919,away,Chelsea,Tyrique George,Tyrique George,,tyrique-george,T. George,F,19,181.0,12338,M,1403061,EUR,1139011200,F,32,32,False,7.0,6.0,,,0.0,,,6.0,7.0,,,,,,,,45.0,13.0,6.0,4.0,0.174645,28.656,4.80081,9.0,,1,,0.06,0.04,0.13,,1.48,2.07,0.61,0.48,0.16,2.0,,2.0,,,,,2.0,,,,,,,,1.0,,0.0454,-0.21,,,,1.0,1.0,,,,,,,,,,,
14566919,away,Chelsea,Moisés Caicedo,,,moises-caicedo,M. Caicedo,M,25,178.0,79211,M,987650,EUR,1004659200,M,25,25,True,54.0,52.0,3.0,3.0,0.0,25.0,25.0,27.0,29.0,,2.0,3.0,,,,,82.0,68.0,6.7,4.0,0.0384659,29.196,9.40656,10.0,,1,,0.23,0.12,-0.09,,2.81,4.65,1.22,0.54,0.19,6.0,2.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,3.0,MoisesCaicedo55,,,,1.0,1.0,0.0461,-0.22,,,,,,,,,,,,,,,,
14566919,away,Chelsea,Enzo Fernández,,,enzo-fernandez,E. Fernández,M,8,177.0,120639,M,974505,EUR,979689600,M,8,8,True,34.0,27.0,3.0,2.0,0.0,5.0,5.0,22.0,29.0,1.0,3.0,,2.0,,,,45.0,44.0,7.0,10.0,0.103492,28.404,5.88668,7.0,,3,,-0.02,0.31,0.0,,1.45,2.66,1.11,0.49,0.18,,,,,,,,3.0,,,,Enzo8,,3.0,1.0,1.0,1.0,0.2526,-0.03,1.0,,0.5098,1.0,1.0,,,,,,,,,,,
14566919,away,Chelsea,Liam Delap,,,liam-delap,L. Delap,F,9,186.0,24903,M,997087,EUR,1044662400,F,9,9,True,5.0,4.0,1.0,1.0,0.0,,,4.0,5.0,,,,,,,,45.0,7.0,6.6,1.0,0.0606485,31.14,5.3699,9.0,,1,,-0.04,0.13,0.13,,1.65,2.29,0.72,0.49,0.23,,,,,,,,1.0,,,,,,,,,1.0,0.0464,-0.37,,,,,1.0,,1.0,,,,,,,,,
14566919,away,Chelsea,Alejandro Garnacho,,,alejandro-garnacho,A. Garnacho,F,49,180.0,137323,M,1135873,EUR,1088640000,F,49,49,True,19.0,14.0,,,0.0,3.0,4.0,11.0,15.0,,1.0,,,,,,45.0,29.0,7.2,9.0,0.0129484,30.78,5.5728,10.0,,3,,-0.21,-0.2,0.0,,1.58,2.48,0.77,0.47,0.27,3.0,,,4.0,1.0,,1.0,,,,,AleGarnacho,,,,1.0,1.0,0.2452,0.51,2.0,1.0,0.9849,,1.0,,,,,,,,,,,
14566919,away,Chelsea,Facundo Buonanotte,Facundo Buonanotte,,facundo-buonanotte,F. Buonanotte,M,40,174.0,18001,M,1117025,EUR,1103760000,M,40,40,True,10.0,7.0,1.0,1.0,0.0,1.0,2.0,6.0,8.0,2.0,3.0,,,,,,19.0,15.0,6.6,5.0,0.0149907,27.648,2.87706,3.0,,1,,-0.02,0.13,-0.01,,0.7,1.32,0.56,0.24,0.07,2.0,,,2.0,1.0,,,1.0,,,,facubuonanotte_,1.0,,,1.0,1.0,0.032,-0.09,,,,,,,,,,,,,,,,
14566919,away,Chelsea,Max Merrick,Max Merrick,,merrick-max,M. Merrick,G,50,,1207,M,1403054,EUR,1131580800,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566919,away,Chelsea,Filip Jørgensen,,,filip-jorgensen,F. Jørgensen,G,12,190.0,13900,M,962053,EUR,1018915200,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,filipjorgensen1,,,,,,,,,,,,,,,,,,,,,,,
14566919,away,Chelsea,Malo Gusto,,,gusto-malo,M. Gusto,D,27,179.0,19294,M,996958,EUR,1053302400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,malogst,,,,,,,,,,,,,,,,,,,,,,,
14566919,away,Chelsea,Wesley Fofana,,,wesley-fofana,W. Fofana,D,29,186.0,14575,M,923894,EUR,977011200,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,wesley_fofana3,,,,,,,,,,,,,,,,,,,,,,,
14566919,away,Chelsea,Trevoh Chalobah,,,trevoh-chalobah,T. Chalobah,D,23,190.0,14433,M,826134,EUR,931132800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,yungchalobah,,,,,,,,,,,,,,,,,,,,,,,
14566919,away,Chelsea,Josh Acheampong,Josh Acheampong,,josh-acheampong,J. Acheampong,D,34,190.0,13883,M,1403050,EUR,1146787200,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,joshkofi2,,,,,,,,,,,,,,,,,,,,,,,
14566919,away,Chelsea,Marc Guiu,,,guiu-marc,M. Guiu,F,38,187.0,28341,M,1414933,EUR,1136332800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,marcguiu9,,,,,,,,,,,,,,,,,,,,,,,
