match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_totalOffside,stat_dispossessed,stat_fouls,stat_challengeLost,stat_blockedScoringAttempt,player_sofascoreId,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_bigChanceMissed,stat_goals,stat_hitWoodwork
12512896,home,SC Farense,Ricardo Velho,ricardo-velho,R. Velho,G,24,188,499,M,845792,EUR,903571200,G,33,33,False,21.0,16.0,9.0,4.0,0.0,13.0,13.0,3.0,8.0,2.0,7.0,1.0,1.0,4.0,1.0,90.0,35.0,7.2,5.0,0.00095113,0,0.4496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512896,home,SC Farense,Rivaldo,rivaldo,Rivaldo,D,70,184,80,M,1533897,EUR,969235200,D,70,70,False,45.0,32.0,9.0,4.0,1.0,10.0,12.0,24.0,39.0,3.0,2.0,,,,,90.0,79.0,8.1,21.0,0.605195,1,,6.0,2.0,2.0,5.0,3.0,11.0,3.0,2.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0273,3.0,,,,,,,,,,,,,,
12512896,home,SC Farense,Marco Moreno,marco-moreno,M. Moreno,D,21,190,81,M,997094,EUR,982627200,D,3,3,False,47.0,35.0,10.0,4.0,0.0,25.0,29.0,10.0,18.0,3.0,4.0,,,,,88.0,54.0,6.5,12.0,0.00485149,0,,,,4.0,4.0,4.0,5.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,
12512896,home,SC Farense,Lucas Áfrico,lucas-africo,L. Áfrico,D,40,188,120,M,939792,EUR,791942400,D,44,44,False,49.0,43.0,5.0,2.0,0.0,31.0,34.0,12.0,15.0,3.0,4.0,,,,,90.0,59.0,6.7,7.0,0.00568726,1,,,,6.0,3.0,6.0,4.0,,,,1.0,1.0,1.0,,,1.0,1.0,0.0556,1.0,,,1.0,,,,,,,,,,,
12512896,home,SC Farense,Talys,talys,Talys,D,,179,45,M,913907,EUR,918604800,D,12,12,False,36.0,26.0,8.0,2.0,0.0,11.0,14.0,19.0,33.0,6.0,3.0,,,,,90.0,81.0,6.8,26.0,0.207965,0,,11.0,4.0,,3.0,3.0,6.0,1.0,,,,,2.0,3.0,,2.0,,,2.0,,,,1.0,1.0,,,,,,,,,
12512896,home,SC Farense,Neto,neto,Neto,M,8,181,91,M,843358,EUR,683769600,M,6,6,False,44.0,42.0,,,0.0,20.0,20.0,22.0,25.0,,2.0,,,,,88.0,50.0,6.4,3.0,0.0179502,1,,1.0,,,2.0,5.0,2.0,,,,,,1.0,,,,,0.0327,,,,,,3.0,2.0,1.0,,,,,,,
12512896,home,SC Farense,Claudio Falcão,claudio-falcao,C. Falcão,D,29,187,132,M,845699,EUR,773193600,M,29,29,False,41.0,40.0,5.0,5.0,0.0,15.0,16.0,25.0,25.0,1.0,6.0,,,,,90.0,53.0,7.0,2.0,0.0194119,1,,,,3.0,1.0,8.0,7.0,,,,1.0,,,6.0,2.0,1.0,,0.0176,2.0,,,,,3.0,2.0,,,,,,,,
12512896,home,SC Farense,Mohamed Belloumi,mohamed-belloumi,M. Belloumi,F,10,174,4940,M,1125839,EUR,1022889600,M,62,62,False,22.0,16.0,,,0.0,2.0,3.0,14.0,25.0,,3.0,,,,,90.0,48.0,7.3,17.0,0.042902,2,,6.0,,3.0,,6.0,4.0,,,,,1.0,,4.0,4.0,3.0,,0.0659,2.0,,,,2.0,,1.0,,b.m.belooumi.10,2.0,0.1225,,,,
12512896,home,SC Farense,Filipe Soares,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,21,21,False,14.0,10.0,4.0,3.0,0.0,3.0,3.0,7.0,11.0,,4.0,,,,,58.0,24.0,6.5,9.0,0.0157388,0,,,,2.0,,6.0,2.0,1.0,,,,,2.0,1.0,1.0,1.0,1.0,,,,,,2.0,1.0,,,,,,,,,
12512896,home,SC Farense,Marco Matias,marco-matias,M. Matias,F,77,177,35,M,77929,EUR,610761600,M,77,77,False,17.0,13.0,2.0,,0.0,1.0,2.0,12.0,19.0,,,,,,,57.0,31.0,6.8,10.0,0.0396801,1,,4.0,,1.0,2.0,2.0,6.0,,,,,,,,,2.0,4.0,0.0234,1.0,,,,,1.0,,1.0,,,,True,,,
12512896,home,SC Farense,Darío Poveda,dario-poveda,D. Poveda,F,14,188,58,M,836600,EUR,858211200,F,14,14,False,9.0,6.0,,,0.0,2.0,2.0,4.0,7.0,,3.0,,,,,74.0,18.0,6.2,9.0,0.00959982,1,,,,1.0,1.0,6.0,3.0,1.0,,,1.0,,,1.0,1.0,2.0,1.0,0.2837,,,,,3.0,,1.0,,,,,,1.0,,
12512896,home,SC Farense,Álex Bermejo Escribano,alex-bermejo-escribano,Á. B. Escribano,F,95,183,48,M,966293,EUR,913334400,F,11,11,True,11.0,7.0,,,0.0,,1.0,7.0,10.0,,2.0,,,,,33.0,22.0,7.2,8.0,0.00318104,2,,,,2.0,1.0,5.0,3.0,2.0,,,1.0,,,1.0,,2.0,2.0,0.7255,,Álex,Bermejo Escribano,,,1.0,,,,1.0,0.5867,,,1.0,
12512896,home,SC Farense,Tomané,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,9,9,True,3.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,,,32.0,9.0,6.5,2.0,0.00194017,2,,1.0,,2.0,1.0,2.0,1.0,,,,,,,,,1.0,,0.1,,,,,,1.0,,2.0,,,,,,,
12512896,home,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,4.0,3.0,,,0.0,1.0,1.0,2.0,6.0,,2.0,,,,,16.0,11.0,6.3,7.0,0.0157781,0,,3.0,,,,4.0,,,,,,,,,,2.0,,,,,,,1.0,1.0,2.0,,,,,,,,
12512896,home,SC Farense,Gio Almeida,geovanny-almeida,G. Almeida,M,16,185,26,M,1890492,EUR,1089763200,M,16,16,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,,,,11.0,5.0,6.8,1.0,0.00086634,1,,,,,1.0,1.0,1.0,,,,,,,,,,,0.0469,,,,,,1.0,,,,1.0,0.0147,,,,
12512896,home,SC Farense,Jhon Velásquez,john-jairo-velasquez,J. Velásquez,M,10,174,43,M,824164,EUR,799372800,M,10,10,True,2.0,2.0,,,0.0,2.0,2.0,,2.0,,,,,,,11.0,6.0,6.8,3.0,0.0002057,1,,2.0,,,,,,,,,,,,,,1.0,,0.0226,,,,,,,,,,1.0,0.0945,,,,
12512896,home,SC Farense,Miguel Carvalho,miguel-carvalho,M. Carvalho,G,22,185,13,M,786018,EUR,835228800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512896,home,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512896,home,SC Farense,Raúl Silva,raul-silva,R. Silva,D,,191,71,M,551812,EUR,626140800,D,34,34,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512896,home,SC Farense,Talocha,talocha,Talocha,D,31,180,43,M,778216,EUR,620438400,D,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12512896,away,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,33.0,13.0,27.0,8.0,0.0,8.0,14.0,5.0,19.0,5.0,13.0,3.0,2.0,4.0,4.0,90.0,47.0,7.6,20.0,0.00125254,0,-0.1815,,,,4.0,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,
