match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_interceptionWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_keyPass,stat_totalCross,stat_accurateCross,stat_totalOffside,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_errorLeadToAGoal
12420982,home,Royale Union Saint-Gilloise,Anthony Moris,anthony-moris,A. Moris,G,49,184.0,297,M,39457,EUR,641347200,G,49,49,False,True,9.0,7.0,4.0,2.0,0.0,7.0,7.0,2.0,1.0,5.0,1.0,1.0,1.0,90.0,15.0,6.4,2.0,4.991e-05,0,-0.5354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12420982,home,Royale Union Saint-Gilloise,Kevin Mac Allister,kevin-mac-allister,K. Mac Allister,D,5,175.0,9946,M,895327,EUR,878860800,D,5,5,False,,71.0,65.0,5.0,2.0,0.0,47.0,49.0,22.0,5.0,5.0,,,,90.0,97.0,7.7,8.0,0.0187052,2,,18.0,3.0,7.0,11.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,2.0,1.0,2.0,0.1312,0.691,,,,,,,,,,,,,
12420982,home,Royale Union Saint-Gilloise,Koki Machida,koki-machida,K. Machida,D,28,190.0,1344,M,790977,EUR,872467200,D,28,28,False,,84.0,80.0,7.0,5.0,0.0,55.0,57.0,27.0,8.0,4.0,,,,90.0,101.0,7.3,6.0,0.00835135,0,,25.0,,6.0,1.0,,,,,,,,1.0,1.0,1.0,,2.0,,,5.0,3.0,1.0,,,,,,,,,,
12420982,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191.0,390,M,1088899,EUR,1057708800,D,48,48,False,,67.0,53.0,7.0,1.0,0.0,29.0,33.0,34.0,2.0,5.0,,,,90.0,83.0,6.8,15.0,0.0108537,0,,24.0,2.0,2.0,5.0,1.0,,2.0,2.0,,,,,,,1.0,,,,1.0,1.0,,Fedde Leysen,,1.0,,,,,,,
12420982,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175.0,290,M,839898,EUR,863827200,M,21,21,False,,27.0,23.0,1.0,1.0,1.0,9.0,10.0,23.0,,4.0,,,,90.0,49.0,7.1,12.0,0.120098,0,,17.0,,3.0,4.0,1.0,1.0,2.0,1.0,,,,,2.0,,1.0,,,,,1.0,1.0,,,3.0,6.0,3.0,,,,,
12420982,home,Royale Union Saint-Gilloise,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167.0,2677,M,964764,EUR,1019260800,M,10,10,False,,29.0,19.0,4.0,1.0,0.0,7.0,7.0,22.0,,4.0,,,,71.0,34.0,6.7,10.0,0.0260032,1,,12.0,,2.0,2.0,2.0,,1.0,1.0,1.0,,,,,,1.0,,0.0219,,,,,,,,,,1.0,,,,
12420982,home,Royale Union Saint-Gilloise,Noah Sadiki,noah-sadiki,N. Sadiki,M,27,173.0,15438,M,1171539,EUR,1103241600,M,27,27,False,,59.0,54.0,3.0,1.0,1.0,32.0,34.0,25.0,1.0,5.0,,,,90.0,73.0,7.0,12.0,0.227221,0,,22.0,,7.0,4.0,,3.0,3.0,,,,,,3.0,3.0,1.0,1.0,,,,1.0,,,,2.0,,,,1.0,,,
12420982,home,Royale Union Saint-Gilloise,Cameron Puertas,cameron-puertas,C. Puertas,M,18,178.0,1148,M,916176,EUR,903398400,M,23,23,False,,50.0,37.0,4.0,1.0,0.0,17.0,19.0,35.0,,5.0,,,,89.0,83.0,7.2,28.0,0.0495171,3,,21.0,1.0,15.0,8.0,3.0,3.0,8.0,3.0,,2.0,1.0,,1.0,1.0,3.0,3.0,0.7704,1.3416,1.0,1.0,2.0,,,1.0,4.0,1.0,1.0,,1.0,,
12420982,home,Royale Union Saint-Gilloise,Henok Teklab,henok-teklab,H. Teklab,M,14,174.0,150,M,940558,EUR,911174400,M,11,11,False,,38.0,32.0,5.0,3.0,0.0,9.0,10.0,28.0,2.0,5.0,,,,65.0,52.0,6.7,10.0,0.0311707,0,,23.0,,4.0,3.0,1.0,,2.0,,,,,,3.0,3.0,,1.0,,,,,,,,1.0,,,1.0,,,,
12420982,home,Royale Union Saint-Gilloise,Dennis Eckert Ayensa,dennis-eckert-ayensa,D. Eckert,F,10,181.0,542,M,812797,EUR,852768000,F,9,9,False,,14.0,11.0,,,0.0,6.0,8.0,6.0,,1.0,,,,65.0,20.0,7.2,5.0,0.0206624,1,,5.0,,3.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,0.7517,0.9945,2.0,,2.0,,,,,,1.0,,,,
