match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_totalClearance,player_firstName,player_lastName,stat_penaltyConceded,stat_accurateCross,stat_onTargetScoringAttempt,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_aerialLost,stat_bigChanceMissed,captain,player_sofascoreId,stat_goodHighClaim,stat_blockedScoringAttempt,stat_goals,stat_penaltyWon,stat_totalOffside
10411404,home,Spezia,Emmanuel Gyasi,emmanuel-gyasi,E. Gyasi,M,11,182,716,M,541578,EUR,758246400,F,11,11,False,22.0,17.0,2.0,,5.0,6.0,12.0,16.0,4.0,,,,62.0,28.0,6.4,9.0,0.0,0.0,0.0449556,0,,,1.0,1.0,1.0,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,True,,,,,,
10411404,home,Spezia,Kevin Agudelo,kevin-agudelo,K. Agudelo,M,20,178,358,M,931290,EUR,911001600,M,33,33,True,8.0,6.0,1.0,,1.0,1.0,5.0,7.0,2.0,,,,29.0,16.0,6.7,4.0,0.0463,0.0,0.00592441,1,,,2.0,4.0,1.0,,3.0,2.0,,,2.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,
10411404,home,Spezia,Arkadiusz Reca,arkadiusz-reca,A. Reca,M,13,187,1086,M,580638,EUR,803347200,D,13,13,True,13.0,13.0,,,9.0,9.0,4.0,4.0,2.0,,,,28.0,21.0,6.3,1.0,0.0,0.0,0.00169899,0,,,1.0,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10411404,home,Spezia,Daniel Maldini,daniel-maldini,D. Maldini,F,27,187,4629,M,970928,EUR,1002758400,F,30,30,True,5.0,3.0,,,,,3.0,8.0,,,,,28.0,17.0,6.7,7.0,0.0,0.0,0.00266863,0,,3.0,3.0,6.0,,,4.0,2.0,,,,,,,1.0,,,,,,,3.0,,,,,1.0,,,dani.malda,,,,,
10411404,home,Spezia,Eldor Shomurodov,shomurodov-eldor,E. Shomurodov,F,14,190,31540,M,791355,EUR,804384000,F,14,14,True,2.0,2.0,,,2.0,2.0,,,,,,,14.0,2.0,6.4,,0.0,0.0,5.051e-05,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,home,Spezia,Jeroen Zoet,jeroen-zoet,J. Zoet,G,41,186,195,M,40963,EUR,663120000,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,home,Spezia,Federico Marchetti,federico-marchetti,F. Marchetti,G,,188,90,M,41445,EUR,413424000,G,22,22,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,home,Spezia,Mattia Caldara,mattia-caldara,M. Caldara,D,,187,516,M,362222,EUR,768096000,D,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,home,Spezia,Salvador Ferrer,salvador-ferrer,S. Ferrer,D,,184,60,M,958521,EUR,885340800,D,21,21,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,home,Spezia,Jacopo Sala,jacopo-sala,J. Sala,M,,183,12,M,100568,EUR,691891200,D,7,7,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,home,Spezia,Viktor Kovalenko,viktor-kovalenko,V. Kovalenko,M,21,182,749,M,287659,EUR,824256000,M,24,24,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,home,Spezia,Raimonds Krollis,raimonds-krollis,R. Krollis,F,99,186,256,M,936122,EUR,1004227200,F,19,19,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,home,Spezia,Tio Cipot,cipot-tio,T. Cipot,F,7,185,254,M,1046323,EUR,1050796800,F,72,72,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,away,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194,1818,M,308182,EUR,763862400,G,94,94,False,22.0,19.0,5.0,2.0,19.0,19.0,,3.0,10.0,1.0,,2.0,90.0,32.0,7.3,3.0,0.0,0.0,4.9e-05,0,0.0798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,
10411404,away,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185,1131,M,267619,EUR,719280000,D,77,77,False,54.0,46.0,7.0,5.0,27.0,31.0,19.0,24.0,6.0,,,,90.0,74.0,7.5,11.0,0.0,0.0,0.00699944,0,,1.0,2.0,5.0,,,,,,2.0,4.0,3.0,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,
10411404,away,Lazio,Patric,patric,Patric,D,4,184,495,M,217784,EUR,735004800,D,4,4,False,64.0,59.0,7.0,6.0,50.0,54.0,9.0,10.0,3.0,,,,90.0,74.0,7.2,5.0,0.0,0.0,0.00324649,0,,,1.0,1.0,,,,,,,,,,,,9.0,,,,,,1.0,,,,,1.0,,,,,,,,
10411404,away,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185,1922,M,227864,EUR,789868800,D,13,13,False,47.0,45.0,4.0,3.0,35.0,36.0,10.0,11.0,2.0,,,,90.0,54.0,7.2,3.0,0.0,0.0,0.0026439,0,,,,4.0,,,,,,,1.0,1.0,1.0,,2.0,4.0,,,,,,1.0,,,,,,,,,,,,,
10411404,away,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182,1316,M,136322,EUR,760147200,D,23,23,False,44.0,42.0,1.0,1.0,27.0,27.0,15.0,17.0,7.0,,,,90.0,60.0,6.7,6.0,0.0,0.0,0.00342554,0,,,3.0,1.0,,1.0,2.0,,,2.0,,,1.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,
10411404,away,Lazio,Sergej Milinković-Savić,sergej-milinkovic-savic,S. Milinković-Savić,M,22,191,13428,M,331447,EUR,793843200,M,21,21,False,60.0,45.0,3.0,1.0,19.0,23.0,26.0,37.0,4.0,,,,90.0,79.0,7.1,20.0,0.1838,0.1144,0.642796,3,,,5.0,6.0,1.0,2.0,4.0,3.0,,1.0,2.0,1.0,2.0,,,,,,,,1.0,1.0,1.0,,2.0,,1.0,,,sms,,,,,
10411404,away,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180,952,M,317301,EUR,776131200,M,32,32,False,59.0,55.0,2.0,2.0,29.0,32.0,26.0,27.0,5.0,,,,80.0,64.0,7.2,5.0,0.0,0.0,0.119074,0,,,2.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,
10411404,away,Lazio,Luis Alberto,luis-alberto,L. Alberto,M,32,182,1864,M,111416,EUR,717638400,M,10,10,False,81.0,71.0,4.0,2.0,29.0,33.0,42.0,50.0,4.0,,,,90.0,103.0,7.1,18.0,0.1908,0.0,0.361883,2,,2.0,6.0,5.0,1.0,3.0,3.0,2.0,,1.0,2.0,1.0,2.0,,,,,,,,,1.0,3.0,,1.0,,1.0,,,,,1.0,,,
10411404,away,Lazio,Felipe Anderson,felipe-anderson,F. Anderson,M,7,175,6043,M,152276,EUR,734832000,F,7,7,False,49.0,43.0,2.0,1.0,16.0,17.0,27.0,34.0,4.0,,,,90.0,71.0,7.6,14.0,0.535,1.2773,0.126423,4,,2.0,10.0,2.0,6.0,2.0,2.0,1.0,,,,,2.0,1.0,,1.0,,,,,3.0,1.0,1.0,,,,,,,F_Andersoon,,1.0,1.0,1.0,
10411404,away,Lazio,Ciro Immobile,ciro-immobile,C. Immobile,F,36,185,15127,M,45923,EUR,635472000,F,17,17,False,20.0,14.0,,,5.0,8.0,9.0,12.0,,,,,69.0,28.0,6.7,8.0,1.0,1.4414,0.137834,3,,,2.0,,1.0,,,,,,,,2.0,,,,,,,,2.0,,,,1.0,,1.0,1.0,True,ciroimmobile17,,,1.0,,1.0
10411404,away,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176,4751,M,293581,EUR,803260800,F,20,20,False,33.0,28.0,2.0,1.0,6.0,9.0,22.0,24.0,3.0,,,,88.0,52.0,7.5,6.0,0.0,0.0,0.100716,0,,,2.0,12.0,2.0,,3.0,3.0,,,3.0,2.0,1.0,,,,,,,,,6.0,2.0,,,,,,,,,,,,
10411404,away,Lazio,Pedro,pedro,Pedro,F,9,167,5026,M,35428,EUR,554428800,F,9,9,True,9.0,8.0,,,2.0,2.0,6.0,7.0,,,,,21.0,10.0,6.6,1.0,0.0,0.0,0.0316541,0,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,Pedro,,,,,
10411404,away,Lazio,Marcos Antônio,marcos-antonio,M. Antônio,M,8,166,2921,M,905453,EUR,960854400,M,6,6,True,7.0,7.0,1.0,1.0,5.0,5.0,2.0,2.0,2.0,,,,10.0,11.0,7.4,1.0,0.8799,0.7681,0.00032172,1,,,2.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,
10411404,away,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185,1422,M,1017649,EUR,1013472000,F,11,11,True,1.0,1.0,,,1.0,1.0,,,,,,,2.0,3.0,,2.0,0.0,0.0,1.292e-05,0,,,2.0,,,,,,,,,,1.0,2.0,,,,,,,,,,,,,1.0,,,,,,,,
10411404,away,Lazio,Marius Adamonis,adamonis-marius,M. Adamonis,G,31,188,118,M,795811,EUR,863481600,G,31,31,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,away,Lazio,Luís Maximiano,luis-maximiano,L. Maximiano,G,81,190,768,M,845797,EUR,915494400,G,1,1,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,away,Lazio,Nicolò Casale,nicolo-casale,N. Casale,D,16,191,431,M,862697,EUR,887414400,D,15,15,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,away,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183,1766,M,965828,EUR,967507200,D,34,34,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,away,Lazio,Manuel Lazzari,manuel-lazzari,M. Lazzari,D,29,173,753,M,273405,EUR,754531200,M,29,29,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,away,Lazio,Mohamed Fares,mohamed-fares,M. Fares,D,93,183,1317,M,556960,EUR,824342400,M,96,96,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,away,Lazio,Ştefan Radu,stefan-radu,Ş. Radu,D,,183,208,,13592,EUR,530323200,D,26,26,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,away,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1350,M,826186,EUR,920764800,D,3,3,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,away,Lazio,Marco Bertini,marco-bertini,M. Bertini,M,27,185,44,M,1009691,EUR,1028678400,M,50,50,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,away,Lazio,Toma Bašić,toma-basic,T. Bašić,M,26,189,1423,M,798002,EUR,848880000,M,88,88,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411404,away,Lazio,Luka Romero,luka-romero,L. Romero,F,18,169,4732,M,1032022,EUR,1100736000,M,18,18,True,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Luka Romero,,,,,,,,,,,,,lukaromero10,,,,,
