match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoals,player_firstName,player_lastName,stat_outfielderBlock,stat_dispossessed,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_goals,stat_totalOffside,stat_bigChanceCreated,player_sofascoreId,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_clearanceOffLine,stat_penaltyConceded,stat_errorLeadToAShot,stat_goalAssist
11842698,home,Montpellier,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,336,M,123207,EUR,672624000,G,40,40,False,17.0,13.0,7.0,4.0,10.0,12.0,3.0,5.0,2.0,4.0,1.0,1.0,90.0,23.0,6.3,4.0,0.0436988,0,-0.7615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11842698,home,Montpellier,Falaye Sacko,falaye-sacko,F. Sacko,D,77,179,2233,M,796372,EUR,799286400,D,77,77,False,57.0,50.0,4.0,2.0,15.0,17.0,38.0,49.0,,9.0,,,90.0,89.0,7.2,18.0,0.334657,0,,9.0,3.0,2.0,2.0,5.0,6.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
11842698,home,Montpellier,Boubakar Kouyaté,boubakar-kouyate,B. Kouyaté,D,25,192,907,M,848537,EUR,861062400,D,4,4,False,65.0,50.0,6.0,3.0,20.0,25.0,30.0,41.0,2.0,12.0,,,90.0,86.0,7.1,18.0,0.0554749,2,,1.0,,4.0,5.0,9.0,9.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,4.0,0.1525,,,,,,,,,,,,,,,,,,,,
11842698,home,Montpellier,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,14,14,False,13.0,12.0,,,8.0,8.0,4.0,5.0,,1.0,,,89.0,13.0,6.4,1.0,0.00319423,0,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,,Maxime Estève,,,,,,,,,,,,,,,,,,,
11842698,home,Montpellier,Theo Sainte Luce,theo-sainte-luce,T. S. Luce,D,17,181,53,M,901152,EUR,908841600,D,17,17,False,37.0,32.0,2.0,1.0,19.0,21.0,13.0,16.0,,3.0,,,70.0,56.0,6.7,10.0,0.00520111,2,,,,1.0,,4.0,2.0,1.0,2.0,,2.0,1.0,1.0,,,1.0,,2.0,,1.0,0.0845,,,,,,,,,,,,,,,,,,,,
11842698,home,Montpellier,Bećir Omeragić,becir-omeragic,B. Omeragić,D,27,187,462,M,940918,EUR,1011484800,M,27,27,False,58.0,54.0,2.0,2.0,27.0,29.0,27.0,29.0,1.0,7.0,,,90.0,67.0,7.1,4.0,0.0359595,0,,,,3.0,1.0,4.0,5.0,,,,4.0,2.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11842698,home,Montpellier,Jordan Ferri,jordan-ferri,J. Ferri,M,4,172,146,M,123229,EUR,700358400,M,12,12,False,40.0,31.0,8.0,5.0,13.0,14.0,20.0,29.0,,2.0,,,45.0,47.0,6.7,10.0,0.26415,0,,3.0,2.0,,1.0,3.0,3.0,,,,1.0,,,1.0,3.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11842698,home,Montpellier,Mousa Tamari,mousa-al-taamari,M. Tamari,F,11,175,5388,M,876600,EUR,865900800,M,9,9,False,40.0,31.0,,,3.0,4.0,28.0,37.0,,9.0,,,90.0,68.0,7.3,21.0,0.489225,4,,1.0,,1.0,,10.0,5.0,1.0,6.0,3.0,1.0,1.0,4.0,1.0,2.0,2.0,,1.0,1.0,,0.249,,,,3.0,2.0,0.0791,,,,,,,,,,,,,,
11842698,home,Montpellier,Teji Savanier,teji-savanier,T. Savanier,M,11,171,790,M,156682,EUR,693360000,M,11,11,False,104.0,76.0,36.0,25.0,20.0,22.0,59.0,92.0,1.0,10.0,,,90.0,135.0,8.8,39.0,0.463539,9,,10.0,3.0,2.0,,12.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,1.0,4.0,8.0,,2.0,4.0,,1.0391,,,,1.0,3.0,1.646,True,1.0,,,,,,,,,,,,
11842698,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,M,10,10,False,39.0,26.0,5.0,,9.0,10.0,18.0,30.0,,7.0,,,70.0,53.0,6.7,17.0,0.0859041,4,,1.0,1.0,,,5.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,0.1652,,,,2.0,2.0,0.2466,,,,,,,,,,,,,,
