match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_challengeLost,stat_outfielderBlock,captain,stat_keyPass,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_hitWoodwork,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_goodHighClaim,stat_lastManTackle
10433872,home,Kasımpaşa,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,1,191,137,M,105974,EUR,626227200,G,1,1,False,27.0,25.0,7.0,5.0,21.0,21.0,4.0,6.0,1.0,14.0,1.0,1.0,1.0,90.0,38.0,6.3,2.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433872,home,Kasımpaşa,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,94,183,410,M,354860,EUR,775612800,D,94,94,False,52.0,42.0,9.0,4.0,18.0,19.0,26.0,42.0,5.0,4.0,,,,90.0,95.0,6.8,27.0,1,9.0,2.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,
10433872,home,Kasımpaşa,Jeffrey Bruma,,,jeffrey-bruma,J. Bruma,D,,190,56,M,87223,EUR,689990400,D,5,5,False,74.0,68.0,7.0,5.0,43.0,45.0,25.0,29.0,3.0,8.0,,,,90.0,78.0,6.5,6.0,0,,,6.0,3.0,7.0,,,,3.0,,,,,1.0,,,,,,,,,,,,,,,
10433872,home,Kasımpaşa,Daniel Graovac,,,daniel-graovac,D. Graovac,D,4,186,248,M,94815,EUR,744768000,D,6,6,False,84.0,78.0,4.0,3.0,64.0,66.0,14.0,18.0,7.0,6.0,,,,90.0,96.0,6.9,6.0,0,,,5.0,4.0,6.0,,,,4.0,2.0,3.0,3.0,,,1.0,1.0,,,,,,,,,,,,,
10433872,home,Kasımpaşa,Raoul Petretta,,,raoul-petretta,R. Petretta,D,18,175,133,M,788275,EUR,859161600,D,28,28,False,60.0,53.0,2.0,,29.0,30.0,24.0,30.0,6.0,6.0,2.0,,,68.0,84.0,6.6,8.0,0,,,3.0,2.0,6.0,,,,2.0,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,
10433872,home,Kasımpaşa,Haris Hajradinović,,,haris-hajradinovic,H. Hajradinović,M,10,179,1215,M,254979,EUR,761529600,M,10,10,False,41.0,30.0,6.0,2.0,8.0,9.0,23.0,37.0,6.0,7.0,2.0,,,75.0,55.0,7.0,16.0,0,5.0,1.0,1.0,,3.0,,,,,,4.0,3.0,1.0,2.0,1.0,1.0,True,1.0,,,,,,,,,,,
10433872,home,Kasımpaşa,Mickael Tirpan,,,mickael-tirpan,M. Tirpan,D,25,177,58,M,800340,EUR,751334400,M,24,24,False,73.0,60.0,4.0,3.0,26.0,27.0,36.0,51.0,8.0,9.0,1.0,,,90.0,91.0,7.1,20.0,0,5.0,2.0,3.0,4.0,9.0,1.0,1.0,,1.0,1.0,2.0,1.0,2.0,3.0,1.0,,,2.0,2.0,1.0,,,,,,,,,
10433872,home,Kasımpaşa,Aytaç Kara,,,aytac-kara,A. Kara,M,35,188,161,M,128196,EUR,732844800,M,35,35,False,35.0,27.0,2.0,2.0,7.0,8.0,22.0,33.0,2.0,5.0,,,,61.0,51.0,7.1,15.0,2,6.0,2.0,3.0,,4.0,,,1.0,,1.0,2.0,1.0,3.0,1.0,1.0,,,2.0,,,1.0,,,,,,,,
10433872,home,Kasımpaşa,Mamadou Fall,,,mamadou-fall,M. Fall,M,7,184,380,M,822228,EUR,694137600,F,7,7,False,17.0,10.0,,,1.0,2.0,9.0,16.0,4.0,3.0,,,,90.0,38.0,6.2,16.0,2,1.0,,1.0,2.0,7.0,2.0,1.0,1.0,,1.0,1.0,1.0,4.0,2.0,,,,1.0,3.0,1.0,1.0,1.0,1.0,,,,,,
10433872,home,Kasımpaşa,Bengali-Fodé Koita,,,bengali-fode-koita,B. Koita,M,55,186,217,M,51407,EUR,656467200,F,9,9,False,38.0,29.0,1.0,,8.0,9.0,21.0,29.0,4.0,2.0,1.0,,,90.0,52.0,6.8,17.0,1,,,2.0,1.0,10.0,3.0,2.0,1.0,,,,,1.0,1.0,,1.0,,1.0,6.0,,,,,1.0,,,,,
10433872,home,Kasımpaşa,Mortadha Ben Ouanes,,,mortadha-ben-ouanes,M. B. Ouanes,M,12,182,1246,M,919225,EUR,773107200,F,12,12,False,30.0,22.0,3.0,1.0,10.0,12.0,13.0,22.0,2.0,3.0,,,,90.0,57.0,6.9,18.0,4,4.0,1.0,,1.0,8.0,1.0,1.0,3.0,,1.0,,,3.0,3.0,1.0,,,1.0,4.0,,,1.0,1.0,,1.0,1.0,,,
10433872,home,Kasımpaşa,Yunus Malli,,,yunus-malli,Y. Malli,M,,179,114,M,136262,EUR,698889600,M,11,11,True,15.0,11.0,1.0,,4.0,6.0,7.0,10.0,2.0,2.0,,,,29.0,25.0,6.2,10.0,0,1.0,,,1.0,5.0,1.0,,,,1.0,1.0,,2.0,2.0,,,,,2.0,,,,,,,,1.0,,
10433872,home,Kasımpaşa,Stéphane Bahoken,,,stephane-bahoken,S. Bahoken,F,,185,234,M,153220,EUR,707011200,F,19,19,True,4.0,3.0,,,1.0,1.0,2.0,3.0,,1.0,,,,22.0,8.0,6.5,3.0,0,,,2.0,,2.0,,,,1.0,,,,2.0,,,,,,,,,,,,,,,,
