match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_expectedGoals,stat_aerialLost,stat_bigChanceCreated,stat_shotOffTarget,stat_fouls,stat_keyPass,stat_outfielderBlock,player_firstName,player_lastName,stat_errorLeadToAShot,captain,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalOffside,player_sofascoreId,stat_wonContest,stat_goals,stat_goalAssist
11396327,home,Darmstadt 98,Luca Pfeiffer,luca-pfeiffer,L. Pfeiffer,F,16,196,147,M,842212,EUR,840499200,F,24,24,False,31.0,20.0,3.0,2.0,7.0,8.0,13.0,23.0,1.0,3.0,7.0,2.0,,,,,,87.0,39.0,6.9,13.0,0.0936768,3,,,1.0,,,,1.0,1.0,,,,2.0,0.6418,1.0,,,,1.0,,,,,,,1.0,2.0,0.1833,,,,,
11396327,home,Darmstadt 98,Oscar Vilhelmsson,oscar-vilhelmsson,O. Wilhelmsson,F,11,188,219,M,993211,EUR,1065052800,F,29,29,True,3.0,2.0,,,2.0,2.0,,1.0,,2.0,1.0,2.0,,,,,,45.0,9.0,6.4,4.0,3.121e-05,0,,,4.0,,1.0,,,,,,,2.0,,2.0,,,1.0,,,,,,,,,,,2.0,,,,
11396327,home,Darmstadt 98,Christoph Zimmermann,christoph-zimmermann,C. Zimmermann,D,,194,50,M,142568,EUR,726796800,D,4,4,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,3.0,3.0,,,1.2e-05,0,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,
11396327,home,Darmstadt 98,Andreas Müller,andreas-muller,A. Müller,M,16,173,45,M,1049628,EUR,964051200,M,16,16,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,3.0,1.0,,,1.5e-07,0,,,,,,,,,,,,,,,,,,,,Andreas Müller,,,,,,,,,,,,
11396327,home,Darmstadt 98,Fabio Torsiello,torsiello-fabio,F. Torsiello,F,17,169,61,M,1391596,EUR,1107302400,F,42,42,True,2.0,2.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,3.0,3.0,,1.0,0.00138841,0,,,3.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,
11396327,home,Darmstadt 98,Alexander Brunst,alexander-brunst,A. Brunst-Zoellner,G,30,195,31,M,174285,EUR,805075200,G,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396327,home,Darmstadt 98,Jannik Müller,jannik-muller,J. Müller,D,24,187,18,M,169249,EUR,758851200,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396327,home,Darmstadt 98,Thomas Isherwood,thomas-isherwood,T. Isherwood,D,3,195,70,M,791928,EUR,885945600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396327,home,Darmstadt 98,Klaus Gjasula,klaus-gjasula,K. Gjasula,M,8,189,238,M,163673,EUR,629596800,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396327,home,Darmstadt 98,Fabian Schnellhardt,fabian-schnellhardt,F. Schnellhardt,M,,180,19,M,138159,EUR,758332800,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396327,away,Borussia Dortmund,Gregor Kobel,gregor-kobel,G. Kobel,G,1,193,6864,M,556866,EUR,881366400,G,1,1,False,52.0,44.0,16.0,9.0,37.0,38.0,7.0,14.0,,,9.0,,,1.0,2.0,,,90.0,56.0,7.2,9.0,0.00899697,0,0.1833,,,,,,,,,,,,,,,,,,,,,,,,,,,,gregorkobel,,,
11396327,away,Borussia Dortmund,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2762,M,128587,EUR,684633600,D,24,24,False,68.0,54.0,9.0,3.0,34.0,38.0,20.0,30.0,2.0,2.0,9.0,,,,,,,90.0,89.0,7.0,16.0,0.0290483,0,,,1.0,,,,,4.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11396327,away,Borussia Dortmund,Emre Can,emre-can,E. Can,D,23,186,5006,M,138156,EUR,758332800,D,23,23,False,61.0,52.0,5.0,,39.0,43.0,13.0,18.0,4.0,8.0,5.0,2.0,,,,,,90.0,74.0,7.3,10.0,0.016001,1,,,3.0,,,,,3.0,2.0,2.0,2.0,1.0,0.0193,1.0,,1.0,2.0,1.0,,,,,True,,,,,,emrecan23,,,
11396327,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,46.0,38.0,6.0,3.0,29.0,31.0,9.0,16.0,,1.0,9.0,1.0,,,,,,88.0,59.0,7.3,10.0,0.00433795,1,,1.0,1.0,,,,,4.0,1.0,,,1.0,0.0468,1.0,,,,,2.0,,,,,,,1.0,0.1159,,nico.schlotterbeck,,,
11396327,away,Borussia Dortmund,Ian Maatsen,ian-maatsen,I. Maatsen,D,22,178,5460,M,976263,EUR,1015718400,D,22,22,False,48.0,45.0,4.0,2.0,24.0,26.0,22.0,23.0,,1.0,6.0,,,,,,,90.0,71.0,7.5,6.0,0.145344,0,,1.0,3.0,,,2.0,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,1.0,,,,,1.0,,,,,maatsen_,,,
11396327,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,19,19,False,18.0,14.0,1.0,,9.0,10.0,5.0,9.0,,3.0,3.0,1.0,,,,,,55.0,38.0,6.8,12.0,0.0189144,2,,1.0,7.0,,5.0,2.0,,2.0,,1.0,,1.0,0.6851,1.0,,,,,1.0,,,,,,1.0,2.0,1.6125,,julianbrandt,1.0,1.0,
11396327,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,False,58.0,49.0,5.0,1.0,28.0,33.0,21.0,25.0,2.0,3.0,8.0,,,,,,,90.0,73.0,6.8,10.0,0.0113869,0,,,6.0,,,,,2.0,2.0,1.0,1.0,1.0,,,,,6.0,,,,,,,,,,,,,,,
11396327,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,45.0,32.0,3.0,1.0,11.0,12.0,21.0,34.0,1.0,6.0,5.0,1.0,,,,,,90.0,62.0,7.9,17.0,0.176628,3,,1.0,3.0,,2.0,,1.0,1.0,,4.0,3.0,1.0,0.1731,1.0,1.0,1.0,,2.0,,,,,,,,1.0,0.4194,,marcel7sabitzer,,,1.0
11396327,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,False,12.0,8.0,2.0,2.0,4.0,4.0,4.0,9.0,,4.0,2.0,1.0,,,,,,55.0,28.0,7.2,10.0,0.207465,1,,1.0,6.0,,4.0,4.0,,,1.0,,,,0.0788,,1.0,1.0,1.0,1.0,,,,,,,,,,,jbgittens,3.0,,1.0
11396327,away,Borussia Dortmund,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,14,14,False,24.0,15.0,,,6.0,8.0,9.0,16.0,2.0,4.0,,2.0,,,,,,81.0,33.0,6.8,12.0,0.027399,2,,,2.0,,1.0,,1.0,1.0,,,,2.0,0.0701,1.0,,1.0,,1.0,1.0,,,,,,,,,1.0,niclas.fuellkrug24,,,
11396327,away,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,F,21,21,False,27.0,21.0,,,6.0,8.0,15.0,20.0,,6.0,4.0,2.0,,,,,,88.0,46.0,7.2,15.0,0.156462,2,,1.0,6.0,,3.0,5.0,1.0,,,1.0,,2.0,0.0591,1.0,,1.0,,3.0,1.0,,,,,,,,,,donyellmalen,3.0,,
11396327,away,Borussia Dortmund,Jadon Sancho,sancho-jadon,J. Sancho,M,19,180,67931,M,851100,EUR,953942400,F,10,10,True,20.0,12.0,,,5.0,6.0,8.0,15.0,,2.0,1.0,,,,,,,35.0,29.0,7.4,8.0,0.73709,1,,1.0,,,,2.0,1.0,,,,,,0.0854,,1.0,,1.0,2.0,,,,,,1.0,,,,,JSancho,2.0,,1.0
11396327,away,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,37092,EUR,612576000,M,11,11,True,20.0,19.0,,,7.0,7.0,12.0,13.0,,1.0,1.0,,,,,,,35.0,25.0,7.3,2.0,0.0174789,2,,,1.0,,1.0,,,1.0,,1.0,,,1.2995,,,,,2.0,,,,,,,1.0,2.0,1.3673,,Reus11,,1.0,
11396327,away,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,997006,EUR,1100908800,F,18,18,True,5.0,4.0,,,2.0,2.0,2.0,3.0,,1.0,1.0,,,,,,,9.0,10.0,7.8,1.0,0.00775643,2,,,,,,1.0,,,,,,,0.6187,,,,,,,,,,,,,2.0,0.6741,,youssoufa_10,1.0,1.0,
11396327,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,True,2.0,2.0,1.0,1.0,2.0,2.0,,,,,,,,,,,,2.0,2.0,,,1.298e-05,0,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,NiklasSule,,,
11396327,away,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,989056,EUR,1037145600,M,7,7,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,,,,,,,,,2.0,6.0,,1.0,0.088333,0,,,1.0,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,gioareyna,,,
11396327,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396327,away,Borussia Dortmund,Mateu Morey,mateu-morey,M. Morey,D,2,171,595,M,879543,EUR,951955200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396327,away,Borussia Dortmund,Hendry Blank,blank-hendry,H. Blank,D,4,189,356,M,1140597,EUR,1093046400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Hendry Blank,,,,,,,,,,,,
11396327,away,Borussia Dortmund,Marius Wolf,marius-wolf,M. Wolf,M,27,187,537,M,254119,EUR,801532800,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
