match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_interceptionWon,stat_wasFouled,stat_aerialWon,stat_challengeLost,stat_accurateCross,stat_lastManTackle,player_firstName,player_lastName,captain,stat_blockedScoringAttempt,stat_totalOffside,stat_bigChanceCreated,stat_shotOffTarget,stat_bigChanceMissed,stat_crossNotClaimed,stat_goodHighClaim,stat_punches,stat_outfielderBlock,stat_hitWoodwork
12437726,home,Rayo Vallecano,Augusto Batalla,augusto-batalla,A. Batalla,G,13,186,1488,M,358910,EUR,830822400,G,13,13,False,26.0,18.0,11.0,3.0,0.0,16.0,16.0,2.0,10.0,6.0,1.0,1.0,1.0,1.0,90.0,32.0,6.4,9.0,0.00131407,0,-0.8456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437726,home,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,False,50.0,47.0,5.0,2.0,0.0,15.0,17.0,32.0,37.0,5.0,,,,,90.0,80.0,8.1,14.0,0.0693101,1,,Sonic,4.0,5.0,8.0,3.0,4.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,0.071,0.2483,2.0,,,,,,,,,,,,,,,,,,,,
12437726,home,Rayo Vallecano,Florian Lejeune,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,55.0,49.0,9.0,6.0,1.0,30.0,31.0,19.0,24.0,2.0,,,,,90.0,61.0,6.9,6.0,0.0121674,0,,,,3.0,2.0,,,,,,,1.0,1.0,,1.0,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,
12437726,home,Rayo Vallecano,Abdul Mumin,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,False,54.0,40.0,12.0,5.0,0.0,26.0,33.0,14.0,21.0,6.0,,,,,90.0,65.0,7.1,16.0,0.00602148,1,,,,5.0,4.0,,,,1.0,1.0,4.0,,,2.0,1.0,0.0231,0.0919,,2.0,,1.0,3.0,2.0,,,,,,,,,,,,,,,
12437726,home,Rayo Vallecano,Josep Chavarría,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,3,3,False,49.0,37.0,7.0,3.0,1.0,21.0,25.0,17.0,27.0,7.0,,,,,90.0,83.0,7.1,20.0,0.0393386,0,,,3.0,4.0,4.0,1.0,2.0,1.0,,,4.0,1.0,1.0,2.0,,,,1.0,,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,
12437726,home,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,54.0,43.0,6.0,3.0,0.0,16.0,22.0,28.0,33.0,6.0,,,,,90.0,70.0,7.0,14.0,0.186135,0,,,1.0,8.0,6.0,1.0,1.0,1.0,,,,2.0,2.0,2.0,,,,2.0,4.0,1.0,2.0,1.0,3.0,1.0,,,,True,,,,,,,,,,
12437726,home,Rayo Vallecano,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,15,15,False,39.0,25.0,9.0,1.0,1.0,10.0,14.0,15.0,28.0,2.0,,,,,64.0,50.0,6.9,18.0,0.0463236,0,,,3.0,5.0,5.0,,,,,,,2.0,2.0,1.0,1.0,,,3.0,3.0,,1.0,2.0,1.0,,,,,,,,,,,,,,,
12437726,home,Rayo Vallecano,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,M,21,21,False,22.0,15.0,1.0,,0.0,3.0,5.0,13.0,28.0,2.0,,,,,57.0,44.0,6.5,21.0,0.0575612,1,,,11.0,3.0,4.0,1.0,1.0,,,,,2.0,1.0,2.0,1.0,0.0295,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,,
12437726,home,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,M,8,8,False,28.0,25.0,1.0,,0.0,10.0,10.0,15.0,18.0,2.0,,,,,57.0,45.0,7.1,13.0,0.0140563,1,,,,5.0,5.0,2.0,3.0,3.0,,,,1.0,1.0,6.0,1.0,0.0553,,1.0,2.0,,1.0,,,,,,,,,,1.0,1.0,,,,,,
12437726,home,Rayo Vallecano,Álvaro García,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,False,21.0,16.0,2.0,1.0,0.0,6.0,9.0,10.0,15.0,3.0,,,,,87.0,40.0,7.1,11.0,0.0144675,3,,,3.0,2.0,2.0,,,,,,,1.0,1.0,3.0,,0.1489,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,3.0,,,,,,
