match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_blockedScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_totalCross,stat_totalContest,stat_wonContest,stat_accurateCross,stat_dispossessed,stat_bigChanceMissed,stat_totalOffside,stat_challengeLost,player_sofascoreId,stat_errorLeadToAGoal,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12476536,home,Watford,Mileta Rajović,mileta-rajovic,M. Rajović,F,29,196.0,626,M,992951,EUR,932169600.0,F,9,9,False,11.0,7.0,,,0.0,1.0,3.0,6.0,8.0,,,,62.0,17.0,6.0,7.0,2,,,2.0,2.0,2.0,,1.0,,,,,,1.0,1.0,1.0,,,,2.0,,,,,,,,1.0,2.0,,,,,,
12476536,home,Watford,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175.0,3572,M,927360,EUR,978307200.0,D,37,37,True,10.0,10.0,1.0,1.0,1.0,3.0,3.0,7.0,8.0,1.0,,,29.0,15.0,7.0,2.0,0,,,,2.0,1.0,,,,,2.0,,,1.0,1.0,,,,,,,Yasser,Larouci,1.0,2.0,1.0,,,,1.0,,larouci.yasseroff,,,
12476536,home,Watford,Mamadou Doumbia,mamadou-doumbia,M. Doumbia,F,20,192.0,1742,M,1542789,EUR,1140220800.0,F,20,20,True,12.0,8.0,,,0.0,1.0,2.0,7.0,10.0,2.0,,,28.0,19.0,6.7,9.0,0,,,1.0,2.0,3.0,,,,,,,,,,,,,,3.0,,Mamadou Doumbia,,,3.0,2.0,,1.0,,,,,,,
12476536,home,Watford,Kwadwo Baah,kwadwo-baah,K. Baah,F,34,182.0,333,M,998357,EUR,1043625600.0,F,34,34,True,12.0,11.0,,,0.0,3.0,3.0,8.0,9.0,3.0,,,28.0,20.0,7.2,5.0,1,,1.0,,4.0,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,,3.0,1.0,,1.0,,,,,,,
12476536,home,Watford,Antonio Tikvić,antonio-tikvic,A. Tikvić,D,4,195.0,341,M,1154189,EUR,1082505600.0,D,15,15,True,13.0,13.0,,,0.0,10.0,10.0,3.0,3.0,,,,14.0,15.0,6.7,,0,,,,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
12476536,home,Watford,Leo Ramirez-Espain,leo-ramirez-espain,L. Ramirez-Espain,M,28,,22,M,1858217,EUR,1159747200.0,M,52,52,True,14.0,14.0,,,0.0,7.0,7.0,7.0,7.0,1.0,,,14.0,18.0,7.1,,0,,,,,4.0,,,,,,3.0,2.0,,,,,,,,,Leo Ramirez-Espain,,,1.0,1.0,,,,,,,,,
12476536,home,Watford,Alfie Marriott,alfie-marriott,A. Marriott,G,41,187.0,14,M,1429732,EUR,1080259200.0,G,41,41,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Alfie Marriott,,,,,,,,,,,,,
12476536,home,Watford,Ryan Porteous,porteous-ryan,R. Porteous,D,5,188.0,343,M,889776,EUR,922320000.0,D,5,5,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476536,home,Watford,Edo Kayembe,kayembe-edo,E. Kayembe,M,39,183.0,3895,M,917305,EUR,896832000.0,M,39,39,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476536,home,Watford,Vakoun Bayo,bayo-vakoun-issouf,V. I. Bayo,F,15,184.0,3413,M,796455,EUR,852854400.0,F,19,19,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476536,away,Milton Keynes Dons,Nathan Harness,nathan-harness,N. Harness,G,,185.0,8,M,1008647,EUR,948240000.0,G,12,12,False,26.0,18.0,15.0,8.0,0.0,13.0,15.0,5.0,11.0,6.0,5.0,7.0,90.0,39.0,6.1,9.0,0,,,,,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,2.0,2.0,2.0
12476536,away,Milton Keynes Dons,Sam Sherring,sam-sherring,S. Sherring,D,24,188.0,57,M,991000,EUR,957744000.0,D,5,5,False,36.0,28.0,4.0,2.0,0.0,15.0,21.0,13.0,15.0,1.0,,,70.0,46.0,6.3,8.0,0,,,1.0,,4.0,,,,4.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,
12476536,away,Milton Keynes Dons,Callum Tripp,callum-tripp,C. Tripp,D,34,193.0,19,M,1157663,EUR,1156723200.0,D,34,34,False,35.0,27.0,5.0,2.0,0.0,19.0,22.0,9.0,14.0,4.0,,,90.0,50.0,6.4,9.0,0,,2.0,,4.0,2.0,,,,3.0,3.0,2.0,2.0,,1.0,,,,1.0,1.0,,Callum Tripp,,1.0,,,1.0,,,,2.0,,,,
12476536,away,Milton Keynes Dons,Dean Lewington,dean-lewington,D. Lewington,D,3,180.0,21,M,19904,EUR,453686400.0,D,3,3,False,64.0,55.0,6.0,2.0,0.0,24.0,28.0,31.0,36.0,8.0,,,90.0,78.0,6.4,9.0,0,True,2.0,1.0,3.0,2.0,,,,2.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12476536,away,Milton Keynes Dons,Joseph Tomlinson,joseph-tomlinson,J. Tomlinson,M,14,167.0,17,M,1082480,EUR,960508800.0,M,14,14,False,36.0,33.0,2.0,1.0,0.0,14.0,16.0,19.0,21.0,5.0,,,90.0,54.0,6.4,9.0,4,,,,4.0,3.0,,1.0,,1.0,,1.0,,,,3.0,,,,,1.0,,,1.0,2.0,1.0,,3.0,,,,,,,
12476536,away,Milton Keynes Dons,Jordan Williams,jordan-williams,J. Williams,M,4,188.0,15,M,188095,EUR,815616000.0,M,6,6,False,48.0,46.0,1.0,1.0,0.0,26.0,27.0,20.0,21.0,3.0,,,90.0,56.0,6.5,5.0,0,,2.0,,5.0,1.0,,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,
12476536,away,Milton Keynes Dons,Tom Carroll,carroll-tom,T. Carroll,M,,177.0,31,M,801460,EUR,707011200.0,M,28,28,False,79.0,69.0,5.0,3.0,0.0,32.0,33.0,37.0,47.0,5.0,,,90.0,89.0,6.8,11.0,0,,,,1.0,1.0,,,,2.0,4.0,1.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,
12476536,away,Milton Keynes Dons,Joe Pritchard,joe-pritchard,J. Pritchard,M,17,173.0,17,M,920343,EUR,842313600.0,M,2,2,False,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,,,,45.0,12.0,6.4,2.0,0,,,,,1.0,,,,3.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
12476536,away,Milton Keynes Dons,Callum Hendry,callum-hendry,C. Hendry,F,66,176.0,48,M,888458,EUR,881539200.0,F,22,22,False,8.0,6.0,,,0.0,3.0,4.0,3.0,4.0,1.0,,,45.0,12.0,6.3,4.0,0,,,,2.0,,,,,1.0,,,,,,,,,,2.0,,,,,,,,,,,2.0,,,,
12476536,away,Milton Keynes Dons,Tommy Leigh,tommy-leigh,T. Leigh,F,24,185.0,40,M,1132089,EUR,955584000.0,F,18,18,False,9.0,6.0,,,0.0,5.0,6.0,1.0,3.0,,,,45.0,19.0,6.4,9.0,1,,1.0,1.0,4.0,1.0,,,,2.0,,,,,,1.0,,,,3.0,,Tommy Leigh,,,2.0,,,1.0,,,,,,,
12476536,away,Milton Keynes Dons,Ellis Harrison,ellis-harrison,E. Harrison,F,19,180.0,38,M,150843,EUR,759801600.0,F,9,9,False,27.0,26.0,,,0.0,11.0,11.0,15.0,16.0,3.0,,,88.0,46.0,7.0,6.0,0,,2.0,4.0,8.0,8.0,,,,3.0,1.0,,,3.0,1.0,,,,1.0,3.0,4.0,,,,,,,2.0,,,1.0,,,,
12476536,away,Milton Keynes Dons,Jack Tucker,tucker-jack,J. Tucker,D,5,192.0,39,M,906660,EUR,942451200.0,D,4,4,True,31.0,25.0,5.0,1.0,0.0,17.0,21.0,8.0,10.0,5.0,,,45.0,47.0,6.8,7.0,0,,2.0,,2.0,4.0,,,,3.0,4.0,3.0,2.0,,,,,,2.0,1.0,1.0,Jack,Tucker,,,,,,,,,,,,
12476536,away,Milton Keynes Dons,Stephen Wearne,stephen-wearne,S. Wearne,M,16,181.0,34,M,990223,EUR,976924800.0,M,11,11,True,10.0,6.0,,,0.0,2.0,4.0,4.0,6.0,1.0,,,45.0,18.0,6.6,6.0,2,,,,1.0,2.0,,1.0,,,,,,,,1.0,,,,1.0,2.0,,,,,,,1.0,,1.0,,,,,
12476536,away,Milton Keynes Dons,Alex Gilbey,alex-gilbey,A. Gilbey,F,8,183.0,109,M,254823,EUR,786931200.0,M,8,8,True,23.0,22.0,,,0.0,8.0,8.0,14.0,15.0,1.0,,,45.0,30.0,6.5,4.0,2,,1.0,,3.0,1.0,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,,,,,,,,1.0,,,1.0,,,,
12476536,away,Milton Keynes Dons,Aaron Nemane,aaron-nemane,A. Nemane,M,16,170.0,30,M,792320,EUR,875232000.0,F,16,16,True,1.0,1.0,,,0.0,1.0,1.0,,,1.0,,,20.0,5.0,6.7,,0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12476536,away,Milton Keynes Dons,Damerai Singh-Hurditt,damerai-singh-hurditt,D. Singh-Hurditt,,44,,6,M,1899989,EUR,,M,33,33,True,,,,,0.0,,,,,,,,2.0,2.0,,1.0,0,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,
12476536,away,Milton Keynes Dons,Tom McGill,tom-mcgill,T. McGill,G,38,185.0,454,M,1007073,EUR,953942400.0,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476536,away,Milton Keynes Dons,Phoenix Scholtz,scholtz-phoenix,P. Scholtz,D,,,12,M,1518705,EUR,1114473600.0,D,25,25,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,Phoenix Scholtz,,,,,,,,,,,,,
12476536,away,Milton Keynes Dons,Luke Offord,luke-offord,L. Offord,D,15,183.0,17,M,913375,EUR,942969600.0,D,17,17,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476536,away,Milton Keynes Dons,Liam Kelly,liam-kelly,L. Kelly,M,6,168.0,42,M,802177,EUR,816998400.0,M,10,10,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
