match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,player_jerseyNumber,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_dispossessed,stat_wonTackle,stat_totalCross,stat_onTargetScoringAttempt,stat_keyPass,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_accurateCross,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_saves,stat_goalAssist,stat_hitWoodwork,stat_goals
10886838,home,Ebbsfleet United,Chris Haigh,chris-haigh,C. Haigh,G,186.0,7,M,824836,EUR,860198400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
10886838,home,Ebbsfleet United,Jack Paxman,jack-paxman,J. Paxman,M,180.0,1,M,824848,EUR,765590400,M,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10886838,home,Ebbsfleet United,Ben Chapman,ben-chapman,B. Chapman,M,175.0,4,M,864499,EUR,915062400,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,0,,,22,,,,,,,,,,,,,,,,,,,,,,,,,
10886838,home,Ebbsfleet United,Elliott Romain,elliott-romain,E. Romain,F,183.0,4,M,1960588,EUR,698803200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,Elliott,Romain,,,,,,,,,,,,,,,,,,,,,,,,,,
10886838,away,Fleetwood Town,Jakub Stolarczyk,jakub-stolarczyk,J. Stolarczyk,G,194.0,1023,M,997830,EUR,977184000,G,1,1,False,20.0,12.0,18.0,10.0,5.0,5.0,7.0,15.0,,,,,1.0,11.0,,1.0,,,90.0,30.0,7.7,9.0,0,,,1,,,,,,,,,,,,,,,,,,,,,2.0,4.0,,,
10886838,away,Fleetwood Town,Brendan Sarpong-Wiredu,brendan-sarpong-wiredu,B. Sarpong-Wiredu,D,191.0,102,M,945791,EUR,941932800,D,4,4,False,43.0,37.0,6.0,3.0,17.0,19.0,20.0,25.0,1.0,7.0,1.0,1.0,1.0,6.0,2.0,,,,87.0,63.0,7.5,10.0,0,,,4,1.0,2.0,,4.0,3.0,2.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,
10886838,away,Fleetwood Town,Harrison Holgate,harrison-holgate,H. Holgate,D,186.0,5,M,958723,EUR,970704000,D,18,18,False,48.0,42.0,5.0,1.0,32.0,36.0,10.0,12.0,1.0,3.0,,,,7.0,1.0,,,,90.0,53.0,6.9,7.0,0,,,18,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
10886838,away,Fleetwood Town,Josh Earl,josh-earl,J. Earl,D,193.0,34,M,885620,EUR,909187200,D,32,32,False,49.0,32.0,10.0,4.0,14.0,16.0,18.0,33.0,1.0,8.0,4.0,2.0,1.0,4.0,2.0,,,,90.0,74.0,7.3,23.0,0,,,32,2.0,7.0,,3.0,3.0,2.0,3.0,,,2.0,,,,1.0,,,,,,,,,,,
10886838,away,Fleetwood Town,Shaun Rooney,shaun-rooney,S. Rooney,M,191.0,28,M,827116,EUR,838339200,M,26,26,False,33.0,21.0,6.0,2.0,4.0,6.0,18.0,33.0,,4.0,3.0,1.0,1.0,4.0,,,,,74.0,69.0,6.3,27.0,0,,,26,,6.0,,,3.0,1.0,2.0,,3.0,1.0,6.0,,,,,,1.0,,,,,,,,
10886838,away,Fleetwood Town,Daniel Batty,daniel-batty,D. Batty,M,178.0,23,M,849831,EUR,881712000,M,24,24,False,29.0,25.0,,,7.0,8.0,21.0,29.0,,,,,,4.0,,,,,79.0,46.0,7.0,11.0,3,,,18,1.0,4.0,2.0,2.0,,2.0,1.0,,,,8.0,,1.0,1.0,2.0,,3.0,1.0,,,,,,,
10886838,away,Fleetwood Town,Lewis Warrington,lewis-warrington,L. Warrington,M,182.0,55,M,1113799,EUR,1034208000,M,16,16,False,71.0,66.0,4.0,2.0,30.0,30.0,36.0,43.0,,4.0,,,1.0,7.0,,,,,90.0,83.0,7.2,8.0,1,,,25,1.0,4.0,1.0,,4.0,,1.0,,1.0,3.0,2.0,,1.0,1.0,1.0,,,,,,,,1.0,,
10886838,away,Fleetwood Town,Danny Andrew,danny-andrew,D. Andrew,D,180.0,20,M,47510,EUR,661910400,M,3,3,False,14.0,13.0,1.0,,1.0,1.0,13.0,16.0,,1.0,,,,1.0,,,,,45.0,19.0,6.7,3.0,0,Danny,Andrew,21,,2.0,1.0,,1.0,,1.0,,,,3.0,,1.0,,,,1.0,,,,,,,,
10886838,away,Fleetwood Town,Josh Vela,josh-vela,J. Vela,M,181.0,12,M,152808,EUR,755827200,F,8,8,False,36.0,31.0,2.0,,11.0,11.0,20.0,26.0,,2.0,1.0,,1.0,2.0,,,,,90.0,50.0,6.6,10.0,0,Josh,Vela,,1.0,9.0,1.0,2.0,2.0,1.0,4.0,True,2.0,1.0,1.0,,,1.0,,,,,,,,,,,
10886838,away,Fleetwood Town,Callum Morton,callum-morton,C. Morton,F,178.0,46,M,920386,EUR,948240000,F,10,10,False,23.0,18.0,2.0,2.0,6.0,6.0,12.0,18.0,2.0,6.0,2.0,1.0,,7.0,2.0,,,,78.0,37.0,6.7,14.0,0,,,,,5.0,,,1.0,5.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,
10886838,away,Fleetwood Town,Gerard Garner,gerard-garner,G. Garner,F,188.0,17,M,1067411,EUR,909964800,F,19,19,False,20.0,17.0,,,1.0,1.0,16.0,19.0,1.0,5.0,2.0,,,2.0,2.0,,,,90.0,44.0,7.1,15.0,3,,,19,,10.0,1.0,,2.0,5.0,2.0,,5.0,2.0,,1.0,,,,,,2.0,,,,,,1.0,1.0
10886838,away,Fleetwood Town,Promise Omochere,promise-omochere,P. Omochere,F,187.0,81,M,958626,EUR,971827200,F,20,20,True,9.0,6.0,,,,,6.0,9.0,1.0,5.0,1.0,1.0,,,2.0,,,,45.0,14.0,6.8,3.0,0,,,9,3.0,4.0,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,
10886838,away,Fleetwood Town,Carl Johnston,carl-johnston,C. Johnston,D,175.0,27,M,998024,EUR,1022630400,M,28,28,True,9.0,6.0,,,4.0,4.0,2.0,5.0,1.0,1.0,,,,,,,,,16.0,9.0,6.5,3.0,0,,,2,,,,,,,,,,,,,,,,,,,,,,,,,
10886838,away,Fleetwood Town,Cian Hayes,cian-hayes,C. Hayes,M,170.0,47,M,1006178,EUR,1056844800,F,21,21,True,5.0,1.0,2.0,,,1.0,1.0,5.0,,1.0,1.0,,,3.0,1.0,,,,12.0,11.0,6.2,8.0,0,,,18,,3.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
10886838,away,Fleetwood Town,Paddy Lane,paddy-lane,P. Lane,F,177.0,91,M,1133490,EUR,982540800,F,11,11,True,5.0,4.0,1.0,,1.0,1.0,3.0,4.0,,,,,,1.0,,,,,11.0,6.0,6.5,2.0,0,Paddy Lane,,32,,,,,,1.0,,,,,,,,,,,,,,,,,,,
10886838,away,Fleetwood Town,Drew Baker,drew-baker,D. Baker,D,179.0,3,M,1396436,EUR,1046908800,M,37,37,True,3.0,2.0,,,2.0,2.0,,1.0,,,,,,,,,,,10.0,3.0,6.5,1.0,0,Drew Baker,,,,,,,,,,,,,,,,,,,,,,,,,,,
10886838,away,Fleetwood Town,Jay Lynch,jay-lynch,J. Lynch,G,188.0,10,M,215508,EUR,733536000,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,13,,,,,,,,,,,,,,,,,,,,,,,,,
10886838,away,Fleetwood Town,Joe Garner,joe-garner,J. Garner,F,178.0,34,M,20761,EUR,576806400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,14,,,,,,,,,,,,,,,,,,,,,,,,,
