match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_outfielderBlock,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_interceptionWon,stat_fouls,stat_penaltyMiss,stat_totalCross,stat_dispossessed,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_accurateCross,stat_challengeLost,stat_goals,stat_penaltyConceded,stat_goalAssist,stat_bigChanceCreated,stat_hitWoodwork,stat_penaltyWon,stat_totalOffside,player_firstName,player_lastName,stat_penaltySave
10388522,home,Bayer 04 Leverkusen,Piero Hincapié,piero-hincapie,P. Hincapié,D,5,184,31047,M,1002837,EUR,1010534400,D,3,3,True,,38.0,30.0,7.0,3.0,18.0,23.0,13.0,17.0,1.0,3.0,,,,,45.0,56.0,7.1,12.0,0.1206,0.0,0.0805931,2,,pierohincapie,1.0,5.0,1.0,1.0,,,2.0,1.0,,,,1.0,3.0,2.0,,2.0,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,1.0,,,,,,
10388522,home,Bayer 04 Leverkusen,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32709,M,970361,EUR,976406400,D,30,30,True,,15.0,14.0,,,5.0,6.0,11.0,14.0,,3.0,,,,,45.0,35.0,7.3,6.0,0.2303,0.5502,0.381189,1,,jeremie_frimpong,,9.0,5.0,5.0,,,,,,1.0,1.0,,,,,5.0,,1.0,1.0,1.0,3.0,2.0,2.0,,,,,,1.0,,,,,
10388522,home,Bayer 04 Leverkusen,Florian Wirtz,florian-wirtz,F. Wirtz,F,7,175,148971,M,1019322,EUR,1051920000,M,27,27,True,,27.0,20.0,3.0,1.0,6.0,7.0,15.0,23.0,2.0,4.0,,,,,35.0,40.0,7.4,10.0,0.0,0.0,0.163477,0,,FWirtz,1.0,7.0,4.0,4.0,,,2.0,,,,,,,,,3.0,1.0,1.0,1.0,,1.0,3.0,1.0,1.0,,,1.0,,,,,,,
10388522,home,Bayer 04 Leverkusen,Patrik Schick,patrik-schick,P. Schick,F,14,191,10655,M,280609,EUR,822441600,F,14,14,True,,11.0,7.0,,,2.0,2.0,5.0,9.0,,,,,,,35.0,19.0,7.4,6.0,0.3005,0.2897,0.0122078,3,,p_shicky,4.0,4.0,1.0,,,2.0,5.0,,,,2.0,1.0,,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,
10388522,home,Bayer 04 Leverkusen,Adam Hložek,adam-hlozek,A. Hložek,F,23,186,3087,M,963801,EUR,1027555200,F,23,23,True,,1.0,,,,,,,1.0,,1.0,,,,,12.0,4.0,6.6,2.0,0.0,0.0,0.0,0,,ahlozek,,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10388522,home,Bayer 04 Leverkusen,Patrick Pentz,patrick-pentz,P. Pentz,G,1,182,523,M,788319,EUR,852163200,G,28,28,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388522,home,Bayer 04 Leverkusen,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,856638,EUR,961459200,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388522,home,Bayer 04 Leverkusen,Noah Mbamba,noah-mbamba,N. Mbamba,M,17,187,1002,M,1100321,EUR,1104883200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388522,home,Bayer 04 Leverkusen,Exequiel Palacios,exequiel-palacios,E. Palacios,M,25,177,12684,M,822600,EUR,907545600,M,25,25,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,exepalaciosok,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388522,away,1. FSV Mainz 05,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,False,,26.0,11.0,19.0,4.0,8.0,8.0,3.0,18.0,,11.0,1.0,4.0,1.0,5.0,90.0,39.0,7.5,15.0,0.0,0.0,0.00092912,0,0.5672,,3.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
10388522,away,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,,31.0,21.0,8.0,3.0,11.0,12.0,10.0,19.0,2.0,6.0,,,,,90.0,43.0,6.6,11.0,0.0303,0.0,0.0168528,1,,,3.0,7.0,,,,2.0,4.0,,,,,1.0,3.0,1.0,,,,4.0,1.0,1.0,,,,1.0,,,,,,,,,,
10388522,away,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,,28.0,17.0,9.0,4.0,10.0,16.0,7.0,12.0,8.0,5.0,,,,,90.0,45.0,6.8,11.0,0.077,0.0,0.00587987,1,,,1.0,3.0,,,,3.0,5.0,,2.0,,,1.0,3.0,1.0,,,,2.0,,,,,,1.0,,,,,,,1.0,,,
10388522,away,1. FSV Mainz 05,Edimilson Fernandes,edimilson-fernandes,E. Fernandes,M,6,190,345,M,330099,EUR,829526400,D,20,20,False,,27.0,21.0,2.0,1.0,13.0,15.0,8.0,13.0,5.0,4.0,,,,,90.0,47.0,6.0,10.0,0.0,0.0,0.0295678,0,,,2.0,4.0,1.0,1.0,1.0,1.0,3.0,,2.0,,,,,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
10388522,away,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,M,21,21,False,,16.0,9.0,3.0,1.0,1.0,4.0,10.0,17.0,3.0,8.0,,,,,74.0,45.0,7.1,16.0,0.0,0.0,0.264788,0,,,2.0,4.0,1.0,,,2.0,5.0,,1.0,,,,,,,5.0,1.0,1.0,1.0,,1.0,2.0,2.0,1.0,,,,1.0,,,,,,
10388522,away,1. FSV Mainz 05,Leandro Barreiro,leandro-barreiro,L. Barreiro,M,18,170,2537,M,906800,EUR,946857600,M,8,8,False,,19.0,13.0,2.0,,5.0,5.0,8.0,14.0,2.0,3.0,,,,,90.0,39.0,7.2,9.0,0.1608,0.795,0.0210255,2,,,2.0,7.0,,,,5.0,11.0,,2.0,,2.0,,1.0,3.0,,,,1.0,1.0,2.0,4.0,,,3.0,1.0,,,,,,,,,
10388522,away,1. FSV Mainz 05,Anton Stach,anton-stach,A. Stach,M,18,192,1470,M,889861,EUR,911088000,M,6,6,False,,21.0,16.0,4.0,2.0,7.0,9.0,11.0,20.0,1.0,2.0,,,,,89.0,48.0,6.8,13.0,0.1327,0.0,0.295335,1,,,2.0,12.0,4.0,3.0,,2.0,9.0,1.0,,1.0,,,1.0,4.0,,8.0,,3.0,2.0,1.0,4.0,2.0,2.0,2.0,,1.0,,,,,,,,
10388522,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,,18.0,13.0,4.0,1.0,8.0,8.0,6.0,14.0,,3.0,,,,,74.0,38.0,6.7,12.0,0.1104,0.09,0.0209043,1,,,1.0,2.0,,,,,6.0,,,,1.0,,1.0,2.0,,4.0,1.0,1.0,,,,,1.0,4.0,1.0,,,,,,,,,
10388522,away,1. FSV Mainz 05,Ludovic Ajorque,ludovic-ajorque,L. Ajorque,F,19,196,1365,M,343971,EUR,762134400,F,17,17,False,,17.0,6.0,,,1.0,2.0,5.0,15.0,,,,,,,64.0,24.0,6.6,13.0,0.0584,0.0,0.711103,1,,,5.0,6.0,,,,4.0,6.0,,,,,1.0,,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,
10388522,away,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,,17.0,11.0,2.0,1.0,1.0,1.0,10.0,17.0,,5.0,,,,,64.0,24.0,6.9,8.0,0.099,0.1895,0.128813,1,,,1.0,2.0,,,,5.0,7.0,,,1.0,1.0,,1.0,,,1.0,1.0,,,,1.0,2.0,,1.0,,,1.0,1.0,,,,,,
10388522,away,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,False,True,22.0,12.0,1.0,1.0,2.0,3.0,10.0,19.0,1.0,2.0,,,,,90.0,38.0,6.8,16.0,0.1242,0.1627,0.065965,2,,,3.0,4.0,,,,2.0,8.0,1.0,,,1.0,,1.0,2.0,,,3.0,1.0,1.0,2.0,,1.0,,1.0,,,,,,,,,,
10388522,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,M,31,31,True,,6.0,5.0,1.0,1.0,2.0,2.0,3.0,4.0,1.0,5.0,,,,,26.0,11.0,7.0,1.0,0.0,0.0,0.18242,0,,,,1.0,,,,1.0,3.0,,1.0,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,
10388522,away,1. FSV Mainz 05,Marcus Ingvartsen,marcus-ingvartsen,M. Ingvartsen,F,7,182,364,M,280721,EUR,820713600,F,11,11,True,,8.0,4.0,1.0,,2.0,4.0,2.0,4.0,1.0,1.0,,,,,26.0,13.0,7.0,5.0,0.8354,1.0459,0.00118381,2,,,2.0,2.0,,,,1.0,5.0,,,,2.0,,,1.0,,,1.0,,,,,,,2.0,1.0,,,,,,,,,
10388522,away,1. FSV Mainz 05,Aarón Martín,aaron-martin,A. Martín,D,3,180,1160,M,797286,EUR,861667200,D,3,3,True,,3.0,1.0,1.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,16.0,6.0,5.9,2.0,0.0,0.0,0.0682735,0,,,,,,,,,4.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,1.0,3.0,,,,,,,,,,
10388522,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,,7.0,5.0,,,1.0,1.0,4.0,6.0,,3.0,,,,,16.0,15.0,7.0,4.0,0.0,0.0,0.00348658,0,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,,1.0,,,,
10388522,away,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,1.0,1.0,,,0.0,0.0,1.57e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388522,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388522,away,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388522,away,1. FSV Mainz 05,Alexander Hack,alexander-hack,A. Hack,D,42,186,103,M,142208,EUR,747446400,D,42,42,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388522,away,1. FSV Mainz 05,Marlon Mustapha,marlon-mustapha,M. Mustapha,F,9,185,90,M,1006951,EUR,990662400,F,36,36,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
