match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_height,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_ownGoals,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_errorLeadToAGoal,stat_keyPass,stat_aerialWon,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated
12765148,home,Larne FC,Rohan Ferguson,,,rohan-ferguson,R. Ferguson,G,1,20,M,926752,EUR,881366400,G,1,1,False,19.0,17.0,10.0,8.0,0.0,16.0,17.0,1.0,2.0,1.0,7.0,2.0,3.0,1.0,2.0,2.0,90.0,30.0,6.2,2.0,0.00031439,0,-1.4654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765148,home,Larne FC,Tomas Cosgrove,,,tomas-cosgrove,T. Cosgrove,D,23,13,M,242593,EUR,724032000,D,23,23,False,49.0,38.0,4.0,2.0,0.0,22.0,24.0,17.0,28.0,2.0,1.0,,,,,,89.0,74.0,6.2,16.0,0.0797456,0,,178.0,3.0,1.0,1.0,3.0,8.0,5.0,4.0,1.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,
12765148,home,Larne FC,Cian Bolger,,,cian-bolger,C. Bolger,D,18,15,M,145659,EUR,700358400,D,18,18,False,38.0,32.0,10.0,5.0,0.0,26.0,27.0,6.0,11.0,3.0,4.0,,,,,,90.0,46.0,6.2,6.0,0.0034446,0,,193.0,,,3.0,3.0,2.0,,,,,1.0,1.0,True,1.0,1.0,1.0,1.0,,,,,,,,,,,,
12765148,home,Larne FC,Sam Todd,,,todd-sam,S. Todd,D,22,13,M,845896,EUR,893721600,D,20,20,False,41.0,35.0,9.0,6.0,0.0,25.0,28.0,10.0,13.0,7.0,3.0,,,,,,90.0,56.0,6.9,7.0,0.00678316,0,,185.0,,,,,5.0,1.0,,,,1.0,,,3.0,3.0,1.0,,,,,,,,,,,,,
12765148,home,Larne FC,Levi Ives,,,levi-ives,L. Ives,D,15,28,M,803694,EUR,870048000,D,3,3,False,58.0,45.0,8.0,4.0,0.0,26.0,29.0,19.0,30.0,1.0,4.0,,,,,,90.0,77.0,6.7,17.0,0.0184057,0,,173.0,1.0,,,3.0,4.0,2.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
12765148,home,Larne FC,Chris Gallagher,,,chris-gallagher,C. Gallagher,M,6,17,M,994982,EUR,922752000,M,27,27,False,43.0,38.0,6.0,5.0,0.0,16.0,17.0,22.0,26.0,3.0,3.0,,,,,,90.0,52.0,7.5,5.0,0.0330791,1,,175.0,,,,1.0,3.0,3.0,2.0,,,,1.0,,,,,2.0,,,1.0,1.0,0.0599,0.5637,,,,,,
12765148,home,Larne FC,Joe Thomson,,,joe-thomson,J. Thomson,M,6,18,M,352600,EUR,853200000,M,6,6,False,13.0,11.0,,,1.0,7.0,8.0,4.0,7.0,2.0,2.0,,,,,,60.0,25.0,5.8,5.0,0.00284684,0,,178.0,2.0,,,4.0,1.0,,,,1.0,1.0,2.0,,,,,1.0,2.0,,,,,,1.0,1.0,,,,
12765148,home,Larne FC,Benji Magee,,,benji-magee,B. Magee,F,14,16,M,1517373,EUR,1021507200,M,14,14,False,10.0,7.0,1.0,,0.0,4.0,6.0,3.0,7.0,,,,,,,,74.0,24.0,6.1,11.0,0.00271138,0,,183.0,3.0,,3.0,8.0,3.0,2.0,,,2.0,,2.0,,2.0,,1.0,1.0,,1.0,,,,,,,1.0,,,
12765148,home,Larne FC,Dylan Sloan,,,dylan-sloan,D. Sloan,M,25,21,M,1386166,EUR,1081987200,M,25,25,False,28.0,22.0,6.0,1.0,0.0,11.0,12.0,11.0,19.0,,6.0,,,,,,73.0,47.0,6.7,13.0,0.0138443,0,,182.0,3.0,,,1.0,5.0,2.0,2.0,,4.0,1.0,,,2.0,2.0,,2.0,1.0,,,,,,,,,,,
12765148,home,Larne FC,Sean Graham,,,sean-graham,S. Graham,M,11,10,M,1000782,EUR,974678400,M,11,11,False,16.0,13.0,1.0,,0.0,5.0,7.0,10.0,15.0,,2.0,,,,,,90.0,37.0,6.6,13.0,0.324876,0,,173.0,6.0,2.0,4.0,10.0,7.0,1.0,1.0,,4.0,2.0,4.0,,3.0,3.0,,,,2.0,,,,,,2.0,1.0,,,
