match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_aerialLost,stat_outfielderBlock,stat_onTargetScoringAttempt,stat_bigChanceMissed,stat_clearanceOffLine,stat_dispossessed,stat_totalOffside,stat_keyPass,stat_hitWoodwork,stat_bigChanceCreated,stat_goals,stat_goalAssist,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11050601,home,Ümraniyespor,Fatih Yiğit Şanlıtürk,,,fatih-yigit-sanliturk,F. Y. Şanlıtürk,M,176,33,M,1091864,EUR,1041379200,M,23,23,True,3.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,,2.0,,,,,,15.0,8.0,6.7,1.0,1,10,,,2.0,1.0,,,1.0,,,2.0,1.0,,,1.0,,,,,,,,,,,,,,,,
11050601,home,Ümraniyespor,Olarenwaju Kayode,,,olarenwaju-kayode,O. Kayode,F,176,370,M,799559,EUR,736819200,F,9,9,True,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,,15.0,6.0,7.3,3.0,1,10,1.0,,,,,,,,,,,2.0,,,,,,1.0,,,,,,,,1.0,,,,
11050601,home,Ümraniyespor,Antonio Mršić,Antonio,Mršić,antonio-mrsic,A. Mršić,M,187,32,M,99233,EUR,549849600,M,39,39,True,4.0,3.0,1.0,,2.0,3.0,2.0,3.0,,1.0,,2.0,,,,12.0,11.0,7.5,4.0,1,18,2.0,1.0,2.0,,,,,,,1.0,1.0,,,1.0,,,,1.0,,,1.0,,2.0,,1.0,,1.0,,,
11050601,home,Ümraniyespor,Anil Demir,,,anil-demir,A. Demir,G,190,8,M,830443,EUR,847065600,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050601,home,Ümraniyespor,Berke Özer,,,berke-ozer,B. Özer,G,191,3020,M,847494,EUR,959212800,G,35,35,True,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050601,home,Ümraniyespor,Ermir Lenjani,,,ermir-lenjani,E. Lenjani,D,175,85,M,50231,EUR,618278400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050601,home,Ümraniyespor,Yusuf Saitoğlu,,,yusuf-saitoglu,Y. Saitoğlu,D,183,5,M,1431472,EUR,1041379200,D,70,70,True,,,,,,,,,,,,,,,,,,,,0,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050601,home,Ümraniyespor,Yunus Emre Mertoğlu,,,yunus-emre-mertoglu,Y. E. Mertoğlu,M,185,3,M,1033249,EUR,987724800,M,6,6,True,,,,,,,,,,,,,,,,,,,,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050601,away,Adana Demirspor,Ertaç Özbir,,,ertac-ozbir,E. Özbir,G,186,92,M,126077,EUR,625276800,G,25,25,False,28.0,25.0,3.0,2.0,24.0,27.0,1.0,1.0,,1.0,1.0,10.0,2.0,5.0,,90.0,40.0,7.5,3.0,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,1.0
11050601,away,Adana Demirspor,Jonas Svensson,,,jonas-svensson,J. Svensson,D,170,1475,M,98199,EUR,731376000,D,22,22,False,56.0,53.0,3.0,2.0,22.0,22.0,32.0,36.0,1.0,6.0,5.0,4.0,,,,90.0,82.0,6.6,8.0,1,71,2.0,1.0,5.0,2.0,1.0,,,1.0,,1.0,,1.0,4.0,1.0,,1.0,,,,,,,,,,,,,,
11050601,away,Adana Demirspor,Mert Çetin,,,mert-cetin,M. Çetin,D,189,161,M,858148,EUR,852076800,D,45,45,False,28.0,25.0,5.0,2.0,18.0,19.0,7.0,9.0,,,2.0,1.0,,,,45.0,33.0,6.7,4.0,0,4,,,3.0,,,,,,1.0,,,1.0,,2.0,,2.0,1.0,,,,,,,,,,,,,
11050601,away,Adana Demirspor,Semih Güler,,,semih-guler,S. Güler,D,184,112,M,325155,EUR,786153600,D,4,4,False,91.0,83.0,16.0,11.0,43.0,44.0,40.0,47.0,1.0,3.0,6.0,7.0,,,,90.0,102.0,7.4,8.0,0,6,,,4.0,,,,,,,2.0,1.0,,,,,4.0,2.0,,,,,,,,,,,,,
11050601,away,Adana Demirspor,Kévin Rodrigues,,,kevin-rodrigues,K. Rodrigues,D,169,248,M,234232,EUR,762825600,D,77,77,False,53.0,48.0,6.0,3.0,18.0,19.0,32.0,43.0,1.0,9.0,2.0,6.0,,,,90.0,105.0,7.7,21.0,2,77,9.0,2.0,7.0,2.0,3.0,1.0,2.0,,4.0,6.0,4.0,2.0,1.0,1.0,,,2.0,,,,2.0,,2.0,,,,,,,
11050601,away,Adana Demirspor,Benjamin Stambouli,,,benjamin-stambouli,B. Stambouli,M,180,161,M,105951,EUR,650505600,M,90,90,False,39.0,30.0,5.0,2.0,12.0,15.0,18.0,24.0,2.0,5.0,2.0,6.0,,,,65.0,49.0,6.9,12.0,0,21,,,4.0,1.0,3.0,1.0,,,1.0,2.0,1.0,1.0,,1.0,True,,,,,,,,3.0,,,,,,,
11050601,away,Adana Demirspor,Badou Ndiaye,,,badou-ndiaye,B. Ndiaye,M,180,427,M,228342,EUR,656985600,M,17,17,False,61.0,54.0,8.0,8.0,14.0,15.0,40.0,46.0,,8.0,1.0,4.0,,,,90.0,87.0,7.8,14.0,4,,,,7.0,1.0,7.0,4.0,1.0,,,,,3.0,4.0,1.0,,1.0,1.0,3.0,1.0,,1.0,,1.0,1.0,,1.0,,,,
11050601,away,Adana Demirspor,Yusuf Sarı,,,yusuf-sari,Y. Sarı,M,168,562,M,896364,EUR,911520000,M,26,26,False,30.0,28.0,4.0,4.0,7.0,7.0,24.0,30.0,,3.0,1.0,2.0,,,,84.0,53.0,7.6,10.0,5,7,7.0,3.0,2.0,,3.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,,,,,,,,,
11050601,away,Adana Demirspor,Emre Akbaba,,,emre-akbaba,E. Akbaba,M,180,414,M,343527,EUR,718156800,M,20,20,False,47.0,42.0,8.0,6.0,18.0,18.0,25.0,30.0,,7.0,,2.0,,,,85.0,63.0,7.8,7.0,4,8,1.0,1.0,2.0,,2.0,1.0,1.0,,,2.0,2.0,1.0,4.0,,,1.0,,3.0,,,,,2.0,,,,,,,
11050601,away,Adana Demirspor,Younès Belhanda,Younès,Belhanda,younes-belhanda,Y. Belhanda,M,177,1189,M,72999,EUR,635904000,M,10,10,False,64.0,57.0,2.0,2.0,12.0,12.0,45.0,54.0,1.0,9.0,,6.0,,,,90.0,87.0,7.7,14.0,3,10,2.0,,4.0,2.0,6.0,6.0,,1.0,1.0,,,3.0,2.0,,,,,2.0,,,2.0,,5.0,,,,,,,
11050601,away,Adana Demirspor,Henry Onyekuru,,,henry-onyekuru,H. Onyekuru,F,175,741,M,809220,EUR,865468800,M,7,7,False,19.0,14.0,1.0,,1.0,2.0,13.0,17.0,,2.0,,4.0,,,,65.0,25.0,6.8,8.0,0,7,,,1.0,,1.0,,,,,,,2.0,2.0,,,,,,,,,1.0,2.0,,,,,,,
11050601,away,Adana Demirspor,Jovan Manev,Jovan Manev,,jovan-manev,J. Manev,D,185,186,M,1111781,EUR,980380800,D,15,15,True,27.0,26.0,2.0,2.0,18.0,18.0,8.0,9.0,2.0,3.0,2.0,5.0,,,,45.0,33.0,6.7,2.0,0,29,,,3.0,,,,,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,,,,,
11050601,away,Adana Demirspor,Babajide David Akintola,,,babajide-david-akintola,D. Babajide,M,178,297,M,798676,EUR,821491200,M,11,11,True,11.0,8.0,,,1.0,1.0,7.0,10.0,1.0,3.0,,,,,,25.0,19.0,6.9,7.0,1,11,,,2.0,1.0,3.0,2.0,,,,,,3.0,,,,,,1.0,,,,,1.0,,1.0,,,,,
11050601,away,Adana Demirspor,Cherif Ndiaye,,,ndiaye-cherif,C. Ndiaye,F,188,6602,M,868268,EUR,822355200,F,29,29,True,5.0,5.0,,,,,5.0,5.0,,1.0,,,,,,25.0,10.0,7.0,1.0,1,19,,,4.0,1.0,,,,1.0,,,,1.0,1.0,2.0,,1.0,1.0,,,1.0,,,,,,,,,,
11050601,away,Adana Demirspor,Gökhan Inler,,,gokhan-inler,G. Inler,M,183,108,M,4252,EUR,457142400,M,88,88,True,8.0,6.0,,,2.0,3.0,4.0,5.0,,1.0,,1.0,,,,15.0,9.0,6.5,2.0,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
11050601,away,Adana Demirspor,Yusuf Erdoğan,,,yusuf-erdogan,Y. Erdoğan,M,172,204,M,256663,EUR,713145600,M,32,32,True,5.0,4.0,,,1.0,1.0,4.0,5.0,,,,1.0,,,,14.0,9.0,6.3,2.0,1,10,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11050601,away,Adana Demirspor,Vedat Karakuş,,,vedat-karakus,V. Karakuş,G,185,49,M,847353,EUR,888624000,G,39,39,True,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050601,away,Adana Demirspor,Abdurrahim Dursun,,,abdurrahim-dursun,A. Dursun,D,176,46,M,883275,EUR,912470400,D,3,3,True,,,,,,,,,,,,,,,,,,,,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050601,away,Adana Demirspor,İsmail Çokçalış,,,ismail-cokcalis,İ. Çokçalış,D,176,32,M,906050,EUR,961545600,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050601,away,Adana Demirspor,Simon Deli,,,simon-deli,S. Deli,D,192,262,M,326419,EUR,688521600,D,19,19,True,,,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11050601,away,Adana Demirspor,Samuel Nongoh,,,samuel-nongoh,S. Nongoh,M,170,49,M,1002494,EUR,1078358400,F,46,46,True,,,,,,,,,,,,,,,,,,,,0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
