match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialWon,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_possessionLostCtrl,stat_expectedGoals,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keyPass,stat_shotValueNormalized,stat_dribbleValueNormalized,player_sofascoreId,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_wasFouled,stat_fouls,captain,stat_dispossessed,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goals,stat_blockedScoringAttempt,stat_punches,stat_errorLeadToAShot,stat_totalOffside
14131981,home,Sporting CP,Luis Javier Suárez,Luis,Javier Suárez,luis-javier-suarez,L. J. Suárez ,F,97,185,22877,M,914213,EUR,881020800,F,97,97,False,9.0,8.0,,,0.0,2.0,3.0,6.0,6.0,1.0,,,,73.0,22.0,9.2,0.148033,,6,,0.34,0.13,,,2.0,5.0,2.0,2.0,,1.0,,,,,2.0,0.8164,52.539283013966,7.0,39.375,22.05,2.0,0.67,0.32,,,2.0,,,1.0,1.0,,1.0,,4.0,1.6205,,2.0,1.0,,,
14131981,home,Sporting CP,Matheus Reis,,,reis-matheus,M. Reis,D,2,183,1301,M,797648,EUR,793065600,D,2,2,True,28.0,24.0,2.0,1.0,1.0,8.0,10.0,16.0,18.0,1.0,,,,45.0,32.0,7.1,0.0187108,,1,,0.24,0.13,,,2.0,3.0,,,1.0,1.0,,,1.0,,4.0,0.1461,73.537192700512,10.0,42.735,14.595,1.0,-0.43,0.04,,1.0,1.0,,,,,,,,,,,,,,,
14131981,home,Sporting CP,Eduardo Quaresma,Eduardo,Quaresma,eduardo-quaresma,E. Quaresma,D,72,185,2167,M,989841,EUR,1015027200,D,72,72,True,22.0,20.0,1.0,1.0,0.0,7.0,9.0,13.0,13.0,3.0,,,,35.0,23.0,7.0,0.00347321,,0,,0.07,0.19,,,1.0,1.0,,,,,,,,,2.0,,60.950644753275,11.0,38.22,12.075,,,0.08,,1.0,1.0,,1.0,,,,,,,,,,,,,
14131981,home,Sporting CP,Fotis Ioannidis,Fotis,Ioannidis,fotis-ioannidis,F. Ioannidis,F,89,186,6176,M,903679,EUR,947462400,F,89,89,True,8.0,6.0,,,0.0,1.0,1.0,5.0,7.0,,,,,35.0,16.0,6.4,0.014697,,0,,-0.14,0.17,,,,2.0,2.0,1.0,,,1.0,,,,5.0,,29.234595994449,3.0,24.78,10.815,,,0.04,FotIoannidis,1.0,2.0,,,1.0,,,,2.0,,,,,,,,
14131981,home,Sporting CP,João Simões,João Simões,,joao-simoes,J. Simões,M,52,178,1481,M,1410209,EUR,1168041600,M,52,52,True,20.0,17.0,1.0,1.0,0.0,4.0,5.0,13.0,15.0,1.0,,,,17.0,20.0,7.0,0.0361545,,0,,0.26,0.16,,,1.0,1.0,,,,,,,,,3.0,,46.588202227517,8.0,18.9,4.41,,,0.07,,,,,,,,,,,,,,,,,,
14131981,home,Sporting CP,Alisson Santos,Alisson Santos,,alisson-santos,A. Santos,F,27,177,4195,M,1122835,EUR,1033084800,F,27,27,True,12.0,11.0,,,0.0,4.0,4.0,7.0,8.0,3.0,,,,17.0,22.0,6.5,0.00407874,,4,,-0.11,0.19,,,,1.0,2.0,1.0,,2.0,1.0,,,,3.0,0.078,87.66199256272,9.0,30.45,17.01,,-0.27,0.05,,,1.0,,,,,,,,2.0,0.417,,,,,,
14131981,home,Sporting CP,João Virgínia,João,Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131981,home,Sporting CP,Iván Fresneda,,,ivan-fresneda,I. Fresneda,D,22,183,1941,M,1167818,EUR,1096243200,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131981,home,Sporting CP,Salvador Blopa,Salvador,Blopa,salvador-blopa,S. Blopa,M,70,185,929,M,1939199,EUR,1181692800,D,70,70,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131981,home,Sporting CP,Morten Hjulmand,Morten,Hjulmand,hjulmand-morten,M. Hjulmand,M,42,185,4443,M,859917,EUR,930268800,M,42,42,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131981,away,AVS - Futebol SAD,João Gonçalves,,,joao-goncalves,J. Gonçalves,G,,188,61,M,987596,EUR,974246400,G,99,99,False,30.0,16.0,22.0,8.0,0.0,10.0,10.0,6.0,20.0,13.0,1.0,4.0,9.0,90.0,49.0,6.6,0.00194644,0.6813,0,-1.0981,0.02,-0.49,-0.15,,,,,,,,3.0,,,,15.0,,17.371460486433,3.0,-10.815,1.155,,,0.0,,,,,,,,,,,,,,,,1.0,,
14131981,away,AVS - Futebol SAD,Guilherme Neiva,Guilherme Neiva,,guilherme-neiva,G. Neiva,F,21,177,75,M,1900362,EUR,984614400,D,21,21,False,13.0,10.0,2.0,1.0,0.0,4.0,5.0,6.0,8.0,4.0,,,,68.0,29.0,5.8,0.0302355,,0,,-0.02,-0.89,,2.0,1.0,7.0,2.0,1.0,,,1.0,,2.0,2.0,8.0,,52.71866712332,8.0,12.81,10.92,,,0.01,,,3.0,2.0,,3.0,,,,3.0,,,1.0,,,,,
14131981,away,AVS - Futebol SAD,Carlos Ponck,,,carlos-ponck,C. Ponck,D,26,183,62,M,584116,EUR,789955200,D,26,26,False,22.0,16.0,2.0,,0.0,12.0,15.0,4.0,7.0,4.0,,,,90.0,35.0,5.1,0.00272323,,0,,-0.04,-1.0,,,1.0,2.0,1.0,1.0,,,6.0,,,,7.0,,102.16797365285,6.0,-54.6,7.77,,,0.06,,,3.0,1.0,1.0,,2.0,,,,,,,,,,,
14131981,away,AVS - Futebol SAD,Rúben Semedo,,,ruben-semedo,R. Semedo,D,35,189,290,M,344199,EUR,765417600,D,35,35,False,25.0,21.0,3.0,1.0,0.0,17.0,19.0,4.0,6.0,1.0,,,,89.0,35.0,4.9,0.00400067,,0,,-0.26,-1.0,,,1.0,1.0,,,,,8.0,,,,5.0,,16.248405402514,4.0,3.045,5.88,,,0.01,,2.0,4.0,,,,2.0,,,1.0,,,,,,,1.0,
14131981,away,AVS - Futebol SAD,Cristian Castro,Cristian Castro,,cristian-castro,C. Castro,D,42,192,155,M,1067320,EUR,980380800,D,42,42,False,31.0,30.0,6.0,5.0,0.0,21.0,22.0,9.0,9.0,1.0,,,,90.0,41.0,5.2,0.00423936,,0,,0.18,-1.0,,,,,1.0,,,,3.0,2.0,,,3.0,,91.50468257159,9.0,-38.43,5.46,,,0.02,,1.0,3.0,1.0,,,,,,1.0,,,,,,,1.0,
14131981,away,AVS - Futebol SAD,Kiki Afonso,,,kiki-afonso,K. Afonso,D,24,181,59,M,324345,EUR,787017600,D,24,24,False,13.0,11.0,1.0,1.0,0.0,6.0,7.0,5.0,6.0,1.0,,,,58.0,26.0,5.7,0.00842697,,0,,0.02,-0.8,,1.0,1.0,5.0,,,,,3.0,,4.0,2.0,3.0,,36.101407814625,6.0,-15.33,7.035,,,0.03,,3.0,6.0,2.0,,,1.0,True,,,,,,,,,,
14131981,away,AVS - Futebol SAD,Ángel Algobia,,,angel-algobia,Á. Algobia,M,27,186,39,M,966219,EUR,930096000,M,27,27,False,11.0,11.0,,,0.0,6.0,6.0,5.0,5.0,2.0,,,,58.0,24.0,6.2,0.00495456,,1,,0.0,-0.27,,,,2.0,,,,1.0,2.0,,2.0,1.0,3.0,0.1057,40.721903406688,4.0,-24.255,3.045,,-0.33,0.09,,,2.0,1.0,,,,,1.0,1.0,,,,,,,,
14131981,away,AVS - Futebol SAD,Pedro Lima,Pedro Lima,,pedro-lima,P. Lima,M,8,184,482,M,1067648,EUR,1048723200,M,8,8,False,28.0,22.0,2.0,1.0,0.0,10.0,14.0,12.0,14.0,8.0,,,,90.0,42.0,6.7,0.185652,,2,,0.23,-0.24,,,1.0,7.0,3.0,2.0,,,1.0,1.0,2.0,2.0,8.0,0.307,143.95820346884,11.0,-88.305,9.03,3.0,0.1,0.42,,1.0,5.0,,,2.0,2.0,,1.0,,1.0,0.7976,,,1.0,,,
14131981,away,AVS - Futebol SAD,Gustavo Assunção,,,gustavo-assuncao,G. Assunção,M,12,178,266,M,981217,EUR,954374400,M,6,6,False,29.0,21.0,2.0,1.0,0.0,11.0,13.0,10.0,16.0,2.0,,,,90.0,41.0,6.2,0.0044448,,0,,-0.25,-0.4,,,1.0,7.0,1.0,,,,,2.0,4.0,2.0,10.0,,104.26199335081,12.0,-53.655,7.245,,,0.06,,1.0,5.0,2.0,,2.0,1.0,,,1.0,,,,,,,,
14131981,away,AVS - Futebol SAD,Óscar Perea,Óscar,Perea,oscar-perea,Ó. Perea,F,14,174,1176,M,1185986,EUR,1127779200,M,14,14,False,11.0,6.0,1.0,1.0,0.0,2.0,2.0,4.0,9.0,3.0,,,,89.0,28.0,5.9,0.0977609,,2,,-0.03,-0.48,,1.0,,1.0,3.0,,,,,3.0,,,13.0,0.1556,136.36614796591,13.0,-79.38,6.3,,0.17,0.14,,2.0,9.0,4.0,,1.0,,,,2.0,1.0,0.3628,,,1.0,,,
14131981,away,AVS - Futebol SAD,Tomané,,,tomane,Tomané,F,7,185,176,M,126076,EUR,719798400,F,7,7,False,30.0,19.0,4.0,2.0,0.0,10.0,14.0,9.0,16.0,3.0,,,,90.0,43.0,7.1,0.0417012,,2,,-0.05,-0.02,,,11.0,13.0,1.0,1.0,,,1.0,,,,16.0,0.097,73.195846592753,10.0,-33.285,5.985,1.0,-0.32,0.28,,8.0,10.0,1.0,,2.0,1.0,,,5.0,1.0,0.1012,,,1.0,,,1.0
14131981,away,AVS - Futebol SAD,Leonardo Rivas,,,leonardo-rivas,L. Rivas,D,12,177,133,M,988778,EUR,1007596800,D,12,12,True,7.0,3.0,,,0.0,3.0,6.0,,1.0,1.0,,,,32.0,13.0,6.3,0.00022764,,0,,-0.09,-0.2,,,,1.0,,,,,1.0,2.0,1.0,,5.0,,26.667368899087,1.0,25.41,25.41,,,-0.02,,,,,,,,,,,,,,,,,,
14131981,away,AVS - Futebol SAD,Tiago Galletto,,,tiago-galletto,T. Galletto,M,19,181,72,M,1018546,EUR,1021075200,M,19,19,True,6.0,3.0,,,0.0,3.0,3.0,,3.0,,,,,32.0,12.0,6.4,6.657e-05,,0,,-0.1,-0.05,,,,3.0,,,,,1.0,,2.0,2.0,5.0,,34.001802377059,4.0,32.76,15.12,,,-0.23,,1.0,3.0,1.0,,1.0,,,1.0,1.0,,,,,,,,
14131981,away,AVS - Futebol SAD,Diogo Spencer,,,diogo-spencer,D. Spencer,D,82,178,353,M,1120043,EUR,1082160000,D,2,2,True,6.0,6.0,,,0.0,2.0,2.0,4.0,4.0,1.0,,,,22.0,9.0,6.3,0.192234,,0,,0.22,-0.23,,1.0,,1.0,1.0,1.0,,,,,,,1.0,,40.987007167873,4.0,-28.98,-1.365,2.0,,-0.47,,,1.0,1.0,,,,,,1.0,,,1.0,,,,,
14131981,away,AVS - Futebol SAD,Aderllan Santos,,,aderllan-santos,A. Santos,D,33,193,103,M,129617,EUR,608083200,D,33,33,True,,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131981,away,AVS - Futebol SAD,Babatunde Akinsola,,,akinsola-babatunde,B. Akinsola,F,11,175,163,M,1133063,EUR,1047254400,F,11,11,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,1.0,3.0,,0.00199094,,0,,,,,1.0,,,,,,,,,,,2.0,,36.884871099138,1.0,-28.35,-28.35,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,
14131981,away,AVS - Futebol SAD,Simão,,,simao,Simão,G,93,187,92,M,981817,EUR,738979200,G,93,93,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131981,away,AVS - Futebol SAD,Paulo Vitor,,,paulo-vitor,P. Vitor,D,3,190,73,M,1176165,EUR,995500800,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131981,away,AVS - Futebol SAD,Nenê,,,nene,Nenê,F,18,183,194,M,44685,EUR,428198400,F,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131981,away,AVS - Futebol SAD,Diego Duarte,,,duarte-diego,D. Duarte,F,20,177,164,M,1003071,EUR,1018224000,F,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
