match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,isHome,incidentClass,player_id,player_name,length,injury,playerName,reason,rescinded,confirmed
14131981,FT,6.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,
14131981,,6.0,0.0,,90,3.0,,1,,,goal,332193454.0,True,regular,1001140.0,Geny Catamo,,,,,,
14131981,,,,,90,0.0,,1,,,injuryTime,,,,,,3.0,,,,,
14131981,,,,,89,,,2,,,substitution,125255721.0,False,regular,,,,False,,,,
14131981,,,,,89,,,2,,,substitution,125255720.0,False,injury,,,,True,,,,
14131981,,,,,75,,,16,,,card,124439079.0,False,yellow,584116.0,Carlos Ponck,,,Carlos Ponck,Foul,False,
14131981,,,,,73,,,18,,,substitution,125255671.0,True,regular,,,,False,,,,
14131981,,,,,73,,,18,,,substitution,125255670.0,True,regular,,,,False,,,,
14131981,,,,,68,,,23,,,substitution,125255632.0,False,injury,,,,True,,,,
14131981,,,,,58,,,33,,,substitution,125255617.0,False,regular,,,,False,,,,
14131981,,,,,58,,,33,,,substitution,125255614.0,False,regular,,,,False,,,,
14131981,,,,,55,,,36,,,substitution,125255600.0,True,regular,,,,False,,,,
14131981,,,,,55,,,36,,,substitution,125255599.0,True,regular,,,,False,,,,
14131981,,5.0,0.0,,53,,,38,,,goal,332190958.0,True,regular,914213.0,Luis Javier Suárez,,,,,,
14131981,,,,,50,,,41,,,card,124438979.0,False,yellow,981217.0,Gustavo Assunção,,,Gustavo Assunção,Foul,False,
14131981,,4.0,0.0,,47,,,44,,,goal,332190396.0,True,regular,929193.0,Maximiliano Araújo,,,,,,
14131981,,,,,46,,,45,,,substitution,125255521.0,True,regular,,,,False,,,,
14131981,HT,3.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,
14131981,,,,,45,0.0,,1,,,injuryTime,,,,,,2.0,,,,,
14131981,,3.0,0.0,,37,,,9,,,goal,332187858.0,True,regular,1001140.0,Geny Catamo,,,,,,
14131981,,2.0,0.0,,35,,,11,,,goal,332187714.0,True,regular,929193.0,Maximiliano Araújo,,,,,,
14131981,,1.0,0.0,,32,,,14,,,goal,332187520.0,True,regular,914213.0,Luis Javier Suárez,,,,,,
14131981,,,,,12,,,34,,,card,124438780.0,True,yellow,878496.0,Ricardo Mangas,,,Ricardo Mangas,Foul,False,
14131981,,,,,7,,,39,,,varDecision,92961.0,True,penaltyAwarded,878496.0,Ricardo Mangas,,,,,,False
