match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_outfielderBlock,stat_challengeLost,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_blockedScoringAttempt,player_firstName,player_lastName,player_sofascoreId,stat_hitWoodwork,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_totalOffside,stat_expectedGoalsOnTarget,stat_dispossessed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11409100,home,SC Farense,Bruno Duarte,bruno-duarte,B. Duarte,F,17,182,1470,M,878830,EUR,827625600,F,9,9,False,26.0,17.0,3.0,3.0,3.0,4.0,14.0,22.0,2.0,3.0,1.0,4.0,,,,90.0,40.0,6.2,16.0,0.0471305,3,,,10.0,18.0,5.0,1.0,,,,2.0,,3.0,0.3248,,,2.0,,1.0,,1.0,,,,,,1.0,1.0,1.0,0.3091,,,,
11409100,home,SC Farense,Fabrício Isidoro,fabricio-isidoro,F. Isidoro,M,14,172,31,M,915638,EUR,696556800,M,14,14,True,17.0,16.0,4.0,4.0,8.0,9.0,8.0,8.0,,1.0,2.0,3.0,,,,22.0,24.0,6.8,2.0,0.00495581,0,,,,2.0,,,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,
11409100,home,SC Farense,Rui Costa,rui-costa,R. Costa,F,7,179,88,M,845782,EUR,824774400,F,19,19,True,6.0,4.0,,,2.0,2.0,2.0,4.0,,,,2.0,,,,22.0,11.0,6.4,7.0,0.00253383,0,,,,2.0,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,
11409100,home,SC Farense,Rafael Barbosa,rafael-barbosa,R. Barbosa,M,27,170,124,M,823128,EUR,828057600,M,8,8,True,7.0,6.0,1.0,1.0,3.0,3.0,3.0,4.0,,,,2.0,,,,15.0,10.0,6.4,3.0,0.00599003,0,,,1.0,2.0,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,
11409100,home,SC Farense,Elves Baldé,elves-balde,E. Baldé,F,21,168,195,M,846040,EUR,938822400,F,7,7,True,6.0,2.0,,,,1.0,3.0,8.0,,4.0,1.0,,,,,15.0,16.0,7.0,7.0,0.0144272,0,,3.0,,1.0,3.0,,,2.0,1.0,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,,
11409100,home,SC Farense,Luiz Felipe,luis-felipe,L. Felipe,G,,197,35,M,928228,EUR,861840000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409100,home,SC Farense,Igor Rossi,igor-rossi,I. Rossi,D,,189,32,M,147732,EUR,605491200,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409100,home,SC Farense,Artur Jorge,artur-jorge,A. Jorge,D,44,186,53,M,310800,EUR,776822400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409100,home,SC Farense,Facundo Cáseres,facundo-caseres,F. Cáseres,M,5,178,226,M,989837,EUR,991008000,M,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409100,home,SC Farense,Cristian Ponde,cristian-ponde,C. Ponde,F,20,179,38,M,190169,EUR,791078400,F,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409100,away,CF Estrela Amadora,Wagner,wagner,Wagner,G,28,188,43,M,1400276,EUR,893721600,G,98,98,False,36.0,26.0,17.0,7.0,22.0,23.0,4.0,13.0,1.0,1.0,2.0,8.0,1.0,1.0,1.0,90.0,45.0,7.1,10.0,0.00139947,0,0.3091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
11409100,away,CF Estrela Amadora,Hevertton Santos,hevertton-santos,H. Santos,D,20,182,177,M,1087355,EUR,980985600,D,27,27,False,68.0,58.0,8.0,3.0,42.0,47.0,17.0,23.0,1.0,4.0,3.0,3.0,,,,90.0,86.0,7.5,12.0,0.0338759,2,,2.0,3.0,4.0,1.0,,3.0,1.0,1.0,,1.0,,0.6637,,1.0,,1.0,1.0,,1.0,,,,,,1.0,1.0,,0.9232,1.0,,,
11409100,away,CF Estrela Amadora,Júnior Almeida,erivaldo-almeida,Jr. Almeida,D,4,189,45,M,1046500,EUR,947894400,D,14,14,False,45.0,35.0,9.0,5.0,29.0,33.0,6.0,12.0,4.0,6.0,3.0,2.0,,,,90.0,55.0,7.4,11.0,0.00181913,0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,,,Erivaldo Almeida,,,,,,,,,,,,
11409100,away,CF Estrela Amadora,Nkanyiso Shinga,shinga,Shinga,D,33,175,472,M,1410342,EUR,954374400,D,25,25,False,59.0,49.0,6.0,2.0,40.0,44.0,9.0,15.0,3.0,6.0,9.0,5.0,,,,90.0,74.0,7.2,12.0,0.00366795,0,,,2.0,4.0,,,,2.0,2.0,2.0,1.0,,,,,2.0,,,,,Shinga,,,,,,,,,,,,
11409100,away,CF Estrela Amadora,Jean Felipe,jean-felipe,J. Felipe,D,12,180,36,M,386094,EUR,769219200,M,12,12,False,42.0,35.0,1.0,1.0,18.0,19.0,20.0,33.0,1.0,2.0,1.0,7.0,,,,89.0,73.0,7.8,18.0,0.359653,1,,10.0,,,,,,1.0,1.0,1.0,,,0.0556,2.0,,,3.0,,2.0,1.0,,,,1.0,,,,,,,,,
11409100,away,CF Estrela Amadora,Vitó,vito,Vitó,M,8,180,26,M,845680,EUR,874540800,M,18,18,False,48.0,33.0,9.0,4.0,18.0,23.0,18.0,30.0,2.0,5.0,2.0,13.0,,,,89.0,61.0,6.9,17.0,0.270714,1,,5.0,1.0,4.0,,1.0,,1.0,1.0,,2.0,,0.0119,2.0,,3.0,3.0,,,,,,,,,,,,,,,,
11409100,away,CF Estrela Amadora,Léo Cordeiro,leo-cordeiro,L. Cordeiro,M,22,174,96,M,869461,EUR,812160000,M,22,22,False,56.0,46.0,6.0,4.0,23.0,24.0,23.0,33.0,1.0,7.0,1.0,10.0,,,,90.0,75.0,7.4,15.0,0.0582562,1,,1.0,1.0,4.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,1.0,0.0129,1.0,1.0,,,1.0,,,,,,,,,,,,2.0,,,
11409100,away,CF Estrela Amadora,João Reis,joao-reis,J. Reis,D,17,174,24,M,343487,EUR,709344000,M,17,17,False,34.0,26.0,1.0,1.0,20.0,22.0,8.0,14.0,1.0,2.0,1.0,5.0,,,,90.0,56.0,6.7,13.0,0.0939644,0,,2.0,1.0,4.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,2.0,,,,,,,,True,,,,,1.0,,,
11409100,away,CF Estrela Amadora,Ronald,ronald,Ronald,M,35,177,288,M,1123234,EUR,992476800,F,90,90,False,12.0,11.0,,,2.0,2.0,9.0,11.0,,1.0,2.0,1.0,,,,59.0,29.0,6.7,7.0,0.0116162,2,,1.0,2.0,3.0,1.0,2.0,,,,4.0,1.0,,0.2266,,,,,,,,Ronald,,,,,1.0,,,,,,,
11409100,away,CF Estrela Amadora,Kikas,kikas,Kikas,F,98,176,231,M,869875,EUR,905990400,F,29,29,False,8.0,6.0,1.0,1.0,1.0,1.0,5.0,8.0,1.0,3.0,,1.0,,,,60.0,19.0,7.0,7.0,0.0313267,1,,1.0,2.0,3.0,1.0,1.0,,1.0,1.0,4.0,,1.0,0.0218,1.0,,,,1.0,,,,,,,,,,,,,,,
11409100,away,CF Estrela Amadora,Léo Jabá,leo-jaba,L. Jabá,F,,178,256,M,852518,EUR,902016000,F,8,8,False,15.0,12.0,1.0,1.0,5.0,8.0,8.0,10.0,2.0,4.0,1.0,3.0,,,,77.0,37.0,6.6,12.0,0.0805074,2,,3.0,1.0,8.0,4.0,,1.0,,,4.0,1.0,3.0,0.0363,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
11409100,away,CF Estrela Amadora,André Luiz,andre-luiz,André Luiz,M,17,185,1296,M,1133282,EUR,1014422400,F,10,10,True,10.0,7.0,1.0,,3.0,3.0,4.0,7.0,,5.0,,1.0,,,,30.0,17.0,7.2,3.0,0.00137742,0,,,,,2.0,,1.0,2.0,2.0,,1.0,,,,1.0,,,2.0,,,André Luiz,,,,,,,,,,,,
11409100,away,CF Estrela Amadora,Regis Ndo,regis-ndo,R. Ndo,F,77,181,274,M,1084705,EUR,990489600,F,7,7,True,17.0,13.0,,,7.0,8.0,7.0,10.0,1.0,2.0,,2.0,,,,31.0,31.0,6.7,11.0,0.0384927,1,,1.0,1.0,8.0,3.0,1.0,,,,3.0,,2.0,0.0574,2.0,,1.0,1.0,1.0,,,,,,,,,,,,2.0,,,
11409100,away,CF Estrela Amadora,Ronaldo Tavares,ronaldo-tavares,R. Tavares,F,9,192,337,M,828707,EUR,869529600,F,9,9,True,4.0,1.0,,,,1.0,1.0,5.0,2.0,2.0,1.0,,,,,13.0,10.0,6.4,6.0,0.0426226,1,,2.0,,1.0,1.0,1.0,1.0,,,,,,0.1154,,,,,,,,,,,1.0,,1.0,,,,,,,
11409100,away,CF Estrela Amadora,Manuel Keliano,keliano-manuel,M. Keliano,M,42,185,351,M,1464131,EUR,1042675200,M,23,23,True,2.0,2.0,,,2.0,2.0,,,,,,,,,,1.0,2.0,,,5.714e-05,0,,,,,,,,,,,,,,,,,,,,,Manuel Keliano,,,,,,,,,,,,
11409100,away,CF Estrela Amadora,Gustavo Henrique,gustavo-henrique,G. Henrique,F,,176,39,M,1066975,EUR,927504000,F,11,11,True,,,,,,,,,,,,,,,,1.0,3.0,,,4.823e-05,1,,,1.0,1.0,,,,,,,,,0.0511,,,,,,,1.0,,,,,,,,,,,,,
11409100,away,CF Estrela Amadora,Edmilson Cambila,edmilson-cambila,E. Cambila,G,,183,13,M,1002419,EUR,1021507200,G,89,89,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409100,away,CF Estrela Amadora,Manuel Figueiredo,figueiredo-manuel,M. Figueiredo,M,,177,2,M,1469453,EUR,1013990400,M,68,68,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11409100,away,CF Estrela Amadora,Alioune Ndour,alioune-ndour,A. Ndour,F,45,188,55,M,1025215,EUR,983577600,F,61,61,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
