match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_expectedGoals,stat_keyPass,captain,stat_shotOffTarget,player_firstName,player_lastName,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_outfielderBlock,stat_punches,player_sofascoreId
11369465,home,Mallorca,Siebe Van Der Heyden,siebe-van-der-heyden,S. V. D. Heyden,D,44,185,273,M,842164,EUR,896486400,D,4,4,True,3.0,2.0,,,,,2.0,3.0,1.0,,,,,,,,,10.0,5.0,6.7,1.0,0.0428556,0,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
11369465,home,Mallorca,Dominik Greif,dominik-greif,D. Greif,G,1,197,925,M,791046,EUR,860284800,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369465,home,Mallorca,Alex Quevedo,quevedo-alex,A. Quevedo,G,13,191,12,M,1652662,EUR,1083110400,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369465,home,Mallorca,David López,david-lopez,D. López,D,27,195,103,M,1513896,EUR,1044230400,D,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369465,home,Mallorca,Yuzún Ley,yuzun-ley,Y. Ley,D,,180,43,M,1585899,EUR,1074384000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369465,home,Mallorca,Marcos Fernández,marcos-fernandez,M. Fernández,D,50,176,9,M,1198968,EUR,1058400000,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Marcos Fernández,,,,,,,,
11369465,home,Mallorca,Javi Llabrés,javi-llabres,J. Llabrés,M,19,174,115,M,1162309,EUR,1031702400,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Javi Llabrés,,,,,,,,
11369465,home,Mallorca,Amath Ndiaye,amath-ndiaye,A. Ndiaye,M,11,179,448,M,845168,EUR,837475200,F,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369465,home,Mallorca,Daniel Luna,daniel-luna,D. Luna,M,33,178,444,M,1018516,EUR,1052265600,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369465,away,Celta Vigo,Vicente Guaita,vicente-guaita,V. Guaita,G,13,190,509,M,32023,EUR,537235200,G,25,25,False,20.0,7.0,18.0,6.0,1.0,3.0,6.0,17.0,1.0,3.0,5.0,,,5.0,5.0,2.0,2.0,90.0,34.0,7.8,14.0,0.00167452,0,1.3153,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,
11369465,away,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,D,3,3,False,39.0,30.0,7.0,4.0,8.0,10.0,24.0,34.0,4.0,,6.0,1.0,,,,,,90.0,63.0,6.8,16.0,0.205814,0,,5.0,2.0,,,6.0,3.0,1.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,
11369465,away,Celta Vigo,Jailson,jailson,Jailson,D,,187,384,M,794861,EUR,810432000,D,16,16,False,32.0,23.0,6.0,2.0,16.0,17.0,7.0,15.0,8.0,5.0,10.0,,,,,,,90.0,52.0,7.2,9.0,0.00296393,0,,,,3.0,2.0,4.0,,,1.0,1.0,2.0,5.0,1.0,,1.0,,,,,,,,,,,,,,,1.0,,
11369465,away,Celta Vigo,Unai Núñez,unai-nunez,U. Núñez,D,4,186,733,M,892521,EUR,854582400,D,4,4,False,29.0,24.0,1.0,,19.0,23.0,5.0,6.0,6.0,5.0,3.0,4.0,,,,,,90.0,42.0,6.7,5.0,0.00273309,0,,,,3.0,1.0,4.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,
11369465,away,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,28,28,False,40.0,30.0,2.0,1.0,15.0,19.0,15.0,21.0,8.0,4.0,2.0,,,,,,,90.0,62.0,6.9,12.0,0.00678902,0,,,,5.0,2.0,7.0,,1.0,,,3.0,6.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,
11369465,away,Celta Vigo,Manuel Sánchez,manuel-sanchez,M. Sánchez,D,23,179,623,M,984789,EUR,966988800,D,23,23,False,24.0,16.0,4.0,1.0,3.0,7.0,13.0,17.0,6.0,3.0,6.0,1.0,,,,,,90.0,56.0,6.6,12.0,0.00483442,0,,,,3.0,,7.0,1.0,,2.0,1.0,,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,
11369465,away,Celta Vigo,Carles Pérez,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,M,7,7,False,11.0,9.0,,,3.0,4.0,6.0,8.0,1.0,,,,,,,,,45.0,17.0,6.6,4.0,0.00252408,0,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
11369465,away,Celta Vigo,Renato Tapia,renato-tapia,R. Tapia,M,13,185,3151,M,352376,EUR,806889600,M,5,5,False,47.0,33.0,7.0,2.0,14.0,15.0,19.0,33.0,15.0,7.0,9.0,2.0,,,,,,90.0,84.0,7.5,22.0,0.0128789,1,,1.0,,2.0,8.0,6.0,,1.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,,,,,0.132,,,1.0,,,,,,,1.0,,
11369465,away,Celta Vigo,Carlos Dotor,dotor-carlos,C. Dotor,M,12,180,367,M,997221,EUR,984614400,M,6,6,False,35.0,32.0,1.0,,11.0,11.0,21.0,25.0,8.0,,5.0,2.0,,,,,,80.0,56.0,6.8,11.0,0.0150868,0,,1.0,,1.0,,6.0,1.0,3.0,1.0,1.0,,5.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,
11369465,away,Celta Vigo,Iago Aspas,iago-aspas,I. Aspas,F,10,176,5000,M,19356,EUR,554774400,F,10,10,False,24.0,19.0,,,4.0,5.0,15.0,20.0,2.0,,1.0,1.0,,,,,,70.0,31.0,7.4,7.0,0.019015,1,,1.0,,1.0,,3.0,,1.0,1.0,1.0,,,,,1.0,,,,,0.3192,1.0,True,,,,,1.0,1.0,0.8393,,,i.aspas10
11369465,away,Celta Vigo,Jørgen Strand Larsen,jorgen-strand-larsen,J. S. Larsen,F,22,193,4810,M,876599,EUR,949795200,F,18,18,False,20.0,11.0,1.0,1.0,2.0,3.0,9.0,17.0,11.0,2.0,1.0,2.0,,,,,,90.0,47.0,7.2,19.0,0.0903879,2,,,,6.0,5.0,15.0,2.0,1.0,7.0,3.0,,1.0,,5.0,2.0,,1.0,1.0,1.0,0.1311,2.0,,1.0,,,,,,,,,
11369465,away,Celta Vigo,Miguel Rodríguez,miguel-rodriguez,M. Rodríguez,M,22,179,653,M,1014118,EUR,1051574400,F,29,29,True,7.0,6.0,1.0,1.0,1.0,1.0,5.0,7.0,3.0,,1.0,2.0,,,,,,45.0,17.0,6.6,4.0,0.00414596,1,,1.0,,4.0,,9.0,2.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,0.0099,1.0,,1.0,,,,,,,,,
11369465,away,Celta Vigo,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,12,12,True,6.0,4.0,1.0,1.0,3.0,3.0,1.0,3.0,5.0,,,2.0,,,,,,20.0,12.0,6.7,5.0,0.00019678,1,,,,,4.0,4.0,,2.0,1.0,,,,,,1.0,,,,,0.0562,,,,,,,1.0,,0.0536,,,
11369465,away,Celta Vigo,Luca De La Torre,luca-de-la-torre,L. D. L. Torre,M,14,178,551,M,846492,EUR,895881600,M,14,14,True,3.0,3.0,,,2.0,2.0,1.0,1.0,1.0,,2.0,,,,,,,10.0,4.0,6.5,,0.00069406,0,,,,1.0,,3.0,,,,,,1.0,1.0,,2.0,,,,,,,,,,,,,,,,,
11369465,away,Celta Vigo,Raúl García,raul-garcia,R. García,G,25,188,24,M,1484959,EUR,948931200,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369465,away,Celta Vigo,Coke Carrillo,coke-carrillo,C. Carrillo,G,1,188,47,M,1114427,EUR,1010361600,G,26,26,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369465,away,Celta Vigo,Mihailo Ristić,mihailo-ristic,M. Ristić,D,21,180,595,M,363774,EUR,815097600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369465,away,Celta Vigo,Kevin Vázquez,kevin-vazquez,K. Vázquez,D,20,173,142,M,795257,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369465,away,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369465,away,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,30,30,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Hugo Sotelo,,,,,,,,
11369465,away,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176,698,M,1154935,EUR,1057104000,M,33,33,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Hugo Álvarez,,,,,,,,
11369465,away,Celta Vigo,Williot Swedberg,williot-swedberg,W. Swedberg,M,19,185,4221,M,1126779,EUR,1075593600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369465,away,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
