match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_goodHighClaim,stat_penaltyFaced,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,captain,stat_aerialLost,stat_lastManTackle,stat_penaltyConceded,stat_fouls,stat_wonTackle,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_goals,stat_wonContest,stat_bigChanceMissed,player_sofascoreId,stat_hitWoodwork,stat_outfielderBlock,stat_totalOffside,stat_savedShotsFromInsideTheBox
14065699,home,Le Havre,Mbwana Ally Samatta,mbwana-ally-samatta,M. Samatta,F,25,183.0,16107,M,825088,EUR,725068800,F,70,70,False,15.0,7.0,,,0.0,3.0,3.0,4.0,12.0,4.0,6.0,2.0,,1.0,,,,,,73.0,26.0,6.2,10.0,0.0780947,,1.0,4,,-0.27,0.15,-0.06,,,,,,7.0,1.0,,2.0,,2.0,1.0,,1.0,,0.3466,0.1514,0.09,,2.0,,,3.0,,1.0,1.0,,1.0,1.0,samagoal77,1.0,,,
14065699,home,Le Havre,Younes Namli,younes-namli,Y. Namli,M,9,180.0,233,M,235538,EUR,772070400,F,21,21,True,14.0,12.0,,,0.0,1.0,1.0,11.0,13.0,,4.0,3.0,,1.0,,,,,,27.0,21.0,7.0,3.0,0.0787199,,,0,,0.22,0.09,0.14,,,,1.0,1.0,1.0,,1.0,2.0,,,,,1.0,1.0,,,,,,,,,1.0,,,,2.0,,,,,,
14065699,home,Le Havre,Abdoulaye Touré,abdoulaye-toure,A. Touré,M,94,187.0,3161,M,149732,EUR,762652800,M,94,94,True,18.0,14.0,4.0,2.0,0.0,6.0,8.0,8.0,10.0,,,3.0,,,,,,,,27.0,29.0,6.2,11.0,0.00494468,,,1,,-0.19,0.05,0.15,,,,1.0,,5.0,,1.0,3.0,,,,,,,0.0209,,-0.04,,1.0,,,,,1.0,1.0,,,,,,1.0,,
14065699,home,Le Havre,Felix Mambimbi,felix-mambimbi,F. K. Mambimbi,F,10,170.0,315,M,910076,EUR,979776000,F,10,10,True,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,,,,,,,,,,,17.0,8.0,6.3,3.0,0.0011079,,,0,,-0.03,0.1,0.13,,,,,,2.0,,,,,,,,,,,,,,1.0,,,1.0,,1.0,,,,,,,,,
14065699,home,Le Havre,Godson Kyeremeh,kyeremeh-godson,G. Kyeremeh,M,11,175.0,101,M,975300,EUR,960940800,F,11,11,True,2.0,1.0,,,0.0,,,1.0,2.0,,1.0,,,1.0,,,,,,15.0,4.0,6.5,2.0,0.00093626,,,0,,-0.01,0.01,-0.01,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,
14065699,home,Le Havre,Simon Ebonog,ebonog-simon,S. Ebonog,M,26,180.0,152,M,1490783,EUR,1092614400,M,26,26,True,4.0,3.0,,,0.0,1.0,2.0,2.0,2.0,,2.0,1.0,,1.0,,,,,,15.0,8.0,6.4,3.0,0.0196657,,,0,,-0.09,0.03,-0.02,,,,,,4.0,,,2.0,,,,,,,,,,,2.0,,,1.0,,1.0,,,1.0,,,,,,
14065699,home,Le Havre,Lionel M'Pasi,lionel-mpasi,L. M'Pasi,G,77,182.0,5824,M,599192,EUR,775699200,G,77,77,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mpasil16,,,,
14065699,home,Le Havre,Étienne Youte Kinkoue,etienne-youte-kinkoue,É. Y. Kinkoue,D,6,195.0,254,M,980406,EUR,1010966400,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065699,home,Le Havre,Aliou Thiare,aliou-thiare,A. Thiare,D,66,197.0,323,M,1561784,EUR,1071878400,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065699,home,Le Havre,Georges Gomis,georges-gomis,G. Gomis,D,,,20,M,2198226,EUR,1199145600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065699,away,RC Lens,Robin Risser,robin-risser,R. Risser,G,40,193.0,833,M,1387161,EUR,1101945600,G,40,40,False,28.0,19.0,16.0,7.0,0.0,16.0,17.0,3.0,11.0,,,6.0,,,,,5.0,,,90.0,38.0,7.4,9.0,0.00028983,0.9782,,0,-0.0712,0.1,0.02,-0.04,0.56,Robin Risser,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2.0
14065699,away,RC Lens,Jonathan Gradit,jonathan-gradit,J. Gradit,D,24,180.0,273,M,369650,EUR,722563200,D,24,24,False,47.0,43.0,5.0,3.0,0.0,28.0,30.0,15.0,17.0,4.0,8.0,4.0,,,,,,,,90.0,71.0,7.4,4.0,0.00751146,,,0,,0.25,0.1,0.2,,,,,,4.0,1.0,,1.0,,,,12.0,4.0,3.0,,,,,1.0,,,2.0,3.0,,,,1.0,,,,,,
14065699,away,RC Lens,Malang Sarr,malang-sarr,M. Sarr,D,20,182.0,2159,M,826203,EUR,917049600,D,20,20,False,39.0,37.0,3.0,2.0,0.0,36.0,38.0,1.0,1.0,1.0,3.0,2.0,,2.0,,,,,,90.0,48.0,7.0,2.0,0.00099222,,,0,,0.25,0.05,-0.06,,,,,,1.0,,,,,,,4.0,1.0,,,,,,1.0,,,,,,,,,,,,1.0,,
14065699,away,RC Lens,Matthieu Udol,matthieu-udol,M. Udol,D,14,178.0,453,M,787827,EUR,827280000,D,14,14,False,47.0,42.0,2.0,1.0,0.0,28.0,31.0,14.0,16.0,,7.0,5.0,,2.0,,,,,,90.0,74.0,6.8,11.0,0.00674124,,,0,,-0.05,0.25,-0.03,,,,2.0,,7.0,1.0,1.0,4.0,,,,7.0,4.0,3.0,,,,,2.0,,,1.0,3.0,1.0,,,2.0,,,,1.0,,
14065699,away,RC Lens,Ruben Aguilar,ruben-aguilar,R. Aguilar,M,2,172.0,407,M,579576,EUR,735782400,M,2,2,False,27.0,25.0,1.0,1.0,0.0,6.0,7.0,19.0,20.0,1.0,4.0,2.0,,,,,,,,90.0,45.0,7.8,5.0,0.13313,,2.0,0,,0.32,0.08,0.67,,,,4.0,2.0,1.0,,,,,,,1.0,1.0,3.0,,,,,1.0,,,,1.0,,,,,,,,1.0,,
14065699,away,RC Lens,Adrien Thomasson,adrien-thomasson,A. Thomasson,M,28,177.0,523,M,231946,EUR,755481600,M,28,28,False,47.0,40.0,2.0,2.0,0.0,20.0,23.0,20.0,24.0,1.0,3.0,5.0,,1.0,,,,,,90.0,65.0,6.9,11.0,0.102127,,,1,,0.27,0.03,0.26,,,,3.0,1.0,4.0,,1.0,1.0,,,,1.0,,,0.0406,,-0.12,True,2.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,,
14065699,away,RC Lens,Fode Sylla,sylla-fode,F. Sylla,M,18,189.0,523,M,1426222,EUR,1145145600,M,33,33,False,40.0,32.0,1.0,1.0,0.0,20.0,24.0,12.0,16.0,2.0,7.0,7.0,,,,,,,,59.0,52.0,7.3,9.0,0.00913839,,,0,,0.04,0.16,0.48,,,,,,3.0,,,1.0,,,,2.0,1.0,5.0,,,,,,,,2.0,4.0,,,,,,,,,,
14065699,away,RC Lens,Deiver Machado,deiver-machado,D. Machado,M,27,179.0,1117,M,822110,EUR,746928000,M,3,3,False,24.0,22.0,1.0,,0.0,8.0,8.0,14.0,16.0,1.0,1.0,6.0,,,,,,,,90.0,44.0,6.1,11.0,0.0161158,,,0,,-0.13,0.1,-0.06,,,,,,7.0,1.0,2.0,2.0,,,,2.0,3.0,,,,,,1.0,,,2.0,,3.0,,,,,,,,,
14065699,away,RC Lens,Florian Thauvin,florian-thauvin,F. Thauvin,F,24,179.0,8040,M,148824,EUR,728006400,F,10,10,False,28.0,21.0,2.0,1.0,0.0,8.0,10.0,13.0,18.0,,3.0,3.0,1.0,1.0,,,,,,73.0,40.0,6.7,11.0,0.0487411,,,0,,0.06,0.09,-0.1,,,,3.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,
14065699,away,RC Lens,Wesley Saïd,wesley-said,W. Saïd,F,22,171.0,742,M,227862,EUR,798249600,F,22,22,False,22.0,20.0,2.0,2.0,1.0,11.0,11.0,9.0,11.0,1.0,1.0,1.0,,,,,,,,89.0,34.0,7.4,7.0,0.0480853,,1.0,3,,0.09,0.27,0.18,,,,,,6.0,,,1.0,1.0,1.0,2.0,2.0,,,0.9084,0.8654,0.28,,1.0,,,4.0,,4.0,,1.0,,,,,,,
14065699,away,RC Lens,Rayan Fofana,rayan-fofana,R. Fofana,F,38,180.0,522,M,1545376,EUR,1139702400,F,38,38,False,11.0,9.0,,,0.0,7.0,7.0,2.0,4.0,1.0,7.0,1.0,,6.0,,,,,,73.0,28.0,7.6,7.0,0.00512814,,,2,,-0.09,0.27,0.2,,Rayan Fofana,,,,9.0,,1.0,1.0,,1.0,1.0,2.0,,,0.1253,0.6809,0.48,,5.0,,,2.0,,3.0,,1.0,,,,,,,
14065699,away,RC Lens,Mamadou Sangare,mamadou-sangare,M. Sangare,M,8,181.0,4819,M,1064697,EUR,1025049600,M,8,8,True,32.0,27.0,2.0,2.0,0.0,14.0,16.0,13.0,16.0,1.0,4.0,3.0,,2.0,,,,,,31.0,38.0,6.7,7.0,0.017451,,2.0,0,,-0.11,0.15,-0.12,,Mamadou Sangare,,,,3.0,2.0,,,,,,1.0,,1.0,,,,,,,,1.0,1.0,2.0,,,,,,,,,
14065699,away,RC Lens,Morgan Guilavogui,morgan-guilavogui,M. Guilavogui,F,29,188.0,3076,M,990743,EUR,889488000,F,29,29,True,8.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,5.0,1.0,4.0,3.0,,1.0,,,,,,17.0,12.0,6.9,1.0,0.00199001,,,0,,-0.06,0.04,0.17,,,,,,,,,,,,,,1.0,2.0,,,,,,,,,1.0,,,,,,MorganGuila,,,,
14065699,away,RC Lens,Florian Sotoca,florian-sotoca,F. Sotoca,F,7,187.0,757,M,788921,EUR,656812800,F,7,7,True,4.0,3.0,,,0.0,,1.0,3.0,3.0,,1.0,,,1.0,,,,,,17.0,14.0,6.6,3.0,0.00291181,,,0,,0.04,0.03,0.16,,,,,,1.0,,,,,,,1.0,2.0,,,,,,1.0,,,,,2.0,,,,,,,,,
14065699,away,RC Lens,Andrija Bulatovic,andrija-bulatovic,A. Bulatović,M,5,180.0,569,M,1423504,EUR,1167177600,M,5,5,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,,2.0,,,,,,,,,10.0,7.0,6.5,3.0,3.914e-05,,,0,,-0.16,0.04,-0.01,,,,,,2.0,,,1.0,,,,,,2.0,,,,,,,,1.0,,,,,,,,,,,
14065699,away,RC Lens,Régis Gurtner,regis-gurtner,R. Gurtner,G,16,183.0,113,M,14841,EUR,534384000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065699,away,RC Lens,Saud Abdulhamid,abdulhamid-saud,S. Abdulhamid,D,23,178.0,8314,M,966849,EUR,932256000,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s.abdulhamed66,,,,
14065699,away,RC Lens,Samson Baidoo,samson-baidoo,S. Baidoo,D,6,190.0,1272,M,1099117,EUR,1080691200,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065699,away,RC Lens,Anthony Bermont,anthony-bermont,A. Bermont,M,26,187.0,215,M,1545297,EUR,1107993600,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,Anthony Bermont,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065699,away,RC Lens,Hamzat Ojediran,hamzat-ojediran,H. Ojediran,M,15,177.0,292,M,1002447,EUR,1068768000,M,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
