match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_aerialWon,stat_challengeLost,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_interceptionWon,stat_wasFouled,stat_goalAssist,captain,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalOffside,player_firstName,player_lastName,stat_goodHighClaim
10388296,home,VfL Bochum 1848,Manuel Riemann,manuel-riemann,M. Riemann,G,1,186,218,M,24937,EUR,589766400,G,1,1,False,57.0,38.0,41.0,22.0,23.0,28.0,15.0,29.0,5.0,14.0,4.0,4.0,1.0,4.0,4.0,90.0,69.0,7.2,19.0,0.0,0.0,0.00752135,0,-0.2369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388296,home,VfL Bochum 1848,Cristian Gamboa,cristian-gamboa,C. Gamboa,D,,175,274,M,117794,EUR,625190400,D,2,2,False,59.0,46.0,13.0,8.0,34.0,37.0,13.0,27.0,1.0,9.0,,,,,,87.0,82.0,7.1,19.0,0.0142,0.0,0.0616605,1,,5.0,1.0,1.0,5.0,1.0,1.0,5.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388296,home,VfL Bochum 1848,Erhan Mašović,erhan-masovic,E. Mašović,D,4,189,232,M,833213,EUR,911692800,D,4,4,False,79.0,74.0,8.0,5.0,59.0,59.0,15.0,20.0,,5.0,,,,,,90.0,88.0,6.2,7.0,0.0,0.0,0.00669944,0,,,,4.0,1.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
10388296,home,VfL Bochum 1848,Ivan Ordets,ivan-ordets,I. Ordets,D,,194,123,M,137673,EUR,710553600,D,20,20,False,66.0,59.0,7.0,3.0,48.0,52.0,11.0,14.0,5.0,7.0,,,,,,90.0,83.0,6.8,8.0,0.134,0.0,0.0042488,1,,,,3.0,5.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,2.0,1.0,2.0,2.0,,,,,,,,,,,,
10388296,home,VfL Bochum 1848,Konstantinos Stafylidis,konstantinos-stafylidis,K. Stafylidis,D,3,177,196,M,110850,EUR,754790400,D,16,16,False,56.0,44.0,7.0,4.0,25.0,27.0,21.0,35.0,1.0,7.0,,,,,,90.0,91.0,7.4,20.0,0.063,0.0,0.0874299,3,,6.0,2.0,3.0,9.0,,3.0,4.0,3.0,2.0,1.0,,,2.0,2.0,1.0,,,5.0,1.0,,,,,,,,,,,
10388296,home,VfL Bochum 1848,Anthony Losilla,anthony-losilla,A. Losilla,M,,185,68,M,119179,EUR,510796800,M,8,8,False,55.0,43.0,6.0,3.0,28.0,32.0,15.0,24.0,3.0,6.0,,,,,,90.0,73.0,6.9,18.0,0.0,0.0,0.0216727,0,,1.0,,7.0,8.0,2.0,,2.0,1.0,2.0,6.0,,,1.0,1.0,3.0,,3.0,,,True,1.0,,,,,,,,,
10388296,home,VfL Bochum 1848,Kevin Stöger,kevin-stoger,K. Stöger,M,7,175,715,M,95381,EUR,746409600,M,7,7,False,76.0,61.0,13.0,7.0,28.0,30.0,34.0,51.0,,7.0,,,,,,90.0,96.0,8.3,20.0,0.227,0.3713,0.195721,3,,5.0,1.0,6.0,8.0,1.0,1.0,4.0,2.0,,,2.0,,2.0,4.0,1.0,,1.0,2.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,,,
10388296,home,VfL Bochum 1848,Simon Zoller,simon-zoller,S. Zoller,F,27,179,102,M,88471,EUR,677894400,M,9,9,False,15.0,4.0,,,2.0,3.0,3.0,13.0,,2.0,,,,,,76.0,21.0,6.5,13.0,0.141,0.0,0.0398692,2,,1.0,1.0,3.0,1.0,,1.0,,,1.0,1.0,,,,1.0,2.0,,,,,,1.0,,,,1.0,,,,,
10388296,home,VfL Bochum 1848,Takuma Asano,takuma-asano,T. Asano,M,11,173,2035,M,309546,EUR,784425600,M,11,11,False,19.0,19.0,,,6.0,6.0,13.0,14.0,,6.0,,,,,,90.0,34.0,6.8,2.0,0.0912,0.0,0.0102688,3,,1.0,,1.0,6.0,,2.0,,,,3.0,,,,,1.0,,1.0,4.0,,,,,,,1.0,,1.0,,,
10388296,home,VfL Bochum 1848,Gerrit Holtmann,gerrit-holtmann,G. Holtmann,F,17,183,244,M,253517,EUR,796089600,M,17,17,False,11.0,7.0,,,2.0,2.0,5.0,14.0,,3.0,,,,,,81.0,27.0,6.5,14.0,0.1656,0.2627,0.015656,2,,5.0,,4.0,,1.0,1.0,,,2.0,,,,,2.0,1.0,,1.0,,,,2.0,,,1.0,,,,,,
