match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_totalShots,player_sofascoreId,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_possessionLostCtrl,stat_keyPass,captain,stat_aerialLost,stat_totalClearance,stat_interceptionWon,stat_lastManTackle,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goalAssist,stat_errorLeadToAGoal,stat_goodHighClaim,stat_penaltyFaced,stat_punches,stat_penaltyConceded
12059360,home,Bayer 04 Leverkusen,Matěj Kovář,,,matej-kovar,M. Kovář,G,32,196,2046,M,927366,EUR,958521600,G,17,17,False,19.0,19.0,2.0,2.0,19.0,19.0,7.0,5.0,5.0,1.0,1.0,90.0,31.0,8.1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12059360,home,Bayer 04 Leverkusen,Josip Stanišić,,,josip-stanisic,J. Stanišić,D,44,186,9015,M,927407,EUR,954633600,D,2,2,False,79.0,73.0,4.0,4.0,29.0,29.0,3.0,,,,,90.0,84.0,7.5,0,josip_stanisic,44.0,50.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,
12059360,home,Bayer 04 Leverkusen,Jonathan Tah,,,jonathan-tah,J. Tah,D,4,194,9464,M,227672,EUR,823996800,D,4,4,False,115.0,110.0,2.0,1.0,57.0,60.0,5.0,,,,,90.0,120.0,7.4,0,jonatah,53.0,55.0,3.0,2.0,4.0,,,,1.0,1.0,,,1.0,5.0,,True,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
12059360,home,Bayer 04 Leverkusen,Edmond Tapsoba,,,edmond-tapsoba,E. Tapsoba,D,12,193,33854,M,883262,EUR,917913600,D,12,12,False,108.0,104.0,1.0,1.0,46.0,48.0,5.0,,,,,90.0,116.0,7.7,0,edmondtapsoba,58.0,60.0,3.0,1.0,6.0,,,1.0,3.0,2.0,,,1.0,4.0,,,,2.0,,,,,,,,,,,,,,,,,,
12059360,home,Bayer 04 Leverkusen,Jeremie Frimpong,,,jeremie-frimpong,J. Frimpong,M,30,171,32688,M,970361,EUR,976406400,M,30,30,False,28.0,22.0,3.0,2.0,5.0,7.0,3.0,,,,,90.0,54.0,8.2,3,jeremie_frimpong,18.0,24.0,1.0,2.0,7.0,1.0,2.0,,,,1.0,4.0,,12.0,1.0,,,,2.0,,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,
12059360,home,Bayer 04 Leverkusen,Robert Andrich,,,robert-andrich,R. Andrich,M,8,189,3318,M,168903,EUR,780192000,M,8,8,False,98.0,89.0,4.0,4.0,38.0,39.0,9.0,,,,,90.0,108.0,7.6,3,,51.0,59.0,,5.0,3.0,2.0,,,1.0,,,2.0,2.0,9.0,1.0,,1.0,,2.0,,,,,,,3.0,,,,,,,,,,
12059360,home,Bayer 04 Leverkusen,Granit Xhaka,,,granit-xhaka,G. Xhaka,M,34,185,15693,M,117777,EUR,717552000,M,34,34,False,107.0,103.0,4.0,2.0,25.0,25.0,7.0,,,,,78.0,115.0,8.1,1,Granit_Xhaka,79.0,84.0,,1.0,4.0,,1.0,,2.0,1.0,,1.0,,5.0,4.0,,1.0,,,,2.0,1.0,,1.0,,,,,1.0,1.0,,,,,,
12059360,home,Bayer 04 Leverkusen,Alejandro Grimaldo,,,alejandro-grimaldo,A. Grimaldo,M,20,171,13084,M,177177,EUR,811555200,M,20,20,False,74.0,68.0,1.0,,20.0,20.0,6.0,,,,,71.0,96.0,8.2,4,grimaldo35,52.0,64.0,,1.0,3.0,,3.0,,,,1.0,,,14.0,3.0,,,,,,10.0,4.0,1.0,3.0,,3.0,1.0,,,,,,,,,
12059360,home,Bayer 04 Leverkusen,Florian Wirtz,,,florian-wirtz,F. Wirtz,F,7,175,148828,M,1019322,EUR,1051920000,F,10,10,False,65.0,59.0,1.0,1.0,6.0,7.0,1.0,,,,,65.0,81.0,9.7,4,FWirtz,53.0,60.0,,3.0,4.0,1.0,6.0,,,,4.0,,,14.0,2.0,,,,,,2.0,,,4.0,,,4.0,2.0,,,1.0,,,,,
12059360,home,Bayer 04 Leverkusen,Patrik Schick,,,patrik-schick,P. Schick,F,14,191,10646,M,280609,EUR,822441600,F,14,14,False,11.0,7.0,1.0,1.0,1.0,2.0,,,,,,66.0,17.0,6.5,2,p_shicky,6.0,9.0,1.0,2.0,3.0,,2.0,,,,,1.0,,5.0,,,1.0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,
12059360,home,Bayer 04 Leverkusen,Amine Adli,,,amine-adli,A. Adli,F,21,174,17577,M,991478,EUR,957916800,F,21,21,False,52.0,47.0,1.0,1.0,8.0,9.0,2.0,,,,,65.0,68.0,8.9,3,amine_ad10,39.0,45.0,,3.0,5.0,2.0,6.0,,,,2.0,,,10.0,3.0,,,1.0,,,2.0,,,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
12059360,home,Bayer 04 Leverkusen,Nathan Tella,,,nathan-tella,N. Tella,M,23,173,3092,M,920379,EUR,931132800,M,19,19,True,9.0,7.0,,,3.0,3.0,,,,,,25.0,16.0,6.6,1,,4.0,6.0,,2.0,1.0,1.0,1.0,,1.0,,2.0,,,5.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,
12059360,home,Bayer 04 Leverkusen,Jonas Hofmann,,,jonas-hofmann,J. Hofmann,F,7,176,2113,M,142390,EUR,711072000,M,7,7,True,19.0,16.0,,,6.0,6.0,,,,,,25.0,22.0,6.5,0,,11.0,14.0,,2.0,,1.0,,,,,,,,4.0,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,
12059360,home,Bayer 04 Leverkusen,Victor Okoh Boniface,,,victor-okoh-boniface,V. O. Boniface,F,22,193,28530,M,978521,EUR,977529600,F,22,22,True,10.0,10.0,1.0,1.0,4.0,4.0,1.0,,,,,24.0,15.0,6.8,0,boniface_jrn,6.0,6.0,,3.0,,,1.0,,,,1.0,,,4.0,2.0,,,,,,,,2.0,,,,,,2.0,,,,,,,
