match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,player_firstName,stat_aerialLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_expectedGoalsOnTarget,player_lastName,stat_shotOffTarget,stat_dispossessed,stat_lastManTackle,stat_unsuccessfulTouch,stat_errorLeadToAShot,captain,stat_goals,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_bigChanceCreated,stat_bigChanceMissed,stat_hitWoodwork
14131898,home,Famalicão,Lazar Carević,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,False,33.0,20.0,20.0,7.0,0.0,15.0,16.0,5.0,17.0,6.0,2.0,2.0,1.0,1.0,90.0,37.0,6.1,14.0,0.00250663,0.3719,0,-0.6801,0.07,0.01,-0.2,-0.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131898,home,Famalicão,Rodrigo Pinheiro,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,False,27.0,17.0,1.0,,0.0,8.0,12.0,9.0,15.0,4.0,,,,,90.0,47.0,6.1,16.0,0.0954909,,1,,0.11,0.11,-0.4,,2.0,1.0,1.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,4.0,0.0422,1.0,-0.1,,,,,,,,,,,,,,,,,,,,,
14131898,home,Famalicão,Ibrahima Ba,ibrahima-ba,I. Ba,D,55,190,178,M,1595506,EUR,1117065600,D,55,55,False,32.0,28.0,6.0,4.0,0.0,22.0,23.0,6.0,9.0,3.0,,,,,90.0,46.0,7.0,4.0,0.00140665,,1,,0.05,0.04,-0.04,,,,2.0,1.0,6.0,,,,,4.0,2.0,,,0.0746,,-0.04,Ibrahima Ba,1.0,1.0,1.0,2.0,2.0,0.4315,,,,,,,,,,,,,,
14131898,home,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,50.0,43.0,8.0,3.0,0.0,33.0,35.0,10.0,15.0,5.0,,,,,90.0,65.0,6.8,8.0,0.00976888,,1,,0.22,0.04,-0.1,,,,,1.0,5.0,,,,,7.0,4.0,3.0,,0.0863,,-0.28,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,
14131898,home,Famalicão,Pedro Bondo,pedro-bondo,P. Bondo,D,28,178,481,M,1102988,EUR,1100563200,D,28,28,False,13.0,11.0,2.0,,0.0,7.0,7.0,4.0,6.0,,,,,,71.0,32.0,6.3,9.0,0.0160997,,1,,0.06,0.0,-0.03,,2.0,,1.0,4.0,3.0,1.0,,,,1.0,2.0,2.0,2.0,0.0073,1.0,-0.05,Pedro,,,,,,,Bondo Francisco,1.0,2.0,1.0,2.0,,,,,,,,,
14131898,home,Famalicão,Marcos Peña,pena-marcos,M. Peña,M,8,180,49,M,1493216,EUR,1106352000,M,8,8,False,37.0,35.0,2.0,2.0,0.0,22.0,22.0,13.0,15.0,2.0,,,,,71.0,44.0,6.9,3.0,0.0330787,,0,,0.21,0.05,-0.11,,,,,3.0,4.0,1.0,,,,,3.0,3.0,1.0,,1.0,,Marcos Peña,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,,
14131898,home,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,False,33.0,22.0,1.0,1.0,0.0,8.0,14.0,14.0,19.0,6.0,,,,,89.0,51.0,6.1,18.0,0.0134348,,0,,-0.22,0.01,-0.26,,,,,6.0,6.0,,2.0,1.0,,,2.0,1.0,5.0,,,,,,,,1.0,3.0,,,,1.0,,5.0,1.0,,,,,,,,
14131898,home,Famalicão,Gil Dias,gil-dias,Gil,M,23,186,342,M,583838,EUR,843868800,M,23,23,False,30.0,21.0,,,0.0,6.0,7.0,15.0,23.0,7.0,,,,,90.0,48.0,6.8,14.0,0.189922,,1,,0.26,0.39,-0.15,,6.0,2.0,1.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,1.0,,2.0,0.0273,1.0,-0.1,,,,,1.0,1.0,,,,,,,,,,,,,,,
14131898,home,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,25.0,18.0,3.0,2.0,0.0,5.0,6.0,13.0,19.0,4.0,,,,,81.0,44.0,7.4,15.0,0.0319319,,1,,0.07,0.09,-0.14,,3.0,,3.0,11.0,8.0,1.0,,,,1.0,1.0,1.0,4.0,0.4735,2.0,0.55,,4.0,1.0,,2.0,4.0,0.6126,,,2.0,,3.0,,True,1.0,,,,,,
14131898,home,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,M,7,7,False,29.0,22.0,3.0,1.0,0.0,5.0,7.0,17.0,22.0,3.0,,,,,90.0,43.0,6.3,13.0,0.0682787,,0,,0.08,0.02,-0.15,,3.0,1.0,1.0,8.0,4.0,2.0,1.0,,,1.0,1.0,,1.0,,,,Sorriso,3.0,,,1.0,2.0,,,,1.0,,2.0,,,,,,,,,
14131898,home,Famalicão,Simon Elisor,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,12,12,False,19.0,15.0,,,0.0,5.0,7.0,10.0,12.0,2.0,,,,,81.0,26.0,6.7,5.0,0.0243803,,1,,-0.19,0.17,0.17,,,,3.0,3.0,6.0,,,,,1.0,1.0,1.0,1.0,0.1134,,-0.31,,2.0,,,,2.0,,,1.0,,,1.0,,,,1.0,,,,,
14131898,home,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,True,11.0,8.0,1.0,1.0,0.0,5.0,5.0,3.0,6.0,,,,,,19.0,12.0,6.5,3.0,0.00252421,,1,,-0.03,0.23,0.0,,,,,3.0,,,,,,,,,1.0,0.035,,-0.24,,2.0,1.0,,,,0.2585,,,,,,,,,,,,,,
14131898,home,Famalicão,Antoine Joujou,joujou-antoine,A. Joujou,F,77,189,199,M,1463265,EUR,1047427200,F,77,77,True,8.0,7.0,1.0,1.0,0.0,4.0,5.0,3.0,3.0,1.0,,,,,19.0,12.0,6.5,4.0,0.0012397,,0,,-0.05,-0.04,0.0,,1.0,,,2.0,1.0,,1.0,,,,1.0,,,,,,Antoine Joujou,,,,,,,,,1.0,,,,,,,,,,,
14131898,home,Famalicão,Pedro Santos,pedro-santos,P. Santos,M,80,178,297,M,1120040,EUR,1044835200,F,80,80,True,2.0,,,,0.0,,2.0,,,,,,,,9.0,7.0,6.2,6.0,,,1,,-0.06,0.02,-0.15,,,,,4.0,,3.0,1.0,,1.0,,,,,0.0618,,0.01,,,,,,,,,,,,3.0,,,,,,,,,
