match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_lastManTackle,stat_keyPass,player_sofascoreId,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_fouls,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goalAssist,stat_goals,stat_errorLeadToAGoal,stat_totalOffside
10388433,home,Borussia M'gladbach,Tobias Sippel,tobias-sippel,T. Sippel,G,21,180,101,M,8772,EUR,574992000,G,21,21,False,38.0,28.0,13.0,3.0,26.0,28.0,2.0,10.0,1.0,6.0,1.0,2.0,1.0,1.0,1.0,90.0,46.0,6.2,10.0,0.0,0.0,0.000586894,0,-0.5421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388433,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,40.0,28.0,2.0,2.0,18.0,24.0,12.0,18.0,,4.0,,,,,,89.0,70.0,6.7,15.0,0.0,0.0,0.460606,0,,2.0,2.0,1.0,7.0,2.0,1.0,1.0,1.0,1.0,6.0,,,,,,,,,,,,,,,,,,,,,,
10388433,home,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,False,102.0,87.0,10.0,1.0,68.0,74.0,19.0,28.0,,6.0,,,,,,90.0,111.0,6.7,15.0,0.0619,0.0,0.00562341,1,,,,1.0,4.0,,,1.0,3.0,,,1.0,2.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,,
10388433,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,105.0,100.0,9.0,6.0,87.0,90.0,13.0,15.0,2.0,8.0,,,,,,90.0,120.0,7.1,7.0,0.0,0.0,0.00555109,0,,,,2.0,8.0,1.0,,,2.0,1.0,,,3.0,,5.0,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,
10388433,home,Borussia M'gladbach,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,577726,EUR,797990400,D,25,25,False,51.0,43.0,8.0,5.0,26.0,28.0,17.0,25.0,,10.0,,,,,,90.0,81.0,6.8,14.0,0.0265,0.0,0.0187292,1,,2.0,,7.0,9.0,,,,2.0,1.0,5.0,2.0,1.0,,3.0,2.0,1.0,,1.0,rbens,3.0,1.0,1.0,1.0,,,,,,,,,
10388433,home,Borussia M'gladbach,Julian Weigl,julian-weigl,J. Weigl,M,5,186,1190,M,237068,EUR,810518400,M,8,8,False,64.0,57.0,4.0,3.0,39.0,42.0,18.0,22.0,1.0,6.0,,,,,,90.0,72.0,6.6,7.0,0.097,0.0,0.00794684,1,,,,3.0,3.0,,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
10388433,home,Borussia M'gladbach,Manu Koné,manu-kone,M. Koné,M,17,186,6974,M,974087,EUR,990057600,M,17,17,False,47.0,43.0,,,31.0,33.0,12.0,14.0,,7.0,,,,,,70.0,66.0,5.9,12.0,0.0,0.0,0.00748016,0,,,,10.0,7.0,4.0,2.0,,1.0,1.0,2.0,,,,3.0,2.0,1.0,,,,4.0,,,3.0,,,,,,,,,
10388433,home,Borussia M'gladbach,Lars Stindl,lars-stindl,L. Stindl,M,,180,394,M,23996,EUR,588556800,M,13,13,False,26.0,18.0,2.0,1.0,9.0,12.0,11.0,17.0,,1.0,,,,,,70.0,40.0,6.6,12.0,0.1349,0.0978,0.130915,1,,3.0,2.0,3.0,1.0,1.0,,2.0,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,,1.0,,,,,,True,1.0,1.0,,,,
10388433,home,Borussia M'gladbach,Christoph Kramer,christoph-kramer,C. Kramer,M,,191,168,M,110967,EUR,666921600,M,6,6,False,29.0,19.0,,,6.0,8.0,13.0,22.0,,3.0,,,,,,90.0,42.0,5.9,18.0,0.0,0.0,0.101391,0,,1.0,,9.0,3.0,2.0,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,3.0,1.0,,3.0,,,,,,,,,
10388433,home,Borussia M'gladbach,Alassane Pléa,alassane-plea,A. Pléa,M,14,180,1816,M,192308,EUR,731721600,M,14,14,False,35.0,22.0,7.0,4.0,7.0,8.0,17.0,33.0,,4.0,,,,,,90.0,62.0,7.8,21.0,0.0,0.0,0.374515,0,,6.0,2.0,2.0,7.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,,,,1.0,,,
10388433,home,Borussia M'gladbach,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25626,M,791702,EUR,870825600,F,10,10,False,12.0,7.0,,,7.0,8.0,,4.0,1.0,2.0,,,,,,90.0,31.0,6.9,11.0,0.7219,1.5386,0.000309042,3,,,,5.0,7.0,3.0,2.0,,,3.0,2.0,2.0,3.0,1.0,,,,,,m_thuram,2.0,,,,,,,1.0,2.0,,1.0,,
10388433,home,Borussia M'gladbach,Luca Netz,netz-luca,L. Netz,D,25,180,641,M,979144,EUR,1052956800,D,20,20,True,11.0,10.0,,,7.0,7.0,3.0,5.0,,2.0,,,,,,20.0,21.0,6.6,3.0,0.0,0.0,0.000653868,0,,1.0,,1.0,2.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
10388433,home,Borussia M'gladbach,Nathan N'Goumou,nathan-ngoumou,N. Ngoumou,M,19,182,657,M,962409,EUR,952992000,M,19,19,True,11.0,10.0,,,2.0,2.0,8.0,10.0,,1.0,,,,,,20.0,13.0,6.5,2.0,0.0,0.0,0.00441291,0,,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
10388433,home,Borussia M'gladbach,Patrick Herrmann,patrick-herrmann,P. Herrmann,F,,179,113,M,103289,EUR,666316800,F,7,7,True,9.0,8.0,,,4.0,4.0,5.0,8.0,,1.0,,,,,,1.0,16.0,,4.0,0.0,0.0,0.379874,0,,3.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,
10388433,home,Borussia M'gladbach,Jan Olschowsky,jan-olschowsky,J. Olschowsky,G,23,182,143,M,972510,EUR,1006041600,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388433,home,Borussia M'gladbach,Tony Jantschke,tony-jantschke,T. Jantschke,D,,177,28,M,33901,EUR,639446400,D,24,24,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388433,home,Borussia M'gladbach,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388433,home,Borussia M'gladbach,Conor Noß,conor-noss,C. Noß,M,14,181,102,M,990249,EUR,978307200,F,34,34,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388433,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388433,home,Borussia M'gladbach,Yvandro Borges Sanches,yvandro-borges-sanches,Y. B. Sanches,M,21,175,442,M,1123613,EUR,1085356800,F,38,38,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,Yvandro Borges Sanches,,,,,,,,
10388433,away,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,16.0,8.0,12.0,4.0,7.0,9.0,1.0,7.0,1.0,9.0,2.0,2.0,,2.0,2.0,90.0,24.0,6.7,8.0,0.0,0.0,0.000275381,0,0.6364,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,
10388433,away,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,32.0,26.0,3.0,,18.0,20.0,8.0,12.0,6.0,5.0,,,,,,90.0,44.0,6.6,7.0,0.0,0.0,0.00455298,0,,,,3.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,
10388433,away,Eintracht Frankfurt,Kristijan Jakić,kristijan-jakic,K. Jakić,M,17,181,2258,M,796206,EUR,863568000,D,6,6,False,25.0,20.0,2.0,,20.0,21.0,,4.0,6.0,6.0,,,,,,90.0,39.0,6.1,5.0,0.0,0.0,0.000318475,0,,,,7.0,2.0,,,1.0,1.0,,,3.0,,,2.0,,2.0,,,,,,,2.0,,,,,,,,1.0,
10388433,away,Eintracht Frankfurt,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190,9201,M,848287,EUR,935107200,D,2,2,False,56.0,48.0,6.0,3.0,36.0,39.0,12.0,17.0,7.0,7.0,,,,,,90.0,75.0,7.2,9.0,0.0,0.0,0.00348504,0,,,,,4.0,,,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,,,,evanndicka,,,,,,,,,,,,,
10388433,away,Eintracht Frankfurt,Junior Dina Ebimbe,junior-dina-ebimbe,J. D. Ebimbe,M,7,183,2059,M,904994,EUR,974764800,M,26,26,False,39.0,22.0,4.0,1.0,8.0,18.0,14.0,22.0,2.0,9.0,,,,,,90.0,69.0,7.6,25.0,0.3201,0.5244,0.070647,2,,1.0,,9.0,9.0,4.0,1.0,,3.0,1.0,,,2.0,1.0,6.0,4.0,,,3.0,,2.0,,,4.0,,,,,1.0,,1.0,,
10388433,away,Eintracht Frankfurt,Daichi Kamada,daichi-kamada,D. Kamada,M,18,184,6899,M,794338,EUR,839203200,M,15,15,False,34.0,31.0,7.0,5.0,14.0,14.0,17.0,21.0,,3.0,,,,,,53.0,42.0,6.8,5.0,0.0,0.0,0.0334109,0,,1.0,,6.0,4.0,,,,1.0,,1.0,1.0,1.0,,2.0,1.0,,,2.0,kamadadaichi,1.0,,,4.0,,,,,,,,,
10388433,away,Eintracht Frankfurt,Djibril Sow,djibril-sow,D. Sow,M,20,184,1940,M,799054,EUR,855187200,M,8,8,False,40.0,36.0,3.0,1.0,22.0,23.0,14.0,18.0,1.0,12.0,,,,,,90.0,53.0,7.0,9.0,0.0127,0.0,0.0624753,1,,1.0,,2.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,,3.0,3.0,,,1.0,,,,1.0,,,,,,,,,,
10388433,away,Eintracht Frankfurt,Christopher Lenz,christopher-lenz,C. Lenz,M,3,180,139,M,168897,EUR,780192000,M,25,25,False,43.0,33.0,1.0,1.0,19.0,23.0,15.0,26.0,2.0,12.0,,,,,,90.0,80.0,7.7,17.0,0.1253,0.1357,0.10135,3,,6.0,1.0,4.0,6.0,2.0,2.0,,2.0,1.0,1.0,,1.0,1.0,2.0,2.0,1.0,,1.0,,1.0,,1.0,2.0,,,,,1.0,1.0,,,
10388433,away,Eintracht Frankfurt,Jesper Lindstrøm,jesper-lindstrom,J. Lindstrøm,M,19,182,2675,M,947929,EUR,951782400,F,29,29,False,13.0,10.0,,,4.0,4.0,6.0,9.0,,2.0,,,,,,83.0,29.0,8.1,9.0,1.0685,1.7549,0.160383,3,,,,7.0,2.0,7.0,1.0,,3.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,2.0,,2.0,,
10388433,away,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,F,27,27,False,46.0,37.0,,,16.0,19.0,21.0,28.0,,3.0,,,,,,90.0,58.0,6.7,13.0,0.1128,0.0,0.224585,2,,1.0,,5.0,2.0,1.0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,MarioGotze,,,1.0,3.0,,,,,,,,,
10388433,away,Eintracht Frankfurt,Randal Kolo Muani,randal-kolo-muani,R. K. Muani,F,39,187,23574,M,871706,EUR,912816000,F,9,9,False,15.0,9.0,,,2.0,3.0,7.0,12.0,1.0,4.0,,,,,,83.0,29.0,7.4,11.0,0.2683,0.0429,0.047789,4,,,,5.0,3.0,2.0,1.0,,,3.0,1.0,2.0,1.0,1.0,,,,,2.0,RKM,1.0,1.0,2.0,1.0,,,,,1.0,1.0,,,2.0
10388433,away,Eintracht Frankfurt,Sebastian Rode,sebastian-rode,S. Rode,M,,179,171,M,35194,EUR,655603200,M,17,17,True,14.0,10.0,1.0,,5.0,6.0,5.0,8.0,,3.0,,,,,,37.0,24.0,6.9,6.0,0.0,0.0,0.183718,0,,,,4.0,6.0,1.0,1.0,,,,1.0,,,,4.0,3.0,2.0,,1.0,,1.0,,,1.0,,,,,,,,,
10388433,away,Eintracht Frankfurt,Faride Alidou,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,F,11,11,True,2.0,2.0,,,,,2.0,2.0,,2.0,,,,,,16.0,8.0,6.5,3.0,0.0,0.0,0.0100456,0,,,,6.0,3.0,3.0,1.0,,,1.0,1.0,4.0,,,1.0,,,,,,,,,,,,,,,,,,2.0
10388433,away,Eintracht Frankfurt,Rafael Borré,rafael-borre,R. Borré,F,19,174,5880,M,560116,EUR,811123200,F,19,19,True,6.0,4.0,1.0,,3.0,4.0,1.0,2.0,,,,,,,,16.0,7.0,6.4,3.0,0.0,0.0,0.00105585,0,,,,1.0,,,,,,1.0,,,,,,,,,,rafaelsantosborre,,,,1.0,,,,,,,,,
10388433,away,Eintracht Frankfurt,Diant Ramaj,ramaj-diant,D. Ramaj,G,41,189,935,M,981562,EUR,1000857600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388433,away,Eintracht Frankfurt,Hrvoje Smolčić,hrvoje-smolcic,H. Smolčić,D,6,181,722,M,974582,EUR,966470400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388433,away,Eintracht Frankfurt,Almamy Touré,almamy-toure,A. Touré,D,,182,276,M,580952,EUR,830649600,D,18,18,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388433,away,Eintracht Frankfurt,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178,1348,M,826186,EUR,920764800,D,33,33,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388433,away,Eintracht Frankfurt,Timothy Chandler,timothy-chandler,T. Chandler,M,22,186,267,M,40239,EUR,638668800,M,22,22,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388433,away,Eintracht Frankfurt,Lucas Alario,lucas-alario,L. Alario,F,27,184,1106,M,249893,EUR,718502400,F,21,21,True,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
