match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_totalOffside,captain,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_penaltyMiss,stat_accurateCross,stat_unsuccessfulTouch,stat_keyPass,stat_goals,stat_bigChanceCreated,stat_shotOffTarget,stat_penaltyWon,stat_penaltySave,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded
12476435,home,Tranmere Rovers,Joe Murphy,Joe,Murphy,joe-murphy,J. Murphy,G,13,188.0,22,M,1051,EUR,367200000,G,13,13,False,55.0,36.0,33.0,14.0,0.0,28.0,30.0,8.0,25.0,1.0,1.0,15.0,2.0,4.0,4.0,90.0,68.0,7.9,19.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12476435,home,Tranmere Rovers,Cameron Norman,Cameron,Norman,cameron-norman,C. Norman,D,2,188.0,8,M,824217,EUR,813456000,D,2,2,False,27.0,12.0,10.0,4.0,0.0,7.0,10.0,5.0,19.0,6.0,9.0,4.0,,,,90.0,56.0,6.5,26.0,0,2.0,6.0,13.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12476435,home,Tranmere Rovers,Brad Walker,,,brad-walker,B. Walker,M,38,186.0,4,M,314378,EUR,798768000,D,4,4,False,39.0,28.0,8.0,2.0,0.0,20.0,24.0,8.0,15.0,,1.0,4.0,,,,90.0,49.0,6.6,12.0,3,,1.0,1.0,,,1.0,1.0,3.0,,,,,,True,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
12476435,home,Tranmere Rovers,Zak Bradshaw,Zak,Bradshaw,zak-bradshaw,Z. Bradshaw,D,22,188.0,12,M,1394299,EUR,1069459200,D,3,3,False,44.0,33.0,11.0,4.0,0.0,24.0,28.0,9.0,16.0,2.0,5.0,3.0,,,,90.0,56.0,7.0,12.0,0,,5.0,7.0,1.0,,2.0,1.0,4.0,2.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,
12476435,home,Tranmere Rovers,Connor Wood,,,wood-connor,C. Wood,D,23,177.0,8,M,920495,EUR,837561600,D,23,23,False,42.0,24.0,14.0,6.0,0.0,10.0,17.0,15.0,27.0,3.0,4.0,4.0,,,,90.0,80.0,7.0,33.0,0,2.0,3.0,7.0,,4.0,,,3.0,1.0,1.0,,,,,,,,,4.0,,1.0,3.0,2.0,,,,,,,,,
12476435,home,Tranmere Rovers,Sol Solomon,Sol Solomon,,sol-solomon,S. Solomon,M,17,,22,M,1580844,EUR,984787200,M,21,21,False,23.0,18.0,,,1.0,6.0,7.0,12.0,16.0,,,3.0,,,,90.0,28.0,6.8,7.0,0,,4.0,8.0,1.0,,1.0,,,,,,2.0,,,,,,1.0,,,,1.0,1.0,,,,,,,,,
12476435,home,Tranmere Rovers,Josh Williams,,,williams-josh,J. Williams,M,24,,4,M,351438,EUR,1089676800,M,24,24,False,26.0,18.0,4.0,,0.0,9.0,12.0,9.0,14.0,2.0,5.0,5.0,,,,86.0,36.0,7.5,10.0,1,,3.0,5.0,,,1.0,1.0,,1.0,1.0,1.0,2.0,,,,1.0,,,1.0,,,2.0,1.0,1.0,,,,,,,,
12476435,home,Tranmere Rovers,Regan Hendry,,,regan-hendry,R. Hendry,M,24,176.0,27,M,847122,EUR,885340800,M,8,8,False,45.0,37.0,6.0,2.0,0.0,21.0,23.0,16.0,25.0,,6.0,4.0,,,,85.0,60.0,7.2,12.0,1,3.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,3.0,,,,,,1.0,,1.0,,,,,,,,,,,,,
12476435,home,Tranmere Rovers,Omari Patrick,Omari,Patrick,omari-patrick,O. Patrick,M,11,185.0,111,M,827191,EUR,832896000,M,30,30,False,23.0,12.0,5.0,1.0,1.0,6.0,11.0,6.0,12.0,2.0,8.0,7.0,,,,77.0,46.0,8.5,21.0,3,,3.0,14.0,2.0,4.0,7.0,3.0,,1.0,1.0,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,
12476435,home,Tranmere Rovers,Harvey Saunders,,,harvey-saunders,H. Saunders,F,15,180.0,25,M,987019,EUR,869356800,F,19,19,False,8.0,5.0,,,0.0,1.0,1.0,4.0,8.0,1.0,3.0,2.0,,,,61.0,17.0,7.4,6.0,3,1.0,4.0,5.0,1.0,,,,,,,2.0,,,,,1.0,1.0,,,,,2.0,1.0,1.0,,1.0,,,,,,
