match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_aerialWon,stat_bigChanceCreated,stat_keyPass,stat_fouls,player_sofascoreId,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalOffside,stat_expectedGoals,player_firstName,player_lastName,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_wonContest,stat_goals,stat_goodHighClaim,stat_hitWoodwork
12436882,home,Brighton & Hove Albion,Bart Verbruggen,bart-verbruggen,B. Verbruggen,G,1,193,4212,M,994363,EUR,1029628800,G,1,1,False,26.0,21.0,8.0,4.0,0.0,19.0,20.0,2.0,6.0,1.0,1.0,1.0,7.0,1.0,5.0,5.0,1.0,1.0,90.0,37.0,7.5,5.0,0.00021309,0,1.9835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436882,home,Brighton & Hove Albion,Joël Veltman,joel-veltman,J. Veltman,D,34,184,1147,M,219572,EUR,695433600,D,34,34,False,36.0,32.0,5.0,3.0,0.0,22.0,25.0,10.0,12.0,,1.0,5.0,5.0,,,,,,90.0,52.0,6.9,7.0,0.0159367,0,,1.0,3.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,
12436882,home,Brighton & Hove Albion,Jan Paul van Hecke,jan-paul-van-hecke,J. P. van Hecke,D,6,189,3186,M,962012,EUR,960422400,D,29,29,False,74.0,71.0,8.0,5.0,0.0,56.0,57.0,16.0,18.0,,1.0,3.0,2.0,,,,,,90.0,85.0,7.4,3.0,0.149709,0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12436882,home,Brighton & Hove Albion,Igor Júlio,igor-julio,I. Júlio,D,3,185,1338,M,842513,EUR,886809600,D,3,3,False,77.0,72.0,5.0,4.0,0.0,57.0,59.0,15.0,18.0,,1.0,7.0,4.0,,,,,,90.0,88.0,6.9,6.0,0.00318723,0,,,3.0,,,1.0,1.0,,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
12436882,home,Brighton & Hove Albion,Pervis Estupiñán,pervis-estupinan,P. Estupiñán,D,2,175,14887,M,805465,EUR,885340800,D,30,30,False,37.0,32.0,1.0,,0.0,21.0,23.0,13.0,17.0,1.0,7.0,1.0,4.0,,,,,,90.0,60.0,6.9,11.0,0.286073,1,,3.0,5.0,3.0,,2.0,1.0,2.0,,2.0,2.0,1.0,pervisestupinan,2.0,1.0,1.0,4.0,2.0,2.0,1.0,0.1157,,,,,,,,,,,
12436882,home,Brighton & Hove Albion,Simon Adingra,simon-adingra,S. Adingra,M,24,175,53010,M,1110842,EUR,1009843200,M,11,11,False,9.0,9.0,1.0,1.0,0.0,4.0,4.0,5.0,5.0,,2.0,1.0,2.0,,,,,,65.0,18.0,6.5,4.0,0.030887,0,,,2.0,,,1.0,,,,,,1.0,simon.adingra,,,,2.0,,3.0,,,,,1.0,,,,,,,,
12436882,home,Brighton & Hove Albion,Jack Hinshelwood,jack-hinshelwood,J. Hinshelwood,D,13,182,1561,M,1142315,EUR,1113177600,M,41,41,False,28.0,26.0,2.0,,0.0,23.0,23.0,3.0,5.0,1.0,3.0,,1.0,,,,,,57.0,34.0,6.4,4.0,0.00068874,1,,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,1.0,2.0,,0.3488,Jack Hinshelwood,,,1.0,0.2784,,,,,,
12436882,home,Brighton & Hove Albion,Yasin Ayari,yasin-ayari,Y. Ayari,M,26,172,2693,M,1036269,EUR,1065398400,M,26,26,False,22.0,19.0,,,0.0,16.0,16.0,3.0,7.0,1.0,4.0,,3.0,,,,,,45.0,28.0,6.3,6.0,0.0110877,0,,1.0,1.0,1.0,,,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,
12436882,home,Brighton & Hove Albion,Kaoru Mitoma,mitoma-kaoru,K. Mitoma,M,22,178,20820,M,936849,EUR,864086400,M,22,22,False,27.0,19.0,2.0,2.0,0.0,4.0,5.0,16.0,24.0,,3.0,,5.0,,,,,,89.0,45.0,6.7,13.0,0.268454,1,,2.0,1.0,,,2.0,,1.0,,1.0,1.0,,KaoruM,,1.0,,1.0,,,,0.2169,,,3.0,1.0,0.2376,,,,,,
12436882,home,Brighton & Hove Albion,Georginio Rutter,rutter-georginio,G. Rutter,M,10,182,3505,M,946695,EUR,1019260800,F,14,14,False,13.0,11.0,1.0,1.0,0.0,6.0,6.0,5.0,7.0,,5.0,,2.0,,,,,,66.0,22.0,6.2,6.0,0.002449,1,,,2.0,1.0,,,1.0,,,,,3.0,,1.0,1.0,1.0,1.0,,3.0,1.0,0.1823,,,,,,,,,,,
