match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_height,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_totalCross,stat_accurateCross,stat_challengeLost,captain,stat_totalOffside,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_goals
12134222,home,Ballard FC,Ian Mejía,Ian Mejía,ian-mejia,I. Mejía,F,,1,,1517579,EUR,930960000,F,9,9,False,22.0,11.0,,,2.0,2.0,9.0,20.0,6.0,6.0,1.0,2.0,,,90.0,32.0,6.8,12.0,2,188.0,10.0,15.0,,,,1.0,1.0,,5.0,,,2.0,,,,,,1.0,,1.0,,,,,,,
12134222,home,Ballard FC,Christian Engmann,Christian Engmann,christian-engmann,C. Engmann,D,2,1,M,1824412,EUR,1009324800,D,2,2,True,12.0,5.0,1.0,1.0,4.0,4.0,1.0,8.0,4.0,5.0,6.0,,,,28.0,22.0,6.7,7.0,0,,1.0,2.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,
12134222,home,Ballard FC,Lesia Thetsane,,lesia-thetsane,L. Thetsane,F,,2,,990671,EUR,864432000,D,12,12,True,19.0,11.0,3.0,,6.0,8.0,5.0,11.0,,4.0,,3.0,,,28.0,34.0,6.8,11.0,1,,,,,2.0,2.0,,,,,,,,1.0,2.0,2.0,,,,,,,,1.0,,,,
12134222,home,Ballard FC,Sean Sent,Sean Sent,sean-sent,S. Sent,M,23,1,M,1824399,EUR,1025827200,M,5,5,True,5.0,4.0,1.0,,,,4.0,6.0,,,,1.0,,,14.0,7.0,6.4,3.0,0,,1.0,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
12134222,home,Ballard FC,Seyi Adekoya,Seyi,seyi-adekoya,S. Adekoya,F,4,4,M,867987,EUR,818121600,F,4,4,True,3.0,2.0,,,,,2.0,5.0,,,1.0,1.0,,,14.0,7.0,6.6,4.0,0,180.0,,1.0,,,,,1.0,,1.0,,,,,,,2.0,,,,,,,,Adekoya,,,
12134222,home,Ballard FC,Iaser Turcan,,turcan-iaser,I. Turcan,M,,4,,841970,EUR,884131200,M,28,28,True,,,,,,,,,,,,,,,,,,,0,186.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134222,home,Ballard FC,Austin Brummett,,austin-brummett,A. Brummett,F,,7,,1025350,EUR,1076716800,F,25,25,True,,,,,,,,,,,,,,,,,,,0,183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134222,home,Ballard FC,Jackson Buck,Jackson Buck,jackson-buck,J. Buck,,1,0,,1824340,EUR,1027123200,M,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134222,away,Spokane Velocity FC,Peter Swinkels,,peter-swinkels,P. Swinkels,G,13,1,M,1478381,EUR,860284800,G,13,13,False,31.0,13.0,23.0,5.0,8.0,10.0,5.0,21.0,,,3.0,7.0,,3.0,90.0,41.0,7.1,19.0,0,185.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,
12134222,away,Spokane Velocity FC,Javier Martin Gil,Javier Martin Gil,javier-martin-gil,J. M. Gil,D,,1,,1809536,EUR,959212800,D,2,2,False,33.0,23.0,5.0,,12.0,17.0,11.0,17.0,1.0,7.0,7.0,1.0,,,90.0,62.0,7.6,15.0,2,185.0,,2.0,2.0,1.0,1.0,,,,,2.0,,1.0,,5.0,5.0,1.0,,,,,,,1.0,,,,
12134222,away,Spokane Velocity FC,Ahmed Longmire,Ahmed Longmire,ahmed-longmire,A. Longmire,D,,1,,1172431,EUR,939600000,D,21,21,False,34.0,26.0,3.0,2.0,24.0,27.0,2.0,7.0,4.0,5.0,12.0,3.0,,,90.0,53.0,7.2,9.0,0,191.0,5.0,7.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12134222,away,Spokane Velocity FC,Camron Miller,Camron Miller,camron-miller,C. Miller,D,12,1,,1809537,EUR,930873600,D,12,12,False,48.0,30.0,16.0,7.0,24.0,33.0,6.0,15.0,6.0,10.0,9.0,7.0,,,90.0,63.0,7.5,18.0,0,193.0,3.0,3.0,,,,1.0,,3.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,
12134222,away,Spokane Velocity FC,Elijah Amadin,,elijah-amadin,E. Amadin,M,3,0,,935738,EUR,929491200,D,3,3,False,28.0,17.0,6.0,3.0,11.0,16.0,6.0,13.0,4.0,6.0,5.0,4.0,,,74.0,54.0,6.9,19.0,1,,1.0,4.0,,2.0,1.0,1.0,1.0,1.0,2.0,,,1.0,1.0,,,1.0,,,,,,,,,,,
12134222,away,Spokane Velocity FC,Jack Denton,Jack Denton,jack-denton,J. Denton,M,19,6,,1809538,EUR,908236800,M,19,19,False,31.0,19.0,6.0,5.0,8.0,17.0,11.0,14.0,,6.0,,6.0,,,60.0,46.0,7.0,17.0,0,178.0,,3.0,,2.0,1.0,1.0,4.0,2.0,3.0,,,,,3.0,3.0,,,,,,,,,,,,
12134222,away,Spokane Velocity FC,Andre Lewis,,andre-lewis,A. Lewis,M,77,13,M,155751,EUR,776649600,M,77,77,False,37.0,25.0,10.0,4.0,11.0,15.0,14.0,23.0,1.0,3.0,1.0,8.0,,,90.0,50.0,7.2,17.0,2,172.0,,6.0,2.0,,,2.0,2.0,,1.0,1.0,,,,2.0,1.0,1.0,,3.0,,,,1.0,1.0,,,,1.0
12134222,away,Spokane Velocity FC,Michael Rojas,Michael Rojas,michael-rojas,M. Rojas,M,,0,,1809539,EUR,937353600,M,7,7,False,9.0,4.0,,,2.0,4.0,3.0,8.0,1.0,5.0,1.0,1.0,,,60.0,21.0,7.1,11.0,0,172.0,,1.0,,,,,4.0,,,1.0,,,,4.0,4.0,3.0,1.0,1.0,,,1.0,,,,,,
12134222,away,Spokane Velocity FC,Morgan Hackworth,,morgan-hackworth,M. Hackworth,M,,3,M,983946,EUR,852163200,M,8,8,False,14.0,8.0,4.0,1.0,3.0,7.0,5.0,8.0,,,,2.0,,,74.0,24.0,6.5,10.0,0,180.0,1.0,1.0,,,,,3.0,,,,,,,,,1.0,,,,1.0,,,,,,,
12134222,away,Spokane Velocity FC,Pierre Reedy,,pierre-reedy,P. Reedy,M,11,6,M,884467,EUR,884476800,M,11,11,False,21.0,13.0,1.0,,4.0,8.0,9.0,13.0,3.0,8.0,1.0,7.0,,,90.0,40.0,6.8,15.0,0,183.0,4.0,9.0,1.0,1.0,1.0,,3.0,1.0,1.0,,,,,3.0,2.0,,,3.0,,1.0,,,,,,,
12134222,away,Spokane Velocity FC,Josh Dolling,Josh Dolling,josh-dolling,J. Dolling,F,16,3,M,1198230,EUR,883353600,F,9,9,False,22.0,12.0,,,,2.0,12.0,20.0,3.0,5.0,1.0,2.0,,,90.0,36.0,6.6,17.0,1,188.0,8.0,9.0,1.0,1.0,1.0,1.0,5.0,1.0,,,1.0,1.0,1.0,,,,,,True,,,,,,,,
12134222,away,Spokane Velocity FC,Collin Fernandez,,collin-fernandez,C. Fernandez,M,6,20,M,790136,EUR,855792000,M,6,6,True,18.0,14.0,2.0,1.0,8.0,9.0,6.0,10.0,1.0,4.0,,2.0,,,30.0,24.0,6.8,5.0,1,173.0,,2.0,,,,1.0,,2.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,,,
12134222,away,Spokane Velocity FC,Kimarni Smith,Kimarni Smith,kimarni-smith,K. Smith,F,,5,M,1107901,EUR,889833600,F,17,17,True,7.0,2.0,1.0,,,1.0,2.0,6.0,,,,1.0,,,30.0,8.0,6.5,6.0,0,185.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12134222,away,Spokane Velocity FC,Romain Métanire,,romain-metanire,R. Métanire,D,,67,,138005,EUR,638582400,D,22,22,True,3.0,2.0,1.0,,,,2.0,5.0,,,,1.0,,,16.0,18.0,6.5,12.0,0,178.0,,1.0,,,,1.0,2.0,,,,,,,,,2.0,,1.0,,,,,,,,,
12134222,away,Spokane Velocity FC,Derek Waldeck,Derek Waldeck,derek-waldeck,D. Waldeck,D,18,6,M,1046076,EUR,886291200,D,18,18,True,4.0,3.0,1.0,,,,3.0,5.0,,,1.0,,,,16.0,11.0,6.5,5.0,0,176.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,
12134222,away,Spokane Velocity FC,Carlos Merancio Valdez,,carlos-merancio-valdez,C. M. Valdez,G,23,6,M,991422,EUR,905731200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,188.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134222,away,Spokane Velocity FC,Marcelo Lage,Marcelo Lage,marcelo-lage,M. Lage,D,5,1,M,1191301,EUR,951955200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12134222,away,Spokane Velocity FC,Luis Gil,,luis-gil,L. Gil,M,10,11,M,149301,EUR,753235200,M,10,10,True,,,,,,,,,,,,,,,,,,,0,173.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
