match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_dispossessed,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_outfielderBlock,stat_wonTackle,stat_expectedGoalsOnTarget,captain,stat_accurateCross,stat_unsuccessfulTouch,stat_goalAssist,stat_wasFouled,stat_keyPass,stat_bigChanceCreated,stat_totalOffside,stat_errorLeadToAGoal,stat_hitWoodwork,stat_bigChanceMissed
11450090,home,Sivasspor,Ali Şaşal Vural,ali-sasal-vural,A. Ş. Vural,G,187,62,M,94540,EUR,647568000,G,35,35,False,38.0,19.0,27.0,8.0,12.0,14.0,7.0,24.0,1.0,1.0,15.0,1.0,3.0,4.0,90.0,50.0,7.1,20.0,0.00761315,0,-0.2742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450090,home,Sivasspor,Azizbek Turgunboev,azizbek-turgunboev,A. Turgunboev,M,173,1143,M,971572,EUR,780969600,D,90,90,False,22.0,19.0,3.0,2.0,11.0,11.0,8.0,12.0,5.0,2.0,4.0,,,,90.0,44.0,6.8,6.0,0.0244252,2,,,,10,1.0,3.0,8.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,2.0,2.0,0.0243,,,,,,,,,,,,,,,,,,
11450090,home,Sivasspor,Aaron Appindangoyé,aaron-appindangoye,A. Appindangoyé,D,185,334,M,785850,EUR,698544000,D,4,4,False,30.0,26.0,2.0,,23.0,25.0,3.0,6.0,2.0,,2.0,,,,90.0,40.0,6.5,5.0,0.00107113,0,,,,2,1.0,2.0,2.0,2.0,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,
11450090,home,Sivasspor,Caner Osmanpaşa,caner-osmanpasa,C. Osmanpaşa,D,182,35,M,135941,EUR,569203200,D,88,88,False,20.0,16.0,1.0,,13.0,16.0,3.0,4.0,2.0,,2.0,,,,90.0,41.0,8.4,4.0,0.00096622,1,,,,20,,7.0,9.0,,,,,,8.0,5.0,2.0,,0.1087,2.0,1.0,1.0,1.0,1.0,2.0,0.5128,,,,,,,,,,,
11450090,home,Sivasspor,Uğur Çiftçi,ugur-ciftci,U. Çiftçi,D,180,65,M,142850,EUR,704937600,D,3,3,False,17.0,13.0,2.0,2.0,4.0,6.0,10.0,14.0,,,2.0,,,,90.0,33.0,6.7,7.0,0.0399357,0,,,,58,3.0,,3.0,,,,,,1.0,,3.0,,,,,,,,1.0,,True,1.0,1.0,,,,,,,,
11450090,home,Sivasspor,İbrahim Akdağ,ibrahim-akdag,İ. Akdağ,M,179,11,M,847053,EUR,680054400,M,12,12,False,52.0,41.0,7.0,4.0,23.0,26.0,19.0,30.0,4.0,1.0,11.0,,,,90.0,72.0,7.2,19.0,0.126848,0,,,,14,4.0,1.0,5.0,,,,,,1.0,2.0,2.0,3.0,,,,,,,1.0,,,1.0,3.0,1.0,3.0,3.0,,,,,
11450090,home,Sivasspor,Bartuğ Elmaz,bartug-elmaz,B. Elmaz,M,179,1215,M,997165,EUR,1045612800,M,33,33,False,4.0,3.0,,,3.0,4.0,,,,,2.0,,,,8.0,6.0,6.7,1.0,2.986e-05,0,,,,6,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,
11450090,home,Sivasspor,Clinton N'Jie,clinton-njie,C. N'Jie,F,175,913,M,291665,EUR,745372800,M,10,10,False,17.0,12.0,,,4.0,5.0,8.0,13.0,3.0,1.0,3.0,,,,72.0,32.0,7.1,11.0,0.100822,1,,,,,1.0,,5.0,,6.0,5.0,,,1.0,,,,0.0138,1.0,1.0,,,,,0.0409,,,3.0,,,1.0,,,,,
11450090,home,Sivasspor,Mijo Caktaš,mijo-caktas,M. Caktaš,M,178,363,M,152887,EUR,705283200,M,30,30,False,19.0,15.0,4.0,2.0,6.0,7.0,9.0,13.0,9.0,1.0,2.0,,,,71.0,31.0,6.6,8.0,0.0152031,1,,,,,1.0,1.0,5.0,1.0,,,1.0,,,2.0,4.0,2.0,0.0607,5.0,,,,,1.0,,,,2.0,,,,,,,,
11450090,home,Sivasspor,Queensy Menig,queensy-menig,Q. Menig,F,174,209,M,232318,EUR,808790400,M,95,95,False,12.0,7.0,,,2.0,3.0,6.0,10.0,2.0,,2.0,,,,88.0,16.0,7.9,6.0,0.121803,1,,,,,1.0,,,,,,,,,,,,0.2685,2.0,1.0,1.0,,,,0.7716,,1.0,,1.0,,1.0,1.0,,,,
11450090,home,Sivasspor,Rey Manaj,rey-manaj,R. Manaj,F,182,2059,M,587882,EUR,856742400,F,9,9,False,12.0,5.0,1.0,1.0,3.0,3.0,2.0,9.0,7.0,,2.0,,,,90.0,35.0,7.5,16.0,0.0210029,3,,,,9,,5.0,12.0,1.0,4.0,2.0,1.0,1.0,1.0,,,2.0,0.672,2.0,1.0,1.0,,,,0.8133,,,6.0,,6.0,,,2.0,,,
11450090,home,Sivasspor,Charis Charisis,charis-charisis,C. Charisis,M,177,130,M,317297,EUR,789868800,M,8,8,True,27.0,16.0,2.0,,5.0,9.0,11.0,18.0,8.0,2.0,4.0,,,,80.0,35.0,7.3,14.0,0.0171599,1,,,,8,,,1.0,3.0,1.0,,1.0,,,,1.0,1.0,0.3464,1.0,,,,1.0,1.0,,,,,2.0,,2.0,2.0,,,,
11450090,home,Sivasspor,Achilleas Poungouras,achilleas-poungouras,A. Poungouras,D,187,79,M,783466,EUR,818812800,D,44,44,True,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,19.0,2.0,6.6,,2.338e-05,0,,Achilleas,Poungouras,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450090,home,Sivasspor,Emrah Başsan,emrah-bassan,E. Başsan,M,177,60,M,174141,EUR,703468800,M,17,17,True,1.0,,,,,1.0,,,1.0,1.0,2.0,,,,18.0,6.0,6.4,4.0,,0,,,,14,,,1.0,,,,,,,,,,,,,,,,,,,,2.0,,1.0,,,,,,
11450090,home,Sivasspor,Samba Camara,samba-camara,S. Camara,D,190,68,M,837301,EUR,721699200,D,14,14,True,1.0,,1.0,,,,,1.0,,,,,,,9.0,3.0,6.7,1.0,,0,,,,14,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,
11450090,home,Sivasspor,Bengali-Fodé Koita,bengali-fode-koita,B. Koita,M,186,217,M,51407,EUR,656467200,F,55,55,True,5.0,4.0,,,1.0,1.0,3.0,4.0,2.0,1.0,1.0,,,,9.0,7.0,7.3,2.0,0.00221122,1,,,,55,,,,,,,,,,,,,0.0134,1.0,1.0,1.0,,,,0.0221,,,,,,,,,,,
11450090,home,Sivasspor,Đorđe Nikolić,dorde-nikolic,Đ. Nikolić,G,195,79,M,797144,EUR,860889600,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450090,home,Sivasspor,Murat Paluli,murat-paluli,M. Paluli,D,175,36,M,893014,EUR,776390400,D,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450090,home,Sivasspor,Ziya Erdal,ziya-erdal,Z. Erdal,D,182,28,M,138312,EUR,568339200,D,58,58,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450090,home,Sivasspor,Hakan Arslan,hakan-arslan,H. Arslan,M,186,42,M,60646,EUR,585187200,M,37,37,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11450090,home,Sivasspor,Emre Gökay,emre-gokay,E. Gökay,F,181,137,M,1393928,EUR,1140220800,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,Emre Gökay,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
