match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_aerialLost,stat_outfielderBlock,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_dispossessed,captain,stat_totalCross,stat_blockedScoringAttempt,stat_accurateCross,stat_goals,stat_totalOffside,stat_errorLeadToAShot,stat_bigChanceCreated,stat_errorLeadToAGoal
12436550,home,Chelsea,Robert Sánchez,robert-sanchez,R. Sánchez,G,1,197,18379,M,RS1,920546,EUR,879811200,G,1,1,False,26.0,16.0,13.0,3.0,0.0,14.0,15.0,2.0,11.0,2.0,3.0,1.0,11.0,1.0,5.0,1.0,3.0,1.0,2.0,2.0,90.0,43.0,8.0,10.0,0.00072761,1.0,0,0.9855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436550,home,Chelsea,Moisés Caicedo,moises-caicedo,M. Caicedo,M,25,178,79319,M,MoisesCaicedo55,987650,EUR,1004659200,D,25,25,False,62.0,51.0,3.0,2.0,0.0,24.0,27.0,27.0,35.0,1.0,7.0,1.0,5.0,,,,,,,,90.0,82.0,7.6,12.0,0.0290226,,1,,,,2.0,1.0,3.0,3.0,1.0,4.0,3.0,2.0,1.0,1.0,0.0283,,,,,,,,,,,,,,,
12436550,home,Chelsea,Trevoh Chalobah,trevoh-chalobah,T. Chalobah,D,23,190,14453,M,yungchalobah,826134,EUR,931132800,D,23,23,False,69.0,62.0,6.0,1.0,0.0,35.0,36.0,27.0,33.0,1.0,3.0,8.0,3.0,,,,,,,,90.0,80.0,7.3,7.0,0.00837195,,0,,,,1.0,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,,,
12436550,home,Chelsea,Levi Colwill,levi-colwill,L. Colwill,D,6,187,17899,M,LColwill,996911,EUR,1046217600,D,6,6,False,69.0,62.0,8.0,5.0,0.0,46.0,50.0,16.0,19.0,2.0,6.0,4.0,5.0,,,,,,,,90.0,80.0,7.4,8.0,0.00858844,,0,,,,6.0,,2.0,1.0,,,3.0,3.0,,3.0,,2.0,1.0,,,,,,,,,,,,,
12436550,home,Chelsea,Marc Cucurella,marc-cucurella,M. Cucurella,D,3,175,37239,M,cucurella3,794939,EUR,901065600,D,3,3,False,67.0,63.0,3.0,3.0,0.0,35.0,37.0,28.0,30.0,,5.0,2.0,,1.0,,,,,,,90.0,97.0,8.0,6.0,0.0163714,1.0,3,,,,1.0,,,,1.0,1.0,4.0,2.0,1.0,1.0,0.3769,,1.0,1.0,2.0,0.8258,,,,,,,,,,
12436550,home,Chelsea,Roméo Lavia,romeo-lavia,R. Lavia,M,45,181,16643,M,romeolavia,1069488,EUR,1073347200,M,45,45,False,39.0,33.0,1.0,1.0,0.0,10.0,10.0,23.0,29.0,3.0,6.0,1.0,2.0,,,,,,,,67.0,46.0,7.1,7.0,0.0220872,1.0,0,,Romeo Lavia,,4.0,1.0,1.0,1.0,,2.0,2.0,1.0,,2.0,,,,,,,1.0,,,,,,,,,
12436550,home,Chelsea,Enzo Fernández,enzo-fernandez,E. Fernández,M,8,177,121227,M,Enzo8,974505,EUR,979689600,M,8,8,False,46.0,37.0,7.0,4.0,1.0,14.0,14.0,23.0,35.0,,5.0,2.0,7.0,3.0,,,,,,,90.0,63.0,6.9,17.0,0.0227165,2.0,1,,,,6.0,2.0,3.0,,,,2.0,1.0,1.0,,0.0561,,,,,,1.0,True,3.0,1.0,,,,,,
12436550,home,Chelsea,Pedro Neto,pedro-neto,P. Neto,M,7,172,39913,M,pedroneto_30,879349,EUR,952560000,M,7,7,False,28.0,24.0,2.0,,0.0,8.0,8.0,18.0,29.0,2.0,7.0,1.0,6.0,1.0,,,,,,,90.0,52.0,7.0,15.0,0.0487185,1.0,0,,,,5.0,1.0,4.0,3.0,,,2.0,,3.0,1.0,,2.0,,,,,,,9.0,,2.0,,,,,
12436550,home,Chelsea,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,20,20,False,34.0,29.0,6.0,3.0,0.0,15.0,16.0,16.0,21.0,,4.0,,2.0,,,,,,,,89.0,48.0,7.1,11.0,0.0765023,2.0,0,,,,2.0,,3.0,3.0,,,1.0,1.0,3.0,,,,,,,,2.0,,3.0,,2.0,,,,,
12436550,home,Chelsea,Noni Madueke,noni-madueke,N. Madueke,M,20,182,40178,M,nonzinoo10,966547,EUR,1015718400,M,11,11,False,25.0,20.0,3.0,2.0,0.0,8.0,10.0,12.0,20.0,1.0,9.0,,4.0,2.0,,,,,,,78.0,49.0,7.8,14.0,0.0141066,,4,,,,4.0,,6.0,4.0,,,2.0,1.0,1.0,,0.3281,1.0,,,4.0,0.8026,1.0,,5.0,,,,,,,
