match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_blockedScoringAttempt,stat_expectedGoals,captain,stat_wonTackle,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_bigChanceMissed
11368723,home,Valencia,Roman Yaremchuk,roman-yaremchuk,R. Yaremchuk,F,11,191,4167,M,r.yaremchuk,829296,EUR,817430400,F,17,17,False,8.0,4.0,,,3.0,3.0,1.0,5.0,1.0,3.0,1.0,1.0,,,,,,,71.0,16.0,6.5,6.0,0.00425147,0,,,,,,3.0,4.0,,1.0,,,1.0,2.0,,,,,,,,,,,,,,,,2.0,
11368723,home,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,F,16,16,True,9.0,5.0,,,1.0,3.0,4.0,7.0,,1.0,,4.0,,,,,,,31.0,16.0,6.8,6.0,0.0115785,2,,,,1.0,,,2.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,0.22,,,,,1.0,0.2657,,,,,
11368723,home,Valencia,Peter González,peter-gonzalez,P. González,F,22,178,1171,M,,1048927,EUR,1027555200,F,11,11,True,6.0,4.0,,,,,4.0,9.0,1.0,3.0,2.0,1.0,,,,,,,31.0,19.0,6.7,9.0,0.00569876,0,,,,3.0,,1.0,3.0,,2.0,1.0,,2.0,1.0,,,,,,,,,1.0,,,,,,,,
11368723,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,D,6,6,True,4.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,,,,,,,,,,,19.0,5.0,6.6,,0.0134868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,home,Valencia,Thierry Correia,correia-thierry,T. Correia,D,12,176,798,M,,851282,EUR,920937600,D,12,12,True,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,11.0,3.0,6.5,1.0,4.59e-06,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,home,Valencia,Selim Amallah,amallah-selim,S. Amallah,M,21,187,6523,M,selim_amallah,801211,EUR,848016000,M,19,19,True,,,,,,,,,,,2.0,,,,,,,,11.0,4.0,6.5,2.0,,0,,,,,,1.0,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,
11368723,home,Valencia,Cristian Rivero,cristian-rivero,C. Rivero,G,13,188,101,M,,914744,EUR,890438400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,home,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186,177,M,,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,home,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,,1184317,EUR,1105488000,D,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Yarek Gasiorowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,home,Valencia,Jesús Vázquez,jesus-vazquez,J. Vázquez,D,21,182,419,M,,996929,EUR,1041465600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,home,Valencia,Rubén Iranzo,ruben-iranzo,R. Iranzo,D,26,182,56,M,,1167704,EUR,1047600000,D,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,home,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,,845693,EUR,959644800,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,home,Valencia,Alberto Mari,alberto-mari,A. Marí,F,14,183,112,M,,990232,EUR,994809600,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,away,Getafe,David Soria,david-soria,D. Soria,G,13,192,676,M,,604258,EUR,733881600,G,13,13,False,30.0,16.0,27.0,13.0,6.0,7.0,10.0,23.0,,,,8.0,1.0,1.0,2.0,,,,90.0,34.0,6.9,14.0,0.0069112,0,-0.2073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,away,Getafe,Juan Iglesias,juan-iglesias,J. Iglesias,D,21,185,520,M,,949707,EUR,899424000,D,21,21,False,23.0,12.0,7.0,1.0,3.0,7.0,10.0,21.0,,4.0,,1.0,,,,,,,84.0,51.0,6.7,20.0,0.142168,1,,,,5.0,1.0,,4.0,1.0,2.0,,4.0,,,1.0,,2.0,1.0,,0.032,,2.0,,,1.0,0.0302,,,,,
11368723,away,Getafe,Djené,djene,Djené,D,2,178,2527,M,,307702,EUR,694137600,D,2,2,False,45.0,36.0,14.0,7.0,16.0,18.0,20.0,27.0,,5.0,5.0,6.0,,,,,,,90.0,60.0,7.0,10.0,0.0320192,0,,,,,,1.0,2.0,,2.0,2.0,1.0,1.0,2.0,,1.0,,2.0,,,True,,,,,,,,,,
11368723,away,Getafe,Omar Alderete,omar-alderete,O. Alderete,D,15,187,5163,M,,805137,EUR,851558400,D,15,15,False,38.0,25.0,20.0,10.0,9.0,11.0,16.0,27.0,2.0,3.0,1.0,5.0,,,,,,,71.0,43.0,7.0,15.0,0.118034,0,,,,,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,
11368723,away,Getafe,Gastón Álvarez,gaston-alvarez,G. Álvarez,D,17,184,491,M,,980578,EUR,953856000,D,4,4,False,29.0,23.0,4.0,2.0,10.0,12.0,14.0,24.0,2.0,10.0,1.0,,,,,,,,90.0,68.0,7.8,14.0,0.0265499,1,,,,7.0,1.0,1.0,3.0,1.0,4.0,4.0,4.0,1.0,,2.0,1.0,2.0,1.0,,0.0154,,3.0,,1.0,,,,,,,
11368723,away,Getafe,Carles Aleñá,carles-alena,C. Aleñá,M,10,180,1587,M,,794937,EUR,883958400,M,11,11,False,16.0,14.0,3.0,2.0,2.0,2.0,15.0,17.0,1.0,4.0,1.0,1.0,,,,,,,61.0,35.0,6.7,8.0,0.124446,1,,,,3.0,3.0,,7.0,,5.0,1.0,1.0,,1.0,1.0,,,2.0,,0.0191,,,1.0,,1.0,0.0223,,,,,
11368723,away,Getafe,Luis Milla,luis-milla,L. Milla,M,5,175,1429,M,,811629,EUR,781488000,M,5,5,False,54.0,44.0,5.0,2.0,10.0,17.0,37.0,45.0,3.0,7.0,,7.0,,,,,,,90.0,73.0,7.3,18.0,0.14942,0,,,,8.0,3.0,,3.0,1.0,2.0,1.0,3.0,2.0,,2.0,,1.0,1.0,,,,2.0,,,,,,,,,
11368723,away,Getafe,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,ilaixmk,962890,EUR,1042934400,M,24,24,False,27.0,20.0,2.0,2.0,9.0,9.0,11.0,18.0,2.0,7.0,,3.0,,,,,,,62.0,37.0,6.9,8.0,0.063982,0,,,,,,1.0,4.0,,1.0,1.0,2.0,1.0,2.0,,,1.0,3.0,,,,,,,,,,,,,
11368723,away,Getafe,Jaime Mata,jaime-mata,J. Mata,F,17,185,448,M,,351140,EUR,593654400,M,7,7,False,18.0,12.0,2.0,,5.0,6.0,8.0,18.0,2.0,4.0,3.0,2.0,,,,,,,90.0,45.0,6.7,18.0,0.0143532,2,,,,6.0,1.0,3.0,6.0,1.0,2.0,1.0,1.0,5.0,,1.0,,3.0,,,0.6465,,1.0,1.0,1.0,1.0,0.6765,,,,2.0,1.0
11368723,away,Getafe,Nemanja Maksimović,nemanja-maksimovic,N. Maksimović,M,88,184,1287,M,,331449,EUR,791078400,F,20,20,False,25.0,20.0,1.0,1.0,7.0,8.0,13.0,17.0,3.0,4.0,,1.0,,,,,,,84.0,34.0,7.0,5.0,0.0372609,2,,,,,,3.0,5.0,1.0,,,,,1.0,2.0,1.0,1.0,1.0,2.0,0.2,,,,,,,,,,,
11368723,away,Getafe,Juanmi Latasa,juanmi-latasa,J. Latasa,F,9,191,1993,M,,966679,EUR,985305600,F,14,14,False,21.0,12.0,,,5.0,5.0,7.0,16.0,14.0,18.0,,2.0,,,,,,,90.0,39.0,7.7,15.0,0.0111384,4,,,,,,3.0,5.0,1.0,,,1.0,5.0,3.0,2.0,,,1.0,,0.3111,,,,3.0,1.0,0.0396,,,,,
11368723,away,Getafe,José Ángel Carmona,jose-angel-carmona,J. Á. Carmona,D,2,183,1021,M,,1015240,EUR,1012262400,D,18,18,True,7.0,6.0,1.0,1.0,3.0,4.0,3.0,5.0,1.0,1.0,1.0,2.0,,,,,,,29.0,17.0,6.7,4.0,0.00091988,2,,,,2.0,,1.0,4.0,,,,,,,,,1.0,3.0,2.0,0.0795,,,,,,,,,,,
11368723,away,Getafe,Jordi Martín,jordi-martin,J. Martín,M,8,174,159,M,,1010513,EUR,978652800,M,32,32,True,11.0,9.0,3.0,1.0,2.0,4.0,7.0,8.0,,,,1.0,,,,,,,28.0,16.0,6.4,4.0,0.00161012,0,,,,1.0,,,3.0,,1.0,,,,,,,1.0,2.0,,,,,,,,,,,,,
11368723,away,Getafe,Diego Rico,diego-rico,D. Rico,D,16,181,662,M,,350560,EUR,730425600,D,16,16,True,11.0,8.0,,,3.0,3.0,6.0,9.0,,,,1.0,,,,,,,19.0,18.0,6.5,5.0,0.0366913,1,,,,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,0.0174,,,,1.0,,,,,,,
11368723,away,Getafe,Óscar Rodríguez,oscar-rodriguez,Ó. Rodríguez,M,14,174,618,M,,794948,EUR,898992000,M,9,9,True,6.0,5.0,,,3.0,4.0,2.0,2.0,,,,1.0,,,,,,,11.0,10.0,6.5,4.0,0.00063626,1,,,,,,,2.0,,,,,1.0,,,,,1.0,,0.0171,,,2.0,,1.0,0.515,,,,,
11368723,away,Getafe,Yellu Santiago,yellu-santiago,J. Santiago,M,20,192,223,M,,1211005,EUR,1085443200,M,25,25,True,5.0,3.0,1.0,,1.0,1.0,2.0,4.0,1.0,1.0,,1.0,,,,,,,11.0,6.0,6.6,2.0,0.00054771,0,,Jesús Santiago,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,away,Getafe,Djordjije Medenica,djordjije-medenica,D. Medenica,G,35,185,29,M,,1645004,EUR,1163721600,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Djordjije Medenica,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,away,Getafe,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190,943,M,,863276,EUR,867974400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,away,Getafe,Domingos Duarte,domingos-duarte,D. Duarte,D,22,191,695,M,,576276,EUR,794793600,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368723,away,Getafe,Fabrizio Angileri,fabrizio-angileri,F. Angileri,D,,185,4185,M,,311462,EUR,763689600,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
