match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,captain,stat_accurateCross,stat_unsuccessfulTouch,stat_fouls,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalContest,stat_bigChanceCreated,player_firstName,player_lastName,stat_dispossessed,stat_challengeLost,stat_wonContest,stat_blockedScoringAttempt,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_outfielderBlock,stat_clearanceOffLine
12499607,home,FC Augsburg,Samuel Essende,samuel-essende,S. Essende,F,9,192,6430,M,855808,EUR,885513600,F,9,9,False,14.0,11.0,,,0.0,3.0,4.0,8.0,10.0,,,,,70.0,26.0,7.3,5.0,0.953208,3,,,4.0,3.0,8.0,6.0,,,1.0,3.0,,,1.0,4.0,1.0,1.0,1.0,,0.5111,0.9224,2.0,1.0,,,,,2.0,1.0,,essende.s,,,,,,,
12499607,home,FC Augsburg,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6022,M,345035,EUR,780796800,F,15,15,True,9.0,3.0,1.0,1.0,0.0,3.0,4.0,,5.0,,,,,45.0,18.0,6.8,10.0,0.00020579,5,,,4.0,3.0,5.0,3.0,,,,,,,2.0,,1.0,3.0,,,0.616,0.7678,,,,,1.0,,,1.0,1.0,,,,,,,,
12499607,home,FC Augsburg,Arne Maier,arne-maier,A. Maier,M,10,183,359,M,836706,EUR,915753600,M,10,10,True,35.0,34.0,6.0,6.0,0.0,3.0,3.0,33.0,41.0,,,,,29.0,49.0,7.5,8.0,0.202896,1,,9.0,,,,1.0,,,1.0,4.0,,2.0,,,,,,,0.049,,,,,,,,,1.0,,,,,,,,,
12499607,home,FC Augsburg,Phillip Tietz,tietz-phillip,P. Tietz,F,20,190,467,M,822340,EUR,868406400,F,21,21,True,3.0,2.0,,,0.0,,,2.0,3.0,,,,,18.0,8.0,6.6,1.0,0.0013813,2,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,1.0,0.2282,,,,,,,,,2.0,,,1.0,,,,,,
12499607,home,FC Augsburg,Fredrik Jensen,fredrik-jensen,F. Jensen,M,97,183,325,M,846356,EUR,873763200,M,24,24,True,6.0,6.0,1.0,1.0,0.0,,,6.0,6.0,1.0,,,,10.0,7.0,6.6,,0.00591253,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499607,home,FC Augsburg,Yusuf Kabadayi,yusuf-kabadayi,Y. Kabadayi,M,32,186,412,M,1130113,EUR,1075680000,F,7,7,True,10.0,8.0,,,0.0,1.0,1.0,7.0,10.0,,2.0,,,10.0,17.0,6.6,6.0,0.0254625,2,,1.0,,,1.0,,,,,1.0,,,2.0,,1.0,,,,0.1158,,1.0,,,,,,,1.0,,,,,,,,,
12499607,home,FC Augsburg,Finn Dahmen,finn-dahmen,F. Dahmen,G,1,188,564,M,822564,EUR,890956800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499607,home,FC Augsburg,Henri Koudossou,koudossou-henri,H. Koudossou,D,8,180,78,M,1083891,EUR,933638400,D,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499607,home,FC Augsburg,Chrislain Matsima,chrislain-matsima,C. Matsima,D,5,192,662,M,963198,EUR,1021420800,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499607,home,FC Augsburg,Tim Breithaupt,tim-breithaupt,T. Breithaupt,M,6,192,115,M,1049177,EUR,1013040000,M,18,18,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499607,away,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,38.0,19.0,28.0,9.0,0.0,10.0,13.0,9.0,25.0,3.0,14.0,1.0,1.0,90.0,57.0,7.7,20.0,0.00473643,0,0.6351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4.0,5.0,1.0,,
12499607,away,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,D,31,31,False,20.0,9.0,3.0,,0.0,8.0,12.0,1.0,8.0,10.0,,,,90.0,40.0,6.8,12.0,0.00100278,0,,,,2.0,,6.0,1.0,1.0,3.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,
12499607,away,1. FSV Mainz 05,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,3,3,False,15.0,10.0,7.0,3.0,0.0,8.0,9.0,2.0,6.0,15.0,,,,90.0,35.0,7.5,5.0,0.00533014,0,,,2.0,5.0,3.0,5.0,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,2.0,1.0
12499607,away,1. FSV Mainz 05,Andreas Hanche-Olsen,andreas-hanche-olsen,A. Hanche-Olsen,D,25,185,370,M,794294,EUR,853459200,D,25,25,False,17.0,12.0,4.0,,0.0,8.0,8.0,4.0,9.0,8.0,1.0,,,90.0,36.0,6.8,6.0,0.00214952,0,,,6.0,2.0,8.0,3.0,,,1.0,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,5.0,
12499607,away,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,24.0,13.0,2.0,,0.0,7.0,10.0,6.0,15.0,5.0,3.0,,,88.0,42.0,6.6,13.0,0.0109261,0,,1.0,1.0,2.0,3.0,3.0,1.0,1.0,,,,,,,,,,2.0,,,1.0,,,,,1.0,,,,,2.0,,,,,,
12499607,away,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,17.0,7.0,3.0,,0.0,2.0,9.0,5.0,8.0,,2.0,,,90.0,32.0,6.2,16.0,0.00581446,0,,,,1.0,5.0,3.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,3.0,2.0,,,,,,,,,,1.0,
12499607,away,1. FSV Mainz 05,Nadiem Amiri,nadiem-amiri,N. Amiri,M,10,180,2793,M,327755,EUR,846374400,M,18,18,False,11.0,9.0,1.0,1.0,0.0,5.0,5.0,4.0,7.0,1.0,2.0,,,35.0,16.0,5.2,4.0,0.00280545,0,,1.0,,1.0,2.0,2.0,,,,,,,,2.0,,,,,,,1.0,,,,,,1.0,,,,,,,,,,
12499607,away,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,15.0,9.0,2.0,,1.0,4.0,5.0,6.0,13.0,2.0,2.0,,,90.0,36.0,7.2,12.0,0.153678,0,,3.0,,,1.0,3.0,2.0,1.0,,1.0,,1.0,2.0,,,,,1.0,,,2.0,,,,,,1.0,,,,,,,,,,
12499607,away,1. FSV Mainz 05,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,F,14,14,False,8.0,5.0,,,1.0,,3.0,5.0,5.0,,1.0,,,63.0,17.0,7.0,6.0,0.0044475,1,,,,,2.0,1.0,1.0,,,1.0,,,2.0,,1.0,,,,0.1401,,,1.0,,,1.0,1.0,,,,,,,,,,,
12499607,away,1. FSV Mainz 05,Armindo Sieb,armindo-sieb,A. Sieb,F,11,180,600,M,1005834,EUR,1045440000,F,11,11,False,7.0,4.0,,,0.0,1.0,2.0,3.0,5.0,,,,,39.0,11.0,7.2,4.0,0.00994631,1,,,,1.0,4.0,2.0,1.0,,,1.0,,,,3.0,,1.0,1.0,,0.2506,0.5108,,,,,1.0,,,,,,,,,,,,
12499607,away,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,15.0,10.0,,,0.0,4.0,6.0,6.0,9.0,3.0,2.0,,,88.0,31.0,8.4,8.0,0.0113218,3,,,5.0,,6.0,3.0,,,2.0,,True,,3.0,1.0,1.0,2.0,2.0,,0.7192,1.2879,1.0,,,,,,1.0,,,,,,,,,,
12499607,away,1. FSV Mainz 05,Aymen Barkok,aymen-barkok,A. Barkok,M,6,188,1379,M,856594,EUR,895708800,M,4,4,True,12.0,7.0,1.0,1.0,0.0,4.0,4.0,4.0,9.0,,1.0,,,51.0,18.0,6.8,6.0,0.232727,0,,1.0,2.0,2.0,5.0,3.0,1.0,1.0,,1.0,,1.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,1.0,
12499607,away,1. FSV Mainz 05,Maxim Leitsch,maxim-leitsch,M. Leitsch,D,5,188,95,M,842869,EUR,895449600,D,5,5,True,3.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,4.0,1.0,,,27.0,9.0,6.6,3.0,0.0006336,0,,,2.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499607,away,1. FSV Mainz 05,Silvan Widmer,silvan-widmer,S. Widmer,M,30,182,532,M,157377,EUR,731289600,D,30,30,True,,,,,0.0,,,,,2.0,,,,14.0,3.0,6.7,,,0,,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499607,away,1. FSV Mainz 05,Karim Onisiwo,karim-onisiwo,K. Onisiwo,F,9,188,465,M,165413,EUR,700790400,F,9,9,True,,,,,0.0,,,,,,1.0,,,14.0,2.0,6.4,2.0,,0,,,,,2.0,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,
12499607,away,1. FSV Mainz 05,Lasse Riess,lasse-riess,L. Riess,G,1,191,83,M,1069252,EUR,996192000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499607,away,1. FSV Mainz 05,Nikolas Veratschnig,nikolas-veratschnig,N. Veratschnig,D,22,178,239,M,1138150,EUR,1043366400,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Nikolas Veratschnig,,,,,,,,,,,,,,
12499607,away,1. FSV Mainz 05,Gabriel Vidović,gabriel-vidovic,G. Vidović,M,10,180,3478,M,1129940,EUR,1070236800,M,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499607,away,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,M,8,8,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499607,away,1. FSV Mainz 05,Nelson Weiper,nelson-weiper,N. Weiper,F,44,192,1136,M,1152505,EUR,1111017600,F,44,44,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,Nelson Weiper,,,,,,,,,,,,,,
