match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_wasFouled,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,player_firstName,player_lastName,captain,player_sofascoreId,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_shotOffTarget,stat_totalOffside,stat_goalAssist,stat_hitWoodwork,stat_crossNotClaimed,stat_punches,stat_lastManTackle
10388364,home,Hertha BSC,Oliver Christensen,oliver-christensen,O. Christensen,G,53,190,517,M,860306,EUR,922060800,G,1,1,False,30.0,13.0,24.0,7.0,10.0,12.0,3.0,18.0,11.0,3.0,3.0,90.0,35.0,6.9,17.0,0.0,0.0,0.00219288,0,-0.0983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388364,home,Hertha BSC,Jonjoe Kenny,jonjoe-kenny,J. Kenny,D,3,176,414,M,361310,EUR,858384000,D,16,16,False,34.0,23.0,7.0,5.0,13.0,16.0,11.0,21.0,5.0,,,90.0,70.0,7.4,17.0,0.0,0.0,0.0891309,0,,3.0,1.0,1.0,5.0,4.0,5.0,3.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
10388364,home,Hertha BSC,Agustín Rogel,agustin-rogel,A. Rogel,D,3,190,476,M,875293,EUR,877046400,D,3,3,False,37.0,19.0,8.0,1.0,18.0,26.0,1.0,11.0,7.0,,,90.0,57.0,6.6,21.0,0.0,0.0,0.00233315,0,,,,8.0,12.0,12.0,,,2.0,1.0,,6.0,11.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
10388364,home,Hertha BSC,Márton Dárdai,marton-dardai,M. Dárdai,D,31,186,1095,M,980618,EUR,1013472000,D,31,31,False,28.0,20.0,6.0,1.0,19.0,22.0,2.0,7.0,4.0,,,90.0,37.0,6.8,8.0,0.0,0.0,0.0105868,0,,1.0,1.0,4.0,3.0,5.0,1.0,1.0,,,,4.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,
10388364,home,Hertha BSC,Maximilian Mittelstädt,maximilian-mittelstadt,M. Mittelstädt,D,7,178,2368,M,788949,EUR,858643200,D,17,17,False,25.0,21.0,5.0,2.0,13.0,14.0,8.0,14.0,5.0,,,86.0,39.0,6.9,8.0,0.0,0.0,0.00906674,0,,3.0,,3.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,
10388364,home,Hertha BSC,Suat Serdar,suat-serdar,S. Serdar,M,8,183,677,M,800408,EUR,860716800,M,8,8,False,22.0,16.0,3.0,,10.0,12.0,6.0,10.0,8.0,,,86.0,31.0,7.1,7.0,0.0,0.0,0.0381644,0,,,,6.0,5.0,1.0,1.0,1.0,,1.0,1.0,4.0,,,1.0,,1.0,1.0,3.0,3.0,1.0,,,,,,,,,,,,,,,
10388364,home,Hertha BSC,Lucas Tousart,tousart-lucas,L. Tousart,M,24,185,445,M,787889,EUR,862272000,M,29,29,False,19.0,9.0,3.0,,5.0,10.0,4.0,10.0,5.0,,,90.0,36.0,7.1,17.0,0.2707,1.0042,0.0824953,2,,1.0,,5.0,4.0,,2.0,,5.0,,,4.0,1.0,,1.0,,1.0,,1.0,,,2.0,1.0,,,,,,,,,,,,,
10388364,home,Hertha BSC,Kevin-Prince Boateng,kevin-prince-boateng,K. Boateng,M,,186,1651,,8713,EUR,541987200,M,27,27,False,30.0,22.0,2.0,,15.0,17.0,7.0,13.0,4.0,,,64.0,42.0,6.7,9.0,0.0,0.0,0.00893887,0,,,,6.0,3.0,1.0,1.0,1.0,1.0,1.0,,5.0,1.0,,1.0,,1.0,,,,,,,,,True,,,,,,,,,,
10388364,home,Hertha BSC,Dodi Lukebakio,dodi-lukebakio,D. Lukebakio,M,11,187,4899,M,823631,EUR,875059200,F,14,14,False,27.0,20.0,3.0,3.0,6.0,9.0,14.0,20.0,10.0,,,90.0,50.0,6.8,18.0,0.2899,0.118,0.228315,2,,2.0,,8.0,5.0,1.0,,,3.0,1.0,3.0,1.0,,1.0,2.0,,,4.0,4.0,3.0,,1.0,,,,,DLukebakio,1.0,1.0,,,,,,,
10388364,home,Hertha BSC,Stevan Jovetić,stevan-jovetic,S. Jovetić,F,8,183,1799,M,37126,EUR,625968000,F,19,19,False,26.0,14.0,4.0,3.0,5.0,7.0,9.0,21.0,3.0,,,90.0,47.0,6.6,19.0,0.5215,0.0,0.0504411,5,,2.0,,9.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,2.0,,2.0,,1.0,,6.0,2.0,,,,,,,,1.0,2.0,3.0,1.0,,,,,
