match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_aerialWon,stat_errorLeadToAShot,stat_penaltyConceded,stat_wasFouled,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_keyPass,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_penaltyWon,stat_hitWoodwork
12437852,home,Villarreal,Diego Conde,,,diego-conde,D. Conde,G,13,188,451,M,951008,EUR,909532800,G,13,13,False,32.0,19.0,18.0,5.0,0.0,15.0,19.0,4.0,13.0,10.0,2.0,1.0,3.0,90.0,38.0,7.0,13.0,0.00269923,0,0.7376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437852,home,Villarreal,Kiko Femenía,,,kiko-femenia,K. Femenía,D,17,176,444,M,53739,EUR,665452800,D,17,17,False,46.0,41.0,2.0,2.0,0.0,28.0,31.0,13.0,15.0,7.0,,,,90.0,72.0,7.2,9.0,0.0204939,0,,2.0,5.0,7.0,1.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437852,home,Villarreal,Raúl Albiol,,,raul-albiol,R. Albiol,D,39,190,1235,M,3041,EUR,494640000,D,3,3,False,38.0,31.0,8.0,4.0,0.0,24.0,28.0,7.0,10.0,1.0,,,,90.0,55.0,6.3,8.0,0.00189691,0,,5.0,8.0,3.0,1.0,,,,5.0,2.0,2.0,1.0,1.0,,2.0,True,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,
12437852,home,Villarreal,Eric Bailly,,,eric-bailly,E. Bailly,D,2,187,4273,M,606346,EUR,766108800,D,4,4,False,11.0,10.0,1.0,,0.0,6.0,6.0,4.0,5.0,1.0,,,,45.0,24.0,7.1,3.0,0.00191426,0,,5.0,5.0,2.0,,,,,5.0,3.0,1.0,,,2.0,,,1.0,,,1.0,ericbailly,,,,,,,,,,,,,,,
12437852,home,Villarreal,Sergi Cardona,,,sergi-cardona,S. Cardona,D,23,186,1119,M,986245,EUR,932256000,D,23,23,False,33.0,21.0,5.0,2.0,0.0,12.0,14.0,10.0,24.0,5.0,,,,90.0,60.0,6.9,18.0,0.116036,1,,6.0,6.0,6.0,,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,,,2.0,,,2.0,,5.0,1.0,1.0,1.0,0.255,,,,,,,,,,
12437852,home,Villarreal,Santi Comesaña,,,santi-comesana,S. Comesaña,M,14,187,1066,M,843678,EUR,844473600,M,14,14,False,39.0,32.0,,,0.0,14.0,16.0,18.0,23.0,9.0,,,,90.0,59.0,7.9,13.0,0.156209,1,,3.0,11.0,10.0,1.0,3.0,1.0,,4.0,1.0,,6.0,5.0,1.0,3.0,,2.0,,,2.0,,,,,,0.2318,1.0,1.0,1.0,0.6211,2.0,,,,,
12437852,home,Villarreal,Dani Parejo,,,dani-parejo,D. Parejo,M,10,180,1999,M,39182,EUR,608688000,M,10,10,False,54.0,43.0,8.0,4.0,0.0,22.0,26.0,21.0,29.0,8.0,,,,90.0,64.0,7.2,12.0,0.0495164,0,,,2.0,8.0,1.0,,1.0,1.0,1.0,1.0,,2.0,2.0,,1.0,,3.0,,,2.0,,1.0,,,,,,,,,1.0,,,,,
12437852,home,Villarreal,Ilias Akhomach,,,ilias-akhomach,I. Akhomach,M,12,175,15826,M,1089108,EUR,1082073600,M,11,11,False,15.0,7.0,1.0,1.0,0.0,2.0,7.0,5.0,11.0,2.0,,,,69.0,39.0,6.9,18.0,0.0218949,2,,1.0,7.0,8.0,,2.0,5.0,3.0,2.0,,,,,3.0,2.0,,3.0,,,3.0,iliasakhomach,3.0,,,1.0,0.0604,,,,,,1.0,,,,
12437852,home,Villarreal,Pape Gueye,,,pape-gueye,P. Gueye,M,18,187,36528,M,879694,EUR,917136000,M,18,18,False,28.0,19.0,2.0,1.0,0.0,6.0,8.0,13.0,20.0,2.0,,,,79.0,45.0,7.6,15.0,0.140074,4,,,2.0,7.0,,1.0,,,1.0,,,2.0,1.0,5.0,1.0,,2.0,,,3.0,p.gueye24,,,,1.0,0.2329,,3.0,,0.932,1.0,,,,,
12437852,home,Villarreal,Alejandro Baena,,,alejandro-baena,A. Baena,M,10,174,9564,M,910031,EUR,995587200,M,16,16,False,31.0,18.0,3.0,1.0,0.0,5.0,9.0,15.0,29.0,5.0,,,,79.0,48.0,6.5,22.0,0.337743,0,,1.0,8.0,2.0,1.0,2.0,1.0,,1.0,,,,,1.0,3.0,,1.0,1.0,,1.0,alexbaena,7.0,2.0,,,,,,,,3.0,,,,,
12437852,home,Villarreal,Thierno Barry,,,thierno-barry,T. Barry,F,11,195,5887,M,1395746,EUR,1035158400,F,15,15,False,7.0,1.0,,,1.0,,2.0,1.0,5.0,,,,,90.0,18.0,7.0,10.0,0.0411202,1,,3.0,6.0,6.0,,1.0,,,,,,,,3.0,3.0,,4.0,,,3.0,t.barry29,,,,1.0,0.1154,,,,,2.0,,1.0,,,
12437852,home,Villarreal,Pau Navarro,,,pau-navarro,P. Navarro,D,6,185,319,M,1525863,EUR,1114387200,D,26,26,True,9.0,7.0,,,0.0,4.0,5.0,3.0,4.0,2.0,,,,45.0,13.0,6.7,2.0,0.00036127,0,,1.0,3.0,4.0,1.0,,,,,1.0,,2.0,2.0,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
12437852,home,Villarreal,Nicolas Pépé,,,nicolas-pepe,N. Pépé,F,19,183,12582,M,593526,EUR,801705600,F,19,19,True,16.0,14.0,,,0.0,4.0,4.0,10.0,12.0,1.0,,,,21.0,20.0,6.8,4.0,0.0271754,1,,,,1.0,,,1.0,1.0,,,,,,2.0,,,,,,,nicolas_pepe19,,,,1.0,0.0132,,,,,,,,,,
12437852,home,Villarreal,Ramón Terrats,Ramón Terrats,,ramon-terrats,R. Terrats,M,14,179,517,M,1088565,EUR,971827200,M,20,20,True,9.0,9.0,,,0.0,8.0,8.0,1.0,2.0,1.0,,,,11.0,10.0,6.4,1.0,0.00026791,0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,
12437852,home,Villarreal,Yéremy Pino,,,yeremy-pino,Y. Pino,M,10,172,6120,M,984624,EUR,1035072000,M,21,21,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,11.0,2.0,6.3,1.0,2.825e-05,0,,1.0,2.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
12437852,home,Villarreal,Luiz Júnior,Luiz Lúcio Reis Júnior,,luiz-junior,L. Júnior,G,1,192,2350,M,1066603,EUR,979430400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437852,home,Villarreal,Antonio Espigares,,,espigares-antonio,A. Espigares,D,48,187,60,M,1142261,EUR,1094342400,D,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437852,home,Villarreal,Juan Bernat,,,juan-bernat,J. Bernat,D,,170,1161,M,96368,EUR,730944000,D,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437852,home,Villarreal,Pau Cabanes,Pau Cabanes De La Torre,,pau-cabanes-de-la-torre,P. C. D. L. Torre,F,33,179,321,M,1863206,EUR,1108598400,F,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437852,away,Getafe,David Soria,,,david-soria,D. Soria,G,13,192,676,M,604258,EUR,733881600,G,13,13,False,31.0,16.0,28.0,13.0,0.0,5.0,7.0,11.0,24.0,7.0,2.0,,3.0,90.0,36.0,7.1,15.0,0.00766066,0,0.5531,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,
12437852,away,Getafe,Juan Iglesias,,,juan-iglesias,J. Iglesias,D,21,185,520,M,949707,EUR,899424000,D,21,21,False,28.0,21.0,5.0,1.0,0.0,6.0,8.0,17.0,24.0,4.0,,,,90.0,58.0,7.5,13.0,0.181362,0,,,,4.0,,,,,4.0,,5.0,1.0,1.0,,,,2.0,,,1.0,,4.0,2.0,,,,1.0,,,,1.0,,,,,
12437852,away,Getafe,Djené,,,djene,Djené,D,2,178,2527,M,307702,EUR,694137600,D,2,2,False,23.0,19.0,4.0,2.0,0.0,15.0,16.0,4.0,7.0,5.0,,,,90.0,39.0,6.6,6.0,0.00780826,0,,3.0,6.0,3.0,,1.0,1.0,,7.0,,2.0,1.0,,,1.0,True,1.0,,,1.0,,,,,,,,,,,1.0,,,,,
12437852,away,Getafe,Omar Alderete,,,omar-alderete,O. Alderete,D,15,187,5163,M,805137,EUR,851558400,D,15,15,False,27.0,21.0,11.0,8.0,0.0,12.0,13.0,9.0,14.0,2.0,,,,90.0,37.0,6.8,6.0,0.00747048,0,,2.0,4.0,3.0,1.0,,,,3.0,1.0,1.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
12437852,away,Getafe,Diego Rico,,,diego-rico,D. Rico,D,16,181,662,M,350560,EUR,730425600,D,16,16,False,36.0,26.0,3.0,,0.0,8.0,8.0,19.0,32.0,4.0,,,,90.0,72.0,6.9,16.0,0.0667309,0,,,5.0,6.0,3.0,,,,1.0,,4.0,3.0,1.0,2.0,2.0,,,,,3.0,,4.0,1.0,,,,,,,,2.0,,,,,
12437852,away,Getafe,Carles Pérez,,,carles-perez,C. Pérez,M,7,172,1038,M,794950,EUR,887587200,M,17,17,False,22.0,16.0,1.0,1.0,0.0,5.0,5.0,13.0,22.0,3.0,,,,89.0,41.0,6.7,12.0,0.161455,2,,2.0,7.0,4.0,1.0,,4.0,1.0,3.0,,,1.0,1.0,,2.0,,2.0,,,,,5.0,2.0,,,0.0266,,,,,3.0,2.0,,,,
12437852,away,Getafe,Mauro Arambarri,,,mauro-arambarri,M. Arambarri,M,8,175,1414,M,385888,EUR,812419200,M,8,8,False,17.0,8.0,1.0,,0.0,2.0,6.0,6.0,11.0,2.0,,,,90.0,30.0,7.2,11.0,0.0130139,4,,,3.0,6.0,,1.0,,,1.0,,1.0,,,1.0,2.0,,3.0,,,3.0,,,,,1.0,0.9604,,1.0,1.0,0.9641,1.0,2.0,1.0,,,
12437852,away,Getafe,Luis Milla,,,luis-milla,L. Milla,M,5,175,1429,M,811629,EUR,781488000,M,5,5,False,39.0,35.0,6.0,5.0,0.0,11.0,11.0,26.0,33.0,10.0,,,,90.0,55.0,7.7,7.0,0.214912,2,,2.0,5.0,6.0,1.0,,2.0,2.0,,,1.0,3.0,3.0,,3.0,,,,,1.0,,5.0,2.0,,1.0,0.052,,,,,4.0,1.0,,,,
12437852,away,Getafe,Álex Sola,,,alex-sola,Á. Sola,M,7,178,195,M,966836,EUR,928886400,M,7,7,False,16.0,12.0,,,0.0,2.0,2.0,10.0,15.0,3.0,,,,68.0,35.0,6.6,12.0,0.00625563,3,,1.0,8.0,6.0,2.0,3.0,3.0,1.0,,,2.0,2.0,2.0,2.0,1.0,,2.0,,,1.0,,1.0,,,1.0,0.2334,,,,,1.0,2.0,,,,
12437852,away,Getafe,Bertuğ Yıldırım,Bertug Yildirim,,bertug-ozgur-yildirim,B. Yıldırım,F,91,186,1629,M,1382235,EUR,1026432000,F,10,10,False,15.0,9.0,,,0.0,2.0,3.0,7.0,12.0,1.0,,,,89.0,31.0,7.6,9.0,0.124356,5,,5.0,10.0,13.0,1.0,,,,2.0,,,1.0,,3.0,4.0,,9.0,,,3.0,,,,1.0,1.0,0.356,,2.0,,0.6044,2.0,2.0,,,1.0,
12437852,away,Getafe,Christantus Uche,Christantus Uche,,christantus-uche,C. Uche,F,12,190,4381,M,1884145,EUR,1053302400,F,6,6,False,6.0,5.0,,,0.0,,,6.0,8.0,1.0,,,,45.0,14.0,6.4,6.0,0.14295,0,,1.0,6.0,3.0,,1.0,3.0,1.0,,,,,,1.0,3.0,,1.0,,,1.0,,2.0,1.0,,,,,,,,1.0,,,,,
12437852,away,Getafe,Álvaro Rodriguez,,,alvaro-rodriguez,Á. Rodriguez,F,20,193,14656,M,1154587,EUR,1089763200,F,18,18,True,7.0,3.0,1.0,,0.0,,1.0,3.0,6.0,1.0,,,,45.0,22.0,6.9,10.0,0.00362048,3,,4.0,7.0,5.0,,1.0,2.0,1.0,1.0,,,,,3.0,1.0,,4.0,,,,alvarorodrigz_,,,,2.0,0.2536,,,,,,1.0,,,,1.0
12437852,away,Getafe,Peter González,,,peter-gonzalez,P. González,F,22,178,1171,M,1048927,EUR,1027555200,F,19,19,True,2.0,2.0,,,0.0,,,2.0,2.0,2.0,,,,22.0,15.0,7.0,5.0,0.0012995,2,,,2.0,5.0,,1.0,1.0,,2.0,,,,,2.0,,,2.0,,,3.0,,,,,1.0,0.0624,,1.0,,0.1691,,,,,,
12437852,away,Getafe,Nabil Aberdin,,,nabil-aberdin,N. Aberdin,D,3,182,254,M,1136806,EUR,1030060800,D,27,27,True,,,,,0.0,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437852,away,Getafe,Allan Nyom,,,allan-nyom,A. Nyom,D,12,190,777,M,128637,EUR,579225600,D,12,12,True,,,,,0.0,,,,,,,,,1.0,,,,,0,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
12437852,away,Getafe,Jiří Letáček,,,jiri-letacek,J. Letáček,G,1,196,201,M,826047,EUR,915840000,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437852,away,Getafe,Djordjije Medenica,Djordjije Medenica,,djordjije-medenica,D. Medenica,G,35,185,29,M,1645004,EUR,1163721600,G,35,35,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437852,away,Getafe,Juan Berrocal,,,juan-berrocal,J. Berrocal,D,6,187,92,M,851226,EUR,918172800,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437852,away,Getafe,David Arguelles,,,david-arguelles,D. Arguelles,D,,170,13,M,1014085,EUR,1009843200,D,34,34,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437852,away,Getafe,Domingos Duarte,,,domingos-duarte,D. Duarte,D,22,191,695,M,576276,EUR,794793600,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437852,away,Getafe,Carles Aleñá,,,carles-alena,C. Aleñá,M,10,180,1587,M,794937,EUR,883958400,M,11,11,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437852,away,Getafe,Yellu Santiago,Jesús Santiago,,yellu-santiago,J. Santiago,M,20,192,223,M,1211005,EUR,1085443200,M,20,20,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
