match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,player_sofascoreId,stat_aerialWon,stat_totalTackle,stat_wonTackle,stat_challengeLost,stat_fouls,player_firstName,player_lastName,stat_dispossessed,stat_keyPass,stat_accurateCross,stat_bigChanceCreated,stat_interceptionWon,stat_blockedScoringAttempt,stat_expectedGoals,stat_totalOffside,captain,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_outfielderBlock
12436574,home,Nottingham Forest,Matz Sels,matz-sels,M. Sels,G,26,188.0,2413,M,78152,EUR,699062400,G,26,26,False,18.0,11.0,10.0,3.0,0.0,8.0,8.0,3.0,10.0,3.0,3.0,2.0,4.0,1.0,90.0,26.0,6.8,7.0,0.00138617,0,0.4377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436574,home,Nottingham Forest,Ola Aina,ola-aina,O. Aina,D,34,182.0,4052,M,800417,EUR,844732800,D,34,34,False,40.0,37.0,2.0,1.0,0.0,21.0,21.0,16.0,22.0,3.0,7.0,,,,90.0,61.0,6.4,11.0,0.0275787,0,,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12436574,home,Nottingham Forest,Nikola Milenković,nikola-milenkovic,N. Milenković,D,31,195.0,5064,M,836168,EUR,876614400,D,31,31,False,43.0,39.0,4.0,3.0,0.0,26.0,27.0,13.0,16.0,4.0,1.0,,,,90.0,49.0,6.6,4.0,0.00320779,0,,,,,2.0,,,,,,milenkovicn_4,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12436574,home,Nottingham Forest,Morato,morato,F. Morato,D,4,190.0,2248,M,985086,EUR,993859200,D,4,4,False,56.0,50.0,3.0,2.0,0.0,29.0,33.0,21.0,23.0,6.0,3.0,,,,90.0,63.0,6.4,6.0,0.00780415,0,,,1.0,3.0,2.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12436574,home,Nottingham Forest,Neco Williams,williams-neco,N. Williams,D,3,183.0,3198,M,927356,EUR,987120000,D,7,7,False,34.0,30.0,2.0,,0.0,13.0,13.0,17.0,27.0,3.0,5.0,,,,90.0,59.0,6.5,16.0,0.0270974,0,,6.0,,6.0,6.0,1.0,,,2.0,1.0,,1.0,4.0,3.0,2.0,1.0,,,2.0,1.0,,,,,,,,,,,,,,,,
12436574,home,Nottingham Forest,Ibrahim Sangaré,ibrahim-sangare,I. Sangaré,M,6,191.0,10181,M,843754,EUR,881020800,M,6,6,False,50.0,47.0,2.0,2.0,0.0,28.0,30.0,21.0,22.0,1.0,6.0,,,,83.0,62.0,7.2,4.0,0.0228373,0,,2.0,,2.0,7.0,,,,1.0,1.0,ibrahim_sangare,1.0,5.0,2.0,,2.0,,,,1.0,2.0,1.0,1.0,,,,,,,,,,,,,
12436574,home,Nottingham Forest,Elliot Anderson,elliot-anderson,E. Anderson,M,8,179.0,7705,M,994546,EUR,1036540800,M,8,8,False,61.0,51.0,3.0,1.0,0.0,22.0,25.0,29.0,36.0,3.0,3.0,,,,89.0,79.0,6.4,16.0,0.019344,1,,,4.0,13.0,11.0,,,,,2.0,,7.0,2.0,,2.0,2.0,,,5.0,1.0,,,,1.0,0.0598,,,,,,,,,,,
12436574,home,Nottingham Forest,Anthony Elanga,anthony-elanga,A. Elanga,M,20,178.0,10434,M,979232,EUR,1019865600,M,21,21,False,18.0,15.0,,,1.0,6.0,6.0,14.0,26.0,,2.0,,,,90.0,45.0,7.7,16.0,0.326974,1,,14.0,1.0,3.0,6.0,3.0,2.0,,2.0,4.0,anthonyelanga,,,,,,,,1.0,3.0,5.0,1.0,,1.0,0.0186,1.0,,,,,,,,,,
12436574,home,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171.0,6974,M,865912,EUR,948931200,M,10,10,False,44.0,39.0,2.0,2.0,1.0,14.0,15.0,26.0,30.0,,2.0,,,,90.0,61.0,8.3,11.0,0.132432,5,,1.0,2.0,6.0,2.0,,,,4.0,,Morgangibbs27,,2.0,2.0,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,0.4375,,True,3.0,1.0,1.0,0.7992,,,,,
12436574,home,Nottingham Forest,Nicolás Domínguez,nicolas-dominguez,N. Domínguez,M,16,179.0,3183,M,871765,EUR,898992000,M,16,16,False,46.0,39.0,2.0,2.0,0.0,14.0,16.0,25.0,31.0,1.0,3.0,,,,74.0,62.0,7.0,10.0,0.03924,2,,1.0,2.0,5.0,4.0,,,,2.0,1.0,,1.0,2.0,,1.0,2.0,,,,,,,2.0,,0.0982,,,,2.0,,0.0698,1.0,,,,
12436574,home,Nottingham Forest,Chris Wood,chris-wood,C. Wood,F,11,191.0,7494,M,50480,EUR,692064000,F,11,11,False,12.0,4.0,1.0,,0.0,1.0,2.0,3.0,10.0,1.0,2.0,,,,90.0,23.0,7.3,9.0,0.00442943,5,,,5.0,6.0,5.0,,,,1.0,1.0,wodsy39,4.0,,,,1.0,,,,1.0,,,,1.0,0.6746,,,3.0,1.0,1.0,0.853,1.0,,,,
12436574,home,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190.0,881,M,846252,EUR,880070400,M,22,22,True,9.0,6.0,1.0,,0.0,3.0,5.0,3.0,4.0,,2.0,,,,16.0,12.0,6.6,3.0,0.00716412,1,,,,,2.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,1.0,0.0212,,,,,,,,,,,
12436574,home,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183.0,3465,M,359664,EUR,871344000,F,9,9,True,1.0,,,,0.0,,,,1.0,,,,,,17.0,1.0,6.5,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436574,home,Nottingham Forest,Jota Silva,jota-silva,J. Silva,F,26,179.0,2828,M,1011895,EUR,933465600,F,20,20,True,1.0,,,,0.0,,,,1.0,,,,,,9.0,1.0,6.5,1.0,,0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436574,home,Nottingham Forest,Carlos Miguel,carlos-miguel,C. Miguel,G,1,204.0,5426,M,973738,EUR,907891200,G,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436574,home,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183.0,338,M,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436574,home,Nottingham Forest,Willy Boly,willy-boly,W. Boly,D,30,195.0,1884,M,139310,EUR,665539200,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436574,home,Nottingham Forest,Zach Abbott,abbott-zach,Z. Abbott,D,44,180.0,489,M,1390490,EUR,1147478400,D,44,44,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436574,home,Nottingham Forest,Danilo,danilo,Danilo,M,8,177.0,5250,M,1064039,EUR,988502400,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Danilo,,,,,,,,,,,,,,,,,,,,,,,,,
12436574,home,Nottingham Forest,Ramón Sosa,ramon-sosa,R. Sosa,F,19,178.0,8258,M,1015733,EUR,936057600,F,24,24,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436574,away,Leicester City,Jakub Stolarczyk,jakub-stolarczyk,J. Stolarczyk,G,1,194.0,1035,M,997830,EUR,977184000,G,41,41,False,35.0,18.0,19.0,2.0,0.0,17.0,19.0,1.0,16.0,2.0,6.0,2.0,2.0,1.0,90.0,45.0,6.6,17.0,0.00031208,0,-0.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,
12436574,away,Leicester City,James Justin,james-justin,J. Justin,D,24,183.0,1165,M,827681,EUR,888192000,D,2,2,False,38.0,33.0,4.0,2.0,0.0,25.0,27.0,9.0,12.0,2.0,1.0,,,,90.0,62.0,6.4,8.0,0.0182887,1,,1.0,2.0,9.0,5.0,,,,,2.0,,2.0,1.0,1.0,,5.0,,,2.0,,1.0,,1.0,,0.0129,,,1.0,,,,,,,,
12436574,away,Leicester City,Conor Coady,conor-coady,C. Coady,D,15,184.0,629,M,98449,EUR,730598400,D,4,4,False,46.0,40.0,3.0,,0.0,32.0,33.0,8.0,13.0,5.0,2.0,,,,90.0,53.0,7.0,6.0,0.00141556,1,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,0.317,,,,1.0,1.0,0.9341,,,,,
12436574,away,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185.0,1743,M,361696,EUR,891561600,D,3,3,False,43.0,40.0,5.0,3.0,0.0,33.0,34.0,7.0,9.0,13.0,,,,,90.0,61.0,6.9,4.0,0.00331711,1,,,,,4.0,,,,,1.0,,3.0,,,,,,,,,,,,,0.1721,,,1.0,,,,,,,,
12436574,away,Leicester City,Luke Thomas,luke-thomas,L. Thomas,D,33,178.0,491,M,991584,EUR,992131200,D,33,33,False,22.0,18.0,1.0,,0.0,10.0,11.0,9.0,14.0,2.0,,,,,77.0,37.0,6.5,9.0,0.169037,0,,3.0,,5.0,4.0,,,,,,,2.0,2.0,1.0,2.0,3.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,
12436574,away,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186.0,9690,M,787885,EUR,850694400,M,6,6,False,40.0,30.0,6.0,1.0,0.0,18.0,20.0,12.0,20.0,5.0,4.0,,,,90.0,54.0,6.8,12.0,0.00357933,0,,,1.0,2.0,5.0,1.0,,,1.0,1.0,,4.0,,,,,,,,1.0,,,3.0,,,,,,,,,,,,,
12436574,away,Leicester City,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175.0,1315,M,859901,EUR,969062400,M,22,22,False,20.0,16.0,2.0,1.0,0.0,13.0,14.0,3.0,6.0,,2.0,,,,60.0,29.0,6.4,6.0,0.00119811,0,,,,3.0,2.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,,2.0
12436574,away,Leicester City,Kasey McAteer,kasey-mcateer,K. McAteer,M,20,177.0,513,M,1065134,EUR,1006387200,M,35,35,False,13.0,11.0,,,0.0,5.0,5.0,7.0,10.0,3.0,2.0,,,,77.0,42.0,6.6,11.0,0.0123552,1,,2.0,,7.0,8.0,5.0,2.0,,2.0,,,2.0,4.0,3.0,1.0,,Kasey McAteer,,3.0,1.0,1.0,,,,0.1841,,,,1.0,,0.4117,1.0,,,,
12436574,away,Leicester City,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182.0,13272,M,103045,EUR,684547200,M,18,18,False,13.0,13.0,,,0.0,9.0,9.0,5.0,5.0,,3.0,,,,61.0,30.0,6.5,6.0,0.0363403,0,,1.0,9.0,13.0,6.0,1.0,1.0,,2.0,2.0,jordanayew9,1.0,2.0,1.0,,,,,4.0,1.0,1.0,,,,,,,,,,,,,,,1.0
12436574,away,Leicester City,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180.0,25212,M,1126569,EUR,1084147200,M,11,11,False,30.0,21.0,5.0,4.0,0.0,12.0,16.0,10.0,18.0,1.0,5.0,,,,89.0,43.0,6.9,14.0,0.244761,1,,4.0,3.0,5.0,4.0,2.0,1.0,,,2.0,bilalekns_34,,1.0,1.0,1.0,,Bilal,El Khannouss,,2.0,1.0,,,,0.0971,,,,1.0,,0.5557,,,,,
12436574,away,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178.0,23077,M,173827,EUR,537321600,F,9,9,False,18.0,12.0,1.0,,1.0,8.0,10.0,4.0,8.0,,4.0,,,,90.0,22.0,7.0,7.0,0.022025,1,,,1.0,2.0,2.0,,,,,1.0,Vardy7,,1.0,,,,,,1.0,1.0,,1.0,,,0.0183,2.0,True,1.0,,,,,,,,
12436574,away,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188.0,1043,M,887581,EUR,920073600,M,24,24,True,14.0,13.0,,,0.0,6.0,6.0,7.0,9.0,,,,,,30.0,21.0,6.9,4.0,0.0123684,0,,1.0,,,1.0,,,,2.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,2.0
12436574,away,Leicester City,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174.0,18092,M,1117025,EUR,1103760000,M,40,40,True,7.0,5.0,,,0.0,1.0,2.0,4.0,7.0,,2.0,,,,29.0,18.0,7.9,5.0,0.00638062,2,,2.0,,2.0,4.0,2.0,2.0,,1.0,1.0,facubuonanotte_,1.0,,,,2.0,Facundo Buonanotte,,,1.0,,1.0,1.0,,0.1436,,,,2.0,1.0,0.4841,,,,,
12436574,away,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181.0,1305,M,1092409,EUR,1039996800,D,16,16,True,4.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,,,,,13.0,5.0,6.3,1.0,0.0025139,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,
12436574,away,Leicester City,Jeremy Monga,jeremy-monga,J. Monga,F,28,173.0,1726,M,1861707,EUR,1247184000,M,93,93,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,4.0,,,,13.0,6.0,6.8,2.0,5.133e-05,2,,,,,1.0,,,,,1.0,,,,,,,Jeremy Monga,,,,,,,,0.1381,,,1.0,1.0,,0.0521,,,,,
12436574,away,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191.0,938,M,967722,EUR,994982400,D,5,5,True,2.0,1.0,1.0,,0.0,1.0,2.0,,,,,,,,1.0,2.0,,1.0,3.037e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
