match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_progressiveBallCarriesCount,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_bestBallCarryProgression,stat_totalProgressiveBallCarriesDistance,stat_keyPass,stat_shotValueNormalized,stat_hitWoodwork,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_goals,captain,stat_totalOffside,player_firstName,player_lastName,stat_clearanceOffLine,stat_outfielderBlock,stat_ownGoals,stat_errorLeadToAShot
13981671,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25604,M,m_thuram,791702,EUR,870825600,F,9,9,False,23.0,19.0,,,0.0,2.0,2.0,17.0,21.0,,1.0,,,,,86.0,38.0,6.4,9.0,0.33169,90.440233453159,7.0,41.17802146761,2.0,,3,,0.27,-0.55,-0.06,,,2.0,,7.0,3.0,1.0,,1.0,,1.0,,1.0,0.131,0.0775,25.599894232682,53.815477814106,1.0,-0.47,,1.0,,3.0,2.0,,1.0,1.0,1.0,2.0,,,1.0,,,,,,
13981671,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7421,M,,929199,EUR,915667200,D,30,30,True,40.0,40.0,,,0.0,17.0,17.0,23.0,23.0,1.0,1.0,,,,,45.0,48.0,6.5,1.0,0.029143,106.09660376217,11.0,53.455455510703,2.0,,0,,0.07,0.08,-0.14,,2.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,,,,,22.009807159852,42.643068865741,,,,,1.0,,,,,,,,,,,,,,,,
13981671,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32973,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,True,40.0,37.0,2.0,2.0,0.0,2.0,3.0,35.0,37.0,2.0,4.0,,,,,36.0,56.0,7.0,6.0,0.121972,209.10650381403,19.0,142.75011881452,4.0,,4,,0.1,0.39,-0.06,,2.0,,1.0,4.0,4.0,,,2.0,1.0,2.0,1.0,3.0,0.156,0.7648,32.374691161658,114.12282473341,1.0,-0.16,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,
13981671,home,Inter,Andy Diouf,andy-diouf,A. Diouf,M,17,187,4046,M,,1048889,EUR,1053129600,M,17,17,True,13.0,12.0,,,0.0,2.0,2.0,10.0,11.0,,1.0,,,,,24.0,16.0,6.8,2.0,0.0881729,165.73090674141,12.0,128.7217164128,6.0,,0,,0.11,0.35,-0.05,,,,,1.0,1.0,,,,,,,1.0,,,43.766960285018,111.77371851735,3.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,
13981671,home,Inter,Francesco Pio Esposito,francesco-pio-esposito,F. P. Esposito,F,94,189,9121,M,,1156616,EUR,1119916800,F,94,94,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,1.0,1.0,,,,,24.0,9.0,7.3,2.0,6.537e-05,3.5186316942812,1.0,-3.4276401256626,0.0,,3,,-0.01,-0.14,-0.01,,,1.0,1.0,1.0,1.0,,1.0,2.0,,,,,0.3734,1.5146,,,,0.59,,,,,1.0,1.0,,,,,1.0,,,,,,,,
13981671,home,Inter,Ange-Yoan Bonny,ange-yoan-bonny,A. Bonny,F,14,189,10720,M,,1086223,EUR,1067040000,F,14,14,True,5.0,2.0,,,0.0,,,2.0,5.0,,,,,,,10.0,11.0,6.7,6.0,0.00489897,25.612414177676,3.0,24.542483331449,2.0,,1,,-0.08,0.17,0.16,,,,2.0,3.0,4.0,,,,,1.0,1.0,,0.5468,,13.156668946816,19.190488921182,,-0.03,,,,3.0,,1.0,1.0,1.0,,,,,,,,,,,
13981671,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1368,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981671,home,Inter,Josep Martínez,josep-martinez,J. Martínez,G,13,191,2848,M,,845291,EUR,896227200,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981671,home,Inter,Matteo Cocchi,matteo-cocchi,M. Cocchi,D,43,178,1008,M,,1416579,EUR,1170288000,D,43,43,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matteo Cocchi,,,,,
13981671,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5703,M,Stefandevrij,91046,EUR,697248000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981671,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5620,M,,126816,EUR,571449600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981671,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5645,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981671,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8726,M,micki_taryan,37151,EUR,601344000,M,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981671,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3793,M,,19352,EUR,628560000,D,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981671,away,Juventus,Michele Di Gregorio,michele-di-gregorio,M. Di Gregorio,G,16,187,8198,M,L'UomoTigre,844609,EUR,869961600,G,16,16,False,23.0,15.0,11.0,3.0,0.0,13.0,14.0,2.0,9.0,,8.0,2.0,3.0,5.0,,90.0,36.0,6.6,8.0,0.00031839,72.028352701679,10.0,37.989923369366,0.0,1.1919,0,-0.2377,0.05,0.03,-0.24,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981671,away,Juventus,Pierre Kalulu,pierre-kalulu,P. Kalulu,D,15,183,6757,M,Kalulujr_,965330,EUR,960163200,D,15,15,False,31.0,29.0,,,0.0,8.0,8.0,21.0,23.0,,1.0,,,,,42.0,41.0,5.4,5.0,0.173521,134.61176375451,15.0,71.318062890364,1.0,,0,,0.25,0.07,-0.15,,2.0,,1.0,3.0,1.0,,,,1.0,,,2.0,,,31.038218982597,33.495151947707,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,
13981671,away,Juventus,Bremer,bremer,Bremer,D,3,188,9607,M,Bremer,885197,EUR,858643200,D,3,3,False,48.0,42.0,5.0,1.0,0.0,22.0,26.0,20.0,22.0,5.0,8.0,,,,,90.0,66.0,6.8,8.0,0.0184322,156.71313446845,25.0,34.946918395071,0.0,,0,,0.02,0.18,-0.33,,,,3.0,3.0,5.0,,,,3.0,1.0,1.0,2.0,,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,1.0,,
13981671,away,Juventus,Lloyd Kelly,lloyd-kelly,L. Kelly,D,6,191,3168,M,,865167,EUR,907632000,D,6,6,False,38.0,30.0,5.0,1.0,0.0,19.0,21.0,11.0,17.0,5.0,3.0,,,,,90.0,52.0,6.2,9.0,0.00409443,138.93375555033,20.0,56.78936582342,1.0,,0,,-0.06,0.11,-0.31,,,2.0,2.0,3.0,4.0,,,,1.0,1.0,1.0,,,,18.091882956948,22.378114866986,,,,1.0,,1.0,,,,,,,,,,,,,2.0,,
13981671,away,Juventus,Andrea Cambiaso,cambiaso-andrea,A. Cambiaso,D,27,181,7434,M,andrea_cambiaso,917048,EUR,951004800,D,27,27,False,22.0,19.0,2.0,1.0,0.0,14.0,16.0,5.0,6.0,1.0,6.0,,,,,77.0,40.0,6.5,6.0,0.00385304,112.90542147304,13.0,14.97477600707,1.0,,2,,-0.06,0.14,-0.85,,1.0,,,4.0,4.0,,,2.0,,1.0,1.0,3.0,0.4401,1.401,25.113821644279,26.930958022321,,0.52,,2.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,1.0,
13981671,away,Juventus,Weston McKennie,weston-mckennie,W. McKennie,M,22,185,7748,M,west.mckennie,881931,EUR,904262400,M,22,22,False,24.0,16.0,2.0,,2.0,3.0,4.0,13.0,20.0,1.0,1.0,,,,,90.0,42.0,7.1,13.0,0.278763,92.63531390132,11.0,64.525852751547,1.0,,2,,0.26,0.19,-0.22,,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,0.2348,0.2986,21.021908819073,21.691019362861,2.0,-0.13,,,1.0,,3.0,,1.0,1.0,1.0,,,,1.0,,,,,,
13981671,away,Juventus,Manuel Locatelli,manuel-locatelli,M. Locatelli,M,5,185,8636,M,locamanuel73,363860,EUR,884217600,M,5,5,False,79.0,70.0,8.0,4.0,0.0,34.0,36.0,36.0,43.0,2.0,6.0,,,,,90.0,98.0,10.0,10.0,0.304598,340.24440966911,36.0,135.96023977521,1.0,,1,,0.58,0.33,0.38,,1.0,1.0,1.0,3.0,11.0,2.0,,1.0,1.0,7.0,4.0,,0.071,0.5407,32.772753379296,32.909209789966,,0.54,,3.0,1.0,,,,,,,,1.0,True,,,,1.0,2.0,,
13981671,away,Juventus,Fabio Miretti,fabio-miretti,F. Miretti,M,21,179,3302,M,,1010223,EUR,1059868800,M,21,21,False,22.0,18.0,,,0.0,13.0,14.0,5.0,8.0,,3.0,,,,,61.0,35.0,6.2,8.0,0.00508214,89.18308176097,9.0,27.715147158786,1.0,,1,,-0.04,0.07,-0.06,,,,,5.0,1.0,1.0,,1.0,1.0,1.0,,,0.0313,0.0312,17.053867892629,22.862098678818,2.0,-0.02,,,,2.0,,,2.0,,,,,,,,,,,,
13981671,away,Juventus,Francisco Conceição,francisco-conceicao,F. Conceição,F,7,170,19962,M,FConceicao_7,979222,EUR,1039824000,F,7,7,False,26.0,23.0,,,0.0,5.0,5.0,18.0,21.0,,1.0,,,,,45.0,31.0,6.6,5.0,0.0292617,158.11876933527,19.0,74.835854277552,1.0,,1,,-0.21,0.06,0.0,,1.0,,,,2.0,,,,,,,,0.0341,,12.992884695622,14.126682873201,,-0.19,,2.0,,,,,,,,1.0,,,,,,,,,
13981671,away,Juventus,Jonathan David,jonathan-david,J. David,F,30,180,21029,M,jodavid,935564,EUR,947808000,F,30,30,False,11.0,9.0,,,0.0,3.0,5.0,6.0,6.0,,,,,,,61.0,17.0,6.4,4.0,0.0172137,45.335192322688,5.0,30.114336800441,0.0,,0,,-0.09,0.38,-0.02,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,,
13981671,away,Juventus,Kenan Yıldız,yildiz-kenan,K. Yıldız,M,10,187,84063,M,KenanYıldız,1149011,EUR,1115164800,F,10,10,False,33.0,29.0,3.0,2.0,0.0,13.0,15.0,16.0,18.0,1.0,4.0,,,,,75.0,51.0,7.0,9.0,0.0287204,148.06419034472,23.0,65.828785416058,0.0,,1,,-0.1,0.26,-0.05,,1.0,1.0,3.0,5.0,9.0,,,1.0,,1.0,1.0,,0.0393,0.1601,,,1.0,-0.15,,2.0,1.0,,1.0,,7.0,3.0,,,,,,Kenan Yıldız,,,,,1.0
13981671,away,Juventus,Emil Holm,emil-holm,E. Holm,D,2,191,1731,M,,965264,EUR,958176000,D,2,2,True,13.0,8.0,4.0,1.0,0.0,3.0,5.0,5.0,8.0,1.0,1.0,,,,,45.0,29.0,6.3,10.0,0.00499488,69.382645158888,8.0,46.168381861077,0.0,,1,,0.02,0.11,-0.15,,2.0,2.0,,4.0,3.0,1.0,,,,1.0,,,0.0436,,,,,-0.05,,,,1.0,1.0,,2.0,2.0,,1.0,,,,,,,1.0,,
13981671,away,Juventus,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4563,M,,988037,EUR,978912000,D,32,32,True,9.0,4.0,2.0,,0.0,2.0,5.0,2.0,4.0,,3.0,,,,,29.0,11.0,5.9,6.0,0.00146978,21.272650478959,3.0,10.677075210893,0.0,,0,,-0.01,0.08,-0.37,,,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
13981671,away,Juventus,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,7503,M,teunkoopmeiners,803033,EUR,888624000,M,8,8,True,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,1.0,,,,,,29.0,15.0,6.5,2.0,0.00862837,20.590250727247,3.0,17.340844664292,0.0,,1,,0.08,0.01,0.18,,,1.0,1.0,2.0,1.0,,,1.0,,,,,0.0218,0.0475,,,,-0.19,,,,1.0,,,,,,,,,,,,,1.0,,
13981671,away,Juventus,Jérémie Boga,jeremie-boga,J. Boga,F,13,172,4976,M,jeremieboga,367056,EUR,852249600,F,13,13,True,11.0,9.0,,,0.0,5.0,5.0,4.0,6.0,,1.0,,,,,15.0,16.0,6.6,5.0,0.0841163,106.49261331586,6.0,32.838215080243,1.0,,0,,0.01,0.12,0.0,,2.0,,,1.0,1.0,,,,,1.0,,,,,32.823746723877,33.989156520867,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,,
13981671,away,Juventus,Loïs Openda,lois-openda,L. Openda,F,20,177,15647,M,l_openda,835480,EUR,950659200,F,20,20,True,3.0,3.0,,,0.0,3.0,3.0,,,,1.0,,,,,13.0,4.0,6.6,,4.839e-05,,,,,,0,,0.0,,0.13,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
13981671,away,Juventus,Mattia Perin,mattia-perin,M. Perin,G,1,188,3286,M,,79645,EUR,721353600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981671,away,Juventus,Carlo Pinsoglio,carlo-pinsoglio,C. Pinsoglio,G,23,194,2117,M,,46420,EUR,637545600,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981671,away,Juventus,Federico Gatti,federico-gatti,F. Gatti,D,4,190,4989,M,FedericoGatti,1128063,EUR,898646400,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Federico Gatti,,,,,
13981671,away,Juventus,Vasilije Adžić,vasilije-adzic,V. Adžić,M,17,187,5172,M,,1149288,EUR,1147392000,M,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vasilije,Adžić,,,,
13981671,away,Juventus,Filip Kostić,filip-kostic,F. Kostić,M,18,184,7055,M,filipkostic,126588,EUR,720576000,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981671,away,Juventus,Edon Zhegrova,edon-zhegrova,E. Zhegrova,M,11,181,9905,M,edonzhegrova10,887766,EUR,922838400,F,11,11,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
