match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,stat_challengeLost,stat_totalTackle,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_totalCross,stat_shotOffTarget,stat_expectedGoals,stat_hitWoodwork,stat_blockedScoringAttempt,stat_accurateCross,stat_totalOffside,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_lastManTackle,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated
12513718,home,Moreirense,Kewin,kewin,Kewin,G,1,187,111,M,865371,EUR,790992000,G,40,40,False,30.0,22.0,16.0,8.0,0.0,18.0,18.0,4.0,12.0,2.0,3.0,2.0,2.0,1.0,90.0,37.0,6.7,8.0,0.00059493,0,-0.6724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513718,home,Moreirense,Gilberto Batista,batista-gilberto,G. Batista,D,66,185,135,M,1153099,EUR,1072656000,D,66,66,False,28.0,21.0,3.0,1.0,0.0,14.0,17.0,7.0,11.0,2.0,3.0,,,,90.0,46.0,6.5,13.0,0.311075,0,,,,1.0,4.0,4.0,7.0,1.0,2.0,2.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
12513718,home,Moreirense,Marcelo,marcelo,Marcelo,D,44,182,57,M,156318,EUR,617500800,D,44,44,False,40.0,32.0,12.0,4.0,0.0,27.0,27.0,5.0,13.0,7.0,1.0,,,,90.0,53.0,6.6,8.0,0.057304,0,,,,1.0,3.0,3.0,7.0,,,,,2.0,2.0,True,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,
12513718,home,Moreirense,Michel Augusto,michel-augusto,M. Augusto,D,3,188,598,M,1411154,EUR,1053388800,D,3,3,False,41.0,23.0,8.0,,0.0,21.0,30.0,2.0,11.0,11.0,3.0,,,,82.0,56.0,6.9,18.0,0.00027915,0,,,,1.0,5.0,2.0,6.0,,,,,,,,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,
12513718,home,Moreirense,Godfried Frimpong,godfried-frimpong,G. Frimpong,D,21,180,173,M,931743,EUR,924652800,D,23,23,False,28.0,20.0,3.0,,0.0,15.0,17.0,5.0,13.0,2.0,2.0,,,,90.0,62.0,6.4,18.0,0.00468849,1,,,,1.0,,2.0,2.0,,1.0,,,1.0,,,,1.0,,,1.0,1.0,2.0,1.0,0.0211,,,,,,,,,,,,
12513718,home,Moreirense,Sidnei Tavares,sidnei-tavares,S. Tavares,M,8,188,129,M,989889,EUR,1001721600,M,5,5,False,29.0,23.0,1.0,1.0,0.0,16.0,17.0,7.0,12.0,,4.0,,,,76.0,39.0,6.8,7.0,0.00550444,1,,,,,1.0,2.0,6.0,,2.0,2.0,1.0,2.0,2.0,,1.0,1.0,,,,1.0,,1.0,0.0607,,,,,,,,,,,,
12513718,home,Moreirense,Lawrence Ofori,lawrence-ofori,L. Ofori,M,80,181,149,M,892170,EUR,898992000,M,80,80,False,35.0,34.0,5.0,5.0,0.0,25.0,25.0,9.0,10.0,,4.0,,,,90.0,49.0,6.9,4.0,0.00595243,0,,,,1.0,,4.0,8.0,1.0,,,1.0,8.0,,,2.0,,,,1.0,,,,,,,,,,,,,,,,
12513718,home,Moreirense,Cedric Teguia,cedric-teguia,C. Teguia,M,7,180,82,M,910033,EUR,1001894400,M,17,17,False,14.0,10.0,2.0,1.0,0.0,3.0,5.0,7.0,11.0,,,,,,76.0,27.0,6.9,7.0,0.0158508,1,,,,1.0,1.0,2.0,3.0,,,,,,,,1.0,2.0,1.0,,2.0,,2.0,1.0,0.0329,1.0,,,,,,,,,,,
12513718,home,Moreirense,Bernardo Martins,bernardo-martins,B. Martins,M,8,176,81,M,845811,EUR,881193600,M,20,20,False,30.0,24.0,5.0,1.0,0.0,10.0,12.0,14.0,19.0,,6.0,,,,90.0,52.0,5.4,16.0,0.0315926,3,,,,1.0,,14.0,2.0,3.0,5.0,,1.0,2.0,3.0,,2.0,,,,,,1.0,1.0,0.1766,,2.0,,,,,,,,,,
12513718,home,Moreirense,Jeremy Antonisse,jeremy-antonisse,J. Antonisse,F,7,177,139,M,1092638,EUR,1017360000,M,10,10,False,13.0,11.0,2.0,1.0,0.0,3.0,4.0,9.0,11.0,1.0,1.0,,,,65.0,31.0,6.5,11.0,0.0324484,0,,Jeremy,Antonisse,2.0,1.0,6.0,6.0,1.0,2.0,,5.0,2.0,,,1.0,3.0,,,,1.0,2.0,,,,,1.0,,,,,,,,,
