match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,captain,stat_outfielderBlock,stat_shotOffTarget,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,player_sofascoreId,stat_goalAssist,stat_bigChanceCreated,stat_goals,stat_totalOffside,stat_keyPass,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
11453109,home,Al-Fayha,Vladimir Stojković,vladimir-stojkovic,V. Stojković,G,28,194.0,228,M,13691,EUR,428198400,G,88,88,False,30.0,21.0,19.0,10.0,18.0,20.0,3.0,10.0,2.0,2.0,3.0,7.0,1.0,1.0,3.0,4.0,90.0,44.0,7.7,9.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453109,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,30.0,25.0,2.0,1.0,15.0,18.0,10.0,12.0,1.0,5.0,4.0,1.0,1.0,,,,89.0,51.0,6.8,9.0,0,1.0,4.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11453109,home,Al-Fayha,Sami Al-Khaibary,sami-al-khaibary,S. Al-Khaibary,D,4,185.0,15,M,893198,EUR,622080000,D,4,4,False,40.0,34.0,3.0,1.0,29.0,35.0,5.0,5.0,2.0,5.0,3.0,3.0,1.0,,,,90.0,53.0,7.4,6.0,0,1.0,2.0,,,,1.0,2.0,1.0,,1.0,True,2.0,,,,,,,,,,,,,,,,,
11453109,home,Al-Fayha,Hussain Al-Shuweish,hussain-al-showaish,H. Al-Shuweish,D,33,185.0,17,M,818758,EUR,625881600,D,33,33,False,54.0,42.0,8.0,2.0,27.0,33.0,15.0,21.0,2.0,4.0,5.0,,2.0,,,,90.0,63.0,7.0,12.0,1,1.0,2.0,,,,1.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,
11453109,home,Al-Fayha,Ghislain Konan,ghislain-konan,G. Konan,D,3,176.0,2811,M,831781,EUR,820022400,D,3,3,False,38.0,33.0,2.0,1.0,20.0,22.0,14.0,17.0,,2.0,1.0,3.0,,,,,90.0,57.0,7.1,13.0,0,,2.0,1.0,1.0,1.0,1.0,1.0,,3.0,,,,,Ghislain,Konan,1.0,1.0,1.0,,,,,,,,,,,
11453109,home,Al-Fayha,Abdulrahman Al-Safri,abdulrahman-al-safri,A. Al-Safri,M,8,176.0,22,M,990187,EUR,733536000,M,8,8,False,40.0,35.0,1.0,1.0,22.0,26.0,13.0,14.0,,4.0,1.0,4.0,1.0,,,,90.0,52.0,6.4,6.0,0,2.0,10.0,5.0,1.0,,2.0,3.0,1.0,,2.0,,,,,,,,,,,,,,,,,,,
11453109,home,Al-Fayha,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178.0,253,M,116604,EUR,724723200,M,13,13,False,47.0,44.0,2.0,2.0,34.0,35.0,10.0,12.0,,2.0,3.0,7.0,,,,,90.0,58.0,7.1,4.0,1,,3.0,,1.0,1.0,1.0,1.0,,,3.0,,,,,,,,,1.0,,,,,,,,,,
11453109,home,Al-Fayha,Fashion Sakala,fashion-sakala,F. Sakala,F,10,178.0,8842,M,876626,EUR,858297600,M,17,17,False,19.0,13.0,1.0,,7.0,9.0,6.0,11.0,,8.0,,2.0,2.0,,,,90.0,40.0,9.1,13.0,3,2.0,7.0,1.0,9.0,6.0,,,,2.0,,,,1.0,,,1.0,,1.0,2.0,fashionjr10,1.0,1.0,2.0,2.0,1.0,,,,
11453109,home,Al-Fayha,Abdelhamid Sabiri,abdelhamid-sabiri,A. Sabiri,M,11,186.0,4174,M,807400,EUR,849139200,M,77,77,False,56.0,42.0,9.0,3.0,23.0,24.0,20.0,38.0,3.0,14.0,3.0,1.0,5.0,,,,90.0,90.0,9.4,26.0,3,1.0,4.0,,7.0,5.0,,1.0,,4.0,2.0,,,1.0,,,6.0,1.0,,2.0,abdelhamidsabiri,2.0,1.0,1.0,,3.0,,,,
11453109,home,Al-Fayha,Henry Onyekuru,henry-onyekuru,H. Onyekuru,F,7,175.0,741,M,809220,EUR,865468800,M,7,7,False,17.0,14.0,1.0,1.0,6.0,6.0,8.0,11.0,,3.0,,3.0,1.0,,,,84.0,31.0,6.3,11.0,1,1.0,7.0,,3.0,1.0,,1.0,1.0,2.0,,,,,,,,,4.0,1.0,,,,,,,1.0,,,
11453109,home,Al-Fayha,Anthony Nwakaeme,anthony-nwakaeme,A. N. Nwakaeme,M,9,185.0,824,M,139455,EUR,606441600,F,9,9,False,20.0,17.0,1.0,1.0,8.0,10.0,9.0,10.0,1.0,1.0,,1.0,,,,,69.0,24.0,6.7,5.0,0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,
11453109,home,Al-Fayha,Rakan Kaabi,rakan-kaabi,R. Kaabi,M,6,170.0,25,M,1171233,EUR,1038787200,M,66,66,True,8.0,7.0,3.0,3.0,5.0,5.0,2.0,3.0,,,2.0,,,,,,21.0,12.0,6.4,3.0,0,,3.0,,,,,,,,2.0,,,,Rakan Kaabi,,,,1.0,,,,,,,,,,,
11453109,home,Al-Fayha,Nawwaf Al Harthi,nawwaf-al-harthi,N. A. Harthi,M,7,169.0,18,M,948046,EUR,908150400,M,29,29,True,5.0,3.0,1.0,,2.0,2.0,1.0,3.0,1.0,4.0,,2.0,1.0,,,,12.0,10.0,6.8,3.0,0,,2.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
11453109,home,Al-Fayha,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,True,,,,,,,,,,,,,,,,,1.0,,,,0,,,,,,,,,,,,,,Saud Zidan,,,,,,,,,,,,,,,
11453109,home,Al-Fayha,Abdulraoof Al-Deqeel,abdulraoof-al-deqeel,A. Al-Deqeel,G,1,180.0,5,M,868411,EUR,807494400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453109,home,Al-Fayha,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453109,home,Al-Fayha,Osama Al Khalaf,osama-al-khalaf,O. A. Khalaf,D,8,178.0,26,M,818871,EUR,851558400,D,80,80,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453109,home,Al-Fayha,Hussam Majrashi,hossam-majrashi,H. Majrashi,D,5,175.0,6,M,1542649,EUR,1067817600,D,62,62,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,Hussam  Majrashi,,,,,,,,,,,,,,,
11453109,home,Al-Fayha,Khalid Al-Kaabi,khalid-al-kaabi,K. Al-Kaabi,M,70,171.0,9,M,791558,EUR,706579200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453109,home,Al-Fayha,Sultan Mandash,sultan-mandash,S. Mandash,F,23,175.0,362,M,818568,EUR,782352000,M,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453109,away,Al-Okhdood,Abdulaziz Rahma,abdulaziz-rahma,A. Rahma,G,23,,20,M,1429802,EUR,1017964800,G,25,25,False,18.0,14.0,9.0,5.0,11.0,12.0,3.0,6.0,,,1.0,3.0,,,2.0,3.0,90.0,24.0,6.4,4.0,0,,1.0,1.0,,,,,,,,,,,Abdulaziz Rahma,,,,,,,,,,,,,1.0,1.0,
11453109,away,Al-Okhdood,Mohammed Al Jahif,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,D,21,21,False,24.0,18.0,2.0,1.0,7.0,8.0,12.0,18.0,,4.0,,5.0,1.0,,,,64.0,42.0,7.5,12.0,0,,,,1.0,1.0,2.0,2.0,2.0,1.0,,,,,Mohammed Al Jahif,,2.0,1.0,,,,,1.0,,,4.0,,,,
11453109,away,Al-Okhdood,Solomon Kvirkvelia,solomon-kvirkvelia,S. Kvirkvelia,D,,196.0,258,M,95636,EUR,697334400,D,5,5,False,25.0,19.0,9.0,6.0,9.0,11.0,10.0,14.0,,1.0,1.0,3.0,,,,,90.0,29.0,6.0,6.0,0,,4.0,3.0,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
11453109,away,Al-Okhdood,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,38.0,30.0,5.0,1.0,27.0,28.0,3.0,10.0,2.0,3.0,3.0,7.0,,,,,90.0,49.0,6.2,10.0,1,5.0,9.0,1.0,,,2.0,1.0,1.0,1.0,3.0,True,,1.0,,,,,1.0,,,,,,,1.0,,,,
11453109,away,Al-Okhdood,Andrei Burcă,andrei-burca,A. Burcă,D,33,188.0,560,M,846999,EUR,734832000,D,3,3,False,34.0,28.0,4.0,2.0,17.0,18.0,12.0,19.0,2.0,4.0,,4.0,,,,,90.0,50.0,6.4,14.0,0,3.0,7.0,1.0,1.0,1.0,,1.0,1.0,3.0,3.0,,,,,,3.0,1.0,,,,,,,,1.0,,,,
11453109,away,Al-Okhdood,Saleh Al-Harthi,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,D,7,7,False,30.0,27.0,2.0,1.0,11.0,11.0,17.0,20.0,,2.0,1.0,6.0,,,,,69.0,48.0,6.8,6.0,0,1.0,3.0,1.0,1.0,,3.0,2.0,2.0,,,,,,Saleh Al-Harthi,,1.0,1.0,,,,,,,,2.0,,,,
11453109,away,Al-Okhdood,Alex Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200,M,11,11,False,31.0,27.0,2.0,2.0,9.0,9.0,20.0,31.0,,6.0,,3.0,1.0,,,,89.0,60.0,7.0,20.0,3,,7.0,2.0,5.0,3.0,,2.0,2.0,1.0,1.0,,,3.0,Alex,Collado,9.0,2.0,2.0,,,,,,,1.0,,,,
11453109,away,Al-Okhdood,Juan Pedroza,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,29.0,28.0,4.0,4.0,12.0,13.0,18.0,18.0,1.0,2.0,,3.0,,,,,45.0,37.0,7.0,2.0,1,,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,,2.0,2.0,,,,,,,,,,,,
11453109,away,Al-Okhdood,Abdulaziz Al Hatila,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,False,52.0,42.0,5.0,3.0,15.0,17.0,27.0,35.0,1.0,9.0,,5.0,3.0,,,,90.0,69.0,7.3,12.0,4,,3.0,2.0,1.0,,,5.0,2.0,1.0,,,,3.0,Abdulaziz Al Hatila,,,,,1.0,,,,,,,,,,
11453109,away,Al-Okhdood,Saviour Godwin,saviour-godwin,S. Godwin,M,77,170.0,248,M,359650,EUR,840672000,M,99,99,False,22.0,19.0,,,6.0,6.0,13.0,18.0,1.0,4.0,,2.0,1.0,,,,90.0,37.0,7.7,7.0,7,,2.0,,3.0,2.0,,,,1.0,1.0,,,4.0,,,2.0,,,1.0,,,2.0,,3.0,3.0,1.0,,,2.0
11453109,away,Al-Okhdood,Florin Tănase,florin-tanase,F. Tănase,M,10,185.0,1396,M,537032,EUR,788745600,F,10,10,False,37.0,30.0,5.0,3.0,9.0,9.0,21.0,28.0,1.0,4.0,,3.0,2.0,,,,89.0,48.0,6.7,10.0,2,1.0,7.0,3.0,,,1.0,1.0,1.0,3.0,3.0,,,1.0,,,,,,1.0,,,,,,,1.0,,,
11453109,away,Al-Okhdood,Léandre Tawamba,leandre-tawamba,L. Tawamba,F,,189.0,255,M,315224,EUR,630115200,F,9,9,True,14.0,12.0,,,4.0,4.0,8.0,10.0,1.0,4.0,,,2.0,,,,45.0,22.0,6.7,5.0,0,2.0,4.0,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,
