match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_totalShots,stat_goalsPrevented,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_outfielderBlock,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_blockedScoringAttempt,stat_keyPass,stat_totalOffside,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceMissed,stat_bigChanceCreated
13472612,home,Mirassol,Chico da Costa,francisco-da-costa,Chico da Costa,F,19,184,2258,M,866847,EUR,799545600,F,91,91,False,8.0,5.0,,,0.0,2.0,2.0,6.0,,2.0,,,,,,,67.0,12.0,6.6,3.0,0.00470608,7.8610078234282,1.0,7.35,7.35,0,,3.0,,2.0,,3.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,2.0,,,,
13472612,home,Mirassol,Roni,roni,Roni,M,70,174,491,M,1046440,EUR,924134400,M,5,5,True,17.0,15.0,2.0,2.0,0.0,12.0,13.0,4.0,,2.0,,,,,,,23.0,20.0,6.8,3.0,0.00146336,33.495634668139,5.0,9.135,8.295,0,,3.0,,,,,1.0,,,,,1.0,1.0,1.0,,,Roni,,,1.0,,,,,,,,,,,,,
13472612,home,Mirassol,Alesson,alesson,Alesson,F,77,173,437,M,871015,EUR,919123200,F,77,77,True,8.0,7.0,,,0.0,4.0,4.0,4.0,,4.0,,,,,,,23.0,15.0,7.1,3.0,0.00169072,58.226976889839,5.0,38.22,33.6,2,,3.0,,,,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,1.0,0.1897,0.6567,,1.0,,,,,,
13472612,home,Mirassol,Cristian Renato,cristian-renato,C. Renato,F,17,189,259,M,1148306,EUR,950832000,F,17,17,True,6.0,5.0,,,0.0,1.0,2.0,4.0,1.0,1.0,,,,,,,23.0,13.0,6.4,3.0,0.00822048,44.395606560859,3.0,34.335,31.395,1,,4.0,,,,2.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,0.082,0.0355,,,,,,,,
13472612,home,Mirassol,Chico,chico,Chico,M,10,174,731,M,880132,EUR,674352000,M,10,10,True,11.0,11.0,,,0.0,5.0,5.0,6.0,1.0,1.0,,,,,,,8.0,15.0,6.8,2.0,0.0284115,51.541139056222,6.0,31.92,22.89,0,,6.0,2.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,
13472612,home,Mirassol,Yago Felipe,yago-felipe,Y. Felipe,M,41,174,406,M,552164,EUR,791769600,M,41,41,True,11.0,10.0,1.0,,0.0,7.0,7.0,4.0,,,,,,,,,8.0,11.0,6.4,1.0,0.00055574,16.232974342369,1.0,-1.26,-1.26,0,,3.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13472612,home,Mirassol,Alex Muralha,alex-muralha,A. Muralha,G,23,188,332,M,340113,EUR,626659200,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Alex,Santana,,,,,,,,,,,,,,,
13472612,home,Mirassol,Daniel Borges,daniel-borges,D. Borges,D,20,174,183,M,794874,EUR,732844800,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472612,home,Mirassol,Felipe Jonatan,felipe-jonatan,F. Jonatan,D,16,176,464,M,931574,EUR,887500800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472612,home,Mirassol,Gabriel,gabriel,Gabriel,D,44,185,190,M,1465498,EUR,1066435200,D,44,44,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472612,home,Mirassol,Luiz Otávio,luiz-otavio,L. Otávio,D,4,194,170,M,874778,EUR,718588800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472612,home,Mirassol,Matheus Bianqui,matheus-bianqui,M. Bianqui,M,17,187,122,M,981746,EUR,886204800,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472612,home,Mirassol,Renato Marques,marques-renato,Renato Marques,F,78,180,300,M,1194689,EUR,1070928000,F,78,78,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Renato Marques,,,,,,,,,,,,,,,,
13472612,away,Ceará,Bruno Ferreira,bruno-ferreira,B. Ferreira,G,94,197,350,M,1066241,EUR,763776000,G,94,94,False,11.0,10.0,4.0,3.0,0.0,10.0,10.0,1.0,1.0,7.0,2.0,,2.0,1.0,,,90.0,23.0,6.1,2.0,0.00015082,24.212087874156,3.0,-5.145,2.94,0,-1.7918,,,,,,,,,,,,,,,,Bruno Ferreira,Ventura Diniz,,,,,,,,,,,,,,,
13472612,away,Ceará,Fabiano Souza,fabiano-silva,F. Souza,D,70,175,374,M,1130513,EUR,952992000,D,70,70,False,41.0,35.0,5.0,3.0,0.0,12.0,14.0,27.0,,4.0,,,,,,,90.0,52.0,6.7,10.0,0.0546904,155.72153928486,22.0,-19.845,20.79,1,,23.0,3.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.0,,,,,0.0291,,,,1.0,,1.0,1.0,,
13472612,away,Ceará,Marcos Victor,marcos-victor,M. Victor,D,44,184,514,M,1174196,EUR,1009324800,D,44,44,False,40.0,36.0,1.0,,0.0,19.0,21.0,19.0,3.0,4.0,,,,,,,90.0,51.0,6.5,5.0,0.0203827,142.10649078176,19.0,-59.01,9.135,2,,17.0,1.0,1.0,3.0,2.0,4.0,,,1.0,,,,,1.0,,Marcos Victor,,,,1.0,,,0.2487,,,,,,2.0,,,
13472612,away,Ceará,Willian Machado,willian-machado,W. Machado,D,23,185,452,M,925871,EUR,847843200,D,23,23,False,50.0,45.0,4.0,2.0,0.0,24.0,26.0,24.0,4.0,3.0,,,,,,,90.0,59.0,6.7,8.0,0.315203,86.773036375841,14.0,-50.715,2.415,1,,21.0,,,2.0,2.0,2.0,,,1.0,,,,,,1.0,,,,1.0,,,,0.1324,,True,1.0,2.0,,,,,
13472612,away,Ceará,Matheus Bahia,matheus-bahia,M. Bahia,D,79,181,700,M,1047204,EUR,934329600,D,79,79,False,52.0,46.0,4.0,4.0,0.0,13.0,13.0,39.0,,1.0,,,,,,,90.0,70.0,6.9,14.0,0.0588958,236.58096302772,27.0,-126.84,4.935,0,,33.0,5.0,,,2.0,3.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,
13472612,away,Ceará,Vinicius Zanocelo,vinicius-zanocelo,Vinicius Zanocelo,M,25,184,587,M,973841,EUR,980812800,M,25,25,False,62.0,58.0,7.0,7.0,0.0,19.0,19.0,43.0,2.0,8.0,,,,,,,90.0,67.0,7.2,4.0,0.0753012,209.59105197376,27.0,-36.54,9.66,0,,39.0,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,
13472612,away,Ceará,Dieguinho,dieguinho,Dieguinho,M,20,175,466,M,1016930,EUR,815097600,M,20,20,False,59.0,55.0,3.0,3.0,0.0,16.0,18.0,41.0,1.0,6.0,,,,,,,89.0,72.0,7.0,6.0,0.0671576,204.9786053318,28.0,-2.835,10.71,1,,39.0,1.0,,1.0,3.0,4.0,,1.0,1.0,,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,,0.0253,,,1.0,,,,,,
13472612,away,Ceará,Rafael Ramos,rafael-ramos,Rafael Ramos,D,2,171,559,M,788195,EUR,789609600,M,2,2,False,14.0,11.0,1.0,,0.0,4.0,5.0,9.0,1.0,1.0,,,,,,,45.0,21.0,6.5,3.0,0.00613985,32.292678625882,5.0,-6.405,5.46,0,,7.0,,,,,1.0,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,
13472612,away,Ceará,Lucas Mugni,lucas-mugni,L. Mugni,M,10,184,605,M,249881,EUR,695174400,M,10,10,False,31.0,27.0,4.0,4.0,0.0,7.0,7.0,24.0,1.0,2.0,,,,,,,78.0,57.0,7.2,15.0,0.266351,122.51857661595,18.0,-36.855,10.08,1,,20.0,13.0,,,1.0,6.0,1.0,,1.0,1.0,3.0,2.0,1.0,2.0,,,,,,3.0,,,0.1726,,,1.0,3.0,,,,,
13472612,away,Ceará,Antonio Galeano,antonio-galeano,Galeano,M,27,169,1101,M,883207,EUR,953683200,M,27,27,False,16.0,15.0,1.0,1.0,0.0,4.0,4.0,12.0,,2.0,,,,,,,78.0,26.0,6.8,6.0,0.0844545,162.72792691707,9.0,-72.555,14.28,1,,11.0,1.0,1.0,,4.0,2.0,,,2.0,2.0,,,4.0,,3.0,,,,,,1.0,,0.1109,0.1361,,,1.0,1.0,,,,
13472612,away,Ceará,Pedro Henrique,pedro-henrique,P. Henrique,M,7,179,1742,M,219190,EUR,645580800,F,7,7,False,3.0,2.0,,,0.0,2.0,2.0,1.0,,,,,,,,,17.0,5.0,6.6,2.0,5.208e-05,20.812955954558,2.0,-20.37,-5.46,0,,,,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,,,,
13472612,away,Ceará,Fernandinho,fernandinho,Fernandinho,M,11,174,370,M,871219,EUR,869270400,F,77,77,True,23.0,19.0,,,0.0,1.0,2.0,21.0,,2.0,,,,,,,73.0,41.0,7.1,9.0,0.0890297,179.75889451915,19.0,-78.12,7.14,2,,18.0,2.0,1.0,1.0,5.0,7.0,1.0,,5.0,3.0,1.0,1.0,2.0,2.0,1.0,,,1.0,,1.0,1.0,,0.1165,0.0742,,,1.0,1.0,1.0,,,
13472612,away,Ceará,Aylon,aylon,Aylon,F,11,180,434,M,364528,EUR,702604800,F,11,11,True,13.0,11.0,,,0.0,4.0,4.0,9.0,,2.0,,,,,,,45.0,18.0,6.8,3.0,0.0866638,47.926320125391,7.0,5.67,5.25,3,,7.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,1.0,,,,,,,,0.2137,,,,,,3.0,,1.0,
13472612,away,Ceará,Lourenço,lourenco,Lourenço,M,97,169,376,M,879871,EUR,873590400,M,97,97,True,8.0,8.0,2.0,2.0,0.0,1.0,1.0,7.0,,,,,,,,,12.0,10.0,6.8,2.0,0.00992126,26.382880764265,4.0,-4.935,1.68,0,,7.0,,,,2.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
13472612,away,Ceará,Paulo Baya,paulo-baya,P. Baya,F,7,184,621,M,1174206,EUR,932947200,F,17,17,True,13.0,12.0,,,0.0,2.0,2.0,11.0,,1.0,,,,,,,12.0,24.0,7.0,7.0,0.215674,98.772800689357,9.0,-72.66,3.36,2,,10.0,6.0,,,,,,,,,,,1.0,,,,,,,2.0,,,0.1489,,,,1.0,,2.0,,,1.0
13472612,away,Ceará,Matheus Araújo,matheus-araujo,M. Araújo,M,8,176,1134,M,1002617,EUR,1022025600,M,8,8,True,3.0,2.0,,,0.0,,,3.0,,,,,,,,,9.0,4.0,6.5,2.0,0.00213107,10.586388033078,2.0,0.20999999999999,4.2,0,,2.0,1.0,,,2.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,
13472612,away,Ceará,Richard,richard,Richard,G,1,186,342,M,883906,EUR,667785600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472612,away,Ceará,Nicolas,nicolas,Nicolas,D,30,180,238,M,841336,EUR,856742400,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472612,away,Ceará,Éder,eder-ferreira,Éder,D,33,184,208,M,842072,EUR,797126400,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472612,away,Ceará,Marllon,marllon,Marllon,D,3,184,365,M,221206,EUR,703382400,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472612,away,Ceará,Lucas Lima,lucas-lima,L. Lima,M,31,172,202,M,1048254,EUR,962668800,M,31,31,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472612,away,Ceará,Richardson,richardson,Richardson,M,26,173,291,M,870758,EUR,682387200,M,26,26,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13472612,away,Ceará,Rodriguinho,rodriguinho,Rodriguinho,M,75,170,859,M,1174770,EUR,1054771200,M,75,75,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Rodriguinho,,,,,,,,,,,,,,,,
