match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_accurateLongBalls,stat_dispossessed,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,captain,stat_fouls,stat_shotOffTarget,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_penaltyWon,stat_penaltyFaced,stat_outfielderBlock,stat_penaltyConceded
12528264,home,Adana Demirspor,Vedat Karakuş,vedat-karakus,V. Karakuş,G,1,185,49,M,847353,EUR,888624000,G,39,39,False,20.0,14.0,6.0,0.0,14.0,14.0,6.0,1.0,2.0,1.0,1.0,1.0,1.0,90.0,23.0,6.0,6.0,6.598e-05,0,-0.6871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528264,home,Adana Demirspor,Arda Kurtulan,arda-kurtulan,A. Kurtulan,D,2,183,386,M,1063395,EUR,1037664000,D,99,99,False,25.0,15.0,3.0,0.0,5.0,6.0,21.0,4.0,3.0,,,,,90.0,58.0,6.3,21.0,0.0231378,0,,Arda Kurtulan,,11.0,2.0,1.0,1.0,2.0,4.0,7.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
12528264,home,Adana Demirspor,Andreaw Gravillon,andreaw-gravillon,A. Gravillon,D,26,188,179,M,827934,EUR,886896000,D,5,5,False,24.0,20.0,6.0,0.0,12.0,13.0,11.0,6.0,,,,,,90.0,39.0,6.6,5.0,0.0113448,3,,,,8.0,,,,1.0,1.0,2.0,,,1.0,,,,1.0,4.0,1.0,2.0,1.0,0.0569,0.1536,,,,,,,,,,,,,
12528264,home,Adana Demirspor,Semih Güler,semih-guler,S. Güler,D,6,184,112,M,325155,EUR,786153600,D,4,4,False,46.0,28.0,16.0,0.0,17.0,19.0,27.0,5.0,1.0,,,,,90.0,57.0,6.0,18.0,0.00638402,0,,,,11.0,,,,,2.0,3.0,,,2.0,,,,3.0,2.0,,,,,,True,2.0,,,,,,,,,,,
12528264,home,Adana Demirspor,Abdulsamet Burak,abdulsamet-burak,A. Burak,D,3,182,40,M,900798,EUR,831945600,D,23,23,False,33.0,24.0,2.0,0.0,11.0,16.0,17.0,1.0,1.0,,,,,90.0,59.0,6.6,15.0,0.0111907,1,,,,13.0,,,2.0,,4.0,5.0,,,1.0,4.0,4.0,3.0,1.0,1.0,,,,0.1005,,,3.0,1.0,,,,,,,,,,
12528264,home,Adana Demirspor,Maestro,maestro,Maestro,M,58,173,1198,M,1002146,EUR,1059955200,M,58,58,False,35.0,31.0,2.0,0.0,11.0,13.0,22.0,,6.0,,,,,90.0,42.0,6.4,7.0,0.0192607,1,,,,20.0,,,1.0,1.0,4.0,1.0,,1.0,2.0,,,,,,2.0,1.0,,0.081,0.09,,,,1.0,,,,,,,,,
12528264,home,Adana Demirspor,İzzet Çelik,celik-izzet,İ. Çelik,M,6,166,68,M,826836,EUR,1087689600,M,16,16,False,17.0,14.0,1.0,0.0,2.0,3.0,14.0,,3.0,,,,,65.0,27.0,7.7,5.0,0.0514609,0,,,,12.0,,,,1.0,,9.0,,2.0,,4.0,2.0,2.0,2.0,1.0,,,,,,,,,2.0,2.0,1.0,1.0,,,,,,
12528264,home,Adana Demirspor,Salih Kavrazlı,salih-kavrazli,S. Kavrazlı,F,28,178,109,M,964233,EUR,1016236800,M,28,28,False,8.0,7.0,,0.0,1.0,1.0,14.0,1.0,3.0,,,,,65.0,30.0,6.9,13.0,0.047173,1,,,,8.0,7.0,2.0,,,3.0,3.0,,4.0,2.0,1.0,,5.0,,,,1.0,,0.04,0.142,,1.0,,3.0,2.0,,,,,,,,
12528264,home,Adana Demirspor,Tayfun Aydoğan,tayfun-aydogan,T. Aydoğan,M,8,175,43,M,816435,EUR,833328000,M,8,8,False,25.0,19.0,4.0,0.0,8.0,8.0,18.0,,4.0,,,,,90.0,34.0,6.4,9.0,0.00644154,0,,,,11.0,1.0,,1.0,,3.0,2.0,1.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,,,,1.0,,,,,,,,
12528264,home,Adana Demirspor,Ali Yavuz Kol,ali-yavuz-kol,A. Y. Kol,M,11,175,109,M,910091,EUR,980726400,M,80,80,False,28.0,24.0,,0.0,12.0,12.0,16.0,,3.0,,,,,76.0,49.0,6.6,10.0,0.109411,6,,,,12.0,,,1.0,,4.0,6.0,,8.0,,1.0,1.0,2.0,,,,,3.0,0.1827,,,,3.0,,5.0,,,1.0,,,,,
12528264,home,Adana Demirspor,Yusuf Barası,yusuf-barasi,Y. Barası,F,9,182,285,M,1000187,EUR,1049068800,F,11,11,False,16.0,13.0,1.0,0.0,5.0,5.0,11.0,1.0,2.0,,,,,87.0,31.0,7.8,9.0,0.014165,2,,,,8.0,,,,,4.0,5.0,,2.0,,1.0,1.0,2.0,3.0,1.0,2.0,2.0,,0.8275,1.0174,,1.0,,1.0,1.0,,,,1.0,1.0,,,
12528264,home,Adana Demirspor,Abat Aimbetov,abat-aimbetov,A. Aimbetov,F,,184,999,M,189193,EUR,807753600,F,17,17,True,6.0,4.0,,0.0,1.0,1.0,5.0,,1.0,,,,,25.0,8.0,6.4,4.0,0.0156627,0,,,,3.0,,,3.0,,4.0,,,,,,,1.0,,,1.0,,,,,,1.0,,1.0,,,,,,,,,
12528264,home,Adana Demirspor,Breyton Fougeu,breyton-fougeu,B. Fougeu,F,,175,51,M,1545020,EUR,1073347200,F,93,93,True,5.0,4.0,,0.0,,,5.0,,1.0,,,,,25.0,8.0,6.7,2.0,0.0213467,0,,Breyton,Fougeu,4.0,,,,1.0,,3.0,,1.0,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,
12528264,home,Adana Demirspor,Jovan Manev,jovan-manev,J. Manev,D,29,185,186,M,1111781,EUR,980380800,D,15,15,True,6.0,4.0,,0.0,2.0,2.0,4.0,,,,,,,14.0,6.0,6.0,2.0,0.00133661,0,,Jovan Manev,,2.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12528264,home,Adana Demirspor,Florent Shehu,florent-shehu,F. Shehu,M,6,184,63,M,1009692,EUR,1021593600,M,29,29,True,2.0,2.0,,0.0,,,2.0,,,,,,,13.0,4.0,6.3,1.0,0.00059859,0,,,,2.0,,,,1.0,1.0,2.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12528264,home,Adana Demirspor,Murat Uğur Eser,murat-ugur-eser,M. U. Eser,G,25,191,34,M,1550761,EUR,1117843200,G,25,25,True,,,,,,,,,,,,,,,,,,,0,,Murat Ugur Eser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528264,home,Adana Demirspor,Burhan Ersoy,burhan-ersoy,B. Ersoy,D,24,187,41,M,1640309,EUR,1055462400,M,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528264,home,Adana Demirspor,Tolga Kalender,tolga-kalender,T. Kalender,D,5,191,42,M,903851,EUR,998006400,D,55,55,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528264,home,Adana Demirspor,Kadir Karayigit,kadir-karayigit,K. Karayigit,D,,178,27,M,1918333,EUR,1130716800,D,91,91,True,,,,,,,,,,,,,,,,,,,0,,Kadir Karayigit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528264,home,Adana Demirspor,Aksel Aktaş,aksel-aktas,A. Aktaş,M,,177,26,M,863172,EUR,931996800,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528264,home,Adana Demirspor,Ozan Demirbağ,ozan-demirbag,O. Demirbağ,F,99,178,189,M,1654166,EUR,1202774400,F,60,60,True,,,,,,,,,,,,,,,,,,,0,,Ozan Demirbag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12528264,away,Samsunspor,Okan Kocuk,okan-kocuk,O. Koçuk,G,1,187,289,M,190179,EUR,806803200,G,1,1,False,20.0,17.0,7.0,0.0,14.0,14.0,6.0,,4.0,2.0,5.0,,,90.0,28.0,7.8,3.0,0.00227495,0,0.4029,,,3.0,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,1.0,,
12528264,away,Samsunspor,Zeki Yavru,zeki-yavru,Z. Yavru,D,18,178,204,M,140735,EUR,684028800,D,18,18,False,29.0,21.0,7.0,0.0,14.0,17.0,13.0,2.0,6.0,,,,,64.0,46.0,6.3,10.0,0.00379857,0,,,,8.0,1.0,1.0,,,5.0,2.0,3.0,,,2.0,1.0,,,3.0,1.0,,,,,True,1.0,,,,,,,,,,1.0,
12528264,away,Samsunspor,Ľubomír Šatka,ubomir-satka,Ľ. Šatka,D,37,185,293,M,187231,EUR,817862400,D,37,37,False,61.0,56.0,6.0,0.0,45.0,47.0,14.0,4.0,1.0,,,,,90.0,72.0,6.3,6.0,0.0055851,0,,,,11.0,,,1.0,2.0,5.0,3.0,1.0,,2.0,1.0,1.0,,1.0,4.0,1.0,,,,,,2.0,,,,,1.0,,,,,,1.0
