match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,player_gender,stat_totalCross,stat_aerialWon,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_wonContest,stat_outfielderBlock,stat_fouls,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_penaltyMiss,stat_accurateCross,stat_penaltyWon,stat_keyPass,captain,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_penaltySave,stat_penaltyFaced,stat_penaltyConceded,stat_blockedScoringAttempt
13444488,home,Sarasota Paradise,Kyle Carr,Kyle Carr,,kyle-carr,K. Carr,F,,4,2072971,EUR,986256000.0,F,11,11,False,12.0,5.0,,,0.0,4.0,4.0,1.0,8.0,9.0,13.0,,1.0,,,,,,90.0,25.0,6.3,11.0,2,,,,1.0,4.0,,2.0,,1.0,,,,3.0,,,2.0,2.0,1.0,1.0,,,,,,1.0,,,,,,
13444488,home,Sarasota Paradise,Nicholas Colacci,Nicholas Colacci,,nicholas-colacci,N. Colacci,F,,0,2072979,EUR,1009324800.0,F,10,10,True,11.0,7.0,1.0,1.0,0.0,1.0,2.0,6.0,9.0,,1.0,,1.0,,,,,,32.0,12.0,6.7,5.0,0,10,,,,,,,1.0,,,,,,,,,,,,,,,2.0,,,1.0,,,,,
13444488,home,Sarasota Paradise,Antonio Colacci,,,antonio-colacci,A. Colacci,M,,0,982824,EUR,,M,23,23,True,13.0,8.0,4.0,3.0,0.0,3.0,4.0,5.0,9.0,,,,1.0,,,,,,17.0,16.0,7.0,6.0,0,23,M,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,1.0,,,1.0,,,,,
13444488,home,Sarasota Paradise,Javier Salgado,Javier Salgado,,javier-salgado,J. Salgado,M,,1,2072966,EUR,1005696000.0,M,13,13,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,,1.0,,,,,,13.0,7.0,6.9,1.0,2,13,,1.0,,,,,,,,,,,,,,,1.0,2.0,,,,,,,,1.0,,,,
13444488,home,Sarasota Paradise,Nabilai Absolom Kibunguchy,Nabilai Absolom,Kibunguchy,nabilai-absolom-kibunguchy,N. A. Kibunguchy,D,191.0,13,2274471,EUR,883958400.0,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,18,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444488,home,Sarasota Paradise,Mathis Leveque,Mathis Leveque,,mathis-leveque,M. Leveque,M,,0,2072975,EUR,1083801600.0,G,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444488,home,Sarasota Paradise,Victor VandenBroek,Victor VandenBroek,,victor-vandenbroek,V. VandenBroek,M,,0,2072987,EUR,1047081600.0,M,3,3,True,,,,,,,,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444488,home,Sarasota Paradise,Espinal,,,espinal,Espinal,,,1,587844,EUR,,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,0,16,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444488,away,FC Naples,Edward Delgado,,,edward-delgado,E. Delgado,G,190.0,5,1025307,EUR,885513600.0,G,1,1,False,25.0,24.0,3.0,2.0,0.0,22.0,22.0,2.0,3.0,,,,7.0,1.0,2.0,4.0,,,90.0,36.0,7.8,2.0,0,1,M,,,,,,,,,,,,,,,,,,,,,,True,,,,1.0,1.0,,
13444488,away,FC Naples,Julian Cisneros,Julian Cisneros,,julian-cisneros,J. Cisneros,D,,5,1190869,EUR,1006300800.0,D,3,3,False,35.0,28.0,4.0,1.0,0.0,18.0,20.0,10.0,15.0,1.0,4.0,,2.0,,,,,,74.0,60.0,6.7,14.0,2,3,M,,,7.0,,,3.0,2.0,1.0,4.0,2.0,1.0,2.0,,2.0,4.0,1.0,,,,,1.0,,,,,,,1.0,
13444488,away,FC Naples,Jake Dengler,,,jake-dengler,J. Dengler,D,196.0,6,982960,EUR,908323200.0,D,25,25,False,78.0,67.0,17.0,9.0,0.0,47.0,51.0,20.0,27.0,,2.0,3.0,5.0,,,,,,90.0,84.0,7.0,12.0,0,,M,,5.0,6.0,,,,,,1.0,1.0,,,,2.0,1.0,,,,,,1.0,,,,,,,,
13444488,away,FC Naples,Brecc Evans,,,brecc-evans,B. Evans,D,193.0,3,1025280,EUR,936576000.0,D,2,2,False,88.0,73.0,26.0,16.0,0.0,48.0,54.0,25.0,34.0,1.0,1.0,2.0,3.0,,,,,,90.0,93.0,7.0,15.0,1,2,M,,3.0,4.0,,,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,
13444488,away,FC Naples,Ian Garrett,,,ian-garrett,I. Garrett,D,169.0,5,1046607,EUR,848361600.0,D,12,12,False,51.0,41.0,10.0,5.0,0.0,24.0,28.0,17.0,23.0,,1.0,1.0,2.0,,,,,,90.0,79.0,8.2,14.0,0,,M,2.0,1.0,9.0,,,2.0,,2.0,5.0,4.0,1.0,2.0,,1.0,,,,,2.0,,3.0,,,2.0,,,,,
13444488,away,FC Naples,Marc Torrellas,Marc Torrellas,,marc-torrellas,M. Torrellas,M,183.0,4,1192061,EUR,,M,21,21,False,28.0,24.0,5.0,5.0,0.0,16.0,17.0,8.0,11.0,2.0,6.0,,2.0,,,,,,61.0,38.0,6.7,8.0,0,21,M,,1.0,3.0,,2.0,,,1.0,,,2.0,,,2.0,2.0,,,,,,1.0,,,,,,,,
13444488,away,FC Naples,Christopher Heckenberg,Christopher Heckenberg,,christopher-heckenberg,C. Heckenberg,M,183.0,6,1198620,EUR,903139200.0,M,8,8,False,47.0,38.0,6.0,3.0,0.0,22.0,26.0,16.0,21.0,2.0,4.0,1.0,5.0,,,,,,90.0,61.0,7.0,12.0,1,8,M,1.0,5.0,9.0,1.0,1.0,,1.0,1.0,3.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,
13444488,away,FC Naples,Ian Cerro,Ian Cerro,,ian-cerro,I. Cerro,M,182.0,2,1201268,EUR,850089600.0,M,30,30,False,19.0,16.0,1.0,,0.0,8.0,8.0,8.0,11.0,,8.0,,1.0,,,,,,62.0,43.0,6.6,16.0,3,30,,,2.0,5.0,,5.0,1.0,2.0,1.0,1.0,1.0,2.0,,,2.0,5.0,,,,,,1.0,,,1.0,,,,,1.0
13444488,away,FC Naples,Luka Prpa,,,luka-prpa,L. Prpa,M,178.0,16,883695,EUR,901497600.0,M,22,22,False,37.0,28.0,3.0,3.0,0.0,10.0,12.0,18.0,25.0,,,,3.0,,,,,,74.0,42.0,6.7,11.0,1,,M,,1.0,1.0,,,,1.0,1.0,,,,,,,2.0,1.0,,,,,1.0,,,,,,,,
13444488,away,FC Naples,Jayden Onen,,,jayden-onen,J. Onen,M,181.0,21,991596,EUR,982368000.0,M,10,10,False,28.0,24.0,4.0,3.0,0.0,8.0,8.0,16.0,20.0,,3.0,,3.0,,,,,,90.0,42.0,7.1,11.0,0,10,M,,2.0,6.0,,1.0,2.0,,1.0,3.0,3.0,,1.0,,1.0,4.0,,,,,,1.0,,1.0,,,,,,
13444488,away,FC Naples,Tyler Pasnik,,,tyler-pasnik,T. Pasnik,F,,3,1403475,EUR,,F,7,7,False,13.0,7.0,,,0.0,3.0,3.0,4.0,10.0,3.0,10.0,1.0,3.0,,,,,,89.0,38.0,6.6,20.0,2,7,M,3.0,1.0,3.0,1.0,4.0,1.0,1.0,,,,2.0,,,1.0,7.0,,,,1.0,,1.0,,2.0,1.0,,,,,1.0
13444488,away,FC Naples,Karsen Henderlong,Karsen Henderlong,,karsen-henderlong,K. Henderlong,F,191.0,5,1809554,EUR,969753600.0,F,9,9,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,,,,,,,,,,29.0,20.0,7.6,6.0,2,9,M,,1.0,6.0,,,2.0,,,1.0,1.0,2.0,2.0,,,5.0,,1.0,,,,,,1.0,,1.0,,,,1.0
13444488,away,FC Naples,Andrés Ferrín,Andrés Ferrín,,andres-ferrin,A. Ferrín,M,177.0,13,1089124,EUR,989193600.0,M,23,23,True,5.0,2.0,1.0,1.0,0.0,,2.0,2.0,3.0,1.0,2.0,,1.0,,,,,,28.0,8.0,6.4,6.0,0,23,M,,1.0,1.0,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,
13444488,away,FC Naples,Max Glasser,,,max-glasser,M. Glasser,D,178.0,15,1476511,EUR,966384000.0,D,4,4,True,6.0,4.0,2.0,,0.0,,1.0,4.0,5.0,1.0,2.0,2.0,,,,,,,16.0,14.0,6.3,2.0,0,4,M,,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,
13444488,away,FC Naples,Kevin O'Connor,,,kevin-oconnor,K. O'Connor,M,188.0,9,798043,EUR,799804800.0,M,14,14,True,5.0,2.0,,,1.0,,,2.0,5.0,,1.0,2.0,1.0,,,,,,16.0,16.0,8.5,4.0,2,14,,1.0,2.0,6.0,,,4.0,,,,,1.0,3.0,,,,1.0,2.0,,1.0,,1.0,,,1.0,1.0,,,,
13444488,away,FC Naples,Roscoe Rubinstein,Roscoe,Rubinstein,roscoe-rubinstein,R. Rubinstein,M,,8,1818189,EUR,1097193600.0,M,24,24,True,,,,,0.0,,,,,,,,,,,,,,1.0,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444488,away,FC Naples,Tony Halterman,Tony Halterman,,tony-halterman,T. Halterman,G,,3,1479746,EUR,,G,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,17,M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13444488,away,FC Naples,Thomas Bowe,Thomas Bowe,,thomas-bowe,T. Bowe,,,1,2073088,EUR,,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
