match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_interceptionWon,stat_errorLeadToAShot,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_shotValueNormalized,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_accurateCross,stat_challengeLost,captain,stat_totalContest,stat_wonContest,player_sofascoreId,stat_goals,player_firstName,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,player_lastName,stat_savedShotsFromInsideTheBox,stat_saves,stat_keeperSaveValue,stat_goalkeeperValueNormalized,stat_clearanceOffLine,stat_totalOffside
14598948,home,Fulham,Benjamin Lecomte,benjamin-lecomte,B. Lecomte,G,23,186,335,M,123207,EUR,672624000,G,23,23,False,30.0,24.0,10.0,4.0,0.0,23.0,23.0,1.0,7.0,1.0,10.0,1.0,2.0,2.0,90.0,33.0,6.6,6.0,0,-0.01,0.01,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598948,home,Fulham,Timothy Castagne,timothy-castagne,T. Castagne,D,21,185,2313,M,329417,EUR,818121600,D,21,21,False,58.0,50.0,1.0,1.0,1.0,31.0,34.0,19.0,24.0,4.0,2.0,,,,90.0,71.0,7.7,10.0,0,0.61,0.02,-0.04,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598948,home,Fulham,Issa Diop,issa-diop,I. Diop,D,31,194,838,M,825719,EUR,852768000,D,31,31,False,83.0,79.0,2.0,1.0,0.0,45.0,47.0,34.0,36.0,4.0,4.0,,,,90.0,96.0,7.9,5.0,1,0.16,0.24,0.39,,2.0,8.0,2.0,9.0,,2.0,,,1.0,1.0,1.0,1.0,-0.11,,,,,,,,,,,,,,,,,,,,,,
14598948,home,Fulham,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,868715,EUR,942796800,D,15,15,False,90.0,86.0,6.0,4.0,0.0,38.0,38.0,48.0,52.0,6.0,3.0,,,,90.0,103.0,8.3,5.0,1,0.42,0.35,0.63,1.0,3.0,4.0,4.0,5.0,,,,1.0,,3.0,,,-0.07,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
14598948,home,Fulham,Antonee Robinson,antonee-robinson,A. Robinson,D,33,183,2855,M,803174,EUR,870998400,D,33,33,False,62.0,51.0,1.0,,0.0,16.0,23.0,35.0,39.0,3.0,2.0,,,,90.0,96.0,7.3,18.0,0,0.31,0.15,0.16,6.0,3.0,3.0,4.0,6.0,,2.0,,2.0,,,1.0,1.0,,,2.0,2.0,,2.0,1.0,,,,,,,,,,,,,,,,
14598948,home,Fulham,Tom Cairney,tom-cairney,T. Cairney,M,10,185,646,M,82566,EUR,664329600,M,10,10,False,96.0,91.0,5.0,2.0,0.0,39.0,41.0,52.0,55.0,3.0,3.0,,,,90.0,107.0,7.6,7.0,0,0.23,0.35,0.23,2.0,,1.0,,5.0,,,,3.0,,,1.0,3.0,,,1.0,,,1.0,,True,,,,,,,,,,,,,,,
14598948,home,Fulham,Harrison Reed,harrison-reed,H. Reed,M,6,176,357,M,365802,EUR,791164800,M,6,6,False,81.0,72.0,2.0,,0.0,20.0,23.0,52.0,58.0,,3.0,,,,60.0,90.0,7.1,12.0,1,0.07,0.31,0.0,3.0,,,1.0,2.0,,1.0,,3.0,1.0,,1.0,1.0,0.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,,
14598948,home,Fulham,Adama Traoré,adama-traore,A. Traoré,F,17,178,12799,M,286165,EUR,822528000,M,11,11,False,22.0,20.0,,,0.0,5.0,6.0,15.0,16.0,,3.0,,,,60.0,38.0,7.2,9.0,1,0.3,0.08,-0.02,5.0,1.0,1.0,5.0,3.0,,,,,1.0,,2.0,1.0,0.01,,,,1.0,3.0,,,4.0,1.0,adamatrd,,,,,,,,,,,,
14598948,home,Fulham,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7267,M,867445,EUR,964742400,M,32,32,False,43.0,39.0,,,0.0,14.0,15.0,25.0,28.0,1.0,3.0,,,,82.0,53.0,7.2,7.0,2,-0.21,0.2,0.14,,2.0,,2.0,2.0,,1.0,,1.0,1.0,,3.0,1.0,0.39,1.0,,,,,,,1.0,1.0,esr,1.0,,,,,,,,,,,
14598948,home,Fulham,Kevin,kevin,Kevin,M,22,176,5464,M,1112879,EUR,1041638400,M,22,22,False,45.0,36.0,5.0,4.0,0.0,6.0,8.0,30.0,37.0,,2.0,,,,87.0,71.0,6.8,25.0,3,-0.1,0.54,-0.04,6.0,,1.0,9.0,5.0,,1.0,,1.0,1.0,,3.0,,-0.1,1.0,2.0,2.0,2.0,1.0,1.0,,5.0,2.0,,,Kevin,3.0,1.0,,,,,,,,
