match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_interceptionWon,stat_totalOffside,stat_totalCross,stat_aerialLost,stat_duelLost,stat_shotOffTarget,stat_fouls,stat_goalAssist,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_keyPass,stat_challengeLost,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,captain,player_sofascoreId,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork,stat_bigChanceMissed,stat_bigChanceCreated
10389935,home,Troyes,Gauthier Gallon,gauthier-gallon,G. Gallon,G,93,186,119,M,340561,EUR,735523200,G,30,30,False,41.0,22.0,31.0,12.0,13.0,17.0,9.0,24.0,1.0,1.0,12.0,1.0,4.0,4.0,6.0,1.0,90.0,60.0,7.7,19.0,0.0,0.0,0.00248714,0,0.0554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389935,home,Troyes,Tanguy Zoukrou,tanguy-zoukrou,T. Zoukrou,D,4,189,141,M,1133520,EUR,1052265600,D,22,22,False,29.0,21.0,4.0,2.0,15.0,18.0,6.0,11.0,3.0,5.0,4.0,,,,,,90.0,42.0,7.0,9.0,0.0,0.0,0.0118911,0,,Tanguy Zoukrou,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
10389935,home,Troyes,Erik Palmer-Brown,erik-palmer-brown,E. Palmer-Brown,D,14,190,558,M,540112,EUR,861840000,D,4,4,False,25.0,21.0,2.0,2.0,19.0,23.0,2.0,2.0,,2.0,3.0,,,,,,90.0,30.0,6.6,4.0,0.0,0.0,0.00092784,0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
10389935,home,Troyes,Yoann Salmier,yoann-salmier,Y. Salmier,D,21,188,61,M,785518,EUR,722304000,D,17,17,False,37.0,30.0,8.0,3.0,21.0,22.0,9.0,16.0,5.0,6.0,7.0,1.0,,,,,90.0,53.0,6.9,9.0,0.0241,0.0,0.00566867,1,,,,3.0,,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10389935,home,Troyes,Thierno Baldé,thierno-balde,T. Baldé,D,18,182,214,M,997189,EUR,1023667200,M,18,18,False,18.0,16.0,,,7.0,8.0,10.0,11.0,3.0,1.0,6.0,1.0,,,,,84.0,36.0,6.8,8.0,0.0,0.0,0.0482006,0,,,,,,,,,,1.0,1.0,4.0,,,1.0,1.0,1.0,4.0,2.0,2.0,2.0,,,,,,,,,,,
10389935,home,Troyes,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,846446,EUR,850780800,M,6,6,False,36.0,34.0,3.0,3.0,24.0,26.0,10.0,10.0,9.0,2.0,6.0,4.0,,,,,75.0,52.0,7.4,2.0,0.1692,0.1335,0.0264431,2,,,,,,1.0,1.0,1.0,,,,2.0,,1.0,,,,4.0,4.0,,1.0,1.0,1.0,1.0,,,,,,,,
10389935,home,Troyes,Xavier Chavalerin,xavier-chavalerin,X. Chavalerin,M,7,178,42,M,157029,EUR,668304000,M,24,24,False,20.0,18.0,2.0,2.0,10.0,11.0,8.0,9.0,5.0,1.0,,1.0,,,,,90.0,34.0,7.0,3.0,0.0147,0.0,0.0136774,1,,,,1.0,,3.0,1.0,1.0,,,1.0,1.0,,,,,,,,,,,,1.0,True,,,,,,,
10389935,home,Troyes,Yasser Larouci,larouci-yasser,Y. Larouci,D,76,175,3600,M,927360,EUR,978307200,M,39,39,False,23.0,20.0,2.0,1.0,12.0,13.0,8.0,11.0,3.0,2.0,3.0,2.0,,,,,75.0,44.0,6.5,9.0,0.0096,0.0,0.0148838,1,,Yasser,Larouci,,,,,1.0,,1.0,2.0,6.0,1.0,,,,1.0,4.0,1.0,1.0,1.0,,,,,larouci.yasseroff,,,,,,
10389935,home,Troyes,Rony Lopes,rony-lopes,R. Lopes,M,16,174,626,M,190147,EUR,820108800,F,11,11,False,26.0,17.0,4.0,2.0,9.0,12.0,9.0,17.0,5.0,,3.0,1.0,,,,,89.0,41.0,7.4,16.0,0.0675,0.3846,0.040947,1,,,,2.0,,1.0,1.0,2.0,,3.0,2.0,5.0,,2.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,,,1.0,,,,,
10389935,home,Troyes,Ike Ugbo,ugbo-ike,I. Ugbo,F,11,185,426,M,791987,EUR,906336000,F,9,9,False,11.0,7.0,,,4.0,5.0,3.0,6.0,2.0,,,1.0,,,,,90.0,16.0,6.4,6.0,0.0,0.0,0.00216894,0,,,,1.0,,,,,1.0,,3.0,8.0,,3.0,,,1.0,1.0,,,,,,,,,,,,,,
