match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_fouls,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_errorLeadToAShot,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_blockedScoringAttempt,stat_hitWoodwork
12513669,home,Casa Pia,Pablo,pablo,Pablo,M,7,182,239,M,931595,EUR,942537600,F,80,80,False,21.0,17.0,3.0,3.0,0.0,9.0,11.0,9.0,12.0,,2.0,4.0,,,,,67.0,38.0,7.1,10.0,0.240249,1,,,2.0,1.0,5.0,5.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,3.0,,2.0,,0.0151,,1.0,,0.0661,,1.0,,,,
12513669,home,Casa Pia,Henrique Pereira,henrique-pereira,H. Pereira,F,18,181,177,M,1100647,EUR,1013731200,F,52,52,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,1.0,1.0,,,,,,23.0,8.0,6.7,1.0,0.00019364,0,,,,,,2.0,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
12513669,home,Casa Pia,Rafael Brito,rafael-brito,R. Brito,M,8,183,129,M,983537,EUR,1011398400,M,17,17,True,3.0,1.0,1.0,,0.0,,1.0,1.0,2.0,,,,,,,,8.0,5.0,6.5,2.0,0.00017671,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513669,home,Casa Pia,Isaac Monteiro,isaac-monteiro,I. Monteiro,D,44,193,24,M,1394568,EUR,1078358400,D,44,44,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,,,,,,,,,,,Isaac Monteiro,,,,,,,,,,,,,,,,,,
12513669,home,Casa Pia,Tiago Dias,tiago-dias,T. Dias,M,77,175,51,M,825676,EUR,894240000,F,11,11,True,,,,,0.0,,,,,,,,,,,,1.0,2.0,,,7.5e-07,0,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,
12513669,home,Casa Pia,Oluwakorede Osundina,oluwakorede-osundina,O. Osundina,M,13,180,112,M,1190517,EUR,1076630400,F,13,13,True,,,,,0.0,,,,,,,,,,,,1.0,,,,,0,,,,,1.0,,,,,,,,,,Oluwakorede Osundina,,,,1.0,,,,,,,,,,,,,,
12513669,home,Casa Pia,Ricardo Batista,ricardo-batista,R. Batista,G,33,193,111,M,9668,EUR,532656000,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513669,home,Casa Pia,Domingos Jose Gabriel Bandeira,kaly,Kaly,D,3,192,77,M,1835218,EUR,1069891200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513669,home,Casa Pia,Miguel Sousa,miguel-sousa,M. Sousa,M,20,176,28,M,936367,EUR,906163200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513669,home,Casa Pia,Max Svensson,max-svensson,M. Svensson,F,9,182,45,M,1085569,EUR,1005177600,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513669,away,Sporting Braga,Lukáš Horníček,lukas-hornicek,L. Horníček,G,1,194,548,M,963744,EUR,1026518400,G,91,91,False,24.0,20.0,6.0,2.0,0.0,18.0,18.0,2.0,6.0,,7.0,,,,1.0,,90.0,29.0,6.3,4.0,0.00099455,0,-1.3344,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,
12513669,away,Sporting Braga,Victor Gómez,victor-gomez,V. Gómez,D,2,169,297,M,877918,EUR,954547200,D,2,2,False,47.0,34.0,11.0,5.0,0.0,16.0,18.0,18.0,33.0,1.0,3.0,,,,,,80.0,69.0,6.9,19.0,0.0287056,1,,,4.0,,1.0,3.0,,,,,1.0,1.0,1.0,2.0,,,,,,1.0,2.0,1.0,0.1785,,,,,,,,,,
12513669,away,Sporting Braga,Paulo Oliveira,paulo-oliveira,P. Oliveira,D,15,187,180,M,106751,EUR,694828800,D,15,15,False,60.0,51.0,5.0,1.0,0.0,32.0,35.0,19.0,25.0,6.0,5.0,,,,,,90.0,71.0,7.0,9.0,0.00502723,0,,,,,4.0,6.0,,,,,2.0,1.0,1.0,,,,3.0,4.0,,,1.0,,,,,,,,,,,,
12513669,away,Sporting Braga,Sikou Niakaté,sikou-niakate,S. Niakaté,D,4,186,1565,M,868235,EUR,931564800,D,4,4,False,51.0,48.0,5.0,3.0,0.0,30.0,30.0,18.0,22.0,7.0,,,,,,,90.0,70.0,7.2,4.0,0.0221524,0,,,1.0,,4.0,6.0,,1.0,1.0,,2.0,2.0,1.0,,,,4.0,1.0,,,2.0,1.0,,,,,,,,,,,
12513669,away,Sporting Braga,Francisco Chissumba,francisco-chissumba,F. Chissumba,D,55,180,264,M,1158067,EUR,1117324800,D,55,55,False,33.0,31.0,5.0,4.0,0.0,16.0,16.0,15.0,18.0,3.0,4.0,1.0,,,,,80.0,45.0,6.5,5.0,0.0866441,0,,,1.0,,6.0,1.0,,1.0,,,,,1.0,1.0,Francisco,Chissumba,3.0,1.0,1.0,,,,,,,,,,,,,,
12513669,away,Sporting Braga,João Moutinho,joao-moutinho,J. Moutinho,M,8,171,1563,M,6562,EUR,526521600,M,8,8,False,79.0,71.0,5.0,3.0,0.0,16.0,19.0,55.0,60.0,,4.0,,,,,,90.0,83.0,7.4,8.0,0.0574002,0,,,,,2.0,4.0,,,,,1.0,,1.0,3.0,,,1.0,2.0,,,2.0,2.0,,,,,,,,,,,
12513669,away,Sporting Braga,Uroš Račić,uros-racic,U. Račić,M,10,193,669,M,839909,EUR,890092800,M,10,10,False,30.0,24.0,4.0,1.0,0.0,12.0,12.0,12.0,18.0,1.0,3.0,,,,,,69.0,40.0,6.4,8.0,0.0139967,3,,,,,4.0,1.0,1.0,,,,1.0,1.0,2.0,,,,1.0,,,1.0,,,0.0833,,,,,,,,,2.0,
12513669,away,Sporting Braga,Roger Fernandes,roger-fernandes,R. Fernandes,M,78,170,2450,M,1128560,EUR,1132531200,M,11,11,False,41.0,31.0,4.0,3.0,0.0,5.0,7.0,29.0,45.0,1.0,4.0,1.0,,,,,90.0,76.0,7.8,21.0,0.126019,6,,,11.0,3.0,7.0,10.0,1.0,2.0,1.0,,2.0,5.0,1.0,1.0,,,3.0,1.0,1.0,3.0,3.0,2.0,0.4704,,2.0,,0.1608,,,1.0,,1.0,
12513669,away,Sporting Braga,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,10,174,2789,M,966575,EUR,934416000,M,16,16,False,45.0,35.0,8.0,7.0,0.0,4.0,4.0,33.0,45.0,,5.0,4.0,,,,,90.0,77.0,8.2,22.0,0.125612,4,,,4.0,2.0,16.0,12.0,2.0,9.0,5.0,,,5.0,2.0,5.0,,,5.0,1.0,3.0,1.0,1.0,,0.2306,,2.0,1.0,0.7451,,,,,1.0,
12513669,away,Sporting Braga,Ricardo Horta,ricardo-horta,R. Horta,M,21,173,2145,M,314380,EUR,779587200,M,21,21,False,31.0,27.0,2.0,1.0,1.0,8.0,8.0,20.0,30.0,,4.0,3.0,,,,,90.0,47.0,7.2,14.0,0.13141,3,,True,7.0,1.0,3.0,1.0,,1.0,1.0,,,,,2.0,,,,,3.0,2.0,,,0.6868,,1.0,,0.0406,,,1.0,,,1.0
12513669,away,Sporting Braga,Fran Navarro,fran-navarro,F. Navarro,F,39,179,1028,M,914772,EUR,886464000,F,39,39,False,8.0,7.0,,,0.0,3.0,3.0,4.0,5.0,,1.0,1.0,,,,,69.0,15.0,6.7,3.0,0.00595028,2,,,,,6.0,1.0,1.0,,,,,1.0,3.0,,,,1.0,,1.0,1.0,,,0.2581,,1.0,,0.2341,,2.0,,,,
12513669,away,Sporting Braga,Ismael Gharbi,gharbi-ismael,I. Gharbi,M,11,173,7580,M,1113488,EUR,1081555200,M,20,20,True,12.0,9.0,,,0.0,1.0,1.0,8.0,13.0,,3.0,,,,,,21.0,19.0,6.8,5.0,0.021375,2,,,2.0,,1.0,2.0,,,,,,2.0,,,,,,,1.0,1.0,,,0.0386,,,,,,,,,1.0,
12513669,away,Sporting Braga,Amine El Ouazzani,el-ouazzani-amine,A. E. Ouazzani,F,9,188,2047,M,1014048,EUR,995155200,F,9,9,True,6.0,3.0,,,0.0,1.0,2.0,2.0,4.0,,1.0,1.0,,,,,21.0,7.0,6.5,4.0,0.00039203,0,,,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,
12513669,away,Sporting Braga,João Ferreira,joao-ferreira,J. Ferreira,D,13,185,384,M,976401,EUR,985219200,D,13,13,True,10.0,10.0,,,0.0,3.0,3.0,7.0,9.0,,1.0,,,,,,10.0,15.0,7.0,2.0,0.103586,0,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
12513669,away,Sporting Braga,Gabriel Martínez,gabriel-martinez,G. Martínez,M,77,185,489,M,1134430,EUR,1043193600,F,77,77,True,9.0,8.0,1.0,1.0,0.0,,,8.0,10.0,,,,,,,,10.0,15.0,7.0,2.0,0.0119341,0,,,1.0,,1.0,3.0,,1.0,1.0,,,,,,Gabriel Martínez,,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,
12513669,away,Sporting Braga,Tiago Sá,tiago-sa,T. Sá,G,12,188,145,M,344159,EUR,789782400,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513669,away,Sporting Braga,Adrián Marín,adrian-marin,A. Marín,D,21,181,96,M,547242,EUR,852768000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513669,away,Sporting Braga,Robson Bambu,robson-bambu,R. Bambu,D,3,184,362,M,923186,EUR,879292800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513669,away,Sporting Braga,Jean-Baptiste Gorby,jean-baptiste-gorby,J. Gorby,M,29,181,4294,M,1120039,EUR,1027555200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513669,away,Sporting Braga,Vítor Carvalho,vitor-carvalho,V. Carvalho,M,6,183,434,M,887754,EUR,864691200,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
