match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalOffside,stat_wonContest,stat_challengeLost,player_firstName,player_lastName,captain,stat_bigChanceMissed,stat_goals,stat_errorLeadToAShot
12499643,home,1. FSV Mainz 05,Robin Zentner,robin-zentner,R. Zentner,G,27,193,298,M,174345,EUR,783302400,G,27,27,False,37.0,20.0,19.0,2.0,0.0,18.0,24.0,2.0,13.0,11.0,1.0,2.0,2.0,1.0,1.0,90.0,46.0,6.8,17.0,0.00112585,0,0.4481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499643,home,1. FSV Mainz 05,Danny da Costa,danny-da-costa,D. Costa,D,21,186,305,M,97926,EUR,742521600,D,21,21,False,53.0,42.0,12.0,3.0,0.0,31.0,34.0,11.0,19.0,4.0,,,,,,90.0,63.0,6.9,13.0,0.0610731,0,,3.0,1.0,3.0,2.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12499643,home,1. FSV Mainz 05,Stefan Bell,stefan-bell,S. Bell,D,16,192,142,M,106662,EUR,682992000,D,16,16,False,60.0,52.0,7.0,3.0,0.0,40.0,42.0,12.0,18.0,6.0,,,,,,90.0,76.0,7.4,9.0,0.00725774,0,,1.0,6.0,3.0,9.0,8.0,,1.0,,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12499643,home,1. FSV Mainz 05,Moritz Jenz,jenz-moritz,M. Jenz,D,15,190,340,M,920525,EUR,925430400,D,3,3,False,69.0,59.0,7.0,3.0,0.0,41.0,45.0,18.0,24.0,4.0,,,,,,89.0,82.0,7.7,11.0,0.0824486,1,,2.0,8.0,3.0,10.0,3.0,,1.0,1.0,,1.0,1.0,,1.0,2.0,0.0706,0.3591,,,,,,,,,,,,,,,,
12499643,home,1. FSV Mainz 05,Anthony Caci,anthony-caci,A. Caci,M,19,184,357,M,846471,EUR,867715200,M,19,19,False,39.0,27.0,5.0,4.0,1.0,12.0,16.0,18.0,29.0,5.0,,,,,,89.0,75.0,7.8,25.0,0.364484,3,,2.0,1.0,7.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,,,0.2093,,6.0,3.0,2.0,2.0,1.0,2.0,1.0,3.0,,,,,,,,
12499643,home,1. FSV Mainz 05,Kaishu Sano,kaishu-sano,K. Sano,M,6,176,2306,M,1028307,EUR,978134400,M,6,6,False,43.0,32.0,6.0,2.0,0.0,16.0,20.0,16.0,24.0,6.0,,,,,,90.0,62.0,6.6,20.0,0.0220842,0,,3.0,6.0,6.0,9.0,1.0,1.0,1.0,,4.0,1.0,1.0,,,,,,1.0,,1.0,3.0,,,,,1.0,,,,,,,
12499643,home,1. FSV Mainz 05,Dominik Kohr,dominik-kohr,D. Kohr,D,31,183,342,M,152206,EUR,759974400,M,31,31,False,57.0,48.0,8.0,5.0,0.0,29.0,32.0,19.0,26.0,3.0,,,,,,90.0,76.0,7.4,12.0,0.202459,1,,2.0,3.0,5.0,8.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,,,1.0,0.0315,,1.0,,1.0,,,1.0,,,,1.0,,,,,,
12499643,home,1. FSV Mainz 05,Phillipp Mwene,phillipp-mwene,P. Mwene,M,2,170,470,M,138126,EUR,759801600,M,2,2,False,45.0,33.0,5.0,3.0,1.0,22.0,25.0,13.0,26.0,5.0,,,,,,90.0,69.0,7.8,21.0,0.679255,1,,2.0,,3.0,2.0,,1.0,1.0,1.0,3.0,,,2.0,,1.0,0.0996,,6.0,2.0,,2.0,1.0,1.0,,,1.0,,,,,,,
12499643,home,1. FSV Mainz 05,Paul Nebel,paul-nebel,P. Nebel,F,8,169,1155,M,980621,EUR,1034208000,F,8,8,False,11.0,7.0,,,0.0,3.0,4.0,5.0,9.0,3.0,,,,,,37.0,26.0,6.7,10.0,0.0453663,0,,,2.0,3.0,3.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,,,2.0,1.0,1.0,2.0,,,,,,,,,,,,
12499643,home,1. FSV Mainz 05,Jae-sung Lee,jae-sung-lee,J. Lee,F,7,180,2646,M,537552,EUR,713404800,F,7,7,False,51.0,33.0,2.0,,0.0,19.0,21.0,15.0,31.0,7.0,,,,,,89.0,68.0,7.3,26.0,0.215135,1,,6.0,2.0,7.0,5.0,,1.0,3.0,3.0,6.0,,,1.0,1.0,,0.0487,0.059,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,
12499643,home,1. FSV Mainz 05,Jonathan Burkardt,jonathan-burkardt,J. Burkardt,F,9,181,3956,M,939830,EUR,963273600,F,29,29,False,25.0,17.0,,,0.0,10.0,11.0,7.0,16.0,4.0,,,,,,71.0,38.0,8.3,13.0,0.0301973,3,,2.0,1.0,3.0,3.0,1.0,,,,2.0,2.0,,,3.0,,1.4552,2.3299,2.0,,1.0,,,,,1.0,,,,,True,1.0,2.0,
12499643,home,1. FSV Mainz 05,Hyun-Seok Hong,hyun-seok-hong,H. Hong,M,24,177,1224,M,942937,EUR,929491200,M,14,14,True,27.0,22.0,3.0,2.0,0.0,8.0,9.0,14.0,18.0,6.0,,,,,,53.0,43.0,7.2,11.0,0.0332176,0,,,1.0,3.0,5.0,,2.0,1.0,1.0,2.0,3.0,,,,,,,,,3.0,1.0,,,,,1.0,,,,,,,
