match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_fouls,stat_keyPass,stat_wonContest,stat_bigChanceCreated,stat_wasFouled,stat_dispossessed,stat_blockedScoringAttempt,captain,stat_goalAssist,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_totalOffside,stat_goodHighClaim
11801751,home,Atalanta,Charles De Ketelaere,charles-de-ketelaere,C. De Ketelaere,F,17,192,14750,M,cdk,960441,EUR,984182400,F,17,17,False,30.0,24.0,,,1.0,1.0,24.0,34.0,1.0,,,74.0,53.0,9.3,17.0,4,,,1.0,3.0,5.0,6.0,,5.0,2.0,,,,,,3.0,5.0,1.0,2.0,,5.0,3.0,,,2.0,,,1.0,1.0,,2.0,,
11801751,home,Atalanta,Teun Koopmeiners,teun-koopmeiners,T. Koopmeiners,M,8,183,7503,M,teunkoopmeiners,803033,EUR,888624000,M,7,7,True,18.0,16.0,1.0,,12.0,14.0,4.0,5.0,2.0,,,16.0,21.0,6.6,3.0,0,,,,1.0,,2.0,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,
11801751,home,Atalanta,Luis Muriel,luis-muriel,L. Muriel,F,10,178,3964,M,luisfmuriel9,119242,EUR,671760000,F,9,9,True,16.0,15.0,,,4.0,5.0,11.0,11.0,,,,16.0,22.0,6.8,2.0,2,,,,1.0,,3.0,,2.0,1.0,,,,,,,,,1.0,,1.0,2.0,,,,,,,1.0,,,1.0,
11801751,home,Atalanta,Gianluca Scamacca,gianluca-scamacca,G. Scamacca,F,9,195,6698,M,scamacca,807301,EUR,915148800,F,90,90,True,6.0,4.0,1.0,1.0,1.0,1.0,3.0,5.0,1.0,,,16.0,12.0,7.2,4.0,1,,,,,4.0,2.0,,2.0,,1.0,,,,,,,,1.0,2.0,1.0,2.0,1.0,,2.0,,,,,,,1.0,
11801751,home,Atalanta,José Luis Palomino,jose-luis-palomino,J. L. Palomino,D,19,188,538,M,,79680,EUR,631497600,D,6,6,True,8.0,7.0,3.0,2.0,7.0,8.0,,,,,,9.0,9.0,6.3,1.0,0,José,Luis Palomino,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11801751,home,Atalanta,Nadir Zortea,zortea-nadir,N. Zortea,M,20,187,1110,M,,928104,EUR,929750400,D,21,21,True,3.0,3.0,,,1.0,1.0,2.0,3.0,,,,9.0,4.0,6.3,1.0,0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
11801751,home,Atalanta,Marco Carnesecchi,marco-carnesecchi,M. Carnesecchi,G,29,192,3216,M,,865646,EUR,962409600,G,29,29,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801751,home,Atalanta,Francesco Rossi,francesco-rossi,F. Rossi,G,31,193,302,M,,80074,EUR,672710400,G,31,31,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801751,home,Atalanta,Isak Hien,hien-isak,I. Hien,D,4,191,2307,M,,1157713,EUR,916185600,D,4,4,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801751,home,Atalanta,Giovanni Bonfanti,giovanni-bonfanti,G. Bonfanti,D,94,187,341,M,,1183625,EUR,1042761600,D,43,43,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801751,home,Atalanta,Mitchel Bakker,mitchel-bakker,M. Bakker,D,5,185,1235,M,,856638,EUR,961459200,D,20,20,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801751,home,Atalanta,Matteo Ruggeri,matteo-ruggeri,M. Ruggeri,M,3,187,2530,M,,965011,EUR,1026345600,D,22,22,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801751,away,Sassuolo,Alessio Cragno,alessio-cragno,A. Cragno,G,22,184,264,M,,148740,EUR,772761600,G,28,28,False,37.0,26.0,15.0,4.0,23.0,23.0,3.0,14.0,9.0,4.0,5.0,90.0,51.0,7.0,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
11801751,away,Sassuolo,Ruan,ruan,Ruan,D,4,187,1236,M,,914487,EUR,928713600,D,44,44,False,39.0,29.0,5.0,,25.0,29.0,4.0,10.0,4.0,,,90.0,56.0,6.3,13.0,0,,,4.0,3.0,7.0,7.0,1.0,,,2.0,,2.0,2.0,1.0,,,,,,1.0,,,2.0,2.0,,,,,,,,
11801751,away,Sassuolo,Gian Marco Ferrari,gian-marco-ferrari,G. M. Ferrari,D,,189,226,M,,170887,EUR,705888000,D,13,13,False,32.0,26.0,4.0,1.0,20.0,21.0,6.0,11.0,3.0,,,90.0,42.0,6.5,6.0,0,,,1.0,1.0,3.0,2.0,,,,4.0,2.0,,1.0,1.0,,,,,2.0,,,,,,,True,,,,,,
11801751,away,Sassuolo,Mattia Viti,mattia-viti,M. Viti,D,2,190,527,M,,1009268,EUR,1011830400,D,21,21,False,21.0,19.0,,,16.0,18.0,3.0,3.0,3.0,,,45.0,33.0,6.4,5.0,0,,,1.0,,3.0,3.0,,1.0,,2.0,,,2.0,,1.0,,,,,,1.0,,,2.0,,,,,,,,
11801751,away,Sassuolo,Filippo Missori,filippo-missori,F. Missori,D,2,182,223,M,,1121184,EUR,1080086400,M,2,2,False,49.0,31.0,5.0,3.0,14.0,23.0,17.0,30.0,3.0,,,90.0,73.0,6.3,25.0,1,,,2.0,1.0,6.0,2.0,4.0,,,1.0,1.0,2.0,1.0,,2.0,4.0,,,,,,,,,1.0,,,,,,,
11801751,away,Sassuolo,Samu Castillejo,samu-castillejo,S. Castillejo,M,70,182,957,M,,188405,EUR,790387200,M,20,20,False,33.0,31.0,2.0,2.0,11.0,12.0,20.0,22.0,4.0,,,75.0,48.0,7.0,4.0,2,,,,,3.0,6.0,2.0,1.0,,1.0,,2.0,3.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,2.0,1.0,,,,,,,,
11801751,away,Sassuolo,Luca Lipani,luca-lipani,L. Lipani,M,35,185,461,M,,1154898,EUR,1116374400,M,35,35,False,40.0,32.0,3.0,1.0,20.0,23.0,13.0,18.0,4.0,,,84.0,55.0,6.6,12.0,1,Luca Lipani,,3.0,1.0,4.0,2.0,1.0,,,3.0,1.0,,1.0,,4.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,
11801751,away,Sassuolo,Nedim Bajrami,nedim-bajrami,N. Bajrami,M,14,179,1674,M,,825861,EUR,920160000,M,11,11,False,33.0,31.0,1.0,1.0,16.0,18.0,16.0,17.0,4.0,,,75.0,42.0,6.8,4.0,0,,,,,1.0,1.0,,2.0,,,,2.0,,,,2.0,1.0,,,3.0,1.0,,,,,,,,,,,
11801751,away,Sassuolo,Emil Konradsen Ceide,emil-konradsen-ceide,E. K. Ceide,F,35,175,919,M,,933263,EUR,999475200,M,15,15,False,25.0,22.0,,,9.0,9.0,13.0,18.0,2.0,,,75.0,41.0,6.5,10.0,1,,,,,6.0,5.0,2.0,6.0,,,,,,,,2.0,,1.0,1.0,,5.0,,,2.0,,,,,,,,
11801751,away,Sassuolo,Cristian Volpato,volpato-cristian,C. Volpato,M,7,187,883,M,,1155625,EUR,1068854400,F,23,23,False,35.0,27.0,4.0,1.0,11.0,15.0,16.0,22.0,5.0,,,90.0,49.0,7.2,11.0,2,,,,1.0,2.0,5.0,1.0,4.0,1.0,,,2.0,,,,2.0,,,,2.0,3.0,,1.0,,1.0,,,,,,,
11801751,away,Sassuolo,Samuele Mulattieri,mulattieri-samuele,S. Mulattieri,F,7,183,531,M,,927030,EUR,970876800,F,8,8,False,15.0,12.0,,,6.0,6.0,6.0,9.0,1.0,,,90.0,29.0,6.6,11.0,1,,,2.0,3.0,6.0,5.0,,3.0,1.0,1.0,,,1.0,1.0,5.0,,,,1.0,,1.0,,,1.0,,,,,,,1.0,
11801751,away,Sassuolo,Jeremy Toljan,jeremy-toljan,J. Toljan,D,22,182,344,M,,149606,EUR,776304000,D,22,22,True,28.0,25.0,5.0,2.0,16.0,17.0,9.0,12.0,4.0,,,45.0,35.0,6.4,4.0,0,,,,,2.0,3.0,2.0,,,,,,3.0,2.0,,1.0,,,,,,,,,,,,,,,,
11801751,away,Sassuolo,Marcus Pedersen,marcus-pedersen,M. Pedersen,D,16,178,658,M,,934409,EUR,963705600,D,3,3,True,1.0,1.0,,,,,1.0,1.0,,,,15.0,2.0,6.6,,0,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
11801751,away,Sassuolo,Daniel Boloca,boloca-daniel,D. Boloca,M,11,185,435,M,,882592,EUR,914284800,M,24,24,True,12.0,12.0,1.0,1.0,6.0,6.0,6.0,6.0,4.0,,,15.0,16.0,7.7,,2,,,1.0,,2.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,1.0,,
11801751,away,Sassuolo,Armand Laurienté,armand-lauriente,A. Laurienté,M,45,177,2598,M,,932643,EUR,912729600,F,45,45,True,6.0,3.0,,,1.0,1.0,2.0,5.0,1.0,,,15.0,8.0,6.5,5.0,0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
11801751,away,Sassuolo,Kristian Thorstvedt,kristian-thorstvedt,K. Thorstvedt,M,42,187,1469,M,,924973,EUR,921283200,M,42,42,True,2.0,1.0,,,1.0,2.0,,,1.0,,,12.0,4.0,6.4,2.0,0,,,1.0,,2.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
11801751,away,Sassuolo,Gianluca Pegolo,gianluca-pegolo,G. Pegolo,G,,182,58,M,,43985,EUR,354326400,G,25,25,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801751,away,Sassuolo,Andrea Consigli,andrea-consigli,A. Consigli,G,,189,262,M,,38618,EUR,538704000,G,47,47,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801751,away,Sassuolo,Martin Erlić,martin-erlic,M. Erlić,D,6,192,1965,M,,789234,EUR,885600000,D,5,5,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801751,away,Sassuolo,Seb Loeffen,seb-loeffen,S. Loeffen,D,18,188,34,M,,1137259,EUR,1074384000,D,30,30,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801751,away,Sassuolo,Domenico Berardi,domenico-berardi,D. Berardi,M,10,185,5206,M,berardi25,253367,EUR,775699200,F,10,10,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801751,away,Sassuolo,Justin Kumi,justin-kumi,J. Kumi,M,16,184,138,M,,1137256,EUR,1089936000,M,36,36,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801751,away,Sassuolo,Andrea Pinamonti,andrea-pinamonti,A. Pinamonti,F,99,185,2781,M,,826198,EUR,927072000,F,9,9,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11801751,away,Sassuolo,Agustín Álvarez,agustin-alvarez,A. Álvarez,F,25,180,1478,M,,1065937,EUR,990230400,F,19,19,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
