match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_errorLeadToAGoal,stat_ownGoals,stat_unsuccessfulTouch,stat_fouls,stat_aerialWon,stat_wasFouled,stat_totalCross,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_errorLeadToAShot,stat_expectedGoals,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_dispossessed,stat_keyPass,player_sofascoreId,stat_accurateCross,stat_bigChanceCreated,stat_challengeLost,stat_blockedScoringAttempt,stat_hitWoodwork,stat_totalOffside,stat_goals,stat_punches
12499759,home,Eintracht Frankfurt,Kevin Trapp,kevin-trapp,K. Trapp,G,35,189,1775,M,38440,EUR,647395200,G,1,1,False,True,20.0,18.0,4.0,2.0,0.0,17.0,18.0,1.0,2.0,9.0,1.0,2.0,2.0,90.0,30.0,6.7,2.0,0.00076535,0,-0.8702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12499759,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184,1088,M,964191,EUR,931046400,D,35,35,False,,68.0,63.0,7.0,4.0,0.0,40.0,41.0,23.0,27.0,3.0,,,,90.0,85.0,6.3,7.0,0.017137,0,,2.0,4.0,1.0,2.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12499759,home,Eintracht Frankfurt,Robin Koch,robin-koch,R. Koch,D,4,190,1832,M,581302,EUR,837561600,D,4,4,False,,9.0,9.0,,,0.0,9.0,9.0,,,,,,,15.0,12.0,6.6,,0.0001903,0,,,1.0,2.0,,,2.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
12499759,home,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186,2196,M,965778,EUR,959212800,D,3,3,False,,84.0,71.0,6.0,2.0,0.0,42.0,47.0,29.0,38.0,6.0,,,,90.0,105.0,7.6,14.0,0.0406182,2,,4.0,5.0,11.0,,,9.0,1.0,,,,,1.0,6.0,,1.0,1.0,1.0,1.0,5.0,5.0,1.0,0.3612,0.6266,,,,,,,,,,,,,
12499759,home,Eintracht Frankfurt,Nnamdi Collins,nnamdi-collins,N. Collins,D,34,191,1316,M,1048569,EUR,1073692800,M,34,34,False,,46.0,40.0,5.0,1.0,0.0,14.0,15.0,26.0,31.0,3.0,,,,90.0,66.0,6.5,13.0,0.0160903,0,,1.0,7.0,4.0,6.0,2.0,4.0,1.0,1.0,,,2.0,1.0,2.0,,,,,,,,,,,Nnamdi Collins,,1.0,1.0,,,,,,,,,
12499759,home,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185,4745,M,591706,EUR,800064000,M,15,15,False,,50.0,40.0,3.0,2.0,0.0,26.0,29.0,14.0,21.0,5.0,,,,68.0,58.0,6.8,11.0,0.00611382,0,,,,2.0,1.0,1.0,2.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,ellyes_skhiri,,,,,,,,
12499759,home,Eintracht Frankfurt,Oscar Højlund,oscar-hojlund,O. Højlund,M,6,184,1040,M,1149113,EUR,1104796800,M,6,6,False,,24.0,21.0,,,0.0,11.0,11.0,10.0,13.0,4.0,,,,57.0,34.0,6.8,7.0,0.00769525,1,,1.0,3.0,4.0,1.0,1.0,,1.0,,,,3.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,0.0327,,Oscar Höjlund,,1.0,,,,,,,,,,
12499759,home,Eintracht Frankfurt,Nathaniel Brown,nathaniel-brown,N. Brown,D,21,179,1784,M,1159759,EUR,1055721600,M,21,21,False,,30.0,28.0,,,0.0,16.0,17.0,14.0,23.0,,,,,68.0,61.0,7.2,12.0,0.179285,0,,,2.0,7.0,1.0,1.0,1.0,,,,,,,1.0,2.0,10.0,,,,3.0,2.0,,,,,,2.0,1.0,,2.0,1.0,,,,,,
12499759,home,Eintracht Frankfurt,Mario Götze,mario-gotze,M. Götze,M,27,176,5881,M,66518,EUR,707529600,F,27,27,False,,54.0,44.0,3.0,1.0,0.0,22.0,23.0,22.0,37.0,8.0,,,,90.0,73.0,6.8,21.0,0.0562269,1,,,4.0,3.0,1.0,,,,1.0,,,1.0,,,1.0,6.0,,1.0,,2.0,1.0,,0.0346,,,,2.0,,MarioGotze,,,1.0,,,,,
12499759,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180,2079,M,997012,EUR,1010620800,F,36,36,False,,23.0,11.0,1.0,,0.0,3.0,6.0,8.0,18.0,2.0,,,,57.0,31.0,6.6,16.0,0.0159403,1,,1.0,3.0,2.0,1.0,1.0,,,,,,,,,,1.0,,,1.0,1.0,,,0.0869,0.3687,,,2.0,,,,,,,,,,
