match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_blockedScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_firstName,stat_outfielderBlock,stat_dispossessed,stat_totalOffside,player_lastName,stat_penaltyWon,captain,stat_bigChanceCreated,stat_penaltyFaced,stat_errorLeadToAShot,stat_penaltyConceded
12437854,home,Valencia,Hugo Duro,hugo-duro,H. Duro,F,9,180,2868,M,,909119,EUR,942192000,F,9,9,False,16.0,13.0,1.0,1.0,0.0,3.0,3.0,10.0,14.0,,2.0,,,90.0,26.0,6.6,7.0,0.0660459,1,,1.0,,8.0,3.0,,,,,,,,,2.0,0.0805,,,5.0,1.0,1.0,,1.0,1.0,2.0,,,2.0,1.0,,,,,,,
12437854,home,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,F,16,16,True,12.0,7.0,,,0.0,,,7.0,16.0,,1.0,,,35.0,26.0,6.7,13.0,0.0143656,1,,4.0,,1.0,4.0,,3.0,2.0,,,1.0,1.0,,,0.0391,0.1039,,,1.0,,,,2.0,,,,,,,,,,,,
12437854,home,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,,845693,EUR,959644800,M,10,10,True,24.0,21.0,,,0.0,13.0,13.0,10.0,15.0,,1.0,,,35.0,39.0,6.9,9.0,0.127934,1,,4.0,2.0,2.0,3.0,1.0,1.0,1.0,,,,2.0,,,0.026,,2.0,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,
12437854,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,True,23.0,19.0,4.0,4.0,1.0,9.0,9.0,11.0,16.0,,5.0,,,24.0,31.0,7.2,5.0,0.177876,0,,2.0,1.0,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,1.0,,,,1.0,,,
12437854,home,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,True,7.0,5.0,,,0.0,3.0,3.0,2.0,5.0,,1.0,,,15.0,19.0,7.1,3.0,0.00188401,2,,1.0,,,2.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0969,0.2991,,,,,,1.0,,,,,,,,,,,,,
12437854,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,8,8,True,12.0,9.0,1.0,,0.0,6.0,7.0,3.0,5.0,,1.0,,,15.0,16.0,6.4,5.0,0.0190842,0,,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,
12437854,home,Valencia,Stole Dimitrievski,stole-dimitrievski,S. Dimitrievski,G,1,188,843,M,,97951,EUR,756777600,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437854,home,Valencia,Jaume Doménech,jaume-domenech,J. Doménech,G,,186,177,M,,235386,EUR,657763200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437854,home,Valencia,Maximiliano Caufriez,maximiliano-caufriez,M. Caufriez,D,5,189,161,M,,800349,EUR,856051200,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437854,home,Valencia,Yarek Gasiorowski,gasiorowski-yarek,Y. Gasiorowski,D,3,190,1668,M,,1184317,EUR,1105488000,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,Yarek Gasiorowski,,,,,,,,,,
12437854,home,Valencia,Hugo Guillamón,hugo-guillamon,H. Guillamón,M,6,178,876,M,,855830,EUR,949276800,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437854,home,Valencia,Fran Pérez,fran-perez,F. Pérez,M,21,176,466,M,,966637,EUR,1031529600,M,23,23,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437854,home,Valencia,Germán Valera,german-valera,G. Valera,M,11,170,823,M,,962710,EUR,1016236800,F,30,30,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437854,away,Las Palmas,Jasper Cillessen,jasper-cillessen,J. Cillessen,G,22,185,1502,M,,123865,EUR,609206400,G,1,1,False,39.0,17.0,28.0,7.0,0.0,13.0,18.0,4.0,21.0,1.0,9.0,4.0,5.0,90.0,53.0,7.3,22.0,0.00163965,0,0.2262,,,,2.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,
12437854,away,Las Palmas,Viti Rozada,viti-rozada,V. Rozada,D,17,171,116,M,,1031499,EUR,874368000,D,18,18,False,24.0,20.0,1.0,1.0,0.0,13.0,14.0,7.0,11.0,,2.0,,,74.0,40.0,6.8,6.0,0.00149391,0,,1.0,,1.0,9.0,,,,,,,4.0,2.0,2.0,,,,,3.0,,,1.0,,1.0,,,,,,,,,,,
12437854,away,Las Palmas,Alex Suárez,alex-suarez,A. Suárez,D,4,179,259,M,,914848,EUR,725846400,D,4,4,False,31.0,26.0,4.0,,0.0,21.0,22.0,5.0,9.0,3.0,,,,90.0,43.0,6.2,5.0,0.00178527,0,,,,2.0,3.0,,,,,,,2.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,
12437854,away,Las Palmas,Scott McKenna,scott-mckenna,S. McKenna,D,26,188,973,M,,358108,EUR,847756800,D,15,15,False,50.0,45.0,5.0,1.0,0.0,39.0,43.0,6.0,7.0,6.0,2.0,,,90.0,61.0,6.5,6.0,0.00249107,0,,,,4.0,2.0,,,,,,,1.0,1.0,,,,,2.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,1.0,
12437854,away,Las Palmas,Álex Muñoz,alex-munoz,Á. Muñoz,D,3,185,176,M,,273227,EUR,775526400,D,23,23,False,33.0,29.0,3.0,,0.0,22.0,24.0,8.0,10.0,2.0,3.0,,,74.0,49.0,7.1,6.0,0.0138096,2,,1.0,1.0,3.0,,1.0,1.0,,,,2.0,,,,0.1528,0.7746,,,,,1.0,,,1.0,,,,,,,,,,,
12437854,away,Las Palmas,Dário Essugo,dario-essugo,D. Essugo,M,14,178,9115,M,,1110006,EUR,1110758400,M,29,29,False,44.0,37.0,2.0,1.0,0.0,25.0,29.0,12.0,15.0,4.0,4.0,,,90.0,61.0,6.7,11.0,0.00542082,1,,,,3.0,1.0,,,,,1.0,,,,1.0,0.0241,,,1.0,,,,3.0,3.0,1.0,,1.0,1.0,,,,,,,,
12437854,away,Las Palmas,José Campaña,jose-campana,J. Campaña,M,20,179,241,M,,96373,EUR,738806400,M,8,8,False,42.0,34.0,2.0,2.0,1.0,18.0,23.0,16.0,20.0,1.0,3.0,,,59.0,53.0,7.1,10.0,0.101694,0,,1.0,,2.0,6.0,,,,,,,3.0,3.0,2.0,,,2.0,1.0,2.0,,,2.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0
12437854,away,Las Palmas,Adnan Januzaj,adnan-januzaj,A. Januzaj,M,24,186,1621,M,,328145,EUR,791942400,M,24,24,False,24.0,20.0,1.0,1.0,0.0,8.0,10.0,12.0,15.0,,3.0,,,66.0,47.0,6.7,16.0,0.318175,3,,1.0,,8.0,2.0,,5.0,,,,1.0,1.0,1.0,1.0,0.1084,0.0514,2.0,1.0,,2.0,,,5.0,1.0,,,1.0,,,,,,,,
12437854,away,Las Palmas,Kirian Rodríguez,kirian-rodriguez,K. Rodríguez,M,20,180,441,M,,964985,EUR,825984000,M,20,20,False,58.0,53.0,4.0,2.0,0.0,27.0,29.0,26.0,29.0,2.0,3.0,,,90.0,67.0,6.9,8.0,0.154411,1,,,,2.0,2.0,1.0,1.0,,,1.0,,1.0,,1.0,0.0963,,1.0,,,,,1.0,2.0,,,,,,,,True,,,,
12437854,away,Las Palmas,Alberto Moleiro,alberto-moleiro,A. Moleiro,M,20,172,3634,M,,1012444,EUR,1064880000,M,10,10,False,51.0,46.0,2.0,1.0,0.0,22.0,23.0,24.0,28.0,,9.0,,,90.0,70.0,7.2,10.0,0.0163825,1,,,,7.0,2.0,3.0,4.0,2.0,,,1.0,,,,0.4307,0.4597,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,
12437854,away,Las Palmas,Fábio Silva,fabio-silva,F. Silva,F,21,185,5306,M,fabio.silva,954076,EUR,1027036800,F,37,37,False,20.0,16.0,,,0.0,6.0,8.0,10.0,12.0,6.0,3.0,,,66.0,40.0,7.7,7.0,0.12153,2,,,,7.0,8.0,,3.0,2.0,,,2.0,,,3.0,0.272,0.4524,1.0,3.0,3.0,,1.0,2.0,,2.0,,,1.0,,,,,,,,
12437854,away,Las Palmas,Javier Muñoz,javier-munoz,J. Muñoz,M,14,179,313,M,,353154,EUR,793929600,M,5,5,True,23.0,16.0,2.0,,0.0,8.0,11.0,8.0,12.0,,3.0,,,31.0,27.0,6.4,7.0,0.00427383,0,,,,3.0,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,,,
12437854,away,Las Palmas,Marc Cardona,marc-cardona,M. Cardona,F,22,182,195,M,,841854,EUR,805161600,F,9,9,True,11.0,10.0,,,0.0,5.0,5.0,5.0,6.0,,1.0,,,24.0,18.0,6.4,3.0,0.0020751,1,,,,3.0,1.0,,,,,,,,,1.0,0.0577,,,,,1.0,,,,1.0,,,2.0,,,,,,,,
12437854,away,Las Palmas,Oliver McBurnie,oliver-mcburnie,O. McBurnie,F,9,188,1008,M,,367228,EUR,833846400,F,16,16,True,18.0,14.0,1.0,,1.0,7.0,8.0,7.0,10.0,2.0,1.0,,,24.0,23.0,7.2,7.0,0.119352,0,,,,1.0,2.0,,,,,,,,,,,,2.0,,2.0,,,,2.0,,,,1.0,,,,,1.0,,,
12437854,away,Las Palmas,Juanma Herzog,juanma-herzog,J. Herzog,D,15,186,242,M,,1513451,EUR,1084406400,D,28,28,True,6.0,4.0,2.0,,0.0,3.0,3.0,1.0,3.0,2.0,2.0,,,16.0,8.0,6.4,2.0,0.00037299,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437854,away,Las Palmas,Benito Ramírez,benito-ramirez,B. Ramírez,M,21,180,82,M,,868223,EUR,805420800,M,11,11,True,17.0,14.0,4.0,2.0,0.0,8.0,10.0,6.0,8.0,3.0,4.0,,,16.0,31.0,6.7,5.0,0.00458181,0,,1.0,,1.0,2.0,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,
12437854,away,Las Palmas,Dinko Horkaš,dinko-horkas,D. Horkaš,G,1,189,377,M,,855922,EUR,921024000,G,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437854,away,Las Palmas,Mika Mármol,mika-marmol,M. Mármol,D,3,181,783,M,,979146,EUR,993945600,D,3,3,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437854,away,Las Palmas,Enzo Loiodice,loiodice-enzo,E. Loiodice,M,12,176,327,M,,933426,EUR,975283200,M,12,12,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437854,away,Las Palmas,Fabio González,fabio-gonzalez,F. González,M,,176,37,M,,894477,EUR,855705600,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437854,away,Las Palmas,Manuel Fuster,manuel-fuster,M. Fuster,M,14,169,223,M,,916654,EUR,877478400,M,14,14,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437854,away,Las Palmas,Pejiño,pejino,Pejiño,F,24,177,111,M,,925220,EUR,838598400,M,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437854,away,Las Palmas,Jaime Mata,jaime-mata,J. Mata,F,17,185,448,M,,351140,EUR,593654400,F,17,17,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
