match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_wonContest,stat_keyPass,stat_errorLeadToAShot,stat_accurateCross,stat_shotOffTarget,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_bigChanceMissed,player_sofascoreId
12451067,home,Saint-Étienne,Lucas Stassin,,,lucas-stassin,L. Stassin,F,9,184,2196,M,1126521,EUR,1101686400,F,32,32,False,,5.0,3.0,1.0,,1.0,1.0,1.0,2.0,4.0,1.0,2.0,,,,56.0,16.0,6.7,10.0,0.00107694,1,,,7.0,2.0,,,,,1.0,2.0,,,2.0,2.0,,,4.0,0.0819,,2.0,,1.0,,,1.0,,1.0,1.0,,
12451067,home,Saint-Étienne,Mathieu Cafaro,,,mathieu-cafaro,M. Cafaro,M,13,175,264,M,816810,EUR,859248000,M,18,18,True,,17.0,16.0,1.0,1.0,0.0,12.0,12.0,6.0,7.0,,2.0,,,,34.0,26.0,7.0,3.0,0.377654,2,,2.0,3.0,,1.0,,,,1.0,,,1.0,1.0,,,,1.0,0.0821,,,,2.0,,2.0,2.0,,1.0,1.0,,
12451067,home,Saint-Étienne,Ibrahim Sissoko,,,ibrahim-sissoko,I. Sissoko,F,9,190,964,M,914738,EUR,817430400,F,9,9,True,,13.0,8.0,1.0,1.0,0.0,5.0,7.0,3.0,6.0,,3.0,,,,34.0,25.0,7.1,10.0,0.00123944,3,,,3.0,4.0,,2.0,1.0,,1.0,2.0,,,1.0,,1.0,1.0,4.0,1.2414,0.8867,1.0,,,,,2.0,,,1.0,1.0,
12451067,home,Saint-Étienne,Dennis Appiah,,,dennis-appiah,D. Appiah,D,8,179,168,M,123164,EUR,708048000,D,8,8,True,,9.0,8.0,1.0,1.0,0.0,6.0,7.0,2.0,2.0,1.0,1.0,,,,28.0,17.0,7.1,2.0,0.444027,0,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,1.0,,,,,1.0,,,
12451067,home,Saint-Étienne,Aimen Moueffek,,,aimen-moueffek,A. Moueffek,M,29,179,760,M,990227,EUR,986774400,M,29,29,True,,7.0,6.0,,,0.0,3.0,4.0,3.0,3.0,1.0,1.0,,,,18.0,11.0,6.2,3.0,0.00166553,1,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,0.517,0.2984,,,,,,,,,,1.0,
12451067,home,Saint-Étienne,Brice Maubleu,,,brice-maubleu,B. Maubleu,G,1,192,76,M,72818,EUR,628473600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451067,home,Saint-Étienne,Yunis Abdelhamid,,,yunis-abdelhamid,Y. Abdelhamid,D,5,190,1888,M,178721,EUR,559785600,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451067,home,Saint-Étienne,Igor Miladinović,Igor Miladinovic,,igor-miladinovic,I. Miladinović,M,28,166,343,M,1124025,EUR,1055030400,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451067,home,Saint-Étienne,Lamine Fomba,,,lamine-fomba,L. Fomba,M,11,188,111,M,822878,EUR,885772800,M,26,26,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451067,home,Saint-Étienne,Mathis Amougou,,,mathis-amougou,M. Amougou,M,17,177,3772,M,1426224,EUR,1137542400,M,37,37,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451067,away,RC Strasbourg,Đorđe Petrović,,,dorde-petrovic,Đ. Petrović,G,1,194,8562,M,882604,EUR,939340800,G,1,1,False,,37.0,33.0,6.0,3.0,0.0,32.0,35.0,1.0,2.0,,7.0,,1.0,1.0,90.0,42.0,6.4,4.0,0.00021887,0,0.0283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dj.petrovic12
12451067,away,RC Strasbourg,Guéla Doué,,,guela-doue,G. Doué,D,2,187,10608,M,1002033,EUR,1034812800,D,22,22,False,,104.0,98.0,5.0,2.0,0.0,59.0,61.0,40.0,48.0,4.0,7.0,,,,90.0,133.0,7.5,13.0,0.0327924,2,,5.0,1.0,8.0,,3.0,2.0,,,2.0,,1.0,,3.0,,,1.0,0.059,,1.0,3.0,,,1.0,2.0,,,,,
12451067,away,RC Strasbourg,Saïdou Sow,Saïdou,Sow,saidou-sow,S. Sow,D,4,185,2742,M,1063237,EUR,1025740800,D,4,4,False,,103.0,99.0,,,0.0,79.0,82.0,20.0,21.0,1.0,5.0,,,,90.0,109.0,6.7,4.0,0.0113258,0,,,4.0,4.0,1.0,2.0,1.0,,,2.0,1.0,,,,,,,,,3.0,,,,,,,,,,
12451067,away,RC Strasbourg,Mamadou Sarr,Mamadou Sarr,,sarr-mamadou,M. Sarr,D,19,194,21849,M,1154657,EUR,1125273600,D,23,23,False,,81.0,80.0,3.0,3.0,0.0,58.0,58.0,22.0,23.0,1.0,2.0,,,,66.0,87.0,6.6,2.0,0.00554562,0,,,3.0,2.0,,1.0,,,1.0,1.0,,2.0,1.0,,,,,,,1.0,,,,,,,,,,
12451067,away,RC Strasbourg,Dilane Bakwa,,,dilane-bakwa,D. Bakwa,M,29,179,2042,M,963298,EUR,1030320000,M,26,26,False,,37.0,32.0,6.0,5.0,0.0,13.0,14.0,20.0,27.0,1.0,3.0,,,,80.0,60.0,7.2,16.0,0.148306,0,,4.0,5.0,5.0,,2.0,1.0,2.0,,,,,3.0,3.0,,,,,,,1.0,4.0,,1.0,,,,,,
12451067,away,RC Strasbourg,Ismael Doukouré,Ismael Doukoure,,ismael-doukoure,I. Doukouré,D,6,183,1100,M,1049517,EUR,1059004800,M,29,29,False,,95.0,88.0,3.0,1.0,0.0,54.0,55.0,34.0,40.0,1.0,3.0,,,,90.0,105.0,6.9,8.0,0.0161744,0,,,2.0,2.0,,1.0,,1.0,,,1.0,2.0,,,,,1.0,,,2.0,,,,,,,,,,
12451067,away,RC Strasbourg,Andrey Santos,Andrey Santos,,santos-andrey,A. Santos,M,17,180,27949,M,1105779,EUR,1083542400,M,8,8,False,,91.0,82.0,4.0,2.0,0.0,40.0,40.0,42.0,51.0,,9.0,,,,90.0,112.0,7.2,13.0,0.0434812,2,,,4.0,7.0,,3.0,2.0,3.0,1.0,1.0,,3.0,1.0,1.0,,,2.0,0.1416,,1.0,,,,,1.0,1.0,,,,andreysantos_5
12451067,away,RC Strasbourg,Diego Moreira,Diego,Moreira,diego-moreira,D. Moreira,F,7,179,6007,M,1142233,EUR,1091750400,M,7,7,False,,66.0,59.0,1.0,,0.0,37.0,37.0,23.0,32.0,1.0,7.0,,,,89.0,86.0,6.9,14.0,0.0378414,1,,3.0,4.0,3.0,1.0,,,1.0,,,,1.0,1.0,4.0,,,2.0,0.0677,,,2.0,1.0,,1.0,1.0,,,,,diegzyyy
12451067,away,RC Strasbourg,Sékou Mara,,,sekou-mara,S. Mara,F,9,184,963,M,1047484,EUR,1027987200,F,14,14,False,,19.0,17.0,,,0.0,9.0,9.0,8.0,10.0,,2.0,,,,90.0,28.0,6.7,6.0,0.00633402,1,,,3.0,3.0,,1.0,1.0,,1.0,,,,1.0,3.0,,,2.0,0.0397,,,2.0,,,,,1.0,,,,
12451067,away,RC Strasbourg,Habib Diarra,Habib,Diarra,habib-diarra,H. Diarra,M,19,179,12696,M,1128532,EUR,1073088000,F,19,19,False,True,46.0,41.0,1.0,1.0,0.0,17.0,19.0,24.0,29.0,,1.0,,,,90.0,57.0,7.4,8.0,0.0327356,2,,2.0,,4.0,,2.0,2.0,1.0,,,,,,1.0,2.0,,1.0,0.1384,0.2127,,1.0,,,,,,,,,
12451067,away,RC Strasbourg,Sebastian Nanasi,Sebastian Nanasi,,sebastian-nanasi,S. Nanasi,M,11,178,2778,M,962068,EUR,1021507200,F,15,15,False,,28.0,23.0,,,0.0,8.0,9.0,17.0,23.0,,3.0,,,,80.0,43.0,7.4,10.0,0.217901,1,,4.0,2.0,2.0,1.0,,,,,,,1.0,1.0,2.0,1.0,,1.0,0.079,0.065,,2.0,2.0,,2.0,,,,,,
12451067,away,RC Strasbourg,Félix Lemaréchal,,,felix-lemarechal,F. Lemaréchal,M,80,181,791,M,1130942,EUR,1060214400,M,6,6,True,,9.0,8.0,,,0.0,2.0,3.0,6.0,6.0,,,,,,24.0,15.0,6.7,2.0,0.0166911,0,,,1.0,3.0,,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,1.0,,,,,,,,,
12451067,away,RC Strasbourg,Abdoul Ouattara,,,abdoul-ouattara,A. Ouattara,M,3,180,1131,M,1930811,EUR,1129939200,M,42,42,True,,7.0,7.0,,,0.0,3.0,3.0,4.0,4.0,,,,,,10.0,9.0,6.7,1.0,0.0388143,0,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,
12451067,away,RC Strasbourg,Miloš Luković,Milos Lukovic,,milos-lukovic,M. Luković,F,22,184,1063,M,1165974,EUR,1132272000,F,9,9,True,,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,10.0,3.0,6.5,2.0,0.00101661,0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
12451067,away,RC Strasbourg,Caleb Wiley,,,caleb-wiley,C. Wiley,D,26,178,2780,M,1035645,EUR,1103673600,D,12,12,True,,1.0,1.0,,,0.0,,,1.0,2.0,,,,,,1.0,2.0,,1.0,0.0018923,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451067,away,RC Strasbourg,Karl-Johan Johnsson,,,karl-johan-johnsson,K. Johnsson,G,1,187,304,M,40973,EUR,633484800,G,30,30,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451067,away,RC Strasbourg,Eduard Sobol,,,eduard-sobol,E. Sobol,D,23,186,579,M,186017,EUR,798336000,D,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451067,away,RC Strasbourg,Abakar Sylla,Abakar Sylla,,abakar-sylla,A. Sylla,D,4,188,887,M,1170197,EUR,1040774400,D,5,5,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451067,away,RC Strasbourg,Junior Mwanga,,,junior-mwanga,J. Mwanga,M,18,184,472,M,1197153,EUR,1052611200,M,18,18,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12451067,away,RC Strasbourg,Pape Diong,Pape Diong,,daouda-diongu,P. Diongu,M,6,193,841,M,1536782,EUR,1150329600,M,17,17,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
