match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,captain,stat_bigChanceMissed,stat_totalTackle,stat_wonTackle,player_sofascoreId,player_firstName,player_lastName,stat_accurateCross,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_fouls,stat_expectedGoalsOnTarget,stat_keyPass,stat_dispossessed,stat_goals,stat_totalOffside,stat_blockedScoringAttempt
13981488,home,Cremonese,Marco Silvestri,marco-silvestri,M. Silvestri,G,16,191,324,M,43970,EUR,667872000,G,16,16,False,39.0,16.0,28.0,5.0,0.0,12.0,15.0,4.0,24.0,1.0,1.0,1.0,7.0,1.0,2.0,5.0,1.0,1.0,1.0,90.0,49.0,6.7,23.0,0.00145413,0.715,0,0.2953,0.04,0.0,0.0,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981488,home,Cremonese,Filippo Terracciano,terracciano-filippo,F. Terracciano,D,24,181,1614,M,1034303,EUR,1044662400,D,24,24,False,29.0,23.0,6.0,1.0,0.0,16.0,17.0,7.0,12.0,1.0,3.0,3.0,3.0,,,,,,,90.0,47.0,6.7,10.0,0.00995809,,1,,0.09,0.06,0.15,,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0414,-0.15,,,,,,,,,,,,,,,,,
13981488,home,Cremonese,Federico Baschirotto,federico-baschirotto,F. Baschirotto,D,6,187,1366,M,786175,EUR,843177600,D,6,6,False,31.0,23.0,7.0,3.0,0.0,18.0,21.0,5.0,10.0,6.0,8.0,11.0,3.0,,,,,,,90.0,49.0,7.7,8.0,0.00937731,,1,,0.11,0.03,0.94,,,2.0,2.0,,,,1.0,2.0,,,1.0,0.202,-0.57,True,1.0,1.0,1.0,,,,,,,,,,,,,
13981488,home,Cremonese,Mikayil Faye,mikayil-faye,M. Faye,D,30,183,9505,M,1002564,EUR,1089763200,D,30,30,False,23.0,19.0,2.0,2.0,0.0,11.0,13.0,8.0,10.0,2.0,5.0,3.0,4.0,,,,,,,61.0,34.0,7.2,5.0,0.00263675,,0,,-0.04,0.01,0.26,,,2.0,2.0,,,,,,1.0,,,,,,,3.0,3.0,mikayilfaye,,,,,,,,,,,,
13981488,home,Cremonese,Jari Vandeputte,jari-vandeputte,J. Vandeputte,M,27,174,901,M,318645,EUR,824256000,M,27,27,False,42.0,30.0,12.0,5.0,0.0,9.0,11.0,21.0,31.0,,1.0,3.0,7.0,,,,,,,90.0,58.0,7.6,17.0,0.369581,,1,,0.68,0.15,0.34,,5.0,,1.0,,,,,,1.0,2.0,,0.0263,-0.07,,,1.0,1.0,,,,2.0,1.0,1.0,1.0,0.064,2.0,,,,
13981488,home,Cremonese,Tommaso Barbieri,tommaso-barbieri,T. Barbieri,M,4,181,494,M,993389,EUR,1030320000,M,4,4,False,17.0,12.0,2.0,1.0,0.0,6.0,6.0,6.0,11.0,1.0,4.0,4.0,6.0,,,,,,,90.0,41.0,7.1,10.0,0.0574078,,1,,0.25,0.24,0.29,,3.0,,4.0,2.0,2.0,1.0,,2.0,,1.0,,0.0273,-0.07,,,2.0,2.0,,,,,,1.0,1.0,0.117,,,,,
13981488,home,Cremonese,Alessio Zerbin,alessio-zerbin,A. Zerbin,M,7,182,1060,M,869888,EUR,920419200,M,7,7,False,23.0,13.0,3.0,,0.0,5.0,7.0,8.0,16.0,,5.0,,9.0,,,,,,,85.0,39.0,6.6,14.0,0.128158,,2,,-0.01,0.25,-0.01,,1.0,3.0,6.0,1.0,2.0,,1.0,,,1.0,,0.4407,0.11,,1.0,5.0,1.0,,,,1.0,,1.0,,0.4607,1.0,,,,
13981488,home,Cremonese,Martín Payero,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,32,32,False,12.0,9.0,2.0,1.0,0.0,1.0,1.0,8.0,11.0,,1.0,1.0,2.0,,,,,,,73.0,18.0,6.7,6.0,0.0284094,,0,,0.1,0.14,-0.05,,,,1.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,1.0,,,,
13981488,home,Cremonese,Romano Floriani Mussolini,romano-floriani-mussolini,R. F. Mussolini,M,22,188,1584,M,1100354,EUR,1043625600,M,22,22,False,18.0,11.0,2.0,,0.0,4.0,5.0,7.0,13.0,5.0,8.0,1.0,3.0,,,,,,,90.0,34.0,6.6,15.0,0.0888399,,1,,0.11,0.03,0.16,,3.0,2.0,5.0,,1.0,,1.0,,,3.0,,0.053,-0.13,,,3.0,2.0,,Romano,Floriani,,1.0,,1.0,,1.0,1.0,,,
13981488,home,Cremonese,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,10,10,False,11.0,7.0,,,0.0,,,7.0,11.0,3.0,7.0,1.0,1.0,,,,,,,90.0,24.0,6.9,10.0,0.0165793,,1,,-0.56,0.17,0.22,,,5.0,9.0,,,,,,,3.0,3.0,0.4567,0.32,,,1.0,1.0,Vardy7,,,,,1.0,1.0,0.3044,2.0,3.0,1.0,2.0,
13981488,home,Cremonese,Antonio Sanabria,antonio-sanabria,A. Sanabria,F,99,181,3538,M,333261,EUR,825897600,F,99,99,False,9.0,8.0,,,0.0,4.0,4.0,4.0,5.0,2.0,2.0,2.0,1.0,,,,,,,45.0,14.0,6.3,3.0,0.00308135,,0,,0.02,-0.26,0.22,,,6.0,6.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,1.0,
13981488,home,Cremonese,Jeremy Sarmiento,jeremy-sarmiento,J. Sarmiento,M,45,178,5120,M,983816,EUR,1024185600,M,19,19,True,12.0,11.0,1.0,1.0,0.0,5.0,5.0,6.0,7.0,,3.0,,5.0,,,,,,,45.0,20.0,6.8,4.0,0.00872983,,1,,0.03,0.35,-0.02,,,,1.0,,,,,,1.0,2.0,,0.0608,-0.18,,,3.0,1.0,jeremysarm7ento,,,,,1.0,,0.0615,,1.0,,,
13981488,home,Cremonese,Matteo Bianchetti,matteo-bianchetti,M. Bianchetti,D,15,189,177,M,158037,EUR,732326400,D,15,15,True,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,,,4.0,,,,,,,,29.0,12.0,6.2,2.0,0.00031423,,0,,0.01,,-0.19,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
13981488,home,Cremonese,Francesco Folino,francesco-folino,F. Folino,D,55,192,146,M,1424353,EUR,1011744000,D,55,55,True,4.0,4.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,,,,,,,17.0,7.0,6.4,1.0,0.00058904,,0,,0.04,-0.02,-0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981488,home,Cremonese,Franco Vázquez,franco-vazquez,F. Vázquez,F,20,187,1036,M,215246,EUR,604108800,F,20,20,True,3.0,1.0,,,0.0,1.0,1.0,,2.0,1.0,4.0,,,,,,,,,10.0,9.0,6.7,4.0,1.635e-05,,0,,-0.03,,0.0,,,,2.0,,,,,,,1.0,2.0,,,,,1.0,,,,,,,,2.0,,,1.0,,,
13981488,home,Cremonese,Lapo Nava,lapo-nava,L. Nava,G,69,189,465,M,1141168,EUR,1074729600,G,69,69,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981488,home,Cremonese,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,318603,EUR,853545600,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981488,home,Cremonese,Federico Ceccherini,federico-ceccherini,F. Ceccherini,D,23,187,130,M,139410,EUR,705542400,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
