match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotValueNormalized,captain,stat_unsuccessfulTouch,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside,stat_errorLeadToAGoal
14167884,home,RC Strasbourg,Mike Penders,Mike Penders,,mike-penders,M. Penders,G,39,199.0,4381,M,1149148,EUR,1122768000,G,39,39,False,61.0,54.0,7.0,2.0,0.0,53.0,56.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,90.0,68.0,6.9,7.0,0.00033488,0.1608,0,0.5613,-0.01,0.04,-0.11,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14167884,home,RC Strasbourg,Guéla Doué,,,guela-doue,G. Doué,D,22,187.0,10608,M,1002033,EUR,1034812800,D,22,22,False,116.0,105.0,7.0,3.0,1.0,56.0,59.0,49.0,57.0,7.0,,,,,90.0,139.0,8.2,13.0,0.0244519,,0,,0.31,0.18,0.38,,1.0,4.0,5.0,11.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,
14167884,home,RC Strasbourg,Lucas Høgsberg,,,lucas-hogsberg,L. Høgsberg,D,24,187.0,1156,M,1426597,EUR,1151020800,D,24,24,False,97.0,90.0,7.0,2.0,0.0,71.0,74.0,19.0,23.0,9.0,,,,,77.0,101.0,6.9,7.0,0.00803384,,1,,0.27,0.08,0.13,,1.0,,1.0,,,,,,1.0,,2.0,,,,,,1.0,0.0449,-0.12,,,,,,,,,,,,,
14167884,home,RC Strasbourg,Ismael Doukouré,Ismael Doukoure,,ismael-doukoure,I. Doukouré,D,6,183.0,1100,M,1049517,EUR,1059004800,D,6,6,False,91.0,87.0,2.0,2.0,0.0,58.0,59.0,29.0,32.0,10.0,,,,,90.0,97.0,7.6,5.0,0.0266468,,0,,0.31,0.15,0.31,,,1.0,,2.0,,,,,1.0,1.0,2.0,,,1.0,,,,,,True,1.0,,,,,,,,,,,
14167884,home,RC Strasbourg,Abdoul Ouattara,,,abdoul-ouattara,A. Ouattara,M,42,180.0,1131,M,1930811,EUR,1129939200,M,42,42,False,46.0,43.0,,,0.0,24.0,25.0,19.0,21.0,4.0,,,,,90.0,62.0,7.4,9.0,0.083935,,2,,0.09,0.04,0.13,,1.0,,6.0,2.0,,2.0,,,1.0,,1.0,2.0,1.0,,4.0,,,0.7868,0.51,,4.0,2.0,1.0,0.9803,,,,,,,,
14167884,home,RC Strasbourg,Valentín Barco,Valentín Barco,,valentin-barco,V. Barco,M,32,172.0,11515,M,1127057,EUR,1090540800,M,32,32,False,79.0,68.0,5.0,1.0,1.0,43.0,46.0,25.0,33.0,10.0,,,,,73.0,95.0,7.8,13.0,0.802568,,1,,0.67,0.01,0.13,,1.0,,4.0,6.0,1.0,1.0,,2.0,,,1.0,3.0,2.0,3.0,1.0,5.0,,0.0268,0.0,,,,,,colo.barco,3.0,3.0,1.0,,,,
14167884,home,RC Strasbourg,Samir El Mourabet,Samir El Mourabet,,el-mourabet-samir,S. E. Mourabet,M,29,186.0,2528,M,1605921,EUR,1128556800,M,29,29,False,92.0,83.0,4.0,4.0,0.0,52.0,54.0,31.0,38.0,4.0,,,,,90.0,108.0,7.5,10.0,0.200467,,1,,0.27,0.22,0.35,,,,3.0,5.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,2.0,1.0,1.0,0.1085,0.04,,1.0,,,,,,,,1.0,,,
14167884,home,RC Strasbourg,Diego Moreira,Diego,Moreira,diego-moreira,D. Moreira,F,7,179.0,6007,M,1142233,EUR,1091750400,M,7,7,False,41.0,34.0,,,0.0,14.0,17.0,20.0,24.0,2.0,,,,,90.0,58.0,7.1,15.0,0.0871204,,0,,0.32,0.26,0.17,,2.0,3.0,5.0,6.0,1.0,2.0,1.0,,3.0,,,1.0,1.0,1.0,1.0,2.0,,,,,1.0,,,,diegzyyy,5.0,1.0,,,,,
14167884,home,RC Strasbourg,Martial Godo,,,martial-godo,M. Godo,F,20,169.0,1281,M,1190938,EUR,1047600000,F,20,20,False,39.0,35.0,,,0.0,11.0,11.0,24.0,28.0,8.0,,,,,73.0,59.0,7.7,11.0,0.0170058,,3,,-0.18,-0.04,0.14,,,,2.0,3.0,,4.0,2.0,,1.0,,2.0,,,1.0,,,,1.0458,0.52,,3.0,3.0,2.0,1.8207,,3.0,1.0,,,,,
14167884,home,RC Strasbourg,Félix Lemaréchal,,,felix-lemarechal,F. Lemaréchal,M,80,181.0,791,M,1130942,EUR,1060214400,F,80,80,False,30.0,28.0,,,2.0,15.0,15.0,13.0,15.0,2.0,,,,,72.0,57.0,7.8,12.0,0.207608,,2,,0.02,0.52,-0.01,,1.0,1.0,6.0,9.0,2.0,5.0,2.0,2.0,,,,6.0,2.0,,,2.0,,0.5526,-0.58,,5.0,1.0,,0.3205,,1.0,1.0,1.0,,1.0,,
14167884,home,RC Strasbourg,Joaquin Panichelli,Joaquín Panichelli,,panichelli-joaquin,J. Panichelli,F,9,190.0,11517,M,1410925,EUR,1033948800,F,9,9,False,10.0,6.0,,,0.0,1.0,1.0,5.0,9.0,4.0,,,,,84.0,25.0,8.9,7.0,0.0310075,,6,,0.15,0.6,0.27,,2.0,1.0,4.0,2.0,,1.0,,1.0,2.0,,2.0,,,1.0,1.0,1.0,,2.2027,0.84,,2.0,5.0,2.0,1.7574,,,,1.0,,2.0,1.0,
