match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalBallCarriesDistance,stat_ballCarriesCount,stat_totalProgression,stat_bestBallCarryProgression,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_totalTackle,stat_wasFouled,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_aerialLost,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_shotValueNormalized,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalProgressiveBallCarriesDistance,stat_progressiveBallCarriesCount,stat_keyPass,stat_wonContest,stat_wonTackle,player_firstName,player_lastName,player_sofascoreId,stat_shotOffTarget,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_savedShotsFromInsideTheBox,stat_lastManTackle
14771915,home,Al-Fayha,Orlando Mosquera,orlando-mosquera,O. Mosquera,G,52,191.0,495,M,886041,EUR,788313600,G,52,52,False,27.0,21.0,9.0,3.0,0.0,19.0,21.0,2.0,6.0,10.0,2.0,90.0,34.0,7.2,6.0,0.00078633,31.474426235576,7.0,16.905,9.24,0.2362,0,0.3515,0.04,-0.01,0.25,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771915,home,Al-Fayha,Mohammed Al Baqawi,mohammed-al-baqawi,M. A. Baqawi,D,22,170.0,21,M,893199,EUR,805507200,D,22,22,False,47.0,40.0,4.0,3.0,0.0,28.0,31.0,12.0,16.0,,,90.0,64.0,7.1,11.0,0.00779672,125.2335877497,15.0,40.425,18.795,,0,,0.1,0.02,-0.01,,True,1.0,1.0,3.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14771915,home,Al-Fayha,Chris Smalling,chris-smalling,C. Smalling,D,5,192.0,1654,M,47741,EUR,627696000,D,5,5,False,55.0,52.0,6.0,4.0,0.0,43.0,44.0,9.0,11.0,3.0,,90.0,62.0,7.4,3.0,0.0203318,217.84477123186,26.0,102.48,17.43,,0,,0.17,0.08,0.43,,,,,1.0,,4.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
14771915,home,Al-Fayha,Mikel Villanueva,mikel-villanueva,M. Villanueva,D,17,192.0,345,M,836279,EUR,734745600,D,17,17,False,62.0,59.0,7.0,7.0,0.0,41.0,42.0,18.0,20.0,4.0,,90.0,72.0,7.3,4.0,0.00677372,200.0610453599,28.0,130.725,17.115,,1,,0.22,0.1,0.28,,,,3.0,2.0,,4.0,1.0,,1.0,1.0,,1.0,1.0,1.0,2.0,0.1687,-0.07,,,,,,,,,,,,,,,,,,,
14771915,home,Al-Fayha,Ahmed Bamasud,ahmed-bamasud,A. Bamasud,D,18,175.0,114,M,893197,EUR,816998400,D,18,18,False,35.0,23.0,3.0,2.0,0.0,11.0,14.0,12.0,21.0,3.0,,90.0,79.0,6.8,26.0,0.0371949,198.21778377289,20.0,112.455,34.02,,1,,0.16,0.18,0.19,,,9.0,7.0,3.0,1.0,4.0,1.0,,2.0,1.0,3.0,1.0,,3.0,2.0,0.0313,0.01,2.0,1.0,2.0,1.0,0.4924,86.424196320971,3.0,1.0,,,,,,,,,,,
14771915,home,Al-Fayha,Mansour Al Bishi,mansour-al-bishi,M. A. Bishi,M,14,168.0,20,M,982351,EUR,956534400,M,14,14,False,19.0,14.0,1.0,,0.0,3.0,4.0,11.0,15.0,3.0,,86.0,34.0,6.4,13.0,0.00739587,14.157981843591,3.0,6.09,5.775,,0,,0.07,-0.04,-0.09,,,3.0,6.0,2.0,2.0,,,,1.0,,,2.0,,2.0,,,,,2.0,1.0,,,,,,1.0,,,,,,,,,,
14771915,home,Al-Fayha,Alfa Semedo,alfa-semedo,A. Semedo,M,30,190.0,367,M,887343,EUR,872899200,M,30,30,False,46.0,35.0,4.0,2.0,0.0,16.0,19.0,19.0,27.0,5.0,,90.0,60.0,7.1,13.0,0.00893374,116.08932485639,14.0,66.57,23.1,,0,,0.18,0.15,0.21,,,,4.0,6.0,1.0,1.0,4.0,,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,23.558254943862,1.0,,1.0,3.0,,,,,,,,,
14771915,home,Al-Fayha,Yassine Benzia,yassine-benzia,Y. Benzia,M,8,181.0,9531,M,155718,EUR,778982400,M,8,8,False,63.0,58.0,3.0,2.0,0.0,27.0,28.0,31.0,35.0,7.0,,90.0,78.0,6.5,14.0,0.0287968,137.56618068235,21.0,69.51,20.79,,0,,0.22,0.08,-0.07,,,2.0,8.0,1.0,2.0,,,,,,1.0,,,3.0,2.0,,,,2.0,3.0,,,22.260324256398,1.0,1.0,1.0,,,,benzia9,,,,,,
14771915,home,Al-Fayha,Rayan Enad,rayan-enad,R. Enad,M,77,170.0,21,M,1549104,EUR,977702400,F,77,77,False,27.0,22.0,1.0,,0.0,8.0,11.0,14.0,16.0,6.0,,71.0,39.0,6.4,11.0,0.00993714,75.59315571964,10.0,1.155,17.115,,1,,0.17,0.03,-0.03,,,3.0,4.0,1.0,1.0,,,,,,,,,1.0,1.0,0.031,-0.24,,,3.0,,,,,,1.0,,Rayan Enad,,,1.0,,,,,
14771915,home,Al-Fayha,Silvère Ganvoula,silvere-ganvoula,S. Ganvoula,F,35,191.0,746,M,787448,EUR,836006400,F,35,35,False,10.0,3.0,1.0,,0.0,1.0,1.0,2.0,9.0,,,90.0,33.0,6.5,17.0,0.0051032,35.637526185865,4.0,18.48,7.35,,4,,-0.19,0.12,-0.05,,,2.0,7.0,8.0,,1.0,2.0,1.0,5.0,,,2.0,1.0,4.0,3.0,0.4543,0.01,,2.0,1.0,2.0,0.5363,12.716470618847,1.0,,,,,,,1.0,1.0,1.0,,,
