match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_shotOffTarget,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,captain,stat_challengeLost,stat_wonContest,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_dispossessed,stat_ownGoals,stat_onTargetScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_punches,player_sofascoreId
12544943,home,Damac FC,Abdulbasit Hawsawi,abdulbasit-hawsawi,A. Hawsawi,G,22,186.0,17,M,948594,EUR,851126400,G,22,22,False,28.0,25.0,5.0,2.0,0.0,24.0,25.0,1.0,3.0,3.0,8.0,1.0,1.0,3.0,3.0,90.0,37.0,6.7,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12544943,home,Damac FC,Sultan Faqihi,sultan-faqihi,S. Faqihi,D,14,175.0,2,M,868647,EUR,794016000,D,14,14,False,28.0,25.0,3.0,1.0,0.0,12.0,13.0,14.0,17.0,1.0,4.0,,,,,63.0,44.0,6.5,6.0,1,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12544943,home,Damac FC,Farouk Chafaï,farouk-chafai,F. Chafaï,D,5,182.0,329,M,880083,EUR,646099200,D,15,15,False,50.0,41.0,7.0,2.0,0.0,33.0,35.0,8.0,15.0,1.0,4.0,,,,,90.0,67.0,7.4,10.0,4,,,5.0,1.0,12.0,2.0,3.0,1.0,1.0,,True,1.0,2.0,1.0,1.0,4.0,3.0,1.0,1.0,,,,,,,,,,,
12544943,home,Damac FC,Abdelkader Bedrane,abdelkader-bedrane,A. Bedrane,D,3,185.0,1163,M,906407,EUR,702172800,D,3,3,False,64.0,51.0,18.0,12.0,0.0,26.0,32.0,25.0,32.0,2.0,6.0,,,,,90.0,83.0,7.2,17.0,1,,,5.0,8.0,7.0,2.0,1.0,,1.0,,,1.0,,,,1.0,1.0,2.0,1.0,,,5.0,1.0,,,,,,,
12544943,home,Damac FC,Dhari Al-Enezi,dhari-al-enezi,D. Al-Enezi,D,20,170.0,42,M,1214301,EUR,957571200,D,20,20,False,35.0,29.0,2.0,1.0,0.0,15.0,17.0,15.0,20.0,1.0,4.0,,,,,88.0,58.0,6.2,14.0,0,2.0,1.0,,5.0,4.0,3.0,,,2.0,1.0,,,,,,2.0,1.0,2.0,,Dhari Al-Enezi,,,,1.0,1.0,,,,,
12544943,home,Damac FC,Bader Munshi,bader-munshi,B. Munshi,M,16,178.0,9,M,1102071,EUR,929836800,M,16,16,False,28.0,24.0,,,0.0,10.0,13.0,14.0,15.0,,2.0,,,,,64.0,41.0,6.9,6.0,2,,,,4.0,6.0,1.0,2.0,,1.0,2.0,,1.0,,,,5.0,3.0,1.0,,Bader Munshi,,,,,,,,,,
12544943,home,Damac FC,Tarek Hamed,hamed-tarek,T. Hamed,M,8,165.0,561,M,560168,EUR,593654400,M,8,8,False,73.0,70.0,6.0,5.0,0.0,34.0,35.0,36.0,38.0,1.0,7.0,,,,,90.0,84.0,7.1,5.0,1,,,,2.0,2.0,,1.0,2.0,1.0,,,1.0,,,,,,2.0,1.0,,,,,1.0,,,,,,
12544943,home,Damac FC,Hazzaa Al-Ghamdi,hazzaa-al-ghamdi,H. Al-Ghamdi,F,90,174.0,33,M,1095802,EUR,979171200,M,90,90,False,17.0,11.0,3.0,1.0,0.0,2.0,2.0,9.0,15.0,,1.0,,,,,78.0,27.0,6.2,12.0,0,,,,5.0,1.0,2.0,,,4.0,1.0,,1.0,1.0,,,,,,,Hazzaa Ahmed Al-Ghamdi,,1.0,,1.0,,,,,,
12544943,home,Damac FC,Nicolae Stanciu,nicolae-stanciu,N. Stanciu,M,8,171.0,4005,M,108673,EUR,736732800,M,32,32,False,41.0,37.0,7.0,6.0,0.0,6.0,8.0,33.0,38.0,,4.0,,,,,90.0,65.0,7.5,15.0,2,5.0,2.0,,6.0,3.0,4.0,,1.0,5.0,,,2.0,2.0,,1.0,1.0,1.0,,5.0,,,1.0,,1.0,,1.0,,,,
12544943,home,Damac FC,Georges-Kévin N'Koudou,georges-kevin-nkoudou,G. N'Koudou,M,11,172.0,2369,M,342909,EUR,792633600,M,10,10,False,50.0,44.0,8.0,5.0,0.0,9.0,10.0,37.0,46.0,,3.0,,,,,90.0,80.0,7.7,17.0,6,6.0,2.0,,6.0,6.0,4.0,2.0,,3.0,2.0,,1.0,3.0,,3.0,,,3.0,3.0,,,,,2.0,,1.0,1.0,1.0,,
12544943,home,Damac FC,Ramzi Sawlan,sawlan-ramzi,R. Sawlan,D,15,,23,M,965309,EUR,892857600,F,51,51,False,19.0,16.0,2.0,1.0,0.0,4.0,5.0,12.0,16.0,1.0,6.0,,,,,90.0,40.0,6.5,13.0,0,2.0,,,7.0,3.0,1.0,,,3.0,2.0,,,,,,2.0,1.0,1.0,,,,1.0,,3.0,,,,,,
12544943,home,Damac FC,Ahmed Harisi,ahmed-harisi,A. Harisi,M,18,170.0,9,M,1520999,EUR,966384000,F,18,18,True,17.0,13.0,3.0,3.0,0.0,2.0,2.0,11.0,17.0,,,,,,,27.0,28.0,7.3,9.0,1,2.0,,1.0,,6.0,4.0,1.0,,3.0,,,,4.0,,,1.0,1.0,,,Ahmed Harisi,,,,,,,,,,
12544943,home,Damac FC,François Kamano,francois-kamano,F. Kamano,M,45,182.0,1456,M,580800,EUR,830995200,F,11,11,True,8.0,6.0,,,0.0,,,6.0,8.0,,1.0,,,,,26.0,11.0,6.8,3.0,1,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0,,,,1.0,,
12544943,home,Damac FC,Abdullah Almogren,abdullah-almogren,A. Almogren,F,14,173.0,18,M,948593,EUR,848966400,F,17,17,True,2.0,2.0,,,0.0,,,2.0,2.0,,,,,,,12.0,3.0,6.5,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12544943,home,Damac FC,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000,D,13,13,True,9.0,7.0,3.0,1.0,0.0,1.0,1.0,6.0,11.0,,1.0,,,,,16.0,17.0,6.5,7.0,0,3.0,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,
12544943,home,Damac FC,Naser Al Ghamdi,naser-al-ghamdi,N. A. Ghamdi,G,30,183.0,6,M,1916942,EUR,979948800,G,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Naser Al Ghamdi,,,,,,,,,,
12544943,home,Damac FC,Jawad Alhassan,jawad-alhassan,J. Alhassan,D,23,175.0,11,M,1916966,EUR,1104537600,F,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Jawad Alhassan,,,,,,,,,,
12544943,home,Damac FC,Noor Al-Rashidi,noor-al-rashidi,N. Al-Rashidi,D,4,179.0,18,M,1065328,EUR,794966400,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,Noor Al-Rashidi,,,,,,,,,,
12544943,away,Al-Khaleej,Ibrahim Šehić,ibrahim-sehic,I. Šehić,G,13,190.0,350,M,63952,EUR,589161600,G,23,23,False,47.0,35.0,20.0,9.0,0.0,28.0,36.0,7.0,11.0,1.0,4.0,1.0,2.0,1.0,1.0,90.0,53.0,7.2,12.0,0,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,
12544943,away,Al-Khaleej,Saeed Al Hamsal,saeed-al-hamsal,S. A. Hamsal,D,39,176.0,21,M,818563,EUR,829785600,D,39,39,False,34.0,26.0,6.0,1.0,0.0,20.0,24.0,6.0,11.0,3.0,5.0,,,,,90.0,65.0,7.1,17.0,0,1.0,,,5.0,6.0,2.0,,1.0,3.0,2.0,,2.0,2.0,,,3.0,3.0,1.0,,,,,1.0,1.0,,,,,,
12544943,away,Al-Khaleej,Mohammed Al-Khabrani,mohammed-al-khabrani,M. Al-Khabrani,D,3,178.0,21,M,818696,EUR,750556800,D,3,3,False,49.0,42.0,8.0,2.0,0.0,40.0,41.0,2.0,8.0,2.0,1.0,,,,,90.0,55.0,6.9,7.0,0,,,,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,
12544943,away,Al-Khaleej,Abdullah Al-Fahad,al-fahad-abdullah,A. Al-Fahad,D,19,177.0,20,M,817947,EUR,771638400,D,20,20,False,41.0,35.0,6.0,4.0,0.0,30.0,34.0,5.0,7.0,4.0,2.0,,,,,90.0,51.0,7.2,6.0,0,,,1.0,3.0,5.0,,,,,,,1.0,,,,3.0,3.0,1.0,,,,2.0,,,,,,,,
12544943,away,Al-Khaleej,Pedro Rebocho,pedro-rebocho,P. Rebocho,D,5,172.0,204,M,190139,EUR,790819200,D,5,5,False,37.0,24.0,3.0,1.0,0.0,22.0,27.0,3.0,14.0,3.0,4.0,,,,,90.0,60.0,7.8,19.0,1,4.0,1.0,1.0,,2.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,
12544943,away,Al-Khaleej,Mansour Hamzi,mansour-hamzi,M. Hamzi,M,15,170.0,31,M,818581,EUR,738892800,M,15,15,False,36.0,29.0,5.0,2.0,0.0,24.0,28.0,5.0,8.0,5.0,6.0,,,,,90.0,56.0,6.9,11.0,0,,,,5.0,7.0,2.0,,1.0,1.0,,,2.0,1.0,,,4.0,2.0,2.0,,,,,1.0,2.0,,,,,,
12544943,away,Al-Khaleej,Khaled Al-Semeiry,khaled-al-semeiry,K. Al-Semeiry,M,88,170.0,35,M,857390,EUR,852076800,M,8,8,False,22.0,17.0,2.0,1.0,0.0,13.0,15.0,4.0,8.0,1.0,2.0,,,,,71.0,36.0,6.7,9.0,0,1.0,,1.0,3.0,4.0,1.0,,,2.0,2.0,,,,,,2.0,2.0,1.0,,,,,,,,,,,,
12544943,away,Al-Khaleej,Khaled Narey,khaled-narey,K. Narey,M,7,180.0,366,M,190065,EUR,774921600,M,7,7,False,15.0,11.0,1.0,,0.0,8.0,9.0,3.0,8.0,1.0,3.0,,,,,90.0,31.0,6.6,11.0,1,2.0,,,4.0,2.0,,1.0,,4.0,2.0,,1.0,,,,1.0,1.0,1.0,,,,2.0,,1.0,,,,,,
12544943,away,Al-Khaleej,Saleh Abu Al-Shamat,saleh-aboulshamat,S. Aboulshamat,M,47,171.0,764,M,1429250,EUR,1029024000,M,47,47,False,27.0,18.0,7.0,1.0,0.0,8.0,8.0,10.0,19.0,,2.0,,,,,58.0,47.0,6.8,19.0,0,,,,7.0,7.0,5.0,,,2.0,1.0,,,1.0,,,4.0,3.0,2.0,3.0,Saleh Aboulshamat,,,,2.0,,,,,,
12544943,away,Al-Khaleej,Fábio Martins,fabio-martins,F. Martins,M,10,178.0,359,M,193064,EUR,743472000,M,10,10,False,19.0,12.0,,,0.0,6.0,8.0,6.0,11.0,,4.0,,,,,84.0,26.0,6.2,10.0,0,,,,8.0,1.0,2.0,,,1.0,2.0,True,2.0,,,,1.0,1.0,,,,,2.0,,,,,,,,
12544943,away,Al-Khaleej,Mohamed Sherif,mohamed-sherif,M. Sherif,F,10,184.0,13085,M,918784,EUR,823392000,F,9,9,False,13.0,11.0,,,0.0,5.0,7.0,6.0,6.0,1.0,3.0,,,,,70.0,22.0,6.6,4.0,3,,,,2.0,1.0,1.0,1.0,,2.0,,,,1.0,1.0,1.0,,,,,,,2.0,,,,1.0,,1.0,,mohamed_shereif19
