match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_interceptionWon,stat_fouls,captain,stat_aerialWon,stat_unsuccessfulTouch,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_aerialLost,stat_bigChanceMissed,player_sofascoreId
12624457,home,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,28,28,False,48.0,31.0,24.0,7.0,0.0,27.0,30.0,4.0,18.0,3.0,11.0,1.0,1.0,2.0,2.0,2.0,90.0,63.0,6.9,17.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624457,home,Al-Okhdood,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,D,27,27,False,29.0,26.0,1.0,,0.0,11.0,12.0,15.0,17.0,1.0,7.0,,,,,,84.0,37.0,6.7,4.0,0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
12624457,home,Al-Okhdood,Naif Assery,Naif Assery,,naif-assery,N. Assery,D,15,181.0,16,M,1394760,EUR,982454400,D,15,15,False,37.0,26.0,10.0,3.0,0.0,22.0,25.0,4.0,12.0,1.0,2.0,,,,,,90.0,40.0,6.3,11.0,0,2.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
12624457,home,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,33.0,29.0,6.0,3.0,0.0,22.0,23.0,7.0,10.0,9.0,2.0,,,,,,90.0,50.0,6.9,6.0,0,3.0,5.0,,1.0,1.0,,1.0,3.0,True,2.0,2.0,2.0,,,,,,,,,,,,,,
12624457,home,Al-Okhdood,Mohanad Alqaydhi,,,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,False,49.0,38.0,9.0,3.0,0.0,23.0,27.0,15.0,22.0,6.0,1.0,,,,,,90.0,57.0,6.5,12.0,0,2.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12624457,home,Al-Okhdood,Yaseen Al-Zubaidi,Yaseen Al-Zubaidi,,al-zubaidi-yaseen,Y. Al-Zubaidi,M,26,176.0,105,M,1434209,EUR,1051315200,D,26,26,False,31.0,22.0,3.0,3.0,0.0,7.0,8.0,16.0,28.0,2.0,4.0,,,,,,90.0,64.0,7.0,19.0,2,5.0,7.0,,3.0,1.0,,1.0,1.0,,,1.0,,5.0,1.0,2.0,6.0,4.0,2.0,1.0,,,,,,,
12624457,home,Al-Okhdood,Christian Bassogog,,,christian-bassogog,C. Bassogog,M,13,173.0,2514,M,818218,EUR,813974400,M,13,13,False,20.0,16.0,2.0,2.0,0.0,,1.0,17.0,22.0,,4.0,,,,,,89.0,42.0,8.0,12.0,1,4.0,8.0,1.0,,,1.0,1.0,1.0,,,4.0,3.0,3.0,1.0,,7.0,5.0,,,1.0,1.0,,,,,
12624457,home,Al-Okhdood,Juan Pedroza,,,juan-pedroza,J. Pedroza,M,18,176.0,186,M,972585,EUR,923529600,M,18,18,False,34.0,31.0,2.0,2.0,0.0,14.0,14.0,20.0,25.0,1.0,6.0,,,,,,90.0,58.0,7.4,9.0,1,8.0,9.0,2.0,5.0,1.0,3.0,1.0,3.0,,2.0,1.0,,5.0,3.0,,5.0,2.0,1.0,,,,1.0,,,,
12624457,home,Al-Okhdood,Mohammed Petros,,,petros,Petros,M,,182.0,273,M,552678,EUR,612403200,M,66,66,False,46.0,45.0,3.0,3.0,0.0,14.0,15.0,31.0,31.0,1.0,10.0,,,,,,90.0,60.0,7.6,2.0,0,4.0,9.0,,7.0,6.0,2.0,1.0,3.0,,,,2.0,,,1.0,,,,,,,,,,,
12624457,home,Al-Okhdood,Saviour Godwin,,,saviour-godwin,S. Godwin,M,77,170.0,248,M,359650,EUR,840672000,M,10,10,False,19.0,15.0,1.0,,1.0,4.0,4.0,12.0,16.0,,8.0,,,,,,89.0,40.0,7.3,10.0,4,8.0,3.0,,,,2.0,1.0,3.0,,,1.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,,1.0,,1.0,1.0,,,
12624457,home,Al-Okhdood,Saleh Al Abbas,,,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000,F,14,14,False,9.0,6.0,,,0.0,3.0,3.0,3.0,6.0,,,,,,,,72.0,16.0,6.3,6.0,2,6.0,1.0,,,,1.0,,3.0,,1.0,1.0,,,,2.0,,,1.0,,1.0,,,,1.0,1.0,
12624457,home,Al-Okhdood,Knowledge Musona,,,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400,M,11,11,True,9.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,6.0,,,,,,,,18.0,12.0,6.6,2.0,1,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,,,
12624457,home,Al-Okhdood,Pato,,,pato,Pato,F,9,170.0,77,M,219008,EUR,685929600,F,7,7,True,,,,,0.0,,,,,,,,,,,,17.0,3.0,6.6,1.0,1,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,,,,,,
12624457,home,Al-Okhdood,Mohammed Al Jahif,Mohammed Al Jahif,,mohammed-al-jahif,M. A. Jahif,M,10,175.0,11,M,1521471,EUR,912297600,M,21,21,True,3.0,3.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,,,,,,,9.0,6.0,6.7,1.0,0,,1.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
12624457,home,Al-Okhdood,Abdulaziz Al Hatila,Abdulaziz Al Hatila,,abdulaziz-al-hatila,A. A. Hatila,M,12,175.0,27,M,1521660,EUR,895363200,M,12,12,True,,,,,0.0,,,,,1.0,,,,,,,9.0,2.0,6.3,1.0,0,3.0,,,,,,,,,,,,,,,1.0,,,,,,,,2.0,,
12624457,home,Al-Okhdood,Rakan Najjar,,,rakan-najjar,R. Najjar,G,1,187.0,31,M,869271,EUR,801792000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624457,home,Al-Okhdood,Ghassan Hawsawi,Ghassan,,ghassan,G. Hawsawi,D,87,,9,M,1917845,EUR,1044403200,D,87,87,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624457,home,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,D,8,8,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624457,home,Al-Okhdood,Saud Salem,Saud Salem,,saud-salem,S. Salem,M,19,166.0,6,M,1525046,EUR,1123977600,M,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624457,home,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624457,away,Al-Taawoun,Abdulrahman Al-Ghamdi,Abdul Rahman Al Ghamdi,,abdul-rahman-al-ghamdi,A. Al-Ghamdi,G,13,184.0,20,M,1935203,EUR,1139788800,G,98,98,False,18.0,15.0,3.0,,0.0,15.0,16.0,,2.0,,8.0,,1.0,2.0,,,90.0,24.0,6.9,3.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624457,away,Al-Taawoun,Fahad Bin Jumayah,,,fahad-bin-jumayah,F. B. Jumayah,D,14,170.0,22,M,893514,EUR,800064000,D,14,14,False,33.0,28.0,6.0,4.0,0.0,20.0,21.0,8.0,14.0,3.0,4.0,,,,,,90.0,66.0,6.8,13.0,0,3.0,8.0,1.0,3.0,1.0,,1.0,,,,5.0,5.0,2.0,,,1.0,,,,,,,,1.0,,
