match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length,description,reason,player_id,player_name,confirmed,playerName,rescinded,from
14109783,FT,1.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14109783,,,,,90,3.0,,1,,,substitution,125410247.0,False,True,regular,,,,,,,,,
14109783,,,,,90,0.0,,1,,,injuryTime,,,,,7.0,,,,,,,,
14109783,,,,,89,,,2,,,substitution,125410236.0,False,False,regular,,,,,,,,,
14109783,,,,,86,,,5,,,substitution,125410231.0,False,True,regular,,,,,,,,,
14109783,,,,,86,,,5,,,substitution,125410229.0,False,True,regular,,,,,,,,,
14109783,,,,,82,,,9,,,substitution,125410210.0,False,False,regular,,,,,,,,,
14109783,,,,,81,,,10,,,inGamePenalty,118601548.0,,False,missed,,Goalkeeper save,goalkeeperSave,295123.0,Paul Onuachu,,,,
14109783,,,,,79,,,12,,,varDecision,94405.0,,False,penaltyNotAwarded,,,,924670.0,Ernest Muçi,False,,,
14109783,,,,,76,,,15,,,card,124570900.0,,True,yellow,,,Foul,966663.0,Samuel Ballet,,Samuel Ballet,False,
14109783,,,,,72,,,19,,,card,124570881.0,,False,yellow,,,Foul,284767.0,Umut Nayir,,Umut Nayir,False,
14109783,,,,,69,,,22,,,substitution,125410161.0,True,False,injury,,,,,,,,,
14109783,,,,,69,,,22,,,substitution,125410155.0,False,True,regular,,,,,,,,,
14109783,,,,,66,,,25,,,card,124570870.0,,False,yellow,,,Foul,899069.0,Mustafa Eskihellaç,,Mustafa Eskihellaç,False,
14109783,,1.0,1.0,,53,,,38,,,goal,336557206.0,,False,penalty,,,,295123.0,Paul Onuachu,,,,penalty
14109783,,,,,46,,,45,,,substitution,125410111.0,False,False,regular,,,,,,,,,
14109783,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14109783,,,,,45,0.0,,1,,,injuryTime,,,,,2.0,,,,,,,,
14109783,,1.0,0.0,,43,,,3,,,goal,336552735.0,,True,regular,,,,220155.0,Sander van de Streek,,,,
14109783,,,,,-5,,,6,,,card,124570854.0,,True,yellowRed,,,Argument,,,,Sami Uğurlu,False,
14109783,,,,,-5,,,6,,,card,124570853.0,,True,yellow,,,Argument,,,,Sami Uğurlu,False,
