match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_clearanceOffLine,stat_wasFouled,stat_fouls,stat_totalCross,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,player_sofascoreId,stat_blockedScoringAttempt,stat_penaltyWon,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated,stat_penaltyFaced,stat_penaltyConceded,stat_hitWoodwork
10407290,home,Standard Liège,Arnaud Bodart,bodart-arnaud,A. Bodart,G,16,184.0,410,M,878898,EUR,889574400,G,16,16,False,35.0,23.0,22.0,10.0,16.0,17.0,7.0,18.0,1.0,1.0,1.0,1.0,3.0,8.0,4.0,6.0,3.0,90.0,47.0,7.4,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407290,home,Standard Liège,Nathan Ngoy,ngoy-nathan,N. Ngoy,D,3,183.0,1994,M,1119487,EUR,1055203200,D,3,3,False,19.0,14.0,2.0,,10.0,11.0,4.0,8.0,,2.0,1.0,1.0,4.0,2.0,,,,83.0,35.0,6.5,9.0,0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
10407290,home,Standard Liège,Noë Dussenne,noe-dussenne,N. Dussenne,D,3,191.0,108,M,115569,EUR,702604800,D,6,6,False,19.0,15.0,2.0,,14.0,16.0,1.0,3.0,2.0,2.0,4.0,,8.0,2.0,,,,90.0,37.0,7.9,4.0,1,,,1.0,1.0,4.0,1.0,1.0,,,True,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
10407290,home,Standard Liège,Konstantinos Laifis,konstantinos-laifis,K. Laifis,D,34,186.0,336,M,97061,EUR,737769600,D,34,34,False,29.0,23.0,1.0,,22.0,25.0,1.0,4.0,,2.0,6.0,,4.0,3.0,,,,90.0,45.0,6.7,6.0,0,,,2.0,,,3.0,1.0,,1.0,,,,,3.0,1.0,,,,,,,,,,,,,,,
10407290,home,Standard Liège,Alexandro Calut,alexandro-calut,A. Calut,D,22,180.0,72,M,1000311,EUR,1050969600,D,5,5,False,6.0,5.0,2.0,2.0,1.0,2.0,4.0,4.0,,2.0,,,,,,,,15.0,8.0,3.0,1.0,0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
10407290,home,Standard Liège,Nicolas Raskin,nicolas-raskin,N. Raskin,M,43,179.0,1733,M,889378,EUR,982886400,M,26,26,False,34.0,25.0,6.0,2.0,14.0,19.0,12.0,18.0,,5.0,6.0,1.0,1.0,6.0,,,,90.0,53.0,7.1,15.0,2,,,,,,3.0,1.0,2.0,,,1.0,,,,3.0,3.0,1.0,1.0,3.0,3.0,1.0,,,,,,,,,
10407290,home,Standard Liège,Gojko Cimirot,gojko-cimirot,G. Cimirot,M,59,178.0,254,M,116604,EUR,724723200,M,8,8,False,32.0,26.0,2.0,1.0,19.0,21.0,7.0,11.0,,3.0,1.0,1.0,4.0,8.0,,,,90.0,43.0,6.5,9.0,0,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,
10407290,home,Standard Liège,Aron Dønnum,aron-donnum,A. Dønnum,M,15,179.0,643,M,863133,EUR,893030400,M,11,11,False,23.0,17.0,1.0,1.0,6.0,10.0,11.0,16.0,,5.0,2.0,,2.0,4.0,,,,73.0,41.0,6.4,14.0,0,,,,,2.0,1.0,,1.0,,,,,,,1.0,3.0,,,5.0,1.0,,,,,,,,,,
10407290,home,Standard Liège,Selim Amallah,amallah-selim,S. Amallah,M,21,187.0,6523,M,801211,EUR,848016000,M,19,19,False,26.0,22.0,3.0,1.0,11.0,11.0,11.0,15.0,3.0,10.0,8.0,1.0,4.0,7.0,,,,90.0,57.0,7.2,15.0,3,,,3.0,,4.0,,,6.0,,,1.0,1.0,,2.0,1.0,,,1.0,7.0,3.0,1.0,selim_amallah,1.0,1.0,,,,,,
10407290,home,Standard Liège,Denis Drăguş,denis-dragus,D. Drăguş,F,70,184.0,2446,M,841199,EUR,931219200,M,7,7,False,5.0,4.0,,,1.0,2.0,3.0,3.0,,,,,,,,,,19.0,6.0,6.6,1.0,0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
