match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotOffTarget,stat_fouls,stat_totalOffside,stat_challengeLost,stat_bigChanceMissed,stat_hitWoodwork,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_goals,stat_penaltyConceded,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyWon,stat_penaltyMiss
11407518,home,Inter,Yann Sommer,yann-sommer,Y. Sommer,G,1,183,12749,M,yannsommer,16206,EUR,598320000,G,1,1,False,33.0,28.0,8.0,4.0,0.0,26.0,28.0,2.0,5.0,8.0,2.0,2.0,1.0,2.0,90.0,42.0,6.8,5.0,0.00030342,0,-0.6186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,home,Inter,Benjamin Pavard,benjamin-pavard,B. Pavard,D,28,186,10877,M,benpavard21,787505,EUR,827971200,D,28,28,False,43.0,42.0,4.0,4.0,0.0,29.0,29.0,14.0,17.0,2.0,,,,,83.0,58.0,7.4,3.0,0.108009,1,,3.0,1.0,2.0,2.0,2.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,0.0255,0.2698,1.0,,,,,,,,,,,,,,,,,,,,,,
11407518,home,Inter,Francesco Acerbi,francesco-acerbi,F. Acerbi,D,15,192,5573,M,,126816,EUR,571449600,D,15,15,False,64.0,55.0,4.0,2.0,0.0,44.0,49.0,11.0,15.0,4.0,,,,,90.0,69.0,6.6,9.0,0.00293737,1,,,,5.0,1.0,6.0,3.0,,1.0,1.0,,,2.0,0.046,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
11407518,home,Inter,Alessandro Bastoni,alessandro-bastoni,A. Bastoni,D,95,190,15274,M,alessandrobastoni,826188,EUR,923961600,D,95,95,False,72.0,68.0,5.0,4.0,0.0,41.0,42.0,27.0,31.0,8.0,,,,,90.0,89.0,7.2,7.0,0.0209475,2,,1.0,,3.0,4.0,5.0,6.0,,2.0,2.0,2.0,1.0,1.0,0.2343,,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11407518,home,Inter,Denzel Dumfries,denzel-dumfries,D. Dumfries,M,2,189,15021,M,ddumfries2,759520,EUR,829785600,M,2,2,False,24.0,19.0,2.0,1.0,0.0,13.0,15.0,6.0,9.0,4.0,,,,,61.0,43.0,6.5,12.0,0.00313676,0,,,,2.0,2.0,5.0,5.0,,2.0,,1.0,,1.0,,,,,,,,,,,,4.0,1.0,,,,,,,,,,,,
11407518,home,Inter,Nicolò Barella,nicolo-barella,N. Barella,M,23,175,21290,M,nicolo_barella,363856,EUR,855273600,M,23,23,False,49.0,39.0,5.0,3.0,0.0,13.0,15.0,26.0,34.0,3.0,,,,,90.0,60.0,7.0,13.0,0.0951612,1,,,,1.0,2.0,6.0,7.0,1.0,,,1.0,1.0,2.0,0.011,0.1214,1.0,,,,3.0,,,,,4.0,2.0,1.0,,,,,,,,,,,
11407518,home,Inter,Hakan Çalhanoğlu,hakan-calhanoglu,H. Çalhanoğlu,M,20,178,32988,M,HÇalhanoğlu,135700,EUR,760665600,M,20,20,False,66.0,54.0,11.0,6.0,0.0,34.0,37.0,24.0,39.0,8.0,,,,,90.0,83.0,7.5,20.0,0.252708,2,,10.0,4.0,,1.0,3.0,2.0,,,,1.0,,,0.1243,,3.0,2.0,2.0,,,,,,,1.0,,,2.0,,,,,,,,,,
11407518,home,Inter,Henrikh Mkhitaryan,henrikh-mkhitaryan,H. Mkhitaryan,M,22,178,8680,M,micki_taryan,37151,EUR,601344000,M,22,22,False,44.0,42.0,4.0,4.0,1.0,21.0,21.0,21.0,24.0,5.0,,,,,83.0,58.0,7.3,8.0,0.129779,1,,1.0,,1.0,,5.0,1.0,,1.0,,1.0,1.0,,0.0325,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,2.0,,,,,,,,,
11407518,home,Inter,Carlos Augusto,carlos-augusto,C. Augusto,D,30,184,7355,M,,929199,EUR,915667200,M,30,30,False,34.0,23.0,4.0,2.0,0.0,11.0,15.0,12.0,24.0,2.0,,,,,72.0,49.0,7.0,18.0,0.00934077,2,,5.0,,,3.0,1.0,3.0,,,1.0,,,,0.116,,,1.0,1.0,,,,,,,,,,,,1.0,1.0,,,,,,,
11407518,home,Inter,Marcus Thuram,marcus-thuram,M. Thuram,F,9,192,25521,M,m_thuram,791702,EUR,870825600,F,9,9,False,16.0,11.0,2.0,1.0,0.0,3.0,4.0,8.0,12.0,2.0,,,,,73.0,31.0,7.2,10.0,0.0410252,1,,,,,1.0,2.0,8.0,,,,3.0,2.0,3.0,0.0937,,,1.0,1.0,4.0,,,,,,1.0,1.0,4.0,,1.0,,,,,,,,,
11407518,home,Inter,Lautaro Martínez,lautaro-martinez,L. Martínez,F,10,175,122092,M,LautaroM,823984,EUR,872208000,F,10,10,False,29.0,21.0,1.0,1.0,0.0,8.0,9.0,13.0,20.0,2.0,,,,,90.0,47.0,7.5,16.0,0.0957818,3,,,,1.0,1.0,7.0,6.0,3.0,,,2.0,2.0,2.0,0.4809,0.9266,1.0,,3.0,,,1.0,,,,2.0,1.0,5.0,,2.0,,,True,1.0,,,,,
11407518,home,Inter,Matteo Darmian,matteo-darmian,M. Darmian,M,36,182,3779,M,,19352,EUR,628560000,D,36,36,True,18.0,15.0,1.0,,0.0,7.0,8.0,8.0,10.0,2.0,,,,,29.0,20.0,6.0,3.0,0.00382418,0,,,,,1.0,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,
11407518,home,Inter,Federico Dimarco,federico-dimarco,F. Dimarco,M,32,174,15308,M,dimarco32,284361,EUR,879120000,D,32,32,True,12.0,4.0,3.0,,0.0,1.0,4.0,5.0,11.0,4.0,,,,,18.0,20.0,6.6,11.0,0.150995,0,,3.0,2.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,2.0,,,,,,,,,,,1.0,,,,,,,,,,,
11407518,home,Inter,Marko Arnautović,marko-arnautovic,M. Arnautović,F,89,192,8675,M,m.arnautovic7,21927,EUR,608947200,F,8,8,True,,,,,0.0,,,,,,,,,,17.0,5.0,6.5,1.0,,0,,,,1.0,,6.0,1.0,,,,,,1.0,,,,,4.0,,,,,,,,,,,1.0,,,,,,,,,
11407518,home,Inter,Davide Frattesi,davide-frattesi,D. Frattesi,M,16,178,5601,M,davidefrrattesi_22,835600,EUR,937958400,M,16,16,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,1.0,,,,,19.0,4.0,7.3,1.0,0.0484728,1,,,,2.0,1.0,2.0,1.0,1.0,,,,,,0.7887,0.9159,1.0,,,,,,,,,,,,,,,,,1.0,,,,,
11407518,home,Inter,Alexis Sánchez,alexis-sanchez,A. Sánchez,F,10,169,29898,M,AlexisS,34120,EUR,598492800,F,70,70,True,4.0,3.0,1.0,,0.0,2.0,2.0,1.0,2.0,1.0,,,,,19.0,5.0,6.6,1.0,0.0564023,0,,,,2.0,,3.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,
11407518,home,Inter,Raffaele Di Gennaro,raffaele-di-gennaro,R. D. Gennaro,G,12,188,1343,M,,301162,EUR,749606400,G,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,home,Inter,Emil Audero,emil-audero,E. Audero,G,1,190,10668,M,,318603,EUR,853545600,G,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,home,Inter,Stefan de Vrij,stefan-de-vrij,S. de Vrij,D,6,188,5674,M,Stefandevrij,91046,EUR,697248000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,home,Inter,Yann Bisseck,yann-bisseck,Y. Bisseck,D,31,194,5415,M,,906275,EUR,975456000,D,31,31,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,home,Inter,Kristjan Asllani,kristjan-asllani,K. Asllani,M,23,179,5914,M,KristjanAsllani,996820,EUR,1015632000,M,21,21,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,home,Inter,Davy Klaassen,davy-klaassen,D. Klaassen,M,18,179,1578,M,,97410,EUR,730252800,M,14,14,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,home,Inter,Stefano Sensi,stefano-sensi,S. Sensi,M,6,168,1044,M,,294313,EUR,807580800,M,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,away,Hellas Verona,Lorenzo Montipò,lorenzo-montipo,L. Montipò,G,1,191,564,M,,253391,EUR,820454400,G,1,1,False,35.0,20.0,28.0,13.0,0.0,8.0,9.0,12.0,26.0,11.0,1.0,3.0,,4.0,90.0,44.0,7.1,16.0,0.0201978,0,0.2337,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,1.0,1.0,,
11407518,away,Hellas Verona,Jackson Tchatchoua,jackson-tchatchoua,J. Tchatchoua,M,38,180,2199,M,,1096210,EUR,1000425600,D,38,38,False,37.0,28.0,2.0,,0.0,9.0,11.0,22.0,32.0,5.0,,,,,90.0,68.0,7.0,14.0,0.266149,0,,6.0,3.0,1.0,,1.0,3.0,,6.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,
11407518,away,Hellas Verona,Giangiacomo Magnani,giangiacomo-magnani,G. Magnani,D,96,190,252,M,,812829,EUR,812764800,D,23,23,False,37.0,35.0,5.0,4.0,0.0,23.0,24.0,12.0,13.0,6.0,,,,,90.0,53.0,7.2,3.0,0.0036966,0,,,,1.0,1.0,6.0,5.0,,5.0,,2.0,2.0,2.0,,,,,3.0,,1.0,,,,,,,,,1.0,,,,,,,,1.0,
11407518,away,Hellas Verona,Diego Coppola,diego-coppola,D. Coppola,D,42,192,1399,M,,1050692,EUR,1072569600,D,42,42,False,38.0,32.0,4.0,2.0,0.0,24.0,26.0,8.0,12.0,6.0,,,,,90.0,46.0,6.5,6.0,0.036537,1,,,,3.0,2.0,5.0,5.0,,1.0,1.0,2.0,1.0,1.0,0.0177,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11407518,away,Hellas Verona,Josh Doig,josh-doig,J. Doig,D,3,189,836,M,,989276,EUR,1021680000,D,3,3,False,28.0,22.0,3.0,2.0,0.0,10.0,14.0,12.0,17.0,3.0,,,,,73.0,40.0,6.7,13.0,0.00653602,0,,3.0,,,,,3.0,,,,2.0,1.0,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,
11407518,away,Hellas Verona,Ondrej Duda,ondrej-duda,O. Duda,M,11,181,1121,M,,246319,EUR,786585600,M,33,33,False,44.0,34.0,7.0,4.0,1.0,13.0,15.0,23.0,33.0,6.0,,,,,90.0,69.0,7.3,20.0,0.246156,0,,4.0,2.0,2.0,1.0,6.0,7.0,,1.0,2.0,3.0,2.0,3.0,,,1.0,,1.0,,1.0,,,,,,,6.0,,2.0,,,,,,,,,
11407518,away,Hellas Verona,Michael Folorunsho,michael-folorunsho,M. Folorunsho,M,90,190,1521,M,,869795,EUR,886809600,M,90,90,False,18.0,12.0,2.0,1.0,0.0,7.0,8.0,5.0,10.0,5.0,,,,,90.0,36.0,6.4,8.0,0.00150456,1,,,,1.0,2.0,6.0,9.0,,4.0,,3.0,2.0,4.0,0.0385,,,1.0,2.0,,1.0,1.0,,,,1.0,,,,1.0,,,,,,,,,
11407518,away,Hellas Verona,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,,877037,EUR,959299200,M,26,26,False,23.0,20.0,2.0,,0.0,6.0,7.0,15.0,17.0,5.0,,,,,87.0,38.0,6.9,9.0,0.0454146,1,,1.0,1.0,2.0,1.0,6.0,5.0,,2.0,,,,2.0,0.0873,,1.0,,1.0,,,,,,,3.0,2.0,1.0,1.0,3.0,1.0,,,,,,,,
11407518,away,Hellas Verona,Tomáš Suslov,tomas-suslov,T. Suslov,F,31,175,1258,M,,964154,EUR,1023408000,M,31,31,False,17.0,12.0,1.0,,0.0,5.0,7.0,7.0,13.0,5.0,,,,,89.0,32.0,6.4,13.0,0.0102252,2,,3.0,,,1.0,3.0,4.0,1.0,,1.0,,,2.0,0.1584,0.1899,,1.0,1.0,,,1.0,,,,2.0,1.0,3.0,,1.0,,,,,,,,,
11407518,away,Hellas Verona,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182,263,M,,826003,EUR,921542400,M,77,77,False,7.0,5.0,1.0,1.0,0.0,2.0,3.0,3.0,4.0,,,,,,45.0,13.0,6.5,4.0,0.0105066,0,,,,1.0,,4.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,,,,,,,2.0,,,,,,,,,
11407518,away,Hellas Verona,Milan Đurić,milan-duric,M. Đurić,F,9,199,819,M,,76132,EUR,643334400,F,11,11,False,13.0,8.0,,,0.0,,,8.0,13.0,1.0,,,,,73.0,21.0,6.8,8.0,0.00881707,1,,,,5.0,8.0,9.0,8.0,1.0,1.0,,,,,0.1251,0.0504,,,4.0,,,,,,,,,2.0,,1.0,,,True,,,,,,
11407518,away,Hellas Verona,Darko Lazović,darko-lazovic,D. Lazović,M,88,181,680,M,,41157,EUR,653356800,M,8,8,True,7.0,4.0,1.0,,0.0,1.0,1.0,4.0,8.0,,,,,,50.0,10.0,6.3,4.0,0.00288993,0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
11407518,away,Hellas Verona,Juan Cabal,juan-cabal,J. Cabal,D,32,185,4400,M,,988037,EUR,978912000,D,32,32,True,1.0,1.0,,,0.0,1.0,1.0,,,,,,,,17.0,1.0,6.2,,4.25e-06,0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,away,Hellas Verona,Thomas Henry,thomas-henry,T. Henry,F,9,191,450,M,,795541,EUR,780019200,F,9,9,True,7.0,1.0,,,0.0,,1.0,1.0,6.0,,,,,,17.0,10.0,6.8,6.0,0.0237942,2,,,,,3.0,,3.0,1.0,,,,,,0.9454,0.1411,,1.0,,,,1.0,1.0,,,,,,,,,,,1.0,,,,,1.0
11407518,away,Hellas Verona,Yayah Kallon,yayah-kallon,Y. Kallon,F,9,175,173,M,,967510,EUR,993859200,F,17,17,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,,,,,,15.0,3.0,6.5,2.0,0.0005114,0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,away,Hellas Verona,Charlys,charlys,Charlys,M,8,186,163,M,,1466543,EUR,1077148800,M,37,37,True,2.0,1.0,,,0.0,,,1.0,2.0,,,,,,11.0,2.0,6.4,1.0,0.0340683,0,,,,,,,,,,,,,,,,,,,,,,,Charlys,,,,,,,,,,,,,,,
11407518,away,Hellas Verona,Alessandro Berardi,alessandro-berardi,A. Berardi,G,,185,37,M,,147700,EUR,663984000,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,away,Hellas Verona,Simone Perilli,simone-perilli,S. Perilli,G,34,195,110,M,,253369,EUR,789436800,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,away,Hellas Verona,Bruno Amione,bruno-amione,B. Amione,D,2,189,503,M,,990050,EUR,1010016000,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,away,Hellas Verona,Davide Faraoni,davide-faraoni,D. Faraoni,D,19,180,300,M,,32040,EUR,688348800,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11407518,away,Hellas Verona,Martin Hongla,martin-hongla,M. Hongla,M,78,183,1195,M,,856062,EUR,890006400,M,18,18,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
