match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialWon,stat_challengeLost,stat_shotOffTarget,stat_goals,stat_totalClearance,stat_wasFouled,player_firstName,player_lastName,stat_wonContest,stat_blockedScoringAttempt,stat_unsuccessfulTouch,captain,stat_goalAssist,stat_bigChanceCreated,stat_aerialLost,stat_bigChanceMissed,stat_totalOffside,stat_savedShotsFromInsideTheBox,stat_saves,stat_outfielderBlock,stat_ownGoals
10665995,home,Al-Shabab,Ahmed Abdu,ahmed-abdu,A. Abdu,F,71,183.0,6,M,1392248,EUR,839462400,F,71,71,True,3.0,1.0,,,,,1.0,3.0,1.0,,,,1.0,3.0,,2.0,0,,,,1.0,,,,,,,,,1.0,,,,,,Ahmed Abdu,,,,,,,,,,,,,,
10665995,home,Al-Shabab,Hussein Shaian,hussain-abdoh-al-shaian,H. Shaian,G,,190.0,4,M,791429,EUR,611884800,G,35,35,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665995,home,Al-Shabab,Mohammed Al-Yami,mohammed-issa,M. Al-Yami,M,5,181.0,14,M,1398871,EUR,1017705600,D,26,26,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Mohammed Issa,,,,,,,,,,,,,,
10665995,home,Al-Shabab,Nasser Al-Omran,nasser-al-omran,N. Al-Omran,M,,172.0,2,M,923943,EUR,868752000,M,21,21,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665995,home,Al-Shabab,Hussain Al-Sebyani,hussain-alsebyani,H. Alsebyani,M,16,168.0,15,M,1152012,EUR,993340800,D,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Hussain Alsebyani,,,,,,,,,,,,,,
10665995,away,Al-Ettifaq,Paulo Victor,paulo-victor,P. Victor,G,48,187.0,212,M,34142,EUR,537408000,G,48,48,False,31.0,23.0,22.0,14.0,18.0,19.0,5.0,12.0,7.0,,2.0,1.0,90.0,41.0,6.7,8.0,0,,,,2.0,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,3.0,4.0,,
10665995,away,Al-Ettifaq,Saeed Almuwallad,saeed-al-muwallad,S. Almuwallad,D,2,184.0,20,M,872205,EUR,668476800,D,2,2,False,27.0,16.0,4.0,,10.0,13.0,7.0,17.0,3.0,,,,90.0,45.0,6.5,14.0,0,3.0,1.0,,4.0,,,,,2.0,1.0,,1.0,2.0,,,,,,,,,,1.0,,,,,,,,,1.0,
10665995,away,Al-Ettifaq,Marcel Tisserand,marcel-tisserand,M. Tisserand,D,32,190.0,461,M,338651,EUR,726624000,D,32,32,False,39.0,28.0,10.0,3.0,20.0,23.0,8.0,16.0,3.0,,,,90.0,49.0,6.6,12.0,0,,,1.0,3.0,,,,4.0,1.0,,1.0,,2.0,,,,1.0,,,,,,1.0,,,,1.0,,1.0,,,1.0,
10665995,away,Al-Ettifaq,Saad Al-Mousa,saad-al-mousa,S. Al-Mousa,D,6,182.0,373,M,1134250,EUR,1039478400,D,5,5,False,13.0,11.0,4.0,2.0,11.0,12.0,,1.0,2.0,,,,45.0,18.0,6.6,2.0,0,,,,1.0,,,,,,,,,1.0,,,,2.0,,Saad Al-Mousa,,,,,,,,,,,,,2.0,
10665995,away,Al-Ettifaq,Abdullah Al Khateeb,abdullah-al-khateeb,A. A. Khateeb,D,70,173.0,38,M,920498,EUR,794966400,D,70,70,False,47.0,40.0,4.0,,26.0,29.0,14.0,18.0,7.0,,,,90.0,66.0,6.3,9.0,0,,,3.0,3.0,1.0,,,2.0,2.0,1.0,1.0,1.0,,,,,4.0,1.0,,,,,,,,,1.0,,,,,1.0,1.0
10665995,away,Al-Ettifaq,Ibrahim Mahnashi,ibrahim-mahnashi,I. Mahnashi,M,40,,10,M,917267,EUR,942883200,M,6,6,False,9.0,8.0,,,5.0,6.0,3.0,3.0,3.0,,,,45.0,19.0,6.7,3.0,0,,,1.0,2.0,,,,4.0,2.0,1.0,1.0,,,,,,,,,,,,2.0,,,,,,,,,,
10665995,away,Al-Ettifaq,Berat Ayberk Özdemir,berat-ayberk-ozdemir,B. A. Özdemir,M,2,187.0,216,M,876857,EUR,895881600,M,98,98,False,48.0,43.0,9.0,7.0,20.0,20.0,23.0,28.0,8.0,,,,90.0,59.0,6.8,6.0,0,,,2.0,5.0,,1.0,,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,,
10665995,away,Al-Ettifaq,Mohammed Al-Kuwaykibi,mohammed-al-kuwaykibi,M. Al-Kuwaykibi,F,7,168.0,101,M,847233,EUR,786326400,M,7,7,False,13.0,5.0,2.0,1.0,4.0,6.0,1.0,9.0,2.0,,,,73.0,26.0,6.4,13.0,0,2.0,,3.0,5.0,1.0,2.0,,1.0,,,1.0,,,,,,,4.0,,,1.0,,1.0,True,,,,,,,,,
10665995,away,Al-Ettifaq,Naïm Sliti,naim-sliti,N. Sliti,M,5,173.0,1348,M,153158,EUR,712195200,M,10,10,False,30.0,22.0,4.0,2.0,6.0,6.0,16.0,28.0,3.0,,,,90.0,56.0,6.0,22.0,0,4.0,,6.0,5.0,,5.0,,2.0,,,1.0,,,,,,,4.0,Naïm,Sliti,1.0,,6.0,,,,1.0,,,,,,
10665995,away,Al-Ettifaq,Vitinho,vitinho,Vitinho,F,11,178.0,3973,M,242054,EUR,750124800,M,27,27,False,30.0,21.0,2.0,,11.0,13.0,10.0,20.0,11.0,,,,90.0,54.0,6.4,20.0,2,3.0,,4.0,5.0,3.0,1.0,,3.0,3.0,2.0,,,,,2.0,,1.0,2.0,,,,,1.0,,,,,,,,,,
10665995,away,Al-Ettifaq,Robin Quaison,robin-quaison,R. Quaison,F,,184.0,385,M,163565,EUR,750124800,F,99,99,False,7.0,5.0,,,2.0,2.0,3.0,6.0,,,,,72.0,17.0,6.5,9.0,0,1.0,,4.0,2.0,2.0,1.0,,,1.0,,,,,,,,,,,,1.0,,4.0,,,,2.0,,,,,,
10665995,away,Al-Ettifaq,Alhwsawi Sanousi Mohammed,alhwsawi-sanousi-mohammed,A. S. Mohammed,D,12,172.0,20,M,1085415,EUR,902707200,D,12,12,True,23.0,20.0,1.0,1.0,8.0,9.0,12.0,15.0,5.0,,,,45.0,45.0,6.3,9.0,0,1.0,,4.0,2.0,2.0,1.0,,3.0,,,,,1.0,1.0,,,,1.0,Alhwsawi Sanousi Mohammed,,,,2.0,,,,,,,,,,
10665995,away,Al-Ettifaq,Ali Hazazi,ali-hazazi,A. Hazazi,M,11,185.0,62,M,818699,EUR,761529600,M,11,11,True,19.0,14.0,4.0,1.0,7.0,8.0,7.0,11.0,2.0,,,,45.0,26.0,6.6,7.0,0,,,1.0,3.0,,1.0,,1.0,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,
10665995,away,Al-Ettifaq,Youssouf Niakate,youssouf-niakate,Y. Niakate,F,12,178.0,551,M,291915,EUR,724464000,F,18,18,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,18.0,5.0,6.5,1.0,0,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,1.0,,,,
10665995,away,Al-Ettifaq,Ahmed Al-Ghamdi,ahmed-al-ghamdi,A. Al-Ghamdi,M,27,178.0,356,M,984415,EUR,1000944000,M,15,15,True,6.0,6.0,,,2.0,2.0,4.0,5.0,,,,,17.0,7.0,6.5,1.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665995,away,Al-Ettifaq,Abdullah Hussein Alowayshir,abdullah-hussein-al-owisher,A. H. Alowayshir,G,1,184.0,43,M,976548,EUR,674092800,G,1,1,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665995,away,Al-Ettifaq,Fahad Ghazi,fahad-ghazi,F. Ghazi,D,14,181.0,11,M,832496,EUR,762393600,D,4,4,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Fahad,Ghazi,,,,,,,,,,,,,
10665995,away,Al-Ettifaq,Abdulrahman Al-Obaid,abdulrahman-al-obaid,A. Al-Obaid,D,13,172.0,51,M,818705,EUR,736128000,D,13,13,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10665995,away,Al-Ettifaq,Faisal Al-Ghamdi,al-ghamdi-faisal,F. A. Ghamdi,M,16,185.0,951,M,966452,EUR,997660800,M,16,16,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Faisal,Al-Ghamdi,,,,,,,,,,,,,
10665995,away,Al-Ettifaq,Hamed Al-Ghamdi,hamed-al-ghamdi,H. Al-Ghamdi,M,80,162.0,225,M,985140,EUR,923011200,M,8,8,True,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
